visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-06-02,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.4234196064689259,0.4981396146930068,0.0,1.743928808951316,0.4544318545075007,1,18.0,1,1,-1.0370389200406733,-1.0370389200406733
2016-06-03,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.5518727455100608,0.6859570720968471,0.0,1.9735595499574106,0.22228867166347122,1,29.0,1,1,-0.7319032288159046,-0.7319032288159046
2016-06-04,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.668648326456547,0.5754762148004706,0.0,-0.9350965027864504,0.7097893556359336,1,19.0,1,1,-0.5596089350801514,-0.5596089350801514
2016-06-06,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.762068791213736,0.8627264437710492,0.0,0.5447460503639351,0.6169320824983217,1,9.0,1,1,-1.3291901137665159,-1.3291901137665159
2016-06-07,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.5051625131314661,0.2882259858298917,0.0,-1.4709015651340036,0.7097893556359336,1,28.0,1,1,-1.1856115356533883,-1.1856115356533883
2016-06-08,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,0.8204565816869791,0.9621592153377884,0.0,0.8764348984838487,0.674967878209329,1,12.0,1,1,-1.022556211291871,-1.022556211291871
2016-06-09,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.8788443721602223,0.8627264437710492,0.0,-0.4503204939958069,0.988361175048769,1,14.0,1,1,-1.0724965862877416,-1.0724965862877416
2016-06-10,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.1123955340531946,1.2273132728490916,0.0,1.9990740767358652,0.9303253793377616,1,45.0,1,1,-0.6380153238236681,-0.6380153238236681
2016-06-11,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.089040417863897,1.09473624409344,0.0,0.2640862558009308,1.058004129901978,1,7.0,1,1,-0.47895522946182056,-0.47895522946182056
2016-06-13,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.7737463493083845,0.6638609006375715,0.0,-1.368843458020184,0.9535396976221645,1,25.0,1,1,-1.3898676693864984,-1.3898676693864984
2016-06-14,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.0189750692960056,0.9621592153377884,0.0,-0.4758350207742619,0.988361175048769,1,19.0,1,1,-1.1119494825344791,-1.1119494825344791
2016-06-15,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.100717975958546,1.0836881583638023,0.0,0.16202814868711127,1.0928256073285822,1,32.0,1,1,-1.0525204362893932,-1.0525204362893932
2016-06-16,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.7503912331190873,0.4760434432337316,0.0,-1.4709015651340036,0.9535396976221645,1,12.0,1,1,-1.1229363650335706,-1.1229363650335706
2016-06-17,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.9605872788227625,0.7522455864746728,0.0,-0.5523786011096266,0.9535396976221645,1,41.0,1,1,-0.5673496932045113,-0.5673496932045113
2016-06-18,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.182460882621086,1.3156979586861925,0.0,1.6928997553944065,0.895503901911157,1,28.0,1,1,-0.47645821071202704,-0.47645821071202704
2016-06-20,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.0773628597692486,0.8958707009599622,0.0,-0.3227478601035323,1.081218448186381,1,18.0,1,1,-1.3594040406390175,-1.3594040406390175
2016-06-21,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.0773628597692486,0.9842553867970636,0.0,0.2640862558009308,0.9535396976221645,1,12.0,1,1,-1.1461586394066505,-1.1461586394066505
2016-06-22,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.0189750692960056,0.7964379293932237,0.0,-1.3433289312417291,1.081218448186381,1,15.0,1,1,-1.0842325744117711,-1.0842325744117711
2016-06-23,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.0423301854853027,1.0173996439859765,0.0,-0.016573538762073223,1.058004129901978,1,10.0,1,1,-1.079987642537122,-1.079987642537122
2016-06-24,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.762068791213736,0.8185341008524988,0.0,-0.9350965027864504,0.8606824244845526,1,9.0,1,1,-0.589073756327715,-0.589073756327715
2016-06-25,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.9021994883495194,0.8516783580414119,0.0,-1.445387038355549,0.9303253793377616,1,34.0,1,1,-0.4272669413410946,-0.4272669413410946
2016-06-27,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.8671668140655735,1.061591986904527,0.0,0.3151153093578407,0.674967878209329,1,17.0,1,1,-1.3049690318935188,-1.3049690318935188
2016-06-28,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.575227861699358,0.4981396146930068,0.0,-1.394357984798639,0.7097893556359336,1,26.0,1,1,-1.1596425406555355,-1.1596425406555355
2016-06-29,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,0.8087790235923303,0.6417647291782963,0.0,-1.3433289312417291,0.8722895836267541,1,12.0,1,1,-0.9833530169201127,-0.9833530169201127
2016-06-30,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.089040417863897,0.8516783580414119,0.0,-1.2157562973494545,1.2437186761772014,1,27.0,1,1,-0.9588822331721361,-0.9588822331721361
2016-07-01,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.310914021662221,1.3046498729565557,0.0,0.7998913181484842,1.3017544718882088,1,23.0,1,1,1.5993134759913303,1.5993134759913303
2016-07-02,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.5444651835551935,1.5587558447382213,0.0,1.5653271215021318,1.46425469987903,1,17.0,1,1,1.7036888597326998,1.7036888597326998
2016-07-05,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.6145305321230847,1.7576213878716984,0.0,1.463269014388312,1.5687191321588432,1,11.0,1,1,0.33182675859613703,0.33182675859613703
2016-07-06,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.5094325092712475,1.426178815982569,0.0,1.0805511127114884,1.5338976547322385,1,7.0,1,1,0.6334666235711949,0.6334666235711949
2016-07-07,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.5794978578391392,1.5808520161974968,0.0,1.3867254340529471,1.5919334504432459,1,33.0,1,1,0.5895190935748288,0.5895190935748288
2016-07-08,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.275881347378275,1.09473624409344,0.0,-1.4709015651340036,1.2437186761772014,1,30.0,1,1,1.4639750597525214,1.4639750597525214
2016-07-09,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.9605872788227625,0.7411975007450353,0.0,-1.1902417705709996,1.081218448186381,1,22.0,1,1,1.663486857861024,1.663486857861024
2016-07-11,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.4860773930819502,1.4703711589011204,0.0,-0.016573538762073223,1.5571119730166414,1,10.0,1,1,-0.1391109776149218,-0.1391109776149218
2016-07-12,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.4276896026087071,1.2162651871194539,0.0,-1.2412708241279093,1.5687191321588432,1,23.0,1,1,0.3418148335953111,0.3418148335953111
2016-07-13,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.3926569283247612,1.061591986904527,0.0,-1.445387038355549,1.5687191321588432,1,21.0,1,1,0.3900072954663262,0.3900072954663262
2016-07-14,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.3342691378515181,1.359890301604744,0.0,0.11099909513020138,1.4526475407368282,1,24.0,1,1,0.5338355754544332,0.5338355754544332
2016-07-15,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.100717975958546,0.840630272311774,0.0,-1.4198725115770938,1.3017544718882088,1,45.0,1,1,1.3226437985142079,1.3226437985142079
2016-07-16,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.2642037892836262,1.2273132728490916,0.0,-0.29723333332507745,1.2321115170350003,1,20.0,1,1,1.6242836634892657,1.6242836634892657
2016-07-18,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.4276896026087071,1.348842215875106,1.0,1.182609219825308,1.4178260633102238,1,23.0,1,1,-0.009266002625658493,-0.009266002625658493
2016-07-19,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.4393671607033556,1.4703711589011204,0.0,1.6163561750590416,1.3830045858836193,1,20.0,1,1,0.10759447486467848,0.10759447486467848
2016-07-20,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.3809793702301125,1.5366596732789455,0.0,1.9735595499574106,1.2553258353194032,1,21.0,1,1,0.4282116823381671,0.4282116823381671
2016-07-21,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.345946695946167,1.359890301604744,0.0,0.7998913181484842,1.2669329944616043,1,11.0,1,1,0.5752860867010058,0.5752860867010058
2016-07-22,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.3809793702301125,1.5477077590085833,0.0,1.0550365859330335,1.2669329944616043,1,27.0,1,1,1.3650931172606977,1.3650931172606977
2016-07-23,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.3225915797568695,1.3709383873343808,0.0,1.106065639489943,1.3133616310304106,1,22.0,1,1,1.5755917978682918,1.5755917978682918
2016-07-25,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.287558905472924,1.127880501282353,0.0,-1.1647272437925447,1.499076177305634,1,59.0,1,1,-0.04297575574787108,-0.04297575574787108
2016-07-26,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.182460882621086,0.9621592153377884,0.0,-1.4709015651340036,1.3597902675992164,1,20.0,1,1,0.44419260233684565,0.44419260233684565
2016-07-27,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.369301812135464,1.359890301604744,0.0,0.2896007825793859,1.348183108457015,1,26.0,1,1,0.5797807204506341,0.5797807204506341
2016-07-28,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.4860773930819502,1.4372269017122068,0.0,-0.29723333332507745,1.499076177305634,1,16.0,1,1,0.729851547313225,0.729851547313225
2016-07-29,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.4743998349873015,1.4482749874418446,0.0,0.6212896306992995,1.4526475407368282,1,32.0,1,1,1.5293969509971117,1.5293969509971117
2016-07-30,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.5678202997444906,1.7023809592235102,0.0,1.5908416482805867,1.6267549278698505,1,26.0,1,1,1.608302743490587,1.608302743490587
2016-08-01,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.6495632064070307,1.6029481876567715,0.0,1.182609219825308,1.6035406095854476,1,4.0,1,1,-0.07943222949485655,-0.07943222949485655
2016-08-02,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.5911754159337876,1.5587558447382213,0.0,0.11099909513020138,1.661576405296455,1,27.0,1,1,0.15778455173552833,0.15778455173552833
2016-08-03,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.5794978578391392,1.6139962733864095,0.0,0.6212896306992995,1.5455048138744403,1,24.0,1,1,0.45867531108564813,0.45867531108564813
2016-08-04,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.672918322596328,1.7686694736013364,0.0,1.0295220591545786,1.5803262913010447,1,9.0,1,1,0.5438236504536074,0.5438236504536074
2016-08-05,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.672918322596328,1.7576213878716984,0.0,0.901949425262304,1.7312193601496637,1,19.0,1,1,1.2502302547701956,1.2502302547701956
2016-08-06,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.6378856483123825,1.8239099022495247,0.0,0.34062983613629555,1.7660408375762682,1,2.0,1,1,1.0874246322836578,1.0874246322836578
2016-08-08,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.7546612292588686,1.7576213878716984,0.0,1.6418707018374963,1.7196122010074624,1,7.0,1,1,-0.06694713574588892,-0.06694713574588892
2016-08-09,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.6845958806909767,1.647140530575322,0.0,1.182609219825308,1.7312193601496637,1,26.0,1,1,0.4923850642078607,0.4923850642078607
2016-08-10,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.5561427416498417,1.636092444845685,0.0,1.5908416482805867,1.5338976547322385,1,37.0,1,1,1.1673292322770505,1.1673292322770505
2016-08-11,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.5327876254605446,1.7465733021420615,1.0,1.7184142821728614,1.3597902675992164,1,17.0,1,1,0.9585784647943119,0.9585784647943119
2016-08-12,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.5794978578391392,1.6581886163049597,0.0,1.7949578625082263,1.46425469987903,1,12.0,1,1,0.6676757804433662,0.6676757804433662
2016-08-13,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.6378856483123825,1.6692367020345977,1.0,1.5653271215021318,1.5919334504432459,1,4.0,1,1,0.7792925185591367,0.7792925185591367
2016-08-16,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.6262080902177336,1.647140530575322,0.0,0.6723186842562097,1.5222904955900374,1,15.0,1,1,-0.19204777511054452,-0.19204777511054452
2016-08-17,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.4977549511765986,1.4593230731714826,0.0,-0.7054657617803561,1.5222904955900374,1,10.0,1,1,0.1457988617365194,0.1457988617365194
2016-08-18,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.6612407645016796,1.724477130682786,0.0,0.11099909513020138,1.6151477687276488,1,15.0,1,1,0.33107765297119895,0.33107765297119895
2016-08-19,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.7429836711642197,1.9564869310051767,0.0,0.46820247002857013,1.7428265192918653,1,27.0,1,1,1.2255097691472396,1.2255097691472396
2016-08-20,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.8130490197321116,1.9012465023569884,0.0,1.182609219825308,1.7196122010074624,1,16.0,1,1,1.1466039766537643,1.1466039766537643
2016-08-22,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.7546612292588686,1.7576213878716984,0.0,0.51923152358548,1.8705052698560818,1,18.0,1,1,-0.6437584669481933,-0.6437584669481933
2016-08-23,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.6612407645016796,1.713429044953148,0.0,-0.0676025923189831,1.7428265192918653,1,20.0,1,1,0.28762952672479164,0.28762952672479164
2016-08-24,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.5561427416498417,1.6692367020345977,0.0,-0.4758350207742619,1.6151477687276488,1,30.0,1,1,0.41522718483924076,0.41522718483924076
2016-08-25,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.5911754159337876,1.713429044953148,0.0,0.7743767913700295,1.5803262913010447,1,21.0,1,1,0.5021234373320554,0.5021234373320554
2016-08-26,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.6028529740284365,1.647140530575322,0.0,1.0805511127114884,1.6035406095854476,1,33.0,1,1,1.425520971005701,1.425520971005701
2016-08-27,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.3342691378515181,1.3046498729565557,0.0,0.08548456835174632,1.46425469987903,1,10.0,1,1,1.4677205878772117,1.4677205878772117
2016-08-29,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.9839423950120596,0.8627264437710492,0.0,-1.4709015651340036,0.9651468567643661,1,30.0,1,1,-0.26121519447982516,-0.26121519447982516
2016-08-30,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.0072975112013567,0.8627264437710492,0.0,1.106065639489943,0.9999683341909706,1,20.0,1,1,0.2699006936012576,0.2699006936012576
2016-08-31,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.345946695946167,1.249409444308367,0.0,1.6673852286159516,1.4178260633102238,1,25.0,1,1,0.5578069554524511,0.5578069554524511
2016-09-01,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.3926569283247612,1.348842215875106,0.0,1.2081237466037629,1.2785401536038061,1,15.0,1,1,0.29412177547425483,0.29412177547425483
2016-09-02,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.40433448641941,1.5145635018196708,0.0,1.3101818537175827,1.2553258353194032,1,17.0,1,1,1.1009085335325428,1.1009085335325428
2016-09-03,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.5094325092712475,1.492467330360395,0.0,-0.0676025923189831,1.46425469987903,1,33.0,1,1,1.4909428622502914,1.4909428622502914
2016-09-06,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.3225915797568695,1.3930345587936563,0.0,-0.5013495475527168,1.4758618590212311,1,6.0,1,1,0.2699006936012576,0.2699006936012576
2016-09-07,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.4860773930819502,1.5808520161974968,0.0,0.6723186842562097,1.4062189041680224,1,16.0,1,1,0.3345734792209099,0.3345734792209099
2016-09-08,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.217493556905032,0.9290149581488754,0.0,-1.1902417705709996,1.3017544718882088,1,21.0,1,1,0.43320571983775413,0.43320571983775413
2016-09-09,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.100717975958546,1.0836881583638023,0.0,0.11099909513020138,1.208897198750597,1,21.0,1,1,1.3131551272649924,1.3131551272649924
2016-09-10,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.100717975958546,1.2162651871194539,0.0,1.3867254340529471,0.988361175048769,1,16.0,1,1,1.6532490809868705,1.6532490809868705
2016-09-12,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.3342691378515181,1.1941690156601787,0.0,-1.1136981902356349,1.3133616310304106,1,21.0,1,1,-0.18605493011104007,-0.18605493011104007
2016-09-13,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.030652627390654,0.6528128149079341,0.0,-1.4709015651340036,1.2785401536038061,1,36.0,1,1,0.16003186861034252,0.16003186861034252
2016-09-14,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.0656853016746,0.8516783580414119,0.0,-1.2412708241279093,1.2553258353194032,1,10.0,1,1,0.4239667504635181,0.4239667504635181
2016-09-15,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,1.0656853016746,0.8737745295006871,0.0,-0.9861255563433603,1.1972900396083956,1,10.0,1,1,0.6409576798205755,0.6409576798205755
2016-09-16,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,1.182460882621086,1.2052171013898165,0.0,-0.4503204939958069,1.174075721323993,1,42.0,1,1,1.2677093860187503,1.2677093860187503
2016-09-17,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.3926569283247612,1.2383613585787294,0.0,-0.4758350207742619,1.46425469987903,1,6.0,1,1,1.5765906053682093,1.5765906053682093
2016-09-19,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.9255546045388165,0.6638609006375715,1.0,-1.4709015651340036,0.9767540159065673,1,6.0,1,1,-0.18805254511087488,-0.18805254511087488
2016-09-20,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.6219380940779523,0.2219374714520656,0.0,-1.4709015651340036,0.895503901911157,1,9.0,1,1,-0.5114164732091364,-0.5114164732091364
2016-09-21,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,0.7854239074030333,0.6970051578264845,0.0,-1.4198725115770938,0.9303253793377616,1,29.0,1,1,0.9283645379218102,0.9283645379218102
2016-09-22,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.8204565816869791,0.7191013292857598,1.0,-1.3433289312417291,1.0463969707597764,1,7.0,1,1,0.483395796708604,0.483395796708604
2016-09-23,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.8087790235923303,0.6970051578264845,0.0,-1.0626691366787249,0.9999683341909706,1,17.0,1,1,0.8050118116820101,0.8050118116820101
2016-09-24,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.7503912331190873,0.5644281290708328,0.0,-1.1647272437925447,0.8838967427689558,1,25.0,1,1,1.4252712691307217,1.4252712691307217
2016-09-26,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,1.100717975958546,1.0836881583638023,0.0,-0.756494815337266,1.1392542438973883,1,17.0,1,1,-0.033487084498655686,-0.033487084498655686
2016-09-27,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,1.345946695946167,1.337794130145468,0.0,-0.4758350207742619,1.2321115170350003,1,8.0,1,1,0.3832653448418837,0.3832653448418837
2016-09-28,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.194138440715735,1.0063515582563387,0.0,-1.3433289312417291,1.3249687901726117,1,10.0,1,1,0.4601735223355242,0.4601735223355242
2016-09-29,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.8087790235923303,0.6528128149079341,0.0,-1.4709015651340036,0.9303253793377616,1,13.0,1,1,0.5413266317038138,0.5413266317038138
2016-09-30,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.7737463493083845,0.840630272311774,0.0,-0.34826238688198713,0.7794323104891422,1,26.0,1,1,1.4709667122519432,1.4709667122519432
2016-10-01,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.9605872788227625,0.807486015122861,0.0,-0.9861255563433603,1.0115754933331718,1,9.0,1,1,1.4936895828750643,1.4936895828750643
2016-10-05,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,1.0423301854853027,0.9511111296081505,0.0,-1.2667853509063645,0.9535396976221645,1,6.0,1,1,0.11683344423891452,0.11683344423891452
2016-10-06,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.9255546045388165,0.9290149581488754,0.0,0.7233477378131193,0.895503901911157,1,19.0,1,1,0.43170750858787804,0.43170750858787804
2016-10-07,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.7270361169297901,0.7964379293932237,0.0,0.5957751039208448,0.5588962867873142,1,28.0,1,1,1.2155216941480655,1.2155216941480655
2016-10-08,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,1.194138440715735,1.1831209299305412,0.0,-0.3737769136604422,1.081218448186381,1,29.0,1,1,1.3833213541341904,1.3833213541341904
2016-10-10,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.29496646742779137,0.26612981437061645,1.0,0.8254058449269391,0.384788899654292,1,12.0,1,1,0.16452650235997085,0.16452650235997085
2016-10-11,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.28328890933314255,0.16669704280387737,0.0,-0.4758350207742619,0.34996742222768745,1,16.0,1,1,-0.09616225511847316,-0.09616225511847316
2016-10-12,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,0.3299991417117369,0.5091877004226446,0.0,0.34062983613629555,0.3035387856588815,1,22.0,1,1,0.3762736923424618,0.3762736923424618
2016-10-13,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.14315821219735925,0.11145661415568914,0.0,-0.7054657617803561,0.37318174051209035,1,14.0,1,1,0.39899656296558283,0.39899656296558283
2016-10-14,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.18986844457595353,0.2329855571817034,0.0,-0.5013495475527168,0.2455029899478741,1,32.0,1,1,1.319897077889435,1.319897077889435
2016-10-15,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.3183215836170885,0.4981396146930068,0.0,1.2081237466037629,0.1062170802414564,1,19.0,1,1,1.628778297238894,1.628778297238894
2016-10-16,air_3caef3f76b8f26c5,0,0,0,1,0,0,0,0.668648326456547,0.7964379293932237,0.0,0.2640862558009308,0.5705034459295155,1,2.0,1,1,0.3687826360930812,0.3687826360930812
2016-10-17,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.668648326456547,0.6638609006375715,0.0,-0.4758350207742619,0.7330036739203365,1,7.0,1,1,-0.24298695760633243,-0.24298695760633243
2016-10-18,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.7971014654976816,0.8958707009599622,0.0,0.03445551479483666,0.7910394696313439,1,21.0,1,1,0.2893774398496471,0.2893774398496471
2016-10-19,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,0.8087790235923303,0.7191013292857598,0.0,-0.24620427976816758,0.767825151346941,1,19.0,1,1,0.38026892234213144,0.38026892234213144
2016-10-20,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.7854239074030333,0.7522455864746728,0.0,0.3151153093578407,0.767825151346941,1,24.0,1,1,0.526594221080032,0.526594221080032
2016-10-21,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.28328890933314255,0.16669704280387737,0.0,-0.730980288558811,0.4080032179386949,1,34.0,1,1,1.3353785941381549,1.3353785941381549
2016-10-22,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.1665133283866564,-0.010072328870324755,0.0,-1.4198725115770938,0.2455029899478741,1,4.0,1,1,1.6986948222331126,1.6986948222331126
2016-10-24,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,0.06141530553481899,0.188793214263153,0.0,1.2081237466037629,0.1062170802414564,1,22.0,1,1,-0.13261872886545864,-0.13261872886545864
2016-10-25,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,0.049737747440170205,-0.05426467178887558,0.0,-1.2922998776848191,0.03657412538824755,1,14.0,1,1,0.31384822359762365,0.31384822359762365
2016-10-26,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,0.575227861699358,0.5975723862597458,0.0,-0.4758350207742619,0.5472891276451126,1,17.0,1,1,0.5737878754511296,0.5737878754511296
2016-10-27,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,0.2599337931438454,0.3103221572891669,0.0,0.8764348984838487,0.1874671942368667,1,21.0,1,1,0.5827771429503863,0.5827771429503863
2016-10-28,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,0.049737747440170205,-0.010072328870324755,0.0,-1.445387038355549,0.14103855766806073,1,33.0,1,1,1.2704561066435232,1.2704561066435232
2016-10-29,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,0.14315821219735925,0.13355278561496475,0.0,0.5447460503639351,0.04818128453044899,1,26.0,1,1,1.8190511259731605,1.8190511259731605
2016-10-31,air_3caef3f76b8f26c5,0,1,0,0,0,0,0,-0.12542562397955906,-0.05426467178887558,0.0,-0.8075238688941758,-0.1955690574557821,1,7.0,1,1,-0.020003183249770653,-0.020003183249770653
2016-11-01,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.2071685306420993,-0.0763608432481508,0.0,-0.24620427976816758,-0.1143189434603718,1,22.0,1,1,0.16827203048466113,0.16827203048466113
2016-11-02,air_3caef3f76b8f26c5,0,0,0,0,0,0,1,-0.27723387920999115,-0.15369744335561425,0.0,1.182609219825308,-0.3928907628732074,1,22.0,1,1,0.9333585754213972,0.9333585754213972
2016-11-03,air_3caef3f76b8f26c5,0,0,0,0,1,0,0,-0.24220120492604524,-0.2641783006519907,1.0,0.6978332110346644,-0.21878337574018517,1,16.0,1,1,0.6252264616968762,0.6252264616968762
2016-11-04,air_3caef3f76b8f26c5,1,0,0,0,0,0,0,-0.21884608873674807,-0.18684170054452728,0.0,0.9784930055976685,-0.30003348973559546,1,33.0,1,1,0.7106245029398148,0.7106245029398148
2016-11-05,air_3caef3f76b8f26c5,0,0,1,0,0,0,0,-0.18381341445280214,-0.010072328870324755,0.0,1.106065639489943,-0.3580692854466029,1,27.0,1,1,1.5061746766240318,1.5061746766240318
2016-11-08,air_3caef3f76b8f26c5,0,0,0,0,0,1,0,-0.30058899539928835,-0.5624766153522072,0.0,-1.4709015651340036,-0.09110462517596891,1,8.0,1,1,-0.0597057813714877,-0.0597057813714877
