visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,total_area_visitors,total_genre_visitors
2017-01-13,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.4341303719842955,-1.5205040803303593,0.0,-1.0417957948621916,-1.3006604757730558,1,23.0,1,1,0.6232705779112714,0.6232705779112716
2017-01-14,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.6721152677247844,-1.7300915432615727,0.0,-1.0417957948621916,-1.5414474059825853,1,4.0,1,1,1.1023151218517098,1.10231512185171
2017-01-15,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.537602065784508,-1.5704058572187436,0.0,-0.36793581643942486,-1.6042613877763758,1,22.0,1,1,-1.0143564693226672,-1.014356469322667
2017-01-17,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-1.247881323143913,-1.2809755512661156,0.0,-0.8920491329904656,-1.1226875273573165,1,1.0,1,1,-1.0290170550346576,-1.0290170550346571
2017-01-18,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.1444096293437005,-1.1312702206009633,0.0,0.5055863778123096,-1.0912805364604212,1,13.0,1,1,-0.5844446991197098,-0.5844446991197094
2017-01-19,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-1.1237152905836578,-1.1312702206009633,0.0,-0.018526938738731197,-1.1122185303916847,1,12.0,1,1,-0.5947467323227299,-0.5947467323227297
2017-01-20,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.247881323143913,-1.2809755512661156,0.0,0.05634639219713194,-1.2587844879105288,1,25.0,1,1,0.6613088543531921,0.6613088543531923
2017-01-22,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.3513530169441255,-1.3907594604205606,0.0,-1.0417957948621916,-1.248315490944897,1,27.0,1,1,-0.6973708323066617,-0.6973708323066614
2017-01-25,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.2789228312839767,-1.4406612373089447,0.0,-0.6424713632042558,-1.1645635152198435,1,25.0,1,1,-0.49925480917165826,-0.499254809171658
2017-01-26,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-1.4237832026042743,-1.5504451464633897,0.0,-0.8920491329904656,-1.2378464939792653,1,14.0,1,1,-0.3566112725144558,-0.3566112725144555
2017-01-27,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.2064926456238279,-0.7220756501162137,0.0,-0.8920491329904656,-1.3530054606012143,1,20.0,1,1,1.1320325253219603,1.1320325253219605
2017-01-28,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.247881323143913,-1.3608183942875303,0.0,-0.8421335790332237,-1.1959705061167385,1,11.0,1,1,1.906269943733554,1.906269943733554
2017-01-29,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.1444096293437005,-1.0514273775795486,0.0,0.20609305406885778,-1.332067466669951,1,45.0,1,1,-0.2908367528336346,-0.29083675283363436
2017-01-30,air_9387ff95e886ebc7,0,1,0,0,0,0,0,-1.051285104923509,-0.8917416915367196,0.0,-0.8920491329904656,-1.0389355516322625,1,19.0,1,1,-1.5056842066974758,-1.5056842066974756
2017-02-01,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.3410058475641042,-1.1911523528670243,0.0,-0.24314693154631994,-1.332067466669951,1,19.0,1,1,-0.6894461913812616,-0.6894461913812613
2017-02-02,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-1.4237832026042743,-1.4107201711759145,0.0,-1.0168380178835708,-1.4158194423950046,1,4.0,1,1,-0.7021256168619018,-0.7021256168619016
2017-02-03,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.0926737824435941,-1.1312702206009633,0.0,-0.5675980322683929,-1.101749533426053,1,15.0,1,1,0.6323839149754816,0.6323839149754817
2017-02-04,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-0.9271190723632541,-0.8518202700260122,0.0,0.03138861521851082,-0.986590566804104,1,28.0,1,1,1.7212295781254607,1.7212295781254607
2017-02-05,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.0719794436835515,-1.0713880883349025,0.0,-1.0168380178835708,-1.1331565243229482,1,33.0,1,1,-0.8051459488921037,-0.8051459488921033
2017-02-07,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-1.3617001863241467,-1.5105237249526826,0.0,-0.8421335790332237,-1.248315490944897,1,4.0,1,1,-1.001280811795757,-1.0012808117957568
2017-02-08,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.1961454762438066,-1.1711916421116706,0.0,-0.4178513703966669,-1.0598735455635262,1,1.0,1,1,-0.5095568423746785,-0.5095568423746781
2017-02-10,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.175451137483764,-1.2310737743777316,0.0,0.05634639219713194,-1.1436255212885797,1,9.0,1,1,0.9323315740018768,0.932331574001877
2017-02-11,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.2996171700440193,-1.2909559066437923,1.0,-0.5176824783111508,-1.2797224818417923,1,29.0,1,1,1.568284008265238,1.568284008265238
2017-02-12,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.1133681212036366,-1.2210934190000549,0.0,-0.6175135862256348,-1.0179975577009992,1,33.0,1,1,-0.45883914045211754,-0.45883914045211727
2017-02-15,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.0719794436835515,-1.091348799090256,0.0,-0.19323137758907805,-1.101749533426053,1,13.0,1,1,-0.1537404648242122,-0.15374046482421194
2017-02-16,air_9387ff95e886ebc7,0,0,0,0,1,0,0,-0.8753832254631478,-0.5025078318073234,0.0,1.0546574713419714,-1.0703425425291577,1,5.0,1,1,-0.13789118297341194,-0.13789118297341169
2017-02-18,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.2685756619039554,-1.211113063622378,0.0,-0.5675980322683929,-1.2273774970136337,1,37.0,1,1,1.8111742526287522,1.8111742526287524
2017-02-19,air_9387ff95e886ebc7,0,0,0,1,0,0,0,-1.372047355704168,-1.2909559066437923,0.0,-0.39289359341804586,-1.2692534848761605,1,41.0,1,1,-0.2868744323709345,-0.2868744323709343
2017-02-21,air_9387ff95e886ebc7,0,0,0,0,0,1,0,-1.3513530169441255,-1.4207005265535912,0.0,-0.7922180250759817,-1.2797224818417923,1,13.0,1,1,-0.6708232852065713,-0.670823285206571
2017-02-22,air_9387ff95e886ebc7,0,0,0,0,0,0,1,-1.1237152905836578,-1.1911523528670243,0.0,-0.6674291401828768,-1.1331565243229482,1,23.0,1,1,-0.17434453123025256,-0.17434453123025231
2017-02-24,air_9387ff95e886ebc7,1,0,0,0,0,0,0,-1.2685756619039554,-1.380779105042884,0.0,-0.9170069099690866,-1.1540945182542115,1,33.0,1,1,1.223958360056602,1.2239583600566022
2017-02-25,air_9387ff95e886ebc7,0,0,1,0,0,0,0,-1.2271869843838703,-1.1412505759786402,0.0,0.6553330396840354,-1.290191478807424,1,24.0,1,1,2.1539149726523084,2.1539149726523084
2017-02-27,air_9387ff95e886ebc7,0,1,0,0,0,0,0,-1.2582284925239342,-1.270995195888439,0.0,0.3308819389619627,-1.175032512185475,1,44.0,1,1,-1.224755685892041,-1.2247556858920408
