visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Hiroshima-ken Hiroshima-shi Kokutaijimachi,total_area_visitors,total_genre_visitors
2017-01-20,air_0867f7bebad6a649,1,0,0,0,0,0,0,-1.223336540998571,-1.0791907705395376,0.0,-0.22121806997968835,-1.078349816211647,1,10.0,1,1,0.7368204891073296,0.7368204891073298
2017-01-21,air_0867f7bebad6a649,0,0,1,0,0,0,0,-1.19646924074792,-1.2866173080569938,0.0,-0.04624527515956047,-1.091226317231909,1,40.0,1,1,1.6059986079323327,1.605998607932333
2017-01-22,air_0867f7bebad6a649,0,0,0,1,0,0,0,-1.1293009901212927,-1.2174751288845085,0.0,-0.13373167256962448,-1.0139673111103369,1,23.0,1,1,-0.48315976854757653,-0.48315976854757636
2017-01-23,air_0867f7bebad6a649,0,1,0,0,0,0,0,-1.4517085931291036,-1.6184997680849234,0.0,0.8869429638811215,-1.2586208304953153,1,13.0,1,1,-1.2961241572152524,-1.2961241572152522
2017-01-25,air_0867f7bebad6a649,0,0,0,0,0,0,1,-1.2099028908732457,-1.2174751288845085,0.0,0.24537604954065262,-1.078349816211647,1,9.0,1,1,-0.30526821741679405,-0.3052682174167939
2017-01-26,air_0867f7bebad6a649,0,0,0,0,1,0,0,-1.19646924074792,-1.0377054630360465,0.0,1.6159962756316542,-1.3101268345763635,1,12.0,1,1,-0.1771863006026307,-0.17718630060263052
2017-01-27,air_0867f7bebad6a649,1,0,0,0,0,0,0,-0.9009289379907605,-0.733479874677111,0.0,-0.42535299726983755,-1.1298558202926952,1,17.0,1,1,1.1594908145940688,1.159490814594069
2017-01-28,air_0867f7bebad6a649,0,0,1,0,0,0,0,-0.9009289379907605,-0.6228523880011343,0.0,1.5868341431616328,-1.065473315191385,1,63.0,1,1,1.8546909964131666,1.8546909964131668
2017-01-29,air_0867f7bebad6a649,0,0,0,1,0,0,0,-1.008398138993364,-1.3972447947329703,0.0,-1.2418927064304344,-0.8594492988671928,1,10.0,1,1,-0.11812630562721092,-0.11812630562721076
2017-01-31,air_0867f7bebad6a649,0,0,0,0,0,1,0,-0.9949644888680386,-1.0238770272015494,0.0,1.2660506859913983,-0.8980788019279788,1,12.0,1,1,-0.6436179476675423,-0.6436179476675422
2017-02-01,air_0867f7bebad6a649,0,0,0,0,0,0,1,-1.0755663896199912,-0.8579357971875846,0.0,-0.3670287323297949,-1.091226317231909,1,11.0,1,1,-0.47604410650234524,-0.4760441065023451
2017-02-02,air_0867f7bebad6a649,0,0,0,0,1,0,0,-0.9680971886173876,-0.719651438842614,0.0,1.1494021561113132,-1.116979319272433,1,8.0,1,1,-0.48742916577471535,-0.4874291657747152
2017-02-03,air_0867f7bebad6a649,1,0,0,0,0,0,0,-0.9009289379907605,-0.567538644663146,0.0,1.6451584081016755,-1.155608822333219,1,16.0,1,1,0.7108483226422354,0.7108483226422355
2017-02-04,air_0867f7bebad6a649,0,0,1,0,0,0,0,-0.793459736988157,-0.6781661313391226,0.0,0.6828080365909722,-0.9753378080495508,1,28.0,1,1,1.6885402876570157,1.6885402876570161
2017-02-05,air_0867f7bebad6a649,0,0,0,1,0,0,0,-0.7262914863615297,-1.0377054630360465,0.0,-1.2710548389004555,-0.4602777672390701,1,9.0,1,1,-0.5799327723627222,-0.579932772362722
2017-02-06,air_0867f7bebad6a649,0,1,0,0,0,0,0,-0.914362588116086,-0.968563283863561,0.0,-0.2503802024497097,-0.7693137917253586,1,6.0,1,1,-1.2488050046144643,-1.248805004614464
2017-02-07,air_0867f7bebad6a649,0,0,0,0,0,1,0,-1.0486990893693404,-1.0930192063740347,0.0,-0.4545151297398589,-0.8723257998874547,1,25.0,1,1,-0.7560454079821969,-0.7560454079821967
2017-02-08,air_0867f7bebad6a649,0,0,0,0,0,0,1,-1.1293009901212927,-1.2174751288845085,0.0,-0.5128393946799015,-1.155608822333219,1,6.0,1,1,-0.31451857807559475,-0.3145185780755946
2017-02-09,air_0867f7bebad6a649,0,0,0,0,1,0,0,-1.0352654392440148,-0.982391719698058,0.0,-0.4836772622098801,-0.9495848060090268,1,13.0,1,1,-0.611953251566263,-0.6119532515662629
2017-02-10,air_0867f7bebad6a649,1,0,0,0,0,0,0,-1.4785758933797544,-1.6738135114229116,0.0,0.21621391707063115,-1.2843738325358394,1,19.0,1,1,0.9801761310542401,0.9801761310542403
2017-02-11,air_0867f7bebad6a649,0,0,1,0,0,0,0,-1.5323104938810563,-1.507872281408947,1.0,0.5953216391809084,-1.4131388427384595,1,30.0,1,1,1.5512080101840517,1.551208010184052
2017-02-12,air_0867f7bebad6a649,0,0,0,1,0,0,0,-1.3711066923771509,-1.2451320005535025,0.0,0.478673109300823,-1.3230033355966253,1,30.0,1,1,-0.26897834098611445,-0.2689783409861143
2017-02-13,air_0867f7bebad6a649,0,1,0,0,0,0,0,-1.1158673399959678,-0.7887936180150993,0.0,1.236888553521377,-1.2586208304953153,1,7.0,1,1,-1.1068475468121,-1.1068475468120997
2017-02-14,air_0867f7bebad6a649,0,0,0,0,0,1,0,-1.2099028908732457,-1.1206760780430287,0.0,-0.16289380503964582,-1.078349816211647,1,9.0,1,1,-0.504862537785532,-0.5048625377855318
2017-02-15,air_0867f7bebad6a649,0,0,0,0,0,0,1,-1.0621327394946658,-0.9132495405255727,0.0,1.7618069379817607,-1.2328678284547914,1,10.0,1,1,0.004974647755290546,0.004974647755290718
2017-02-16,air_0867f7bebad6a649,0,0,0,0,1,0,0,-0.7397251364868552,-0.3324552354766959,0.0,1.6451584081016755,-1.116979319272433,1,12.0,1,1,0.019205971845753143,0.019205971845753317
2017-02-17,air_0867f7bebad6a649,1,0,0,0,0,0,0,-0.37701658310306824,-0.3324552354766959,0.0,-0.9502713817302211,-0.370142260097236,1,27.0,1,1,1.1082580478684034,1.1082580478684037
2017-02-18,air_0867f7bebad6a649,0,0,1,0,0,0,0,-0.5650876848576244,-0.40159741464918125,0.0,0.9744293612911853,-0.5117837713201182,1,50.0,1,1,1.769303051870391,1.7693030518703914
2017-02-19,air_0867f7bebad6a649,0,0,0,1,0,0,0,-0.7800260868628315,-0.8441073613530874,0.0,1.7618069379817607,-0.8208197958064066,1,52.0,1,1,-0.11456847460459527,-0.1145684746045951
2017-02-20,air_0867f7bebad6a649,0,1,0,0,0,0,0,-0.5919549851082755,-0.6366808238356314,0.0,-1.1544063090203702,-0.5890427774416903,1,15.0,1,1,-1.2754887372840817,-1.2754887372840815
2017-02-21,air_0867f7bebad6a649,0,0,0,0,0,1,0,-0.9412298883667368,-0.9132495405255727,0.0,1.236888553521377,-0.8336962968266687,1,6.0,1,1,-0.4593223006960517,-0.4593223006960515
2017-02-22,air_0867f7bebad6a649,0,0,0,0,0,0,1,-1.102433689870642,-1.0515338988705434,0.0,-0.6294879245599866,-1.155608822333219,1,23.0,1,1,-0.013526073562310831,-0.013526073562310658
2017-02-23,air_0867f7bebad6a649,0,0,0,0,1,0,0,-0.5650876848576244,-0.553710208828649,0.0,-0.6878121895000293,-0.49890727029985615,1,11.0,1,1,-0.08148064609426973,-0.08148064609426957
2017-02-24,air_0867f7bebad6a649,1,0,0,0,0,0,0,-0.9009289379907605,-0.940906412194567,0.0,0.3037003144806953,-0.7435607896848345,1,21.0,1,1,1.2420324943187517,1.242032494318752
2017-02-25,air_0867f7bebad6a649,0,0,1,0,0,0,0,-0.9680971886173876,-0.8441073613530874,0.0,1.5576720106916113,-1.1427323213129572,1,50.0,1,1,2.0770554353266446,2.077055435326645
2017-02-26,air_0867f7bebad6a649,0,0,0,1,0,0,0,-0.8874952878654351,-0.7887936180150993,0.0,-0.8044607193801145,-1.052596814171123,1,20.0,1,1,0.09214150780937395,0.09214150780937413
2017-02-27,air_0867f7bebad6a649,0,1,0,0,0,0,0,-0.7397251364868552,-0.4292542863181753,0.0,1.2077264210513556,-0.8852023009077167,1,9.0,1,1,-0.9567070776577195,-0.9567070776577193
2017-02-28,air_0867f7bebad6a649,0,0,0,0,0,1,0,-0.8471943374894587,-0.37394054298018725,0.0,1.9367797328018885,-1.026843812130599,1,8.0,1,1,-0.3504526714040128,-0.35045267140401265
