visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,total_area_visitors,total_genre_visitors
2016-11-11,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.3836729543742828,-0.3417136580580939,0.0,0.1429322530098223,-0.39787665014456197,1,12.0,1,1,0.4161879095030629,0.416187909503063
2016-11-12,air_4b380b4db9d37883,0,0,1,0,0,0,0,-0.45223208416527605,-0.2975082105474665,0.0,0.1429322530098223,-0.5747312718059364,1,24.0,1,1,1.7996832831764058,1.7996832831764058
2016-11-13,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.13228947847397407,0.022981283904583358,0.0,0.09001078365374558,-0.4199834778522337,1,44.0,1,1,-0.3687846902070505,-0.36878469020705035
2016-11-14,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.06373034868298061,-0.25330276303683874,0.0,-1.391790358316401,0.05531331786271015,1,15.0,1,1,-1.3865370723647887,-1.3865370723647885
2016-11-15,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.052303827051148645,-0.19804595364855435,0.0,-1.074261542179941,-0.09943447609099239,1,9.0,1,1,-0.8885842044104845,-0.8885842044104844
2016-11-16,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.42937904090161166,-0.3638163818134076,0.0,1.0690579667411642,-0.4863039609752491,1,8.0,1,1,-0.3104014114378242,-0.31040141143782407
2016-11-17,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.44080556253344383,-0.2643541249144958,0.0,0.010628579619630629,-0.629998341075116,1,16.0,1,1,-0.261058124219962,-0.2610581242199619
2016-11-18,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.3151138245832895,-0.1869945917708977,0.0,-0.6508897873313277,-0.508410788682921,1,36.0,1,1,1.0233740087030163,1.0233740087030163
2016-11-19,air_4b380b4db9d37883,0,0,1,0,0,0,0,0.19907964884916046,0.022981283904583358,0.0,-1.233025950248171,0.22111452567024872,1,26.0,1,1,1.5262235387476426,1.5262235387476428
2016-11-20,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.006597740523819531,-0.08753233487198549,0.0,-1.1271830115360177,-0.055220820675648916,1,106.0,1,1,-0.11943158991525822,-0.11943158991525812
2016-11-21,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.18942208663313517,-0.30855957242512316,0.0,-1.2065652155701327,-0.19891520077551558,1,19.0,1,1,-1.2840838347826626,-1.2840838347826624
2016-11-22,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.14371600010580604,-0.10963505862729957,0.0,-0.25397876716075274,-0.1325947176525002,1,5.0,1,1,0.6855043244707841,0.6855043244707842
2016-11-23,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.4750851274289406,-0.7064086000207712,1.0,-1.2594866849262094,-0.30944933931387464,1,25.0,1,1,-0.18195819814552638,-0.18195819814552627
2016-11-24,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.9549990359658936,-1.0932062657387622,0.0,0.24877519172197574,-0.9947609982517007,1,5.0,1,1,-1.1047906690139417,-1.1047906690139417
2016-11-25,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.0121316441250547,-0.9826926469621933,0.0,-0.5450468486191743,-1.0279212398132085,1,16.0,1,1,0.8889041343764758,0.8889041343764759
2016-11-26,air_4b380b4db9d37883,0,0,1,0,0,0,0,-0.8635868629112358,-0.7285113237760849,0.0,-0.41274317522898263,-0.9837075843978651,1,40.0,1,1,1.8437532419893057,1.8437532419893057
2016-11-27,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.6693359951700882,-0.9384871994515657,0.0,-1.391790358316401,-0.4641971332675774,1,40.0,1,1,-0.4847979151162227,-0.4847979151162226
2016-11-28,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.7721746898565782,-0.9495385613292225,0.0,-1.1801044808920944,-0.8289597904441622,1,18.0,1,1,-1.2381305443965618,-1.2381305443965618
2016-11-29,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.8635868629112358,-0.739562685653742,0.0,0.22231445704393726,-1.0168678259593726,1,27.0,1,1,-0.5895111505861899,-0.5895111505861897
2016-11-30,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.6122033870109271,-0.5958949812442024,0.0,-0.7302719913654427,-0.7515858934673109,1,29.0,1,1,-0.3491980418457617,-0.34919804184576153
2016-12-01,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.4750851274289406,-0.6953572381431141,0.0,-1.2594866849262094,-0.2983959254600388,1,20.0,1,1,-0.4546646099450092,-0.454664609945009
2016-12-02,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.7721746898565782,-0.8058708569196832,0.0,0.9632150280290108,-0.8289597904441622,1,12.0,1,1,1.154077219883155,1.1540772198831553
2016-12-03,air_4b380b4db9d37883,0,0,1,0,0,0,0,-0.8864399061749003,-0.5848436193665453,0.0,0.672146946570589,-1.0389746536670446,1,42.0,1,1,2.295376153242869,2.295376153242869
2016-12-04,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.8064542547520747,-0.9384871994515657,0.0,-1.3653296236383627,-0.8179063765903264,1,56.0,1,1,-0.283281436783732,-0.28328143678373185
2016-12-05,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.6807625168019203,-0.6953572381431141,0.0,-0.5450468486191743,-0.7184256519058033,1,10.0,1,1,-1.171837273019892,-1.1718372730198918
2016-12-06,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.8064542547520747,-0.7506140475313987,0.0,0.275235926400014,-0.9947609982517007,1,15.0,1,1,-0.6870677260779938,-0.6870677260779937
2016-12-07,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.0921172955478802,-1.004795370717507,0.0,0.0370893142976691,-1.1826690337669112,1,13.0,1,1,-0.14353823405222907,-0.14353823405222896
2016-12-08,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.8864399061749003,-0.8721790281856244,0.0,0.5398432731803973,-0.9616007566901932,1,8.0,1,1,0.024078275962646382,0.024078275962646487
2016-12-09,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.6807625168019203,-0.6511517906324867,0.0,0.010628579619630629,-0.7184256519058033,1,20.0,1,1,1.7831099653322384,1.7831099653322384
2016-12-10,air_4b380b4db9d37883,0,0,1,0,0,0,0,-0.8864399061749003,-0.7727167712867125,0.0,0.4604610691462824,-0.8621200320056699,1,36.0,1,1,2.517985945195209,2.517985945195209
2016-12-11,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.0235581657568869,-0.8500763044303108,0.0,0.8573720893168574,-1.1495087922054037,1,40.0,1,1,0.21919142694625424,0.21919142694625432
2016-12-12,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.8407338196475714,-0.7285113237760849,0.0,-0.8096541953995576,-0.9505473428363572,1,13.0,1,1,-0.974087457833803,-0.9740874578338029
2016-12-13,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.6921890384337526,-0.9605899232068796,0.0,-1.391790358316401,-0.5194642025367568,1,7.0,1,1,-0.3887480048829795,-0.38874800488297934
2016-12-14,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.8635868629112358,-0.9274358375739089,0.0,-1.3653296236383627,-0.7847461350288186,1,12.0,1,1,0.2692880467933968,0.26928804679339685
2016-12-15,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.19495599023437,-1.3584389508025274,0.0,-0.8096541953995576,-0.9947609982517007,1,19.0,1,1,0.3706112854316024,0.3706112854316025
2016-12-16,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.40063337960735,-1.480003931456753,0.0,0.010628579619630629,-1.337416827720614,1,38.0,1,1,1.955623137437436,1.955623137437436
2016-12-17,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.2520885983935313,-1.1484630751270466,0.0,0.40753959979020565,-1.3484702415744498,1,19.0,1,1,2.9647121943584502,2.9647121943584502
2016-12-18,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.080690773916048,-0.9826926469621933,0.0,0.35461813043412893,-1.1716156199130754,1,39.0,1,1,0.3197613329551795,0.3197613329551796
2016-12-19,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.6807625168019203,-0.47433000058997643,0.0,-0.4921253792630977,-1.0168678259593726,1,13.0,1,1,-0.43131129843731864,-0.4313112984373185
2016-12-20,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.49793817069260493,-0.5295868099782609,0.0,-0.7567327260434811,-0.4641971332675774,1,7.0,1,1,0.2926413583010873,0.2926413583010874
2016-12-21,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.25798121642412825,-0.24225140115918212,0.0,-0.677350522009366,-0.4863039609752491,1,12.0,1,1,0.8685641533859065,0.8685641533859066
2016-12-22,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.29226078131962496,-0.19804595364855435,0.0,-1.3388688889603244,-0.39787665014456197,1,23.0,1,1,1.971443122652323,1.9714431226523232
2016-12-23,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.9892786008613903,-1.1595144370047035,1.0,-0.6244290526532894,-0.7847461350288186,1,36.0,1,1,1.4768802515297805,1.4768802515297805
2016-12-24,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.0578377306523836,-1.2147712463929878,0.0,-0.5185861139411361,-0.7957995488826546,1,42.0,1,1,1.7175700265848488,1.7175700265848488
2016-12-25,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.8635868629112358,-0.7506140475313987,0.0,0.4604610691462824,-0.9947609982517007,1,61.0,1,1,0.032741601199370286,0.03274160119937039
2016-12-26,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.5779238221154304,-0.617997704999516,0.0,-1.391790358316401,-0.4531437194137415,1,11.0,1,1,-0.10210493944181043,-0.10210493944181032
2016-12-27,air_4b380b4db9d37883,0,0,0,0,0,1,0,-0.8750133845430682,-0.7727167712867125,0.0,-0.8625756647556344,-0.7847461350288186,1,14.0,1,1,0.6674243413680561,0.6674243413680561
2016-12-28,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.3206477281845246,-1.480003931456753,0.0,-0.8625756647556344,-1.1495087922054037,1,37.0,1,1,1.842246576730745,1.842246576730745
2016-12-29,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.3206477281845246,-1.49105529333441,1.0,-1.1271830115360177,-1.1716156199130754,1,32.0,1,1,1.416236974872713,1.4162369748727133
2016-12-30,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.343500771448189,-1.2921307795365862,1.0,0.9632150280290108,-1.3926838969897934,1,42.0,1,1,0.638421035140763,0.6384210351407631
2016-12-31,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.2635151200253634,-1.0711035419834485,1.0,0.1429322530098223,-1.337416827720614,1,14.0,1,1,-2.2683129149374257,-2.2683129149374257
2017-01-01,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.1721029469707058,-0.9495385613292225,1.0,0.6456862118925507,-1.1384553783515676,1,77.0,1,1,-3.3297585895934234,-3.3297585895934234
2017-01-06,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.0464112090205515,-1.004795370717507,0.0,0.8044506199607809,-0.9947609982517007,1,18.0,1,1,0.021064945445525028,0.021064945445525132
2017-01-07,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.183529468602538,-1.2589766939036153,0.0,-1.1271830115360177,-1.2600429307437626,1,36.0,1,1,0.8199741987973247,0.8199741987973248
2017-01-08,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.8293072980157392,-0.9605899232068796,0.0,-1.2065652155701327,-0.6742119964904596,1,45.0,1,1,-0.310024745123184,-0.3100247451231839
2017-01-09,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.8635868629112358,-1.1153089894940758,1.0,-0.597968317975251,-0.7847461350288186,1,42.0,1,1,-1.2076205729107081,-1.207620572910708
2017-01-10,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.1606764253388735,-1.1374117132493897,0.0,-0.597968317975251,-0.9947609982517007,1,15.0,1,1,-1.1330406426119546,-1.1330406426119544
2017-01-11,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.3549272930800211,-1.5021066552120668,0.0,0.195853722365899,-1.2268826891822548,1,16.0,1,1,-0.8068476141335678,-0.8068476141335675
2017-01-12,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.2635151200253634,-1.3694903126801843,0.0,-0.8625756647556344,-1.3042565861591062,1,24.0,1,1,-0.820784267775254,-0.8207842677752538
2017-01-13,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.2063825118662024,-1.4136957601908118,0.0,-0.3862824405509444,-0.972654170544029,1,15.0,1,1,0.7657342494891403,0.7657342494891404
2017-01-14,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.5377516391893367,-1.7231338927652045,0.0,-0.7302719913654427,-1.326363413866778,1,33.0,1,1,1.2211238238891053,1.2211238238891053
2017-01-15,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.7548555501941487,-1.7120825308875476,0.0,0.11647151833178405,-1.6137521740665117,1,40.0,1,1,-0.7910276289186806,-0.7910276289186805
2017-01-16,air_4b380b4db9d37883,0,1,0,0,0,0,0,-1.6520168555076589,-1.3584389508025274,0.0,-0.28043950183879096,-1.680072657189527,1,30.0,1,1,-1.3345571209444453,-1.3345571209444451
2017-01-17,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.4234864228710145,-1.2479253320259585,0.0,0.5398432731803973,-1.436897552405137,1,13.0,1,1,-0.8049642825603669,-0.8049642825603668
2017-01-18,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.1606764253388735,-0.7837681331643693,0.0,0.09001078365374558,-1.3816304831359574,1,18.0,1,1,-0.38234467753409657,-0.38234467753409646
2017-01-19,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.0921172955478802,-1.0379494563504776,0.0,-0.4921253792630977,-1.0500280675208802,1,19.0,1,1,-0.392138001714741,-0.3921380017147409
2017-01-20,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.3206477281845246,-1.402644398313155,0.0,-1.1007222768579792,-1.2932031723052704,1,13.0,1,1,0.8018942156945966,0.8018942156945966
2017-01-21,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.3549272930800211,-1.4247471220684687,0.0,0.24877519172197574,-1.3042565861591062,1,50.0,1,1,1.7220900223605309,1.7220900223605309
2017-01-22,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.5148985959256722,-1.7010311690098907,0.0,-0.7831934607215194,-1.3042565861591062,1,41.0,1,1,-0.4896945772065449,-0.4896945772065448
2017-01-23,air_4b380b4db9d37883,0,1,0,0,0,0,0,-1.7320025069304845,-1.8999556828077149,0.0,-0.12167509377056104,-1.6579658294818553,1,8.0,1,1,-1.3503771061593324,-1.3503771061593324
2017-01-24,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.6862964204031556,-1.8004934259088026,0.0,-0.359821705872906,-1.5474316909434962,1,8.0,1,1,-0.6870677260779938,-0.6870677260779937
2017-01-25,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.6862964204031556,-1.4357984839461255,0.0,0.592764742536474,-1.7463931403125423,1,29.0,1,1,-0.30136141988646015,-0.30136141988646004
2017-01-26,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.4463394661346791,-1.2258226082706447,0.0,1.1219794360972408,-1.5805919325050037,1,19.0,1,1,-0.1657615466159991,-0.16576154661599898
2017-01-27,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.0921172955478802,-0.8279735806749968,0.0,-0.836114930077596,-1.2600429307437626,1,15.0,1,1,1.249373797487118,1.2493737974871182
2017-01-28,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.2063825118662024,-0.9384871994515657,0.0,1.0690579667411642,-1.3816304831359574,1,28.0,1,1,1.9853797762940093,1.9853797762940095
2017-01-29,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.7036155600655849,-0.3748677436910646,0.0,-1.074261542179941,-1.0389746536670446,1,74.0,1,1,-0.10323493838573093,-0.10323493838573082
2017-01-30,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.9321459927022293,-0.7064086000207712,0.0,-0.201057297804676,-0.8952802735671778,1,33.0,1,1,-1.2580938590724908,-1.2580938590724908
2017-01-31,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.2063825118662024,-1.0932062657387622,0.0,0.0370893142976691,-1.0500280675208802,1,12.0,1,1,-0.6595710851092614,-0.6595710851092613
2017-02-01,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.19495599023437,-1.3805416745578412,0.0,-1.074261542179941,-0.8952802735671778,1,21.0,1,1,-0.4821612509137415,-0.4821612509137414
2017-02-02,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.2063825118662024,-1.2147712463929878,0.0,1.1749009054533173,-1.2710963445975985,1,13.0,1,1,-0.494214572982227,-0.4942145729822268
2017-02-03,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.2178090334980347,-0.9716412850845364,0.0,1.0955187014192025,-1.3816304831359574,1,12.0,1,1,0.7743975747258642,0.7743975747258642
2017-02-04,air_4b380b4db9d37883,0,0,1,0,0,0,0,-0.8750133845430682,-0.6843058762654575,0.0,-0.5715075832972126,-0.9505473428363572,1,18.0,1,1,1.8094766073570503,1.8094766073570503
2017-02-05,air_4b380b4db9d37883,0,0,0,1,0,0,0,-0.8864399061749003,-1.0379494563504776,0.0,-1.391790358316401,-0.7515858934673109,1,21.0,1,1,-0.5921478147886711,-0.592147814788671
2017-02-06,air_4b380b4db9d37883,0,1,0,0,0,0,0,-1.126396860443377,-1.2589766939036153,0.0,0.9102935586729338,-0.873173445859506,1,8.0,1,1,-1.30028048631219,-1.3002804863121897
2017-02-07,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.1149703388115446,-1.0268980944728208,0.0,0.5663040078584358,-1.0610814813747163,1,21.0,1,1,-0.778597640535555,-0.7785976405355549
2017-02-08,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.240662076761699,-1.2368739701483018,0.0,-1.1271830115360177,-1.072134895228552,1,21.0,1,1,-0.3111547440671045,-0.3111547440671044
2017-02-09,air_4b380b4db9d37883,0,0,0,0,1,0,0,-1.4806190310301754,-1.6126202739886357,0.0,-0.9684186034677876,-1.2600429307437626,1,34.0,1,1,-0.6260477831062863,-0.6260477831062862
2017-02-10,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.7434290285623166,-1.9331097684406855,0.0,-0.597968317975251,-1.6248055879203476,1,12.0,1,1,1.0595339749084725,1.0595339749084727
2017-02-11,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.6748698987713233,-1.8004934259088026,1.0,-0.7567327260434811,-1.6469124156280193,1,50.0,1,1,1.6640834099059447,1.6640834099059447
2017-02-12,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.50347207429384,-1.3805416745578412,0.0,0.1429322530098223,-1.4811112078204807,1,43.0,1,1,-0.26294145579316286,-0.26294145579316275
2017-02-13,air_4b380b4db9d37883,0,1,0,0,0,0,0,-1.4806190310301754,-1.281079417658929,0.0,0.7515291506047039,-1.5474316909434962,1,13.0,1,1,-1.1499906267707622,-1.149990626770762
2017-02-14,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.3549272930800211,-1.2589766939036153,0.0,0.06355004897570735,-1.2932031723052704,1,13.0,1,1,-0.5126712223995953,-0.5126712223995952
2017-02-15,air_4b380b4db9d37883,0,0,0,0,0,0,1,-1.240662076761699,-1.0490008182281345,0.0,1.3601260481995858,-1.3705770692821218,1,21.0,1,1,0.02709160647976774,0.027091606479767844
2017-02-16,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.8064542547520747,-0.419073191201692,0.0,1.2278223748093942,-1.2158292753284188,1,17.0,1,1,0.04215825906537452,0.042158259065374626
2017-02-17,air_4b380b4db9d37883,1,0,0,0,0,0,0,-0.3608199111106184,-0.3196109343027802,0.0,-0.7567327260434811,-0.508410788682921,1,19.0,1,1,1.1951338481789335,1.1951338481789338
2017-02-18,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.034984687388719,-1.1484630751270466,0.0,0.989675762707049,-0.9284405151286855,1,47.0,1,1,1.8949798607803687,1.8949798607803687
2017-02-19,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.1035438171797125,-0.9937440088398501,0.0,1.3601260481995858,-1.3926838969897934,1,69.0,1,1,-0.09946827523932923,-0.09946827523932913
2017-02-20,air_4b380b4db9d37883,0,1,0,0,0,0,0,-0.6236299086427592,-0.419073191201692,0.0,-1.074261542179941,-0.7736927211749828,1,21.0,1,1,-1.3285304599102026,-1.3285304599102024
2017-02-21,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.2063825118662024,-1.203719884515331,0.0,0.30169666107805243,-1.1605622060592393,1,26.0,1,1,-0.46445793412565356,-0.46445793412565345
2017-02-22,air_4b380b4db9d37883,0,0,0,0,0,0,1,-0.9321459927022293,-0.7064086000207712,0.0,-1.391790358316401,-1.1605622060592393,1,28.0,1,1,0.007504958118478923,0.007504958118479027
2017-02-23,air_4b380b4db9d37883,0,0,0,0,1,0,0,-0.9207194710703969,-0.9384871994515657,0.0,-0.8096541953995576,-0.7847461350288186,1,19.0,1,1,-0.06443830797779347,-0.06443830797779336
2017-02-24,air_4b380b4db9d37883,1,0,0,0,0,0,0,-1.240662076761699,-1.2258226082706447,0.0,0.275235926400014,-1.1716156199130754,1,33.0,1,1,1.3367603824836374,1.3367603824836374
2017-02-25,air_4b380b4db9d37883,0,0,1,0,0,0,0,-1.3206477281845246,-1.203719884515331,0.0,-0.3862824405509444,-1.4147907246974651,1,25.0,1,1,2.220796222944115,2.2207962229441156
2017-02-26,air_4b380b4db9d37883,0,0,0,1,0,0,0,-1.1492499037070412,-1.0932062657387622,0.0,-0.46566464458505935,-1.1605622060592393,1,94.0,1,1,0.11937485356660929,0.11937485356660939
2017-02-27,air_4b380b4db9d37883,0,1,0,0,0,0,0,-1.1149703388115446,-0.8942817519409382,0.0,1.1749009054533173,-1.2489895168899268,1,19.0,1,1,-0.9910374419926107,-0.9910374419926105
2017-02-28,air_4b380b4db9d37883,0,0,0,0,0,1,0,-1.1035438171797125,-0.8611276663079676,0.0,1.4130475175556623,-1.2600429307437626,1,21.0,1,1,-0.3491980418457617,-0.34919804184576153
