visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,total_area_visitors,total_genre_visitors
2016-12-17,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.1081066019494974,-0.9264150474029096,0.0,0.653276679408781,-1.2330867482660701,1,31.0,1,1,2.8068949520824846,2.8068949520824846
2016-12-18,air_67483104fa38ef6c,0,0,0,1,0,0,0,-1.0770154916799808,-0.8516341570900262,0.0,0.8715091673539497,-1.2232331395897023,1,44.0,1,1,0.27378924419447814,0.27378924419447814
2016-12-19,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.8386503129470184,-0.712755360794671,0.0,0.8715091673539497,-1.0163073573859818,1,31.0,1,1,-0.44552331369909703,-0.44552331369909703
2016-12-20,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.5795577273677118,-0.5738765644993158,0.0,-0.983466980179987,-0.39553001077482,1,18.0,1,1,0.24781607259551253,0.24781607259551253
2016-12-21,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.6521036513299175,-0.5738765644993158,0.0,-0.2742113943581876,-0.6615774450367464,1,27.0,1,1,0.7993852305791015,0.7993852305791015
2016-12-23,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.745376982138468,-0.8409511727596141,1.0,-1.419931956070325,-0.5827485756258053,1,25.0,1,1,1.381977899083677,1.381977899083677
2016-12-24,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.9111962369092242,-0.9691469847245574,0.0,-0.08325796740616462,-0.9374784879750405,1,26.0,1,1,1.612489797024497,1.612489797024497
2016-12-25,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.8075592026775016,-0.862317141420438,0.0,0.3259279474910273,-0.6221630103312759,1,26.0,1,1,-0.0010934885612411734,-0.0010934885612411734
2016-12-26,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.8697414232165354,-1.2575875616456793,0.0,-1.5017691390497634,-0.7009918797422171,1,21.0,1,1,-0.13023786956720904,-0.13023786956720904
2016-12-27,air_67483104fa38ef6c,0,0,0,0,0,1,0,-0.6210125410604009,-0.6700234234730232,0.0,-1.0380251021662792,-0.5827485756258053,1,15.0,1,1,0.6067508745534399,0.6067508745534399
2016-12-28,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.2013799327580479,-1.343051436288975,0.0,-0.41060669932391824,-1.0852826181205555,1,12.0,1,1,1.7318942386808527,1.7318942386808527
2016-12-29,air_67483104fa38ef6c,0,0,0,0,1,0,0,-1.3050169669897704,-1.3644174049497988,1.0,-1.3108157120977404,-1.1936723135605996,1,57.0,1,1,1.3238990014804346,1.3238990014804346
2017-01-04,air_67483104fa38ef6c,0,0,0,0,0,0,1,-0.9215599403323966,-0.5845595488297279,0.0,0.489602313449904,-1.1345506615023937,1,40.0,1,1,-1.8199369774776935,-1.8199369774776935
2017-01-05,air_67483104fa38ef6c,0,0,0,0,1,0,0,-0.9941058642946025,-1.1187087653503245,0.0,-0.6833973092553796,-0.8783568359168348,1,22.0,1,1,-1.2416731709062787,-1.2416731709062787
2017-01-06,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.0770154916799808,-1.0759768280286768,0.0,0.6259976184156346,-1.0163073573859818,1,21.0,1,1,-0.012276381888573586,-0.012276381888573586
2017-01-07,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.1391977122190142,-1.1293917496807364,0.0,-0.6288391872690872,-1.2330867482660701,1,29.0,1,1,0.7528499647976215,0.7528499647976215
2017-01-08,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.9422873471787412,-1.3751003892802105,0.0,-1.5017691390497634,-0.6221630103312759,1,40.0,1,1,-0.329365518492612,-0.329365518492612
2017-01-09,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.9111962369092242,-0.9157320630724977,1.0,-0.8197926142211102,-0.7896743578295258,1,45.0,1,1,-1.1890053507194873,-1.1890053507194873
2017-01-10,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.0044695677177746,-0.7341213294554948,0.0,0.489602313449904,-1.06557540076782,1,28.0,1,1,-1.117579128822332,-1.117579128822332
2017-01-11,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.2221073396043922,-1.1721236870023841,0.0,0.4350441914636117,-1.1246970528260258,1,22.0,1,1,-0.8051795926458846,-0.8051795926458846
2017-01-13,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.1495614156421865,-1.3751003892802105,0.0,0.3259279474910273,-1.0261609660623494,1,22.0,1,1,0.7009036215996902,0.7009036215996902
2017-01-14,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.481199925183699,-1.610126044549273,0.0,0.40776513047046564,-1.292208400324276,1,33.0,1,1,1.1370364613656543,1.1370364613656543
2017-01-15,air_67483104fa38ef6c,0,0,0,1,0,0,0,-1.6055643662617662,-1.6742239505317447,0.0,-0.19237421137874924,-1.4794269651752612,1,44.0,1,1,-0.7900285758798213,-0.7900285758798213
2017-01-16,air_67483104fa38ef6c,0,1,0,0,0,0,0,-1.4293814080678375,-1.3537344206193869,0.0,0.4350441914636117,-1.292208400324276,1,29.0,1,1,-1.3105742233424236,-1.3105742233424236
2017-01-17,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.3361080772592875,-1.2682705459760912,0.0,0.18953264252529667,-1.3710372697352171,1,29.0,1,1,-0.8033759001737343,-0.8033759001737343
2017-01-18,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.2221073396043922,-1.1293917496807364,0.0,1.0351835333128268,-1.3119156176770113,1,31.0,1,1,-0.3986273094231869,-0.3986273094231869
2017-01-20,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.2221073396043922,-1.15075771834156,0.0,-0.792513553227964,-1.036014574738717,1,24.0,1,1,0.7355345170649777,0.7355345170649777
2017-01-21,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.2635621532970813,-1.2362215929848557,0.0,0.7351138623882191,-1.3119156176770113,1,29.0,1,1,1.6168186589576579,1.6168186589576579
2017-01-22,air_67483104fa38ef6c,0,0,0,1,0,0,0,-1.2324710430275647,-1.161440702671972,0.0,0.053137337559566025,-1.1345506615023937,1,43.0,1,1,-0.5014377803357591,-0.5014377803357591
2017-01-23,air_67483104fa38ef6c,0,1,0,0,0,0,0,-1.4915636286068714,-1.5780770915580373,0.0,0.5168813744430503,-1.3020620090006436,1,41.0,1,1,-1.325725240108487,-1.325725240108487
2017-01-24,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.4708362217605266,-1.5032962012451538,0.0,0.29864888649788107,-1.40059809576432,1,18.0,1,1,-0.6904647514171198,-0.6904647514171198
2017-01-25,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.4604725183373546,-1.2896365146369153,0.0,-0.16509515038560296,-1.4498661391461583,1,27.0,1,1,-0.3210685331207202,-0.3210685331207202
2017-01-27,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.0459243814104637,-0.7875362511075544,0.0,-0.13781608939245693,-1.2527939656188054,1,32.0,1,1,1.1640918484479101,1.1640918484479101
2017-01-28,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.128834008795842,-1.0652938436982649,0.0,1.0079044723196804,-1.173965096207864,1,35.0,1,1,1.8689748665642822,1.8689748665642822
2017-01-29,air_67483104fa38ef6c,0,0,0,1,0,0,0,-1.0666517882568083,-1.2148556243240316,0.0,-1.3108157120977404,-1.0754290094441876,1,55.0,1,1,-0.13132008505049927,-0.13132008505049927
2017-01-30,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.8075592026775016,-0.7875362511075544,0.0,-0.7106763702485257,-0.7995279665058935,1,37.0,1,1,-1.2373443089731178,-1.2373443089731178
2017-01-31,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.3153806704129427,-1.3751003892802105,0.0,0.7351138623882191,-1.2330867482660701,1,16.0,1,1,-0.6641308413237242,-0.6641308413237242
2017-02-01,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.242834746450737,-1.1080257810199123,0.0,-1.17442040713201,-1.2823547916479083,1,23.0,1,1,-0.49422301044715755,-0.49422301044715755
2017-02-03,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.1081066019494974,-0.712755360794671,0.0,1.1442997772854109,-1.292208400324276,1,23.0,1,1,0.709200606971582,0.709200606971582
2017-02-04,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.056288084833636,-0.9905129533853811,0.0,1.1715788382785575,-1.1542578788551288,1,43.0,1,1,1.7005099896654359,1.7005099896654359
2017-02-05,air_67483104fa38ef6c,0,0,0,1,0,0,0,-0.9422873471787412,-1.2896365146369153,0.0,-1.5017691390497634,-0.6418702276840111,1,43.0,1,1,-0.5995586508207402,-0.5995586508207402
2017-02-06,air_67483104fa38ef6c,0,1,0,0,0,0,0,-1.0044695677177746,-1.0759768280286768,0.0,0.489602313449904,-1.06557540076782,1,28.0,1,1,-1.2777470203492864,-1.2777470203492864
2017-02-07,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.2635621532970813,-1.1400747340111481,0.0,-0.41060669932391824,-1.2035259222369672,1,23.0,1,1,-0.7781242055636288,-0.7781242055636288
2017-02-08,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.2635621532970813,-1.332368451958563,0.0,0.13497452053900436,-1.3020620090006436,1,29.0,1,1,-0.3304477339759022,-0.3304477339759022
2017-02-10,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.43974511149101,-1.5887600758884493,0.0,0.707834801395073,-1.2133795309133346,1,28.0,1,1,0.9822796472551509,0.9822796472551509
2017-02-11,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.5433821457227328,-1.5032962012451538,1.0,0.35320700848417336,-1.518841399880732,1,54.0,1,1,1.5612649308154258,1.5612649308154258
2017-02-12,air_67483104fa38ef6c,0,0,0,1,0,0,0,-1.481199925183699,-1.3110024832977392,0.0,0.680555740401927,-1.508987791204364,1,43.0,1,1,-0.28427320668885225,-0.28427320668885225
2017-02-13,air_67483104fa38ef6c,0,1,0,0,0,0,0,-1.3361080772592875,-1.161440702671972,0.0,0.29864888649788107,-1.4794269651752612,1,33.0,1,1,-1.1338123610716855,-1.1338123610716855
2017-02-14,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.242834746450737,-1.0866598123590885,0.0,0.6259976184156346,-1.3020620090006436,1,20.0,1,1,-0.5234428284959939,-0.5234428284959939
2017-02-15,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.2739258567202536,-1.182806671332796,0.0,1.1442997772854109,-1.3907444870879524,1,25.0,1,1,-0.006504565977692341,-0.006504565977692341
2017-02-17,air_67483104fa38ef6c,1,0,0,0,0,0,0,-0.7557406855616403,-0.6700234234730232,0.0,-1.3653738340840327,-0.7896743578295258,1,26.0,1,1,1.112145505249979,1.112145505249979
2017-02-18,air_67483104fa38ef6c,0,0,1,0,0,0,0,-0.8282866095238463,-0.9584640003941455,0.0,-1.010746041173133,-0.73055270577132,1,29.0,1,1,1.7823976279010636,1.7823976279010636
2017-02-19,air_67483104fa38ef6c,0,0,0,1,0,0,0,-1.0770154916799808,-0.9798299690549692,0.0,1.3079741432442882,-1.1641114875314964,1,50.0,1,1,-0.12771270010619848,-0.12771270010619848
2017-02-20,air_67483104fa38ef6c,0,1,0,0,0,0,0,-0.9526510506019134,-0.8409511727596141,0.0,-1.5017691390497634,-0.8783568359168348,1,26.0,1,1,-1.3048024074315423,-1.3048024074315423
2017-02-21,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.1391977122190142,-1.1187087653503245,0.0,0.9533463503333882,-1.1246970528260258,1,17.0,1,1,-0.47726830120894387,-0.47726830120894387
2017-02-22,air_67483104fa38ef6c,0,0,0,0,0,0,1,-1.242834746450737,-1.3003194989673272,0.0,-0.792513553227964,-1.3611836610588495,1,32.0,1,1,-0.025262967688056387,-0.025262967688056387
2017-02-24,air_67483104fa38ef6c,1,0,0,0,0,0,0,-1.0770154916799808,-1.0866598123590885,0.0,-0.028699845419872312,-1.1049898354732905,1,24.0,1,1,1.2477831791556881,1.2477831791556881
2017-02-25,air_67483104fa38ef6c,0,0,1,0,0,0,0,-1.1081066019494974,-1.0866598123590885,0.0,0.1622535815321504,-1.2232331395897023,1,52.0,1,1,2.0944364255830807,2.0944364255830807
2017-02-27,air_67483104fa38ef6c,0,1,0,0,0,0,0,-1.0770154916799808,-1.0759768280286768,0.0,0.8442301063608036,-1.1246970528260258,1,29.0,1,1,-0.9815807164221927,-0.9815807164221927
2017-02-28,air_67483104fa38ef6c,0,0,0,0,0,1,0,-1.2324710430275647,-1.2041726399936197,0.0,1.4716485092031648,-1.3217692263533787,1,27.0,1,1,-0.3668823219133401,-0.3668823219133401
