visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2017-01-16,air_51281cd059d7b89b,0,1,0,0,0,0,0,-1.761078895144606,-1.9185432502052142,0.0,0.7321376770908282,-1.5604091457088374,1,8.0,1,1,-1.370808468851796,-1.3708084688517959
2017-01-17,air_51281cd059d7b89b,0,0,0,0,0,1,0,-1.452503437483039,-1.4624304137963218,0.0,1.1913416313614786,-1.459799567388102,1,12.0,1,1,-0.8499941136080613,-0.8499941136080611
2017-01-18,air_51281cd059d7b89b,0,0,0,0,0,0,1,-1.3720054920061087,-1.140468411625339,0.0,1.0562816448112875,-1.7364759077701242,1,6.0,1,1,-0.43437981305082773,-0.43437981305082757
2017-01-19,air_51281cd059d7b89b,0,0,0,0,1,0,0,-1.0500137100983868,-1.0465628276588024,0.0,-0.8075461695813512,-0.9944802676547003,1,9.0,1,1,-0.4440108039728314,-0.4440108039728312
2017-01-20,air_51281cd059d7b89b,1,0,0,0,0,0,0,-1.3183401950214884,-1.3148644961346214,0.0,-1.0506541453716953,-1.1202422405556198,1,10.0,1,1,0.7302292430560728,0.730229243056073
2017-01-21,air_51281cd059d7b89b,0,0,1,0,0,0,0,-1.2915075465291783,-1.3014494127108303,0.0,1.1643296340514404,-1.1076660432655276,1,1.0,1,1,1.6351719669966447,1.635171966996645
2017-01-23,air_51281cd059d7b89b,0,1,0,0,0,0,0,-1.7342462466522957,-1.8246376662386774,0.0,0.786161671710905,-1.5226805538385615,1,5.0,1,1,-1.3863662234181096,-1.3863662234181096
2017-01-24,air_51281cd059d7b89b,0,0,0,0,0,1,0,-1.8415768406215363,-1.7843924159673048,0.0,1.0022576501912106,-1.6610187240295726,1,3.0,1,1,-0.7340517998162484,-0.7340517998162482
2017-01-25,air_51281cd059d7b89b,0,0,0,0,0,0,1,-1.5195850587138144,-1.355109746405994,0.0,1.1913416313614786,-1.5101043565484695,1,4.0,1,1,-0.3547389265804131,-0.35473892658041295
2017-01-26,air_51281cd059d7b89b,0,0,0,0,1,0,0,-1.5195850587138144,-1.2477890790156665,0.0,1.1913416313614786,-1.5604091457088374,1,10.0,1,1,-0.22138674458343974,-0.2213867445834396
2017-01-28,air_51281cd059d7b89b,0,0,1,0,0,0,0,-0.9829320888676114,-0.8050913260305651,0.0,1.1103056394313637,-1.1076660432655276,1,11.0,1,1,1.8940974537074347,1.8940974537074347
2017-01-29,air_51281cd059d7b89b,0,0,0,1,0,0,0,-0.9695157646214564,-0.6172801580974917,0.0,0.24592172551014022,-1.422070975517826,1,19.0,1,1,-0.15989657177372427,-0.1598965717737241
2017-02-17,air_51281cd059d7b89b,1,0,0,0,0,0,0,-0.6072750099752694,-0.7782611591829832,0.0,-1.455834105022269,-0.7932611110132294,1,2.0,1,1,1.1169505708472955,1.1169505708472955
