visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2017-01-10,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-0.8111072974300523,-0.8539946796836776,0.0,0.5392605719637001,-0.8214614762466838,1,1.0,1,1,-1.3594620391953092,-1.359462039195309
2017-01-11,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.0190359248325833,-1.0412551741227998,0.0,-0.19579643485091727,-0.8938293462044409,1,5.0,1,1,-1.0250046118353382,-1.025004611835338
2017-01-13,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-1.1126038071637223,-1.110245882600371,0.0,0.3292442843023809,-0.9765354832990205,1,2.0,1,1,0.5874200524000878,0.5874200524000879
2017-01-14,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-1.4348931796376454,-1.4256319784978397,0.0,0.5917646438790299,-1.4417575044560307,1,1.0,1,1,1.0543473384026338,1.0543473384026338
2017-01-17,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.2373609836052408,-1.297506377039493,0.0,0.014219852810401949,-1.1626242917618248,1,4.0,1,1,-1.0230735643332598,-1.0230735643332596
2017-01-18,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.216568120864988,-1.090534251606779,0.0,0.7755288955826843,-1.3693896344982734,1,13.0,1,1,-0.5897465048668771,-0.5897465048668769
2017-01-20,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-1.3205324345662535,-1.198948222071534,0.0,-0.9571054776231995,-1.2970217645405164,1,2.0,1,1,0.6244961644399921,0.6244961644399922
2017-01-21,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-1.2789467090857471,-1.3172180080330846,0.0,0.11922799664106168,-1.172962558898647,1,3.0,1,1,1.5680059739554761,1.5680059739554761
2017-01-23,air_b80fed1a07c817d2,0,1,0,0,0,0,0,-1.5596503560791641,-1.6621715504209411,0.0,-1.167121765284519,-1.3693896344982734,1,4.0,1,1,-1.5823049209351512,-1.582304920935151
2017-01-24,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.5076681992285312,-1.4749110559818193,0.0,-0.6420810461312206,-1.3383748330878062,1,7.0,1,1,-0.9021899907031548,-0.9021899907031546
2017-01-25,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.445289611007772,-1.3664970855170642,0.0,-0.09078829102025754,-1.4417575044560307,1,3.0,1,1,-0.5067114622775079,-0.5067114622775076
2017-01-26,air_b80fed1a07c817d2,0,0,0,0,1,0,0,-1.3621181600467596,-1.198948222071534,0.0,1.169309434947658,-1.534801908687433,1,6.0,1,1,-0.3676760421278663,-0.36767604212786614
2017-01-27,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-1.0398287875728363,-0.8244272331932898,0.0,-0.11704032697792259,-1.286683497403694,1,2.0,1,1,1.0833130509338091,1.0833130509338094
2017-01-28,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-0.9774501993520771,-0.8737063106772693,0.0,1.0643012911169982,-1.0489033532567775,1,6.0,1,1,1.83796641474603,1.8379664147460302
2017-01-31,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.351721728676633,-1.3960645320074518,0.0,-0.35330865059690664,-1.2246538945827592,1,3.0,1,1,-0.8739966971728108,-0.8739966971728106
2017-02-01,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.351721728676633,-1.3960645320074518,0.0,-0.4058127225122365,-1.3487131002246286,1,3.0,1,1,-0.6920920224770298,-0.6920920224770296
2017-02-02,air_b80fed1a07c817d2,0,0,0,0,1,0,0,-1.206171689494861,-1.3467854545234725,0.0,-0.8520973337925399,-1.1833008260354696,1,4.0,1,1,-0.7044507264903314,-0.7044507264903311
2017-02-03,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-0.99824306209233,-0.9624086501484325,0.0,-0.1432923629355874,-0.9455206818885531,1,3.0,1,1,0.5963028709096482,0.5963028709096483
2017-02-04,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-1.0398287875728363,-0.9032737571676571,0.0,1.1430573989899933,-1.2349921617195818,1,14.0,1,1,1.6576065780519116,1.6576065780519118
2017-02-06,air_b80fed1a07c817d2,0,1,0,0,0,0,0,-1.02943235620271,-1.0511109896195956,0.0,-0.19579643485091727,-1.0592416203936001,1,8.0,1,1,-1.530939057379867,-1.5309390573798667
2017-02-07,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.3413252973065064,-1.4650552404850232,0.0,-0.4058127225122365,-1.2039773603091144,1,7.0,1,1,-0.9960388993041628,-0.9960388993041626
2017-02-08,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.2477574149753674,-1.2777947460459012,0.0,-0.48456883038523113,-1.1212712232145348,1,12.0,1,1,-0.5167529092883153,-0.5167529092883151
2017-02-09,air_b80fed1a07c817d2,0,0,0,0,1,0,0,-1.4037038855272657,-1.5241901334657986,0.0,-1.429642124861168,-1.3073600316773388,1,11.0,1,1,-0.8396240516358161,-0.8396240516358159
2017-02-10,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-1.3725145914168861,-1.386208716510656,0.0,0.09297596068339686,-1.2970217645405164,1,13.0,1,1,0.888663462724311,0.8886634627243112
2017-02-11,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-1.4764789051181517,-1.4453436094914314,1.0,-0.19579643485091727,-1.4520957715928533,1,3.0,1,1,1.5085297108914628,1.5085297108914628
2017-02-14,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.33092886593638,-1.2876505615426972,0.0,-0.4320647584699014,-1.3176982988141612,1,1.0,1,1,-0.7233749920106992,-0.723374992010699
2017-02-15,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.1333966699039755,-1.090534251606779,0.0,0.46050446409070545,-1.1109329560777124,1,14.0,1,1,-0.16993677791504283,-0.16993677791504266
2017-02-16,air_b80fed1a07c817d2,0,0,0,0,1,0,0,-1.0086394934624567,-0.7948597867029022,0.0,0.9330411113286737,-1.3176982988141612,1,2.0,1,1,-0.154488397898416,-0.1544883978984158
2017-02-17,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-0.8111072974300523,-0.8539946796836776,0.0,-1.4558941608188327,-0.759431873425749,1,6.0,1,1,1.0276988828739526,1.0276988828739526
2017-02-18,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-0.9878466307222036,-1.0708226206131872,0.0,-0.6158290101735557,-0.8111232091098612,1,14.0,1,1,1.745276134646269,1.745276134646269
2017-02-20,air_b80fed1a07c817d2,0,1,0,0,0,0,0,-0.8422965915404318,-0.3809155358374745,0.0,-1.3246339810305083,-0.9661972161621979,1,5.0,1,1,-1.5599047699110422,-1.559904769911042
2017-02-21,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.3205324345662535,-1.2876505615426972,0.0,0.3292442843023809,-1.1522860246250022,1,9.0,1,1,-0.6739401759574933,-0.6739401759574931
2017-02-22,air_b80fed1a07c817d2,0,0,0,0,0,0,1,-1.1437931012741018,-1.0609668051163914,0.0,-0.09078829102025754,-1.3487131002246286,1,10.0,1,1,-0.19001967193665772,-0.19001967193665753
2017-02-23,air_b80fed1a07c817d2,0,0,0,0,1,0,0,-0.769521571949546,-0.7751481557093104,0.0,-1.4558941608188327,-0.759431873425749,1,4.0,1,1,-0.2637856865160509,-0.26378568651605067
2017-02-24,air_b80fed1a07c817d2,1,0,0,0,0,0,0,-1.216568120864988,-1.1792365910779423,0.0,-0.30080457868157673,-1.0592416203936001,1,10.0,1,1,1.1729136550302448,1.1729136550302448
2017-02-25,air_b80fed1a07c817d2,0,0,1,0,0,0,0,-1.1333966699039755,-1.110245882600371,0.0,1.169309434947658,-1.2556686959932266,1,2.0,1,1,2.0793473525058244,2.0793473525058244
2017-02-27,air_b80fed1a07c817d2,0,1,0,0,0,0,0,-1.1437931012741018,-1.0609668051163914,0.0,1.2480655428206529,-1.0489033532567775,1,4.0,1,1,-1.2138610575386013,-1.213861057538601
2017-02-28,air_b80fed1a07c817d2,0,0,0,0,0,1,0,-1.1541895326442284,-0.9821202811420243,0.0,1.2743175787783176,-1.286683497403694,1,6.0,1,1,-0.555760068830298,-0.5557600688302978
