visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-05-13,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.7189562483241237,0.9376341730245297,0.0,1.2997349204181494,0.5636261749484133,1,11.0,1,1,-0.625702953479424,-0.625702953479424
2016-05-14,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.5880310815655918,0.5965145867916904,0.0,0.9467098675056345,0.4169617453006544,1,12.0,1,1,-0.4617689711400031,-0.4617689711400031
2016-05-15,air_77488fa378cf98c3,0,0,0,1,0,0,0,0.31427846016138933,0.49064988761598144,0.0,1.4258152964583333,0.2138879196345269,1,12.0,1,1,-1.0892846531466125,-1.0892846531466125
2016-05-16,air_77488fa378cf98c3,0,1,0,0,0,0,0,0.5166173542427566,0.49064988761598144,0.0,-0.5158224945604988,0.5410624165410656,1,8.0,1,1,-1.4102258298392814,-1.4102258298392814
2016-05-17,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.3499853238228068,0.06719109091314664,0.0,-1.3227369012176757,0.4620892621153494,1,10.0,1,1,-1.2344906531530477,-1.2344906531530477
2016-05-18,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.5523242179041744,0.8200067294959643,0.0,2.005785026243179,0.14619664441248423,1,7.0,1,1,-1.0274566566774412,-1.0274566566774412
2016-05-19,air_77488fa378cf98c3,0,0,0,0,1,0,0,0.49281277846847815,0.5965145867916904,0.0,1.577111747706554,0.3943979868933069,1,5.0,1,1,-1.0187340347689273,-1.0187340347689273
2016-05-20,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.25476702072569307,0.17305579008885524,0.0,-0.5914707201846092,0.32670671167126447,1,10.0,1,1,-0.6251898580730407,-0.6251898580730407
2016-05-21,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.4809104905813387,0.7259047746731121,0.0,1.804056424578885,0.15747852361615813,1,8.0,1,1,-0.34452667078145016,-0.34452667078145016
2016-05-22,air_77488fa378cf98c3,0,0,0,1,0,0,0,0.8617837029697947,1.1140753383173776,0.0,1.9049207254110323,0.6313174501704557,1,13.0,1,1,-1.0933894163976776,-1.0933894163976776
2016-05-23,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.0641225970511619,1.4904831576087865,0.0,1.804056424578885,0.4846530205226968,1,7.0,1,1,-1.2993972220605179,-1.2993972220605179
2016-05-24,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.0879271728254407,1.2669910149045125,0.0,0.7701973410493771,0.7892637590218882,1,7.0,1,1,-1.1860031372498387,-1.1860031372498387
2016-05-25,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.8736859908569341,0.5965145867916904,0.0,-1.3227369012176757,1.0600288599100585,1,10.0,1,1,-0.9771733068518911,-0.9771733068518911
2016-05-26,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.0046111576154657,1.008210639141669,0.0,0.08936331043238381,0.9697738262806683,1,7.0,1,1,-0.9404869852954949,-0.9404869852954949
2016-05-27,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.540421930017035,0.3259714666759902,0.0,-1.3227369012176757,0.5184986581337182,1,13.0,1,1,-0.6418654587804936,-0.6418654587804936
2016-05-28,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.5285196421298956,0.5141753763216949,0.0,-1.2218726003855287,0.4620892621153494,1,8.0,1,1,-0.4432975365102092,-0.4432975365102092
2016-05-29,air_77488fa378cf98c3,0,0,0,1,0,0,0,0.8379791271955163,1.0199733834945253,0.0,1.1484384691699288,0.5184986581337182,1,16.0,1,1,-0.9566494905965646,-0.9566494905965646
2016-05-30,air_77488fa378cf98c3,0,1,0,0,0,0,0,0.24286473283855367,0.16129304573599895,0.0,-1.3227369012176757,0.4508073829116757,1,7.0,1,1,-1.2860567414945556,-1.2860567414945556
2016-05-31,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.6832493846627059,0.8670577069073907,0.0,0.31630798730471493,0.5523442957447395,1,10.0,1,1,-1.0543941655125573,-1.0543941655125573
2016-06-01,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.7665653998726806,0.9258714286716734,0.0,-0.036717065607800095,0.7328543630035194,1,6.0,1,1,-1.0759441725806502,-1.0759441725806502
2016-06-02,air_77488fa378cf98c3,0,0,0,0,1,0,0,0.6356402331141491,0.7023792859673991,0.0,2.0562171766592527,0.5636261749484133,1,1.0,1,1,-1.014116176111479,-1.014116176111479
2016-06-03,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.5523242179041744,0.6553283085559731,0.0,2.005785026243179,0.15747852361615813,1,11.0,1,1,-0.7006148828113659,-0.7006148828113659
2016-06-04,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.8498814150826557,0.9376341730245297,0.0,0.6945491154252666,0.5410624165410656,1,14.0,1,1,-0.5235969676091743,-0.5235969676091743
2016-06-05,air_77488fa378cf98c3,0,0,0,1,0,0,0,0.6118356573398707,0.5612263537331208,0.0,-0.3393099681042414,0.6990087253924984,1,12.0,1,1,-1.1228924022647095,-1.1228924022647095
2016-06-06,air_77488fa378cf98c3,0,1,0,0,0,0,0,0.6118356573398707,0.46712439891026847,0.0,-1.2218726003855287,0.665163087781477,1,9.0,1,1,-1.3142769888456298,-1.3142769888456298
2016-06-07,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.5285196421298956,0.16129304573599895,0.0,-1.3227369012176757,0.7554181214108672,1,3.0,1,1,-1.1667620595104702,-1.1667620595104702
2016-06-08,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.8498814150826557,0.878820451260247,0.0,0.11457938564042072,0.7215724837998458,1,5.0,1,1,-0.9992364093263671,-0.9992364093263671
2016-06-09,air_77488fa378cf98c3,0,0,0,0,1,0,0,0.7427608240984022,0.49064988761598144,0.0,-1.3227369012176757,0.947210067873321,1,3.0,1,1,-1.0505459499646836,-1.0505459499646836
2016-06-10,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.0879271728254407,1.1728890600816602,0.0,1.0475741683377817,0.9697738262806683,1,12.0,1,1,-0.604152946411331,-0.604152946411331
2016-06-11,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.0760248849383014,1.3022792479630823,0.0,1.3753831460422594,0.7779818798182146,1,4.0,1,1,-0.44073205947829336,-0.44073205947829336
2016-06-12,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.1117317485997191,1.0905498496116646,0.0,0.24065976168060463,1.082592618317406,1,14.0,1,1,-1.080305483534907,-1.080305483534907
2016-06-13,air_77488fa378cf98c3,0,1,0,0,0,0,0,0.5761287936784528,0.34949695538170317,0.0,-1.3227369012176757,0.7892637590218882,1,9.0,1,1,-1.376618080721184,-1.376618080721184
2016-06-14,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.9450997181797693,0.878820451260247,0.0,-0.1880135168560207,0.9584919470769945,1,8.0,1,1,-1.0910804870689534,-1.0910804870689534
2016-06-15,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.6951516725498453,0.29068323361742054,0.0,-1.3227369012176757,0.9246463094659735,1,4.0,1,1,-1.030022133709357,-1.030022133709357
2016-06-16,air_77488fa378cf98c3,0,0,0,0,1,0,0,0.8379791271955163,0.5377008650274079,0.0,-1.3227369012176757,1.0149013430953633,1,5.0,1,1,-1.102368586009383,-1.102368586009383
2016-06-17,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.2426569153582507,1.2905165036102255,0.0,0.6189008898011563,0.9697738262806683,1,11.0,1,1,-0.5315499464081134,-0.5315499464081134
2016-06-18,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.4449958094396183,1.7022125559602046,0.0,2.005785026243179,1.2066932895578173,1,10.0,1,1,-0.4381665824463776,-0.4381665824463776
2016-06-19,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.1355363243739975,1.1258380826702343,0.0,-0.4149581937283517,1.082592618317406,1,3.0,1,1,-1.0736352432519258,-1.0736352432519258
2016-06-20,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.159340900148276,1.2905165036102255,0.0,0.1397954608484574,1.037465101502711,1,5.0,1,1,-1.3453192609318112,-1.3453192609318112
2016-06-21,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.9570020060669088,0.8200067294959643,0.0,-0.616686795392646,1.172847651946796,1,8.0,1,1,-1.1262275224062002,-1.1262275224062002
2016-06-22,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.9212951424054909,0.6082773311445467,0.0,-1.3227369012176757,1.1164382559284272,1,7.0,1,1,-1.062603692014688,-1.062603692014688
2016-06-23,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.0046111576154657,0.878820451260247,0.0,-0.2888778176881679,1.1954114103541433,1,8.0,1,1,-1.058242381060431,-1.058242381060431
2016-06-24,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.909392854518352,0.6318028198502601,0.0,-1.3227369012176757,1.1390020143357746,1,8.0,1,1,-0.5538695965857809,-0.5538695965857809
2016-06-25,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.1355363243739975,1.1493635713759474,0.0,-1.2470886755935655,1.172847651946796,1,16.0,1,1,-0.3876266849176359,-0.3876266849176359
2016-06-26,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.290266066906808,1.337567481021652,0.0,0.7197651906333034,1.1390020143357746,1,10.0,1,1,-0.964345921692312,-0.964345921692312
2016-06-27,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.159340900148276,1.1964145487873732,0.0,0.9467098675056345,1.026183222299037,1,3.0,1,1,-1.2893918616360462,-1.2893918616360462
2016-06-28,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.5285196421298956,0.33773421102884693,0.0,-1.3227369012176757,0.6877268461888245,1,3.0,1,1,-1.1400810983785457,-1.1400810983785457
2016-06-29,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.7903699756469594,0.49064988761598144,0.0,-1.272304750801602,0.9697738262806683,1,4.0,1,1,-0.9589584199252889,-0.9589584199252889
2016-06-30,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.016513445502605,0.878820451260247,0.0,-1.1714404499694553,1.071310739113732,1,11.0,1,1,-0.9338167450125138,-0.9338167450125138
2016-07-01,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.290266066906808,1.3963812027859346,0.0,-0.616686795392646,1.2292570479651648,1,13.0,1,1,1.6945144741852427,1.6945144741852427
2016-07-02,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.4211912336653394,1.5257713906673565,0.0,-0.1375813664399471,1.3872033568165971,1,13.0,1,1,1.801751414119324,1.801751414119324
2016-07-03,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.8139667339409349,2.0198066534873305,0.0,0.31630798730471493,1.5000221488533347,1,11.0,1,1,0.46282895116245804,0.46282895116245804
2016-07-04,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.5759209761981499,1.7610262777244872,0.0,0.24065976168060463,1.5113040280570087,1,4.0,1,1,-0.057449790910070034,-0.057449790910070034
2016-07-05,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.7903699756469594,0.6670910529088294,0.0,-1.3227369012176757,1.0149013430953633,1,9.0,1,1,0.39227833278477303,0.39227833278477303
2016-07-06,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.0284157333897446,0.9964478947888123,0.0,-0.8688475474730138,1.0600288599100585,1,2.0,1,1,0.702187958240204,0.702187958240204
2016-07-07,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.5164095367624535,2.113908608310183,0.0,1.2745188452101128,1.2292570479651648,1,5.0,1,1,0.6570355624784855,0.6570355624784855
2016-07-08,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.25455920324539,1.2905165036102255,0.0,-0.7931993218489034,1.2518208063725123,1,6.0,1,1,1.5554656190554053,1.5554656190554053
2016-07-09,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.8974905666312125,0.5729890980859775,0.0,-1.3227369012176757,1.082592618317406,1,19.0,1,1,1.7604472339054793,1.7604472339054793
2016-07-10,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.3378752184553648,1.5257713906673565,0.0,1.5014635220824435,1.0487469807063845,1,18.0,1,1,0.5710920819093056,0.5710920819093056
2016-07-11,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.5640186883110108,1.772789022077343,0.0,1.2493027700020756,1.3307939607982284,1,6.0,1,1,-0.09157063543455042,-0.09157063543455042
2016-07-12,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.5045072488753146,1.549296879373069,0.0,0.5684687393850827,1.5113040280570087,1,7.0,1,1,0.4025402409124363,0.4025402409124363
2016-07-13,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.25455920324539,0.9141086843188166,0.0,-1.3227369012176757,1.4661765112423133,1,6.0,1,1,0.4520539476284116,0.4520539476284116
2016-07-14,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.2783637790196685,1.6786870672544911,0.0,-0.2384456672720943,1.2292570479651648,1,5.0,1,1,0.5998254246667628,0.5998254246667628
2016-07-15,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.8855882787440731,0.46712439891026847,0.0,-1.3227369012176757,1.2179751687614908,1,10.0,1,1,1.41025961904897,1.41025961904897
2016-07-16,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.1117317485997191,0.9258714286716734,0.0,-1.0957922243453446,1.1277201351321007,1,13.0,1,1,1.720169244504401,1.720169244504401
2016-07-17,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.3735820821167826,1.1493635713759474,0.0,-1.1966565251774919,1.443612752834966,1,8.0,1,1,1.0864964176211935,1.0864964176211935
2016-07-18,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.635432415633846,1.6433988341959218,1.0,0.29109191209667823,1.5564315448717034,1,8.0,1,1,0.04183417022507216,0.04183417022507216
2016-07-19,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.5521164004238714,1.5022459019616432,0.0,0.038931160016310425,1.5564315448717034,1,8.0,1,1,0.1618984953187325,0.1618984953187325
2016-07-20,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.3735820821167826,1.2199400374930867,0.0,-0.7175510962247931,1.4548946320386398,1,2.0,1,1,0.4913057462167236,0.4913057462167236
2016-07-22,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.7546631119855416,0.33773421102884693,0.0,-1.3227369012176757,1.0600288599100585,1,6.0,1,1,1.453872728591539,1.453872728591539
2016-07-23,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.8736859908569341,0.6200400754974035,0.0,-1.2975208260096391,0.9697738262806683,1,7.0,1,1,1.6701424423820423,1.6701424423820423
2016-07-24,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.052220309164023,1.0434988722002387,0.0,0.2658758368886413,0.9020825510586257,1,13.0,1,1,0.4476926366741547,0.4476926366741547
2016-07-25,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.195047763809694,1.031736127847382,0.0,-1.2218726003855287,1.1502838935394486,1,3.0,1,1,0.007200230294208606,0.007200230294208606
2016-07-26,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.0760248849383014,0.9141086843188166,0.0,-1.2975208260096391,1.1954114103541433,1,3.0,1,1,0.5077247992209849,0.5077247992209849
2016-07-27,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.0998294607125798,0.8435322182016773,0.0,-1.3227369012176757,1.2066932895578173,1,12.0,1,1,0.6470302020540138,0.6470302020540138
2016-07-28,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.433093521552479,1.3258047366687953,0.0,-0.08714921602387347,1.4548946320386398,1,3.0,1,1,0.8012153716721546,0.8012153716721546
2016-07-29,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.5045072488753146,1.5845851124316392,0.0,1.0727902435458183,1.398485236020271,1,9.0,1,1,1.6226811172915998,1.6226811172915998
2016-07-30,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.528311824649593,1.7022125559602046,0.0,1.6275438981226273,1.2856664439835335,1,17.0,1,1,1.7037501915001396,1.7037501915001396
2016-07-31,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.492604960988175,1.3728557140802211,0.0,0.31630798730471493,1.54514966566803,1,17.0,1,1,0.47847836105714453,0.47847836105714453
2016-08-01,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.4688003852138967,1.255228270551656,0.0,-0.9444957730971241,1.578995303279051,1,7.0,1,1,-0.03025573437176235,-0.03025573437176235
2016-08-02,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.4688003852138967,1.5140086463145,0.0,-0.5410385697685356,1.4887402696496612,1,4.0,1,1,0.21346458366024046,0.21346458366024046
2016-08-03,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.4211912336653394,1.4081439471387909,0.0,-0.6419028706006827,1.3872033568165971,1,9.0,1,1,0.5226045660060966,0.5226045660060966
2016-08-04,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.5997255519724283,1.631636089843065,0.0,0.5936848145931194,1.533867786464356,1,3.0,1,1,0.6100873327944261,0.6100873327944261
2016-08-05,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.671139279295264,1.7963145107830565,0.0,0.896277717089561,1.5225859072606822,1,13.0,1,1,1.3358607851234112,1.3358607851234112
2016-08-06,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.7544552945052385,1.8198399994887697,0.0,0.44238836334489884,1.6918140953157885,1,10.0,1,1,1.1685916826424998,1.1685916826424998
2016-08-07,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.6830415671824033,1.631636089843065,0.0,1.4005992212502967,1.6579684577047675,1,10.0,1,1,0.34225153066241454,0.34225153066241454
2016-08-08,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.6473347035209855,1.6198733454902086,0.0,-0.011500990399763183,1.6015590616863988,1,5.0,1,1,-0.017428349212183256,-0.017428349212183256
2016-08-09,air_77488fa378cf98c3,0,0,0,0,0,1,0,2.0639147795708586,2.078620375251613,0.0,0.9214937922975978,1.6579684577047675,1,9.0,1,1,0.5572385059369602,0.5572385059369602
2016-08-10,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.7187484308438208,1.6551615785487777,0.0,0.4928205137609724,1.7482234913341572,1,5.0,1,1,1.250686947663806,1.250686947663806
2016-08-11,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.492604960988175,1.431669435844504,1.0,-0.1880135168560207,1.6466865785010936,1,9.0,1,1,1.0362130677956436,1.0362130677956436
2016-08-12,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.4092889457782005,1.4434321801973604,0.0,-0.5662546449765724,1.5225859072606822,1,5.0,1,1,0.7373349935774507,0.7373349935774507
2016-08-13,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.4211912336653394,1.4434321801973604,1.0,-0.4149581937283517,1.5113040280570087,1,13.0,1,1,0.8520118169040878,0.8520118169040878
2016-08-14,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.3378752184553648,1.2905165036102255,1.0,-0.616686795392646,1.4323308736312925,1,8.0,1,1,0.1359871772963827,0.1359871772963827
2016-08-15,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.397386657891061,1.3963812027859346,1.0,-1.0957922243453446,1.5000221488533347,1,8.0,1,1,-0.22728437042289726,-0.22728437042289726
2016-08-16,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.4092889457782005,1.4904831576087865,0.0,-0.2888778176881679,1.443612752834966,1,3.0,1,1,-0.14595874851116578,-0.14595874851116578
2016-08-17,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.7187484308438208,1.8904164656059084,0.0,1.224086694794039,1.3759214776129236,1,8.0,1,1,0.20115029390704453,0.20115029390704453
2016-08-18,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.3616797942296432,1.1728890600816602,0.0,-1.2470886755935655,1.6128409408900723,1,5.0,1,1,0.3915086896751983,0.3915086896751983
2016-08-19,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.540214112536732,1.5375341350202125,0.0,0.44238836334489884,1.578995303279051,1,10.0,1,1,1.3104625625074446,1.3104625625074446
2016-08-20,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.2307546274711116,1.1023125939645213,0.0,-1.1462243747614183,1.4548946320386398,1,8.0,1,1,1.2293934882989048,1.2293934882989048
2016-08-21,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.5759209761981499,1.7375007890187737,0.0,0.6189008898011563,1.4097671152239446,1,11.0,1,1,0.20961636811236672,0.20961636811236672
2016-08-22,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.25455920324539,0.9376341730245297,0.0,-1.3227369012176757,1.3759214776129236,1,8.0,1,1,-0.6100535435847374,-0.6100535435847374
2016-08-23,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.3616797942296432,1.3846184584330778,0.0,-0.036717065607800095,1.319512081594555,1,11.0,1,1,0.34686938931986305,0.34686938931986305
2016-08-24,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.3616797942296432,1.3728557140802211,0.0,-0.4906064193524621,1.3872033568165971,1,7.0,1,1,0.47796526565076136,0.47796526565076136
2016-08-25,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.5759209761981499,1.631636089843065,0.0,0.6945491154252666,1.443612752834966,1,5.0,1,1,0.5672438663614319,0.5672438663614319
2016-08-26,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.635432415633846,1.6904498116073479,0.0,1.5518956724985173,1.443612752834966,1,15.0,1,1,1.5159572727639017,1.5159572727639017
2016-08-27,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.0284157333897446,0.9376341730245297,0.0,-1.3227369012176757,1.082592618317406,1,7.0,1,1,1.559313834603279,1.559313834603279
2016-08-28,air_77488fa378cf98c3,0,0,0,1,0,0,0,0.8260768393083768,0.5259381206745511,0.0,-1.3227369012176757,1.0487469807063845,1,17.0,1,1,0.5887938734295247,0.5887938734295247
2016-08-29,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.2188523395839723,1.2434655261987997,0.0,-0.616686795392646,1.2179751687614908,1,6.0,1,1,-0.21702246229523398,-0.21702246229523398
2016-08-30,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.0998294607125798,1.055261616553095,0.0,-1.2470886755935655,1.082592618317406,1,4.0,1,1,0.3286545023932607,0.3286545023932607
2016-08-31,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.385484370003922,1.5022459019616432,0.0,1.7031921237467378,1.0036194638916898,1,11.0,1,1,0.6244540041731547,0.6244540041731547
2016-09-01,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.4092889457782005,1.5022459019616432,0.0,1.1232223939618917,1.0600288599100585,1,7.0,1,1,0.3535396296028442,0.3535396296028442
2016-09-02,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.397386657891061,1.3610929697273648,0.0,0.4676044385529355,1.319512081594555,1,9.0,1,1,1.1824452586148453,1.1824452586148453
2016-09-03,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.4568980973267573,1.4551949245502172,0.0,0.5684687393850827,1.5225859072606822,1,20.0,1,1,1.5831727710000962,1.5831727710000962
2016-09-04,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.4211912336653394,1.4904831576087865,0.0,-0.011500990399763183,1.4210489944276186,1,16.0,1,1,0.2557949546868515,0.2557949546868515
2016-09-05,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.6235301277467071,1.6904498116073479,0.0,1.1988706195860022,1.533867786464356,1,7.0,1,1,-0.154424822716488,-0.154424822716488
2016-09-06,air_77488fa378cf98c3,0,0,0,0,0,1,0,1.7068461429566817,1.631636089843065,0.0,1.1988706195860022,1.6579684577047675,1,5.0,1,1,0.3286545023932607,0.3286545023932607
2016-09-07,air_77488fa378cf98c3,0,0,0,0,0,0,1,1.5045072488753146,1.4434321801973604,0.0,-0.5662546449765724,1.6015590616863988,1,8.0,1,1,0.39510035751988043,0.39510035751988043
2016-09-08,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.3259729305682257,1.1964145487873732,0.0,-1.0957922243453446,1.4323308736312925,1,3.0,1,1,0.49643670028055525,0.49643670028055525
2016-09-09,air_77488fa378cf98c3,1,0,0,0,0,0,0,1.4688003852138967,1.4434321801973604,0.0,-0.4906064193524621,1.353357719205576,1,15.0,1,1,1.4005108063276899,1.4005108063276899
2016-09-10,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.397386657891061,1.3258047366687953,0.0,0.16501153605649432,1.4548946320386398,1,16.0,1,1,1.7499287780746244,1.7499287780746244
2016-09-11,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.0998294607125798,0.8435322182016773,0.0,-1.1210082995533817,1.2631026855761862,1,10.0,1,1,0.5574950536401517,0.5574950536401517
2016-09-12,air_77488fa378cf98c3,0,1,0,0,0,0,0,1.195047763809694,1.031736127847382,0.0,-0.8688475474730138,1.3307939607982284,1,5.0,1,1,-0.1398016036345678,-0.1398016036345678
2016-09-13,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.9212951424054909,0.5259381206745511,0.0,-1.3227369012176757,1.1502838935394486,1,7.0,1,1,0.2157735129889647,0.2157735129889647
2016-09-14,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.9570020060669088,0.8082439851431081,0.0,-1.0957922243453446,1.071310739113732,1,13.0,1,1,0.4869444352624667,0.4869444352624667
2016-09-15,air_77488fa378cf98c3,0,0,0,0,1,0,0,1.052220309164023,0.7964812407902514,0.0,-1.3227369012176757,1.296948323187207,1,3.0,1,1,0.7098843893359514,0.7098843893359514
2016-09-16,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.9570020060669088,0.5847518424388338,0.0,-1.3227369012176757,1.1954114103541433,1,7.0,1,1,1.353819124346822,1.353819124346822
2016-09-17,air_77488fa378cf98c3,0,0,1,0,0,0,0,1.2426569153582507,1.20817729314023,0.0,-0.3140938928962046,1.2066932895578173,1,18.0,1,1,1.6711686331948088,1.6711686331948088
2016-09-18,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.0403180212768834,0.8435322182016773,0.0,-1.3227369012176757,1.2631026855761862,1,29.0,1,1,0.8625302727349426,0.8625302727349426
2016-09-19,air_77488fa378cf98c3,0,1,0,0,0,0,0,0.7308585362112632,0.34949695538170317,1.0,-1.3227369012176757,0.947210067873321,1,4.0,1,1,-0.14185398526010048,-0.14185398526010048
2016-09-20,air_77488fa378cf98c3,0,0,0,0,0,1,0,0.4809104905813387,0.020140113501720274,0.0,-1.3227369012176757,0.7554181214108672,1,5.0,1,1,-0.474083260893199,-0.474083260893199
2016-09-21,air_77488fa378cf98c3,0,0,0,0,0,0,1,0.6237379452270096,0.4200734214988425,0.0,-1.2975208260096391,0.7667000006145407,1,12.0,1,1,1.0051707957094622,1.0051707957094622
2016-09-22,air_77488fa378cf98c3,0,0,0,0,1,0,0,0.5285196421298956,0.1142420683245726,1.0,-1.3227369012176757,0.811827517429236,1,9.0,1,1,0.5480027886220632,0.5480027886220632
2016-09-23,air_77488fa378cf98c3,1,0,0,0,0,0,0,0.7070539604369843,0.2671577449117076,0.0,-1.3227369012176757,0.9810557054843423,1,10.0,1,1,0.8784362303328207,0.8784362303328207
2016-09-24,air_77488fa378cf98c3,0,0,1,0,0,0,0,0.8141745514212378,0.4553616545574122,0.0,-1.3227369012176757,1.082592618317406,1,4.0,1,1,1.5157007250607102,1.5157007250607102
2016-09-25,air_77488fa378cf98c3,0,0,0,1,0,0,0,1.0403180212768834,1.0787871052588078,0.0,-0.26366174248013097,1.026183222299037,1,10.0,1,1,0.49079265081034046,0.49079265081034046
