visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-05-22,air_d0a1e69685259c92,0,0,0,1,0,0,0,0.9041646322588205,1.1921537278719583,0.0,1.9367074822932018,0.661429354763379,1,3.0,1,1,-1.134225110410488,-1.134225110410488
2016-05-23,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.0413935256336606,1.3905025276897243,0.0,1.786532111258259,0.44630149671690394,1,2.0,1,1,-1.3391868294896472,-1.3391868294896472
2016-05-24,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.0289181716904932,1.1921537278719583,0.0,0.8354214280369546,0.792896379125114,1,10.0,1,1,-1.226368548253049,-1.226368548253049
2016-05-25,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.879213924372486,0.5971073284186598,0.0,-1.3421214519697156,1.0916850708563295,1,37.0,1,1,-1.0185991343919834,-1.0185991343919836
2016-05-26,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.9790167559178243,0.9318209281111401,0.0,-0.4410692257600588,1.0677819755178324,1,14.0,1,1,-0.9820991022272016,-0.9820991022272016
2016-05-27,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.5299040139638025,0.3367745286578415,0.0,-1.2670337664522442,0.45825304438615255,1,19.0,1,1,-0.6849939453054813,-0.6849939453054814
2016-05-28,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.5174286600206355,0.5475201284642185,0.0,-1.292062994958068,0.44630149671690394,1,42.0,1,1,-0.4874343306513477,-0.48743433065134784
2016-05-29,air_d0a1e69685259c92,0,0,0,1,0,0,0,0.8168371546566497,1.0185985280314127,0.0,1.2609183126359595,0.5658169734093904,1,1.0,1,1,-0.9981795359781195,-0.9981795359781195
2016-05-30,air_d0a1e69685259c92,0,1,0,0,0,0,0,0.2803969351004571,0.20040972878312757,0.0,-1.3421214519697156,0.4821561397246499,1,2.0,1,1,-1.3259140905206357,-1.3259140905206357
2016-05-31,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.6546575533954752,0.6466945283731012,0.0,-0.19077694070182097,0.5897200687478875,1,22.0,1,1,-1.0954278734241465,-1.0954278734241465
2016-06-01,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.7918864467703153,0.8326465282022569,0.0,0.08454457286224096,0.792896379125114,1,13.0,1,1,-1.1168684517587035,-1.1168684517587038
2016-06-02,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.6920836152249771,0.7830593282478155,0.0,1.9116782537873782,0.5897200687478875,1,2.0,1,1,-1.0553544115369384,-1.0553544115369387
2016-06-03,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.5299040139638025,0.5599169284528286,0.0,1.8365905682699066,0.3387375676936663,1,24.0,1,1,-0.7434450457651669,-0.7434450457651669
2016-06-04,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.8168371546566497,0.9318209281111401,0.0,0.6602168284961882,0.5897200687478875,1,26.0,1,1,-0.5673260094455904,-0.5673260094455905
2016-06-06,air_d0a1e69685259c92,0,1,0,0,0,0,0,0.6047561376228062,0.5227265284869973,0.0,-1.2169753094405966,0.5897200687478875,1,8.0,1,1,-1.3539910383396987,-1.3539910383396987
2016-06-07,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.5548547218501373,0.15082252882868577,0.0,-1.3421214519697156,0.8407025698021083,1,18.0,1,1,-1.2072251747400515,-1.2072251747400515
2016-06-08,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.8417878625429842,0.9442177280997507,0.0,0.08454457286224096,0.6136231640863847,1,11.0,1,1,-1.0405502026868871,-1.0405502026868871
2016-06-09,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.7544603849408134,0.49793292850977666,0.0,-1.3421214519697156,0.9841211418330922,1,21.0,1,1,-1.091599198721547,-1.091599198721547
2016-06-10,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.0413935256336606,1.1301697279289065,0.0,1.2108598556243115,0.9602180464945945,1,30.0,1,1,-0.6474729332200063,-0.6474729332200064
2016-06-11,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.0413935256336606,1.1673601278947376,0.0,1.3360059981534307,0.7809448314558652,1,30.0,1,1,-0.48488188084961475,-0.48488188084961487
2016-06-12,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.0912949414063295,1.0681857279858544,0.0,0.2597491724030076,1.0797335231870808,1,2.0,1,1,-1.1212076164216498,-1.1212076164216498
2016-06-13,air_d0a1e69685259c92,0,1,0,0,0,0,0,0.5798054297364718,0.3739649286236728,0.0,-1.3421214519697156,0.82875102213286,1,11.0,1,1,-1.4160155685218103,-1.4160155685218103
2016-06-14,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.879213924372486,0.8078529282250363,0.0,-0.040601569666878036,0.8407025698021083,1,5.0,1,1,-1.1319279055889282,-1.1319279055889284
2016-06-15,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.7045589691681445,0.3119809286806209,0.0,-1.3421214519697156,0.9841211418330922,1,19.0,1,1,-1.071179600307683,-1.071179600307683
2016-06-16,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.866738570429319,0.5847105284300492,0.0,-1.3421214519697156,0.9960726895023405,1,16.0,1,1,-1.1431586847165534,-1.1431586847165536
2016-06-17,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.1287210032358315,1.1797569278833477,0.0,0.7102752855078357,0.9602180464945945,1,19.0,1,1,-0.5752386038309627,-0.5752386038309628
2016-06-18,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.4406048518150132,1.6508353274505425,0.0,1.9867659393048498,1.1633943568718215,1,19.0,1,1,-0.48232943104788173,-0.48232943104788184
2016-06-19,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.141196357178999,1.1921537278719583,0.0,-0.29089385472511603,1.199248999879567,1,8.0,1,1,-1.1145712469371438,-1.114571246937144
2016-06-20,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.141196357178999,1.1301697279289065,0.0,0.13460302987388859,1.0797335231870808,1,6.0,1,1,-1.3848756809406677,-1.3848756809406677
2016-06-21,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.9415906940883224,0.7458689282819844,0.0,-0.7163907393241207,1.17534590454107,1,9.0,1,1,-1.1668964678726703,-1.1668964678726703
2016-06-22,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.9415906940883224,0.5227265284869973,0.0,-1.3421214519697156,1.1633943568718215,1,14.0,1,1,-1.103595712789692,-1.103595712789692
2016-06-23,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.9790167559178243,0.8946305281453089,0.0,-0.5161569112775303,1.199248999879567,1,16.0,1,1,-1.099256548126746,-1.099256548126746
2016-06-24,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.9415906940883224,0.696281728327543,0.0,-1.3421214519697156,1.139491261533324,1,20.0,1,1,-0.5974449171060396,-0.5974449171060398
2016-06-25,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.2784252505538385,1.117772927940296,0.0,-1.3421214519697156,1.25900673822581,1,20.0,1,1,-0.4320461699537418,-0.4320461699537419
2016-06-26,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.290900604497006,1.278931327792231,0.0,1.1107429416010168,1.211200547548816,1,2.0,1,1,-1.0058368853833184,-1.0058368853833186
2016-06-27,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.153671711122166,1.1425665279175166,0.0,1.2609183126359595,1.139491261533324,1,17.0,1,1,-1.3292322752628887,-1.3292322752628887
2016-06-28,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.492477952134301,0.38636172861228335,0.0,-1.3421214519697156,0.6853324501018766,1,18.0,1,1,-1.1806796968020283,-1.1806796968020286
2016-06-29,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.7918864467703153,0.5599169284528286,0.0,-1.3421214519697156,0.9243634034868491,1,23.0,1,1,-1.000476740799679,-1.0004767407996793
2016-06-30,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.9790167559178243,0.9194241281225299,0.0,-1.1919460809347728,1.0438788801793353,1,11.0,1,1,-0.9754627327426958,-0.9754627327426959
2016-07-01,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.3033759584401734,1.3533121277238935,0.0,-0.24083539771346837,1.270958285895059,1,21.0,1,1,1.6395220891327547,1.6395220891327544
2016-07-02,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.478030913644515,1.502073727587218,0.0,0.3848953149321266,1.4382799532645394,1,25.0,1,1,1.7462144908451938,1.7462144908451935
2016-07-03,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.752488700394195,1.9483585271771915,0.0,0.560099914472893,1.5816985252955233,1,12.0,1,1,0.41409093932074514,0.4140909393207449
2016-07-04,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.5778337451898532,1.7500097273594253,0.0,0.434953771943774,1.4621830486030372,1,11.0,1,1,-0.1035458804707057,-0.10354588047070586
2016-07-05,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.8168371546566497,0.7334721282933742,0.0,-1.3421214519697156,1.0558304278485837,1,2.0,1,1,0.34389856977308786,0.34389856977308764
2016-07-06,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.9914921098609918,0.8946305281453089,0.0,-0.3159230832309399,1.0916850708563295,1,13.0,1,1,0.6522345058224333,0.652234505822433
2016-07-07,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.527932329417184,2.109516927029127,0.0,1.8616197967757306,1.25900673822581,1,5.0,1,1,0.6073113893119326,0.6073113893119324
2016-07-08,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.2659498966106715,1.2541377278150103,0.0,-0.8165076533474158,1.2829098335643077,1,28.0,1,1,1.5011793098788264,1.5011793098788262
2016-07-09,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.9041646322588205,0.6466945283731012,0.0,-1.3421214519697156,1.0677819755178324,1,24.0,1,1,1.7051200490372926,1.7051200490372922
2016-07-10,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.3033759584401734,1.440089727644166,0.0,1.5862982832116685,1.0558304278485837,1,1.0,1,1,0.5218043209538774,0.5218043209538772
2016-07-11,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.6027844530761877,1.7128193273935945,0.0,1.786532111258259,1.306812928902805,1,6.0,1,1,-0.1374934628337545,-0.13749346283375463
2016-07-12,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.4905062675876826,1.502073727587218,0.0,0.23471994389718365,1.5816985252955233,1,6.0,1,1,0.3541083689800198,0.3541083689800196
2016-07-13,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.2409991887243372,0.9814081280655819,0.0,-1.3421214519697156,1.4502315009337883,1,14.0,1,1,0.40337065015346657,0.40337065015346635
2016-07-14,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.3408020202696749,1.638438527461932,0.0,-0.3659815402425875,1.1872974522103186,1,17.0,1,1,0.5503917587332869,0.5503917587332867
2016-07-15,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.879213924372486,0.5351233284756078,0.0,-1.3421214519697156,1.1514428092025728,1,7.0,1,1,1.3567106511007392,1.3567106511007387
2016-07-16,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.1162456492926645,0.9938049280541921,0.0,-0.9416537958765347,1.0438788801793353,1,27.0,1,1,1.6650465871500846,1.6650465871500844
2016-07-17,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.3408020202696749,1.1301697279289065,0.0,-1.3170922234638918,1.4621830486030372,1,3.0,1,1,1.0345914861220356,1.0345914861220353
2016-07-18,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.6901119306783585,1.7128193273935945,1.0,0.5350706859670693,1.6295047159725176,1,3.0,1,1,-0.004766073143638898,-0.004766073143639061
2016-07-19,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.515456975474017,1.5640577275302694,0.0,0.20969071539135994,1.4741345962722854,1,7.0,1,1,0.11468857757746515,0.11468857757746496
2016-07-20,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.3907034360423443,1.2665345278036204,0.0,-0.19077694070182097,1.4263284055952912,1,13.0,1,1,0.44242313211998135,0.44242313211998113
2016-07-21,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.8293125085998172,0.5723137284414391,0.0,-1.3421214519697156,1.139491261533324,1,16.0,1,1,0.5927624254420546,0.5927624254420544
2016-07-22,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.7794110928271478,0.3739649286236728,0.0,-1.3421214519697156,1.0797335231870808,1,17.0,1,1,1.4001022977302,1.4001022977301998
2016-07-23,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.9041646322588205,0.9194241281225299,0.0,-0.9917122528881824,1.0080242371715893,1,28.0,1,1,1.6152738160162914,1.615273816016291
2016-07-25,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.1910977729516679,1.0185985280314127,0.0,-1.1418876239231253,1.1633943568718215,1,6.0,1,1,-0.039224145467034295,-0.039224145467034455
2016-07-26,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.0788195874631625,0.9566145280883608,0.0,-1.3170922234638918,1.199248999879567,1,26.0,1,1,0.4587588108510725,0.4587588108510723
2016-07-27,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.1661470650653334,0.9442177280997507,0.0,-1.2670337664522442,1.3187644765720532,1,26.0,1,1,0.597356835085174,0.5973568350851738
2016-07-28,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.4156541439286787,1.4152961276669453,0.0,-0.040601569666878036,1.4263284055952912,1,35.0,1,1,0.7507590681693268,0.7507590681693266
2016-07-29,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.5029816215308496,1.57645452751888,0.0,1.5362398262000212,1.3785222149182963,1,21.0,1,1,1.5680534946842308,1.5680534946842306
2016-07-30,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.5029816215308496,1.638438527461932,0.0,1.3610352266592547,1.2829098335643077,1,40.0,1,1,1.6487109084189935,1.648710908418993
2016-07-31,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.5404076833603515,1.3781057277011142,0.0,0.3848953149321266,1.5577954299570256,1,8.0,1,1,0.4296608831113164,0.42966088311131617
2016-08-01,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.527932329417184,1.4648833276213868,0.0,-0.8665661103590634,1.5816985252955233,1,3.0,1,1,-0.07648991257233598,-0.07648991257233613
2016-08-02,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.3408020202696749,1.2045505278605684,0.0,-0.916624567370711,1.330716024241302,1,19.0,1,1,0.16599281859229828,0.1659928185922981
2016-08-03,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.4530802057581806,1.5268673275644387,0.0,-0.3159230832309399,1.4382799532645394,1,21.0,1,1,0.47356301970112386,0.47356301970112363
2016-08-04,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.6152598070193551,1.6508353274505425,0.0,0.7853629710253073,1.5577954299570256,1,6.0,1,1,0.5606015579402189,0.5606015579402187
2016-08-05,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.6901119306783585,1.7004225274049838,0.0,1.3610352266592547,1.5816985252955233,1,18.0,1,1,1.2826896068504825,1.282689606850482
2016-08-06,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.740013346451028,1.7995969273138674,0.0,0.8604506565427789,1.7251170973265066,1,34.0,1,1,1.1162698797774913,1.116269879777491
2016-08-08,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.665161222792024,1.6756289274277636,0.0,-0.19077694070182097,1.6653593589802635,1,4.0,1,1,-0.06372766356367102,-0.06372766356367117
2016-08-09,air_d0a1e69685259c92,0,0,0,0,0,1,0,2.089323256859711,2.233484926915231,0.0,0.685246057002012,1.7131655496572578,1,11.0,1,1,0.5080210920245193,0.5080210920245191
2016-08-10,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.740013346451028,1.7748033273366464,0.0,-0.11568925518434939,1.7490201926650037,1,15.0,1,1,1.197948273432947,1.1979482734329467
2016-08-11,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.515456975474017,1.5392641275530492,1.0,-0.11568925518434939,1.6534078113110147,1,18.0,1,1,0.9845634700080689,0.9845634700080687
2016-08-12,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.4406048518150132,1.5144705275758281,0.0,0.034486115850593316,1.5338923346185285,1,20.0,1,1,0.6872030681061753,0.687203068106175
2016-08-13,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.4156541439286787,1.502073727587218,1.0,0.45998300044959795,1.4263284055952912,1,17.0,1,1,0.80129757424364,0.8012975742436398
2016-08-14,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.3532773742128423,1.3285185277466722,1.0,-0.3910107687484113,1.4502315009337883,1,6.0,1,1,0.08890883457996192,0.08890883457996174
2016-08-17,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.6901119306783585,1.811993727302477,0.0,1.1608013986126642,1.3904737625875452,1,12.0,1,1,0.15374105954397993,0.15374105954397974
2016-08-18,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.4655555597013477,1.4772801276099974,0.0,-1.066799938405654,1.6534078113110147,1,12.0,1,1,0.34313283483256796,0.34313283483256773
2016-08-19,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.552883037303519,1.5640577275302694,0.0,0.3848953149321266,1.6295047159725176,1,22.0,1,1,1.2574203538133257,1.2574203538133255
2016-08-20,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.3158513123833404,1.278931327792231,0.0,-0.9416537958765347,1.5219407869492803,1,9.0,1,1,1.1767629400785633,1.1767629400785629
2016-08-21,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.5903090991330202,1.7128193273935945,0.0,0.6351875999903646,1.4502315009337883,1,5.0,1,1,0.1621641438896988,0.1621641438896986
2016-08-22,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.3158513123833404,1.0681857279858544,0.0,-1.3421214519697156,1.4143768579260423,1,6.0,1,1,-0.6533435677639923,-0.6533435677639923
2016-08-23,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.4530802057581806,1.3285185277466722,0.0,-0.916624567370711,1.5338923346185285,1,17.0,1,1,0.29872020828241386,0.2987202082824137
2016-08-24,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.4156541439286787,1.4276929276555554,0.0,-0.8665661103590634,1.4502315009337883,1,9.0,1,1,0.4291503931509698,0.4291503931509696
2016-08-25,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.6027844530761877,1.6136449274847118,0.0,1.6363567402233166,1.4502315009337883,1,9.0,1,1,0.5179756462512779,0.5179756462512777
2016-08-26,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.6402105149056896,1.6260417274733214,0.0,1.2108598556243115,1.5099892392800314,1,22.0,1,1,1.4618715829321385,1.461871582932138
2016-08-27,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.141196357178999,0.9070273281339194,0.0,-1.3421214519697156,1.2231520952180646,1,12.0,1,1,1.505007984581426,1.5050079845814257
2016-08-29,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.3033759584401734,1.2913281277808415,0.0,-0.6913615108182968,1.2829098335643077,1,2.0,1,1,-0.26230825813849784,-0.26230825813849795
2016-08-30,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.2409991887243372,1.0433921280086338,0.0,-1.1919460809347728,1.330716024241302,1,1.0,1,1,0.28059781469010964,0.2805978146901094
2016-08-31,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.4530802057581806,1.4152961276669453,0.0,1.4861813691883738,1.330716024241302,1,9.0,1,1,0.5748952768299237,0.5748952768299234
2016-09-01,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.478030913644515,1.5888513275074907,0.0,1.185830627118488,1.270958285895059,1,6.0,1,1,0.30535657776691966,0.30535657776691943
2016-09-02,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.4406048518150132,1.2541377278150103,0.0,-0.11568925518434939,1.3904737625875452,1,19.0,1,1,1.1300531087068495,1.1300531087068493
2016-09-03,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.5029816215308496,1.5888513275074907,0.0,0.5100414574612455,1.5816985252955233,1,18.0,1,1,1.528745767737543,1.5287457677375424
2016-09-04,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.4406048518150132,1.5144705275758281,0.0,-0.21580616920764467,1.5099892392800314,1,3.0,1,1,0.20810824032089265,0.20810824032089248
2016-09-05,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.6526858688488566,1.6508353274505425,0.0,1.060684484589369,1.6056016206340205,1,7.0,1,1,-0.2000284829762128,-0.20002848297621295
2016-09-06,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.702587284621526,1.57645452751888,0.0,1.060684484589369,1.737068644995755,1,10.0,1,1,0.28059781469010964,0.2805978146901094
2016-09-07,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.4905062675876826,1.3161217277580621,0.0,-0.7664491963357682,1.677310906649512,1,17.0,1,1,0.34670626455499415,0.3467062645549939
2016-09-08,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.4031787899855113,1.3285185277466722,0.0,-1.0167414813940063,1.5936500729647716,1,2.0,1,1,0.44752803172344735,0.44752803172344713
2016-09-09,air_d0a1e69685259c92,1,0,0,0,0,0,0,1.478030913644515,1.5888513275074907,0.0,-0.015572341161054328,1.3426675719105508,1,10.0,1,1,1.3470113418541538,1.3470113418541534
2016-09-10,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.4281294978718462,1.4276929276555554,0.0,-0.3159230832309399,1.4263284055952912,1,21.0,1,1,1.6946550048501874,1.694655004850187
2016-09-11,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.0039674638041587,0.6714881283503223,0.0,-1.292062994958068,1.1275397138640755,1,3.0,1,1,0.5082763370046925,0.5082763370046923
2016-09-12,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.1910977729516679,0.9938049280541921,0.0,-1.2670337664522442,1.330716024241302,1,1.0,1,1,-0.18547951910633476,-0.1854795191063349
2016-09-13,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.9291153401451554,0.5227265284869973,0.0,-1.3421214519697156,1.199248999879567,1,7.0,1,1,0.168290023413858,0.1682900234138578
2016-09-14,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.9914921098609918,0.857440128179478,0.0,-1.2670337664522442,1.1036366185255784,1,8.0,1,1,0.43808396745703526,0.43808396745703504
2016-09-15,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.1162456492926645,0.8326465282022569,0.0,-1.3170922234638918,1.294861381233556,1,23.0,1,1,0.6598918552276323,0.659891855227632
2016-09-16,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.9665414019746569,0.5847105284300492,0.0,-1.3421214519697156,1.25900673822581,1,12.0,1,1,1.3005567554626134,1.300556755462613
2016-09-17,air_d0a1e69685259c92,0,0,1,0,0,0,0,1.2659498966106715,1.2045505278605684,0.0,-0.015572341161054328,1.2231520952180646,1,22.0,1,1,1.6162947959369844,1.6162947959369842
2016-09-18,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.1786224190085008,0.8946305281453089,0.0,-1.3421214519697156,1.294861381233556,1,21.0,1,1,0.8117626184307454,0.811762618430745
2016-09-21,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.6172314915659737,0.43594892856672474,0.0,-1.3170922234638918,0.7450901884481197,1,6.0,1,1,0.9536788274070996,0.9536788274070994
2016-09-22,air_d0a1e69685259c92,0,0,0,0,1,0,0,0.5299040139638025,0.15082252882868577,1.0,-1.3421214519697156,0.8048479267943628,1,11.0,1,1,0.49883227273828046,0.49883227273828024
2016-09-23,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.7045589691681445,0.29958412869201073,0.0,-1.3421214519697156,0.9602180464945945,1,16.0,1,1,0.8275878072014898,0.8275878072014896
2016-09-24,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.8293125085998172,0.5227265284869973,0.0,-1.3421214519697156,1.1275397138640755,1,37.0,1,1,1.461616337951965,1.4616163379519649
2016-09-25,air_d0a1e69685259c92,0,0,0,1,0,0,0,1.053868879576828,1.0805825279744647,0.0,-0.4911276827717065,1.0677819755178324,1,9.0,1,1,0.44191264215963477,0.44191264215963455
2016-09-26,air_d0a1e69685259c92,0,1,0,0,0,0,0,1.2784252505538385,1.2913281277808415,0.0,-0.5662153682891778,1.25900673822581,1,3.0,1,1,-0.029524836220448922,-0.02952483622044908
2016-09-27,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.3033759584401734,1.2541377278150103,0.0,-0.7664491963357682,1.366570667249048,1,11.0,1,1,0.3964790356887875,0.3964790356887873
2016-09-28,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.4156541439286787,1.3533121277238935,0.0,-0.8165076533474158,1.5099892392800314,1,13.0,1,1,0.47509448958216366,0.47509448958216344
2016-09-29,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.1786224190085008,1.0185985280314127,0.0,-1.166916852428949,1.235103642887313,1,14.0,1,1,0.5580491081384858,0.5580491081384856
2016-09-30,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.7794110928271478,0.6219009283958805,0.0,-0.7414199678299445,0.8885087604791031,1,17.0,1,1,1.508326169323679,1.5083261693236785
2016-10-01,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.5673300757933043,0.2623937287261795,0.0,-1.3421214519697156,0.7450901884481197,1,14.0,1,1,1.5315534625194491,1.531553462519449
2016-10-02,air_d0a1e69685259c92,0,0,0,1,0,0,0,0.9914921098609918,0.9814081280655819,0.0,0.93553834206025,0.8646056651406059,1,8.0,1,1,0.4036258951336399,0.40362589513363967
2016-10-03,air_d0a1e69685259c92,0,1,0,0,0,0,0,0.9415906940883224,0.8450433281908675,0.0,-1.3421214519697156,1.0438788801793353,1,4.0,1,1,-0.3350530774878881,-0.3350530774878882
2016-10-04,air_d0a1e69685259c92,0,0,0,0,0,1,0,1.2160484808380023,1.5268673275644387,0.0,0.20969071539135994,0.9960726895023405,1,21.0,1,1,0.24001386284255505,0.24001386284255488
2016-10-05,air_d0a1e69685259c92,0,0,0,0,0,0,1,1.103770295349497,0.8326465282022569,0.0,-1.166916852428949,1.211200547548816,1,18.0,1,1,0.1241326418438772,0.12413264184387704
2016-10-06,air_d0a1e69685259c92,0,0,0,0,1,0,0,1.3532773742128423,1.440089727644166,0.0,0.7353045140136598,1.199248999879567,1,24.0,1,1,0.44599656184240755,0.4459965618424073
2016-10-07,air_d0a1e69685259c92,1,0,0,0,0,0,0,0.7794110928271478,0.6466945283731012,0.0,0.10957380136806466,0.9124118558176002,1,36.0,1,1,1.2472105546063939,1.2472105546063934
2016-10-08,air_d0a1e69685259c92,0,0,1,0,0,0,0,0.7544603849408134,0.696281728327543,0.0,-1.292062994958068,0.8167994744636112,1,52.0,1,1,1.4187351812828508,1.4187351812828506
2016-10-09,air_d0a1e69685259c92,0,0,0,1,0,0,0,0.8916892783156535,0.7458689282819844,0.0,-1.3421214519697156,0.8646056651406059,1,40.0,1,1,0.9299410442509829,0.9299410442509826
2016-10-11,air_d0a1e69685259c92,0,0,0,0,0,1,0,0.30534764298679196,0.05164812891980305,0.0,-1.292062994958068,0.5777685210786387,1,20.0,1,1,-0.09359132624394703,-0.09359132624394718
2016-10-12,air_d0a1e69685259c92,0,0,0,0,0,0,1,0.34277370481629343,0.43594892856672474,0.0,0.7102752855078357,0.2789798293474232,1,36.0,1,1,0.3893321762439351,0.3893321762439349
