visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-05-11,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.7918975250594402,0.9368637541767966,0.0,-0.8892438104724408,0.5612798152087096,1,20.0,1,1,-1.1217524219799264,-1.1217524219799264
2016-05-12,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.8294981552583002,1.048904085240002,0.0,1.938373063255914,0.741450463065144,1,12.0,1,1,-0.9991266414708443,-0.9991266414708443
2016-05-13,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.7668304382602005,0.8621702001346593,0.0,1.4422999275140973,0.6213366978275211,1,25.0,1,1,-0.6356013631349431,-0.6356013631349431
2016-05-14,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,0.5913608306655214,0.6505384636819378,0.0,0.8966194781980991,0.36909779082851313,1,27.0,1,1,-0.47201498788378754,-0.47201498788378754
2016-05-15,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,0.31562287587388266,0.513600281271353,0.0,1.789551122533369,0.14088163687702968,1,16.0,1,1,-1.0982000800032343,-1.0982000800032343
2016-05-16,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,0.4910924834685617,0.4638045785765952,0.0,-0.8644401536853501,0.3450750377809884,1,16.0,1,1,-1.4184607301428205,-1.4184607301428205
2016-05-17,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.40335767967122216,0.1152346597132889,0.0,-1.310905975852985,0.42915467344732455,1,23.0,1,1,-1.2430981839033188,-1.2430981839033188
2016-05-18,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.6164279174647612,0.999108382545244,0.0,2.0127840336171867,0.21294989601960335,1,22.0,1,1,-1.0365031841729861,-1.0365031841729864
2016-05-19,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.5286931136674217,0.6878852407030064,0.0,1.5663182114495513,0.41714329692356233,1,15.0,1,1,-1.0277990577902956,-1.0277990577902958
2016-05-20,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.2654887022754026,0.1525814367343575,0.0,-0.8892438104724408,0.36909779082851313,1,16.0,1,1,-0.6350893557006672,-0.6350893557006672
2016-05-21,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,0.5036260268681818,0.8372723487872804,0.0,1.6903364953850055,0.1769157664483166,1,25.0,1,1,-0.35502128915174047,-0.35502128915174047
2016-05-22,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,0.9172329590556397,1.2107401189979656,0.0,1.938373063255914,0.6693822039225701,1,19.0,1,1,-1.1022961394774415,-1.1022961394774418
2016-05-23,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.0551019364514593,1.4099229297769975,0.0,1.789551122533369,0.45317742649484904,1,17.0,1,1,-1.3078671243392224,-1.3078671243392224
2016-05-24,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.0425683930518392,1.2107401189979656,0.0,0.8470121646239172,0.8015073456839554,1,15.0,1,1,-1.1947134813642446,-1.1947134813642448
2016-05-25,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.8921658722563999,0.6131916866608692,0.0,-1.310905975852985,1.1017917587780126,1,21.0,1,1,-0.9863264556139464,-0.9863264556139464
2016-05-26,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.9924342194533595,0.9493126798504858,0.0,-0.41797433151771507,1.077769005730488,1,16.0,1,1,-0.9497179240632183,-0.9497179240632183
2016-05-27,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.5412266570670413,0.35176424751338936,0.0,-1.2364950054917125,0.4651888030186113,1,22.0,1,1,-0.6517295973146344,-0.6517295973146345
2016-05-28,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,0.5286931136674217,0.5633959839661113,0.0,-1.2612986622788034,0.45317742649484904,1,21.0,1,1,-0.4535827202498545,-0.4535827202498545
2016-05-29,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,0.8294981552583002,1.0364551595663123,0.0,1.2686743300044616,0.5732911917324721,1,20.0,1,1,-0.9658461582429096,-0.9658461582429098
2016-05-30,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,0.2905557890746424,0.21482606510280505,0.0,-1.310905975852985,0.489211556066136,1,24.0,1,1,-1.2945549310480484,-1.2945549310480486
2016-05-31,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.6665620910632408,0.6629873893556271,0.0,-0.16993776364680685,0.5973139447799967,1,15.0,1,1,-1.0633835744724718,-1.063383574472472
2016-06-01,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.8044310684590603,0.8497212744609697,0.0,0.10290246101119242,0.8015073456839554,1,16.0,1,1,-1.0848878867120604,-1.0848878867120604
2016-06-02,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.7041627212621007,0.7999255717662118,0.0,1.9135694064688231,0.5973139447799967,1,18.0,1,1,-1.0231909908818124,-1.0231909908818124
2016-06-03,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.5412266570670413,0.5758449096398006,0.0,1.8391584361075504,0.3450750377809884,1,14.0,1,1,-0.710354448539227,-0.710354448539227
2016-06-04,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,0.8294981552583002,0.9493126798504858,0.0,0.6733865671142815,0.5973139447799967,1,20.0,1,1,-0.5337118837140356,-0.5337118837140356
2016-06-05,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,0.5286931136674217,0.47625350425028445,0.0,-0.6164035858144418,0.6093253213037586,1,18.0,1,1,-1.1317365669483068,-1.1317365669483068
2016-06-06,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,0.6164279174647612,0.5384981326187319,0.0,-1.1868876919175309,0.5973139447799967,1,18.0,1,1,-1.3227153399332239,-1.322715339933224
2016-06-07,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.5662937438662816,0.16503036240804675,0.0,-1.310905975852985,0.8495528517790044,1,16.0,1,1,-1.1755132025788977,-1.175513202578898
2016-06-08,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.8545652420575399,0.9617616055241754,0.0,0.10290246101119242,0.6213366978275211,1,12.0,1,1,-1.0083427752878107,-1.008342775287811
2016-06-09,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.7668304382602005,0.513600281271353,0.0,-1.310905975852985,0.9936893700641521,1,13.0,1,1,-1.0595435187154025,-1.0595435187154025
2016-06-10,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.0551019364514593,1.1484954906295182,0.0,1.2190670164302797,0.9696666170166273,1,15.0,1,1,-0.6140970508953546,-0.6140970508953546
2016-06-11,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.0551019364514593,1.1858422676505866,0.0,1.3430853003657337,0.7894959691601929,1,22.0,1,1,-0.45102268307847493,-0.451022683078475
2016-06-12,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.1052361100499388,1.0862508622610705,0.0,0.2765280585208283,1.08978038225425,1,15.0,1,1,-1.0892399499034058,-1.0892399499034058
2016-06-13,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,0.5913608306655214,0.38911102453445795,0.0,-1.310905975852985,0.8375414752552424,1,8.0,1,1,-1.384924243197748,-1.384924243197748
2016-06-14,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.8921658722563999,0.8248234231135907,0.0,-0.02111582292426174,0.8495528517790044,1,12.0,1,1,-1.0999921060232,-1.0999921060232
2016-06-15,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.7166962646617209,0.32686639616601043,0.0,-1.310905975852985,0.9936893700641521,1,16.0,1,1,-1.0390632213443658,-1.0390632213443658
2016-06-16,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.8796323288567802,0.6007427609871795,0.0,-1.310905975852985,1.0057007465879142,1,10.0,1,1,-1.11125626957727,-1.1112562695772703
2016-06-17,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.1428367402487989,1.198291193324276,0.0,0.722993880688463,0.9696666170166273,1,21.0,1,1,-0.5416479989453122,-0.5416479989453123
2016-06-18,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.4561753252392975,1.6713503689244773,0.0,1.9879803768300959,1.1738600179205865,1,16.0,1,1,-0.44846264590709534,-0.4484626459070954
2016-06-19,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.155370283648419,1.2107401189979656,0.0,-0.26915239079517006,1.209894147491873,1,7.0,1,1,-1.0825838532578187,-1.082583853257819
2016-06-21,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.9548335892544996,0.7625787947451432,0.0,-0.6908145561757142,1.1858713944443484,1,12.0,1,1,-1.1350646152711004,-1.1350646152711004
2016-06-22,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.9548335892544996,0.5384981326187319,0.0,-1.310905975852985,1.1738600179205865,1,20.0,1,1,-1.0715756934208867,-1.0715756934208867
2016-06-23,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.9924342194533595,0.9119659028294171,0.0,-0.49238530187898766,1.209894147491873,1,17.0,1,1,-1.0672236302295413,-1.0672236302295413
2016-06-24,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.9548335892544996,0.7127830920503854,0.0,-1.310905975852985,1.1498372648730615,1,23.0,1,1,-0.5639203223363147,-0.5639203223363147
2016-06-25,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.293239261044238,1.1360465649558285,0.0,-1.310905975852985,1.2699510301106844,1,20.0,1,1,-0.3980299136309175,-0.39802991363091755
2016-06-26,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.3057728044438581,1.297882598713792,0.0,1.1198523892819168,1.2219055240156353,1,19.0,1,1,-0.9735262697570485,-0.9735262697570485
2016-06-27,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.1679038270480386,1.1609444163032072,0.0,1.2686743300044616,1.1498372648730615,1,14.0,1,1,-1.297882979370842,-1.297882979370842
2016-06-28,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.5036260268681818,0.40155995020814766,0.0,-1.310905975852985,0.693404956970095,1,11.0,1,1,-1.14888881599655,-1.1488888159965502
2016-06-29,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.8044310684590603,0.5758449096398006,0.0,-1.310905975852985,0.9336324874453407,1,14.0,1,1,-0.9681501916971513,-0.9681501916971513
2016-06-30,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.9924342194533595,0.9368637541767966,0.0,-1.1620840351304402,1.0537462526829635,1,18.0,1,1,-0.9430618274176313,-0.9430618274176314
2016-07-01,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.3183063478434782,1.3725761527559293,0.0,-0.21954507722098834,1.2819624066344468,1,16.0,1,1,1.6796962546607543,1.6796962546607546
2016-07-02,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.4937759554381573,1.5219632608402034,0.0,0.40054634245628246,1.4501216779671187,1,22.0,1,1,1.7867058084244212,1.7867058084244212
2016-07-03,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.769513910229796,1.9701245850930253,0.0,0.5741719399659181,1.5942581962522664,1,20.0,1,1,0.45062240868141523,0.4506224086814153
2016-07-04,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.594044302635117,1.770941774313993,0.0,0.4501536560304639,1.4741444310146437,1,13.0,1,1,-0.0685531296743648,-0.06855312967436479
2016-07-05,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.8294981552583002,0.750129869071454,0.0,-1.310905975852985,1.0657576292067257,1,15.0,1,1,0.3802213864684766,0.38022138646847664
2016-07-06,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.0049677628529796,0.9119659028294171,0.0,-0.293956047582261,1.1017917587780126,1,19.0,1,1,0.6894738767711306,0.6894738767711307
2016-07-07,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.543910129036637,2.1319606188509894,0.0,1.8639620928946417,1.2699510301106844,1,23.0,1,1,0.6444172225548499,0.6444172225548499
2016-07-08,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.2807057176446184,1.272984747366413,0.0,-0.7900291833240776,1.2939737831582092,1,16.0,1,1,1.5409422399719808,1.540942239971981
2016-07-09,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,0.9172329590556397,0.6629873893556271,0.0,-1.310905975852985,1.077769005730488,1,16.0,1,1,1.7454892099652097,1.74548920996521
2016-07-10,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.3183063478434782,1.4597186324717557,0.0,1.5911218682366421,1.0657576292067257,1,13.0,1,1,0.5586559773136337,0.5586559773136338
2016-07-11,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.6191113894343567,1.7335949972929248,0.0,1.789551122533369,1.3179965362057338,1,16.0,1,1,-0.1026016240537133,-0.10260162405371329
2016-07-12,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.5063094988377774,1.5219632608402034,0.0,0.25172440173373734,1.5942581962522664,1,16.0,1,1,0.39046153515399495,0.390461535153995
2016-07-13,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.2556386308453786,0.999108382545244,0.0,-1.310905975852985,1.462133054490881,1,13.0,1,1,0.43987025256162093,0.439870252561621
2016-07-14,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.3559069780423378,1.6589014432507876,0.0,-0.3435633611564426,1.1978827709681108,1,16.0,1,1,0.5873283936330851,0.5873283936330852
2016-07-15,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.8921658722563999,0.5509470582924216,0.0,-1.310905975852985,1.1618486413968239,1,20.0,1,1,1.3960441360718963,1.3960441360718965
2016-07-16,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.1303031968491792,1.0115573082189333,0.0,-0.9140474672595317,1.0537462526829635,1,14.0,1,1,1.7052966263745504,1.7052966263745504
2016-07-17,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.3559069780423378,1.1484954906295182,0.0,-1.2861023190658942,1.4741444310146437,1,15.0,1,1,1.0729674450437925,1.0729674450437927
2016-07-18,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.7068461932316963,1.7335949972929248,1.0,0.5493682831788274,1.6423037023473155,1,11.0,1,1,0.030520308858025164,0.03052030885802519
2016-07-19,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.5313765856370174,1.5842078892086504,0.0,0.22692074494664657,1.4861558075384056,1,13.0,1,1,0.15033004847858977,0.15033004847858983
2016-07-20,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.4060411516408178,1.2854336730401024,0.0,-0.16993776364680685,1.4381103014433567,1,11.0,1,1,0.4790388212837286,0.47903882128372866
2016-07-21,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,0.8420316986579203,0.5882938353134902,0.0,-1.310905975852985,1.1498372648730615,1,11.0,1,1,0.6298250106779862,0.6298250106779862
2016-07-22,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.7918975250594402,0.38911102453445795,0.0,-1.310905975852985,1.08978038225425,1,16.0,1,1,1.4395647679853492,1.4395647679853494
2016-07-23,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,0.9172329590556397,0.9368637541767966,0.0,-0.9636547808337134,1.0177121231116766,1,19.0,1,1,1.6553759015326484,1.6553759015326486
2016-07-24,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.1052361100499388,1.173393341976897,0.0,0.49976096960464567,0.9216211109215783,1,9.0,1,1,0.43551818937027564,0.4355181893702757
2016-07-25,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.2055044572468985,1.0364551595663123,0.0,-1.1124767215562585,1.1738600179205865,1,22.0,1,1,-0.0040401929555992444,-0.004040192955599225
2016-07-26,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.0927025666503192,0.9742105311978647,0.0,-1.2861023190658942,1.209894147491873,1,12.0,1,1,0.49542305918055796,0.495423059180558
2016-07-27,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.1804373704476587,0.9617616055241754,0.0,-1.2364950054917125,1.3300079127294957,1,19.0,1,1,0.6344330775864695,0.6344330775864695
2016-07-28,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.4311082384400577,1.4348207811243767,0.0,-0.02111582292426174,1.4381103014433567,1,17.0,1,1,0.7882913115863825,0.7882913115863827
2016-07-29,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.518843042237397,1.5966568148823401,0.0,1.5415145546624607,1.3900647953483072,1,14.0,1,1,1.608015213862126,1.6080152138621262
2016-07-30,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.518843042237397,1.6589014432507876,0.0,1.367888957152825,1.2939737831582092,1,27.0,1,1,1.6889123884777208,1.688912388477721
2016-07-31,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.5564436724362571,1.3974740041033082,0.0,0.40054634245628246,1.5702354432047416,1,16.0,1,1,0.4662386354268307,0.46623863542683075
2016-08-01,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.543910129036637,1.4846164838191347,0.0,-0.8396364968982593,1.5942581962522664,1,10.0,1,1,-0.0414167356577412,-0.041416735657741184
2016-08-02,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.3559069780423378,1.223189044671655,0.0,-0.8892438104724408,1.3420192892532583,1,11.0,1,1,0.20178679562331947,0.2017867956233195
2016-08-03,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.4687088686389176,1.5468611121875822,0.0,-0.293956047582261,1.4501216779671187,1,12.0,1,1,0.5102712747745596,0.5102712747745596
2016-08-04,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.631644932833977,1.6713503689244773,0.0,0.7974048510497357,1.5702354432047416,1,17.0,1,1,0.5975685423186035,0.5975685423186035
2016-08-05,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.7068461932316963,1.721146071619235,0.0,1.367888957152825,1.5942581962522664,1,13.0,1,1,1.3218030581018883,1.3218030581018885
2016-08-06,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.7569803668301764,1.8207374770087517,0.0,0.8718158214110083,1.7383947145374137,1,14.0,1,1,1.1548886345279392,1.1548886345279394
2016-08-07,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.6943126498320766,1.7460439229666145,0.0,1.467103584301188,1.582246819728504,1,12.0,1,1,0.3303006616265747,0.33030066162657473
2016-08-08,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.6817791064324565,1.6962482202718567,0.0,-0.16993776364680685,1.6783378319186024,1,13.0,1,1,-0.028616549800843268,-0.02861654980084325
2016-08-09,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,2.1079195820195347,2.2564498755878843,0.0,0.6981902239013723,1.7263833380136513,1,17.0,1,1,0.5448317765881839,0.544831776588184
2016-08-10,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.7569803668301764,1.7958396256613725,0.0,-0.09552679328553419,1.7624174675849382,1,21.0,1,1,1.236809824012086,1.2368098240120862
2016-08-11,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.5313765856370174,1.5593100378612719,1.0,-0.09552679328553419,1.6663264553948398,1,17.0,1,1,1.0227907164847527,1.0227907164847527
2016-08-12,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.4561753252392975,1.5344121865138924,0.0,0.05329514743701071,1.546212690157217,1,17.0,1,1,0.7245463860190309,0.724546386019031
2016-08-13,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.4311082384400577,1.5219632608402034,1.0,0.4749573128175549,1.4381103014433567,1,11.0,1,1,0.8389800475796984,0.8389800475796985
2016-08-15,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.4436417818396778,1.3974740041033082,1.0,-1.1372803783433492,1.5702354432047416,1,10.0,1,1,-0.2380275904196934,-0.2380275904196934
2016-08-16,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.4812424120385372,1.683799294598167,0.0,-0.7900291833240776,1.4861558075384056,1,6.0,1,1,-0.1568744120869605,-0.1568744120869605
2016-08-17,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.7068461932316963,1.8331864026824405,0.0,1.1694597028560982,1.4020761718720698,1,19.0,1,1,0.18949861720069744,0.1894986172006975
2016-08-18,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.4812424120385372,1.4970654094928244,0.0,-1.038065751194986,1.6663264553948398,1,15.0,1,1,0.37945337531706275,0.37945337531706275
2016-08-19,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.5689772158358772,1.5842078892086504,0.0,0.40054634245628246,1.6423037023473155,1,10.0,1,1,1.2964586901052304,1.2964586901052306
2016-08-20,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.330839891243098,1.297882598713792,0.0,-0.9140474672595317,1.534201313633455,1,17.0,1,1,1.2155615154896355,1.2155615154896355
2016-08-21,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.6065778460347366,1.7335949972929248,0.0,0.6485829103271907,1.462133054490881,1,13.0,1,1,0.19794673986625008,0.1979467398662501
2016-08-22,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.330839891243098,1.0862508622610705,0.0,-1.310905975852985,1.4260989249195941,1,17.0,1,1,-0.6199851363895276,-0.6199851363895277
2016-08-23,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.4687088686389176,1.3476783014085498,0.0,-0.8892438104724408,1.546212690157217,1,16.0,1,1,0.33490872853505793,0.334908728535058
2016-08-24,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.4311082384400577,1.447269706798066,0.0,-0.8396364968982593,1.462133054490881,1,18.0,1,1,0.46572662799255476,0.4657266279925548
2016-08-25,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.6191113894343567,1.634003591903409,0.0,1.640729181810824,1.462133054490881,1,19.0,1,1,0.5548159215565643,0.5548159215565645
2016-08-26,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.6567120196332168,1.6464525175770979,0.0,1.2190670164302797,1.5221899371096925,1,19.0,1,1,1.5015176675327353,1.5015176675327353
2016-08-27,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.155370283648419,0.9244148285031069,0.0,-1.310905975852985,1.233916900539398,1,23.0,1,1,1.5447822957290502,1.5447822957290505
2016-08-28,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,0.9423000458548799,0.6256406123345589,0.0,-1.310905975852985,1.1978827709681108,1,14.0,1,1,0.5763202337961528,0.5763202337961529
2016-08-29,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.3183063478434782,1.3103315243874818,0.0,-0.6660108993886233,1.2939737831582092,1,14.0,1,1,-0.22778744173417506,-0.22778744173417506
2016-08-30,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.2556386308453786,1.0613530109136917,0.0,-1.1620840351304402,1.3420192892532583,1,13.0,1,1,0.3167324646182629,0.31673246461826293
2016-08-31,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.4687088686389176,1.4348207811243767,0.0,1.4919072410882792,1.3420192892532583,1,20.0,1,1,0.6119047504783292,0.6119047504783292
2016-09-01,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.4937759554381573,1.6091057405560298,0.0,1.1942633596431889,1.2819624066344468,1,16.0,1,1,0.34156482518064485,0.3415648251806449
2016-09-02,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.4561753252392975,1.272984747366413,0.0,-0.09552679328553419,1.4020761718720698,1,18.0,1,1,1.168712835253389,1.168712835253389
2016-09-03,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.518843042237397,1.6091057405560298,0.0,0.5245646263917366,1.5942581962522664,1,16.0,1,1,1.5685906414228803,1.5685906414228805
2016-09-04,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.4561753252392975,1.5344121865138924,0.0,-0.1947414204338976,1.5221899371096925,1,17.0,1,1,0.24402740895108263,0.24402740895108266
2016-09-05,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.6692455630328364,1.6713503689244773,0.0,1.0702450757077346,1.618280949299791,1,12.0,1,1,-0.16532253475251316,-0.16532253475251316
2016-09-06,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,1.7193797366313166,1.5966568148823401,0.0,1.0702450757077346,1.7504060910611758,1,16.0,1,1,0.3167324646182629,0.31673246461826293
2016-09-07,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.5063094988377774,1.3352293757348608,0.0,-0.740421869749896,1.6903492084423644,1,13.0,1,1,0.38303742735699414,0.3830374273569942
2016-09-08,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.4185746950404374,1.3476783014085498,0.0,-0.9884584376208043,1.6062695727760286,1,20.0,1,1,0.4841588956264878,0.48415889562648784
2016-09-09,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,1.4937759554381573,1.6091057405560298,0.0,0.003687833862829006,1.3540306657770207,1,15.0,1,1,1.3863159948206538,1.386315994820654
2016-09-10,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.4436417818396778,1.447269706798066,0.0,-0.293956047582261,1.4381103014433567,1,26.0,1,1,1.7349930575625534,1.7349930575625536
2016-09-11,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.0175013062525993,0.6878852407030064,0.0,-1.2612986622788034,1.1378258883492995,1,18.0,1,1,0.5450877803053219,0.545087780305322
2016-09-12,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,1.2055044572468985,1.0115573082189333,0.0,-1.2364950054917125,1.3420192892532583,1,17.0,1,1,-0.15073032287564953,-0.1507303228756495
2016-09-13,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.9423000458548799,0.5384981326187319,0.0,-1.310905975852985,1.209894147491873,1,11.0,1,1,0.2040908290775611,0.20409082907756113
2016-09-14,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,1.0049677628529796,0.874619125808349,0.0,-1.2364950054917125,1.113803135301775,1,16.0,1,1,0.4746867580923833,0.47468675809238337
2016-09-15,air_f6b2489ccf873c3b,0,0,0,0,1,0,0,1.1303031968491792,0.8497212744609697,0.0,-1.2861023190658942,1.3059851596819714,1,10.0,1,1,0.6971539882852693,0.6971539882852694
2016-09-16,air_f6b2489ccf873c3b,1,0,0,0,0,0,0,0.9799006760537394,0.6007427609871795,0.0,-1.310905975852985,1.2699510301106844,1,20.0,1,1,1.3397233183015453,1.3397233183015456
2016-09-17,air_f6b2489ccf873c3b,0,0,1,0,0,0,0,1.2807057176446184,1.223189044671655,0.0,0.003687833862829006,1.233916900539398,1,17.0,1,1,1.6563999164012002,1.6563999164012002
2016-09-18,air_f6b2489ccf873c3b,0,0,0,1,0,0,0,1.1929709138472788,0.9119659028294171,0.0,-1.310905975852985,1.3059851596819714,1,13.0,1,1,0.8494761999823547,0.8494761999823548
2016-09-19,air_f6b2489ccf873c3b,0,1,0,0,0,0,0,0.7793639816598206,0.4140088758818369,1.0,-1.310905975852985,0.9456438639691027,1,14.0,1,1,-0.1527783526127532,-0.1527783526127532
2016-09-20,air_f6b2489ccf873c3b,0,0,0,0,0,1,0,0.5036260268681818,0.06543895701853106,0.0,-1.310905975852985,0.7534618395889064,1,17.0,1,1,-0.48430316630640957,-0.48430316630640957
2016-09-21,air_f6b2489ccf873c3b,0,0,0,0,0,0,1,0.6289614608643813,0.4513556529029055,0.0,-1.2861023190658942,0.7534618395889064,1,16.0,1,1,0.9918142667110597,0.9918142667110598
