visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-06-08,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.7472569633389231,0.8348456254793055,0.0,1.1299324745353658,0.638748641851483,1,16.0,1,1,-1.041518736496518,-1.0415187364965175
2016-06-09,air_a678e5b144ca24ce,0,0,0,0,1,0,0,0.671349517853733,0.40777724334715154,0.0,-1.492568438653489,0.9849213328383029,1,20.0,1,1,-1.091603585316362,-1.0916035853163613
2016-06-10,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.9243743361376994,0.8850889645536764,0.0,1.1784973062610853,0.865551439394572,1,13.0,1,1,-0.65586540058372,-0.6558654005837196
2016-06-11,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.8611181315667078,0.8348456254793055,0.0,1.0328028110839267,0.7581185352952139,1,9.0,1,1,-0.49634515709251725,-0.4963451570925168
2016-06-12,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.8737693724809062,0.8348456254793055,0.0,-0.861225626219135,0.9968583221826758,1,26.0,1,1,-1.1206527976318714,-1.1206527976318708
2016-06-13,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.7219544815105261,0.40777724334715154,0.0,-1.492568438653489,0.9371733754608103,1,15.0,1,1,-1.4098927995664698,-1.4098927995664692
2016-06-15,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.8737693724809062,0.7971631211735272,0.0,0.42574241451243267,0.9132993967720642,1,16.0,1,1,-1.0715696457884243,-1.0715696457884238
2016-06-16,air_a678e5b144ca24ce,0,0,0,0,1,0,0,0.7346057224247245,0.4454597476529299,0.0,-1.492568438653489,1.0207323008714217,1,21.0,1,1,-1.1421892826244042,-1.1421892826244036
2016-06-17,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.1647479135074672,1.1991098337684953,0.0,0.5471544938267314,0.9729843434939296,1,15.0,1,1,-0.5849953395036409,-0.5849953395036405
2016-06-18,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.2153528771642608,1.2493531728428666,0.0,1.6641456235182805,0.9849213328383029,1,20.0,1,1,-0.4938409146515251,-0.49384091465152463
2016-06-19,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.8484668906525092,0.8850889645536764,0.0,-1.298309111750611,0.865551439394572,1,15.0,1,1,-1.1141417672852916,-1.1141417672852911
2016-06-20,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.063537986193881,1.123744825156939,0.0,-0.10847073447048225,0.9371733754608103,1,14.0,1,1,-1.379341041786365,-1.3793410417863645
2016-06-22,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.9496768179660959,0.9102106340908618,0.0,-1.492568438653489,1.12816520497078,1,12.0,1,1,-1.1033735247890253,-1.1033735247890246
2016-06-23,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.1900503953358643,1.3624006857602011,0.0,0.23148308760955433,1.0923542369376606,1,17.0,1,1,-1.0991163126393384,-1.099116312639338
2016-06-24,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.8611181315667078,0.7217981125619705,0.0,-1.4682860227906291,0.9491103648051835,1,12.0,1,1,-0.6067822487402731,-0.6067822487402725
2016-06-25,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.1014917089364757,1.1614273294627169,0.0,-1.1040497848477329,0.8774884287389448,1,25.0,1,1,-0.44450733856397884,-0.4445073385639784
2016-06-26,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.0002817816228895,1.2493531728428666,0.0,1.0328028110839267,0.7581185352952139,1,24.0,1,1,-1.0074610392990242,-1.0074610392990235
2016-06-27,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.9496768179660959,0.9981364774710114,0.0,0.6200017414153105,0.865551439394572,1,22.0,1,1,-1.3247485565727353,-1.3247485565727346
2016-06-29,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.6840007587679315,0.5208247562644867,0.0,-1.492568438653489,0.9132993967720642,1,22.0,1,1,-1.0022021301729405,-1.00220213017294
2016-06-30,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.063537986193881,1.0860623208511606,0.0,-0.27844764551050066,0.9849213328383029,1,22.0,1,1,-0.977660554251217,-0.9776605542512166
2016-07-01,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.265957840821054,1.412644024834572,0.0,1.3484742173011035,1.2355981090701376,1,14.0,1,1,1.587935826545286,1.5879358265452863
2016-07-02,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.2786090817352525,1.2493531728428666,0.0,0.4985896621010117,1.2475350984145108,1,16.0,1,1,1.6926131605787598,1.69261316057876
2016-07-03,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.5063314181908223,1.4000831900659796,0.0,0.6442841572781706,1.4265899385801073,1,29.0,1,1,0.38564903062493355,0.38564903062493394
2016-07-04,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.784658718303185,1.977881589421246,0.0,1.3484742173011035,1.4982118746463455,1,14.0,1,1,-0.12221133640828344,-0.12221133640828302
2016-07-06,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.0888404680222776,1.111183990388346,0.0,0.5471544938267314,1.032669290215795,1,15.0,1,1,0.6192948503695053,0.6192948503695056
2016-07-07,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.6201925864186069,1.9401990851154682,0.0,1.639863207655421,1.414652949235734,1,16.0,1,1,0.5752201834080427,0.575220183408043
2016-07-08,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.152096672593269,0.8599672950164909,0.0,-1.37115635933919,1.3788419812026147,1,18.0,1,1,1.4522058862435092,1.4522058862435094
2016-07-09,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.8231644088241127,0.5710680953388575,0.0,-1.492568438653489,0.8774884287389448,1,14.0,1,1,1.6522948572787854,1.6522948572787857
2016-07-10,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.2153528771642608,1.3247181814544229,0.0,0.42574241451243267,1.0684802582489146,1,28.0,1,1,0.4913280616348042,0.4913280616348045
2016-07-11,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.4557264545340287,1.726664894049391,0.0,1.5427335442039818,1.2117241303813915,1,16.0,1,1,-0.15551776087347963,-0.1555177608734792
2016-07-13,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.392470249963037,1.3121573466858303,0.0,-1.0554849531220132,1.4982118746463455,1,19.0,1,1,0.37513121237276636,0.3751312123727667
2016-07-14,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.5695876227618137,1.7517865635865768,0.0,1.299909385575384,1.4862748853019727,1,11.0,1,1,0.5193755769739168,0.5193755769739171
2016-07-15,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.430423972705632,1.4000831900659796,0.0,0.9113907317696279,1.3669049918582419,1,11.0,1,1,1.310465764083351,1.3104657640833512
2016-07-16,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.114142949850674,0.9227714688594547,0.0,-0.7883783786305557,1.2594720877588836,1,16.0,1,1,1.612978250955208,1.6129782509552082
2016-07-17,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.379819009048839,1.3749615205287942,0.0,-1.1283322007105925,1.390778970546988,1,22.0,1,1,0.9944303680301361,0.9944303680301363
2016-07-18,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.6834487909895985,1.8145907374295405,1.0,1.7855577028325795,1.522085853335092,1,24.0,1,1,-0.025297153941885513,-0.025297153941885107
2016-07-20,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.3292140453920456,1.2870356771486444,0.0,0.5228720779638718,1.3788419812026147,1,19.0,1,1,0.41344612171994694,0.41344612171994727
2016-07-21,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.2912603226494503,1.2870356771486444,0.0,0.8142610683181888,1.3669049918582419,1,17.0,1,1,0.5609460014943872,0.5609460014943876
2016-07-22,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.1394454316790708,0.9730148079338256,0.0,-0.958355289670574,1.319157034480749,1,15.0,1,1,1.3530378855802183,1.3530378855802185
2016-07-23,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.0129330225370876,0.9227714688594547,0.0,-1.4197211910649097,1.2355981090701376,1,12.0,1,1,1.5641455233558603,1.5641455233558605
2016-07-24,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.063537986193881,1.0735014860825678,0.0,-0.8126607944934156,1.1997871410370182,1,13.0,1,1,0.37087400022307965,0.37087400022308
2016-07-25,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.1773991544216658,1.2242315033056808,0.0,0.45002483037529234,1.3072200451363762,1,18.0,1,1,-0.059104426895280136,-0.05910442689527973
2016-07-27,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.025584263451286,0.9227714688594547,0.0,-1.2740266958877509,1.0923542369376606,1,13.0,1,1,0.5654536378881732,0.5654536378881735
2016-07-28,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.1900503953358643,1.17398816423131,0.0,-0.9097904579448546,1.3549680025138686,1,19.0,1,1,0.715958608591804,0.7159586085918044
2016-07-29,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.2533065999068558,1.1865489989999027,0.0,-0.3512948930990799,1.2355981090701376,1,27.0,1,1,1.5178170381975047,1.517817038197505
2016-07-30,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.341865286306244,1.3372790162230157,0.0,1.591298375929701,1.1997871410370182,1,14.0,1,1,1.596951099332858,1.5969510993328582
2016-07-31,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.468377695448227,1.4880090334461287,0.0,1.3241918014382439,1.319157034480749,1,19.0,1,1,0.40092490951498594,0.4009249095149863
2016-08-01,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.4557264545340287,1.4377656943717578,0.0,0.1343534241581154,1.557896821368211,1,9.0,1,1,-0.09566636653376617,-0.09566636653376576
2016-08-03,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.354516527220442,1.2995965119172375,0.0,-0.13275315033334215,1.3669049918582419,1,6.0,1,1,0.4439978795000517,0.44399787950005204
2016-08-04,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.4557264545340287,1.3875223552973865,0.0,1.1784973062610853,1.4265899385801073,1,10.0,1,1,0.5293925467378855,0.5293925467378858
2016-08-05,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.4936801772766237,1.4000831900659796,0.0,1.1784973062610853,1.4265899385801073,1,9.0,1,1,1.2378427332945774,1.2378427332945776
2016-08-06,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.5189826591050202,1.4377656943717578,0.0,1.3727566331639636,1.522085853335092,1,17.0,1,1,1.0745661261418862,1.0745661261418866
2016-08-07,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.5442851409334168,1.4628873639089428,0.0,0.8385434841810485,1.5937077894013303,1,18.0,1,1,0.26794963589830045,0.26794963589830084
2016-08-08,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.8605661637883748,2.04068576326421,0.0,1.591298375929701,1.4982118746463455,1,15.0,1,1,-0.0831451543288052,-0.08314515432880479
2016-08-10,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.6834487909895985,1.9150774155782824,0.0,1.1299324745353658,1.5340228426794649,1,5.0,1,1,1.1547018842536365,1.1547018842536367
2016-08-11,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.4430752136198306,1.412644024834572,1.0,0.8871083159067683,1.4504639172688534,1,25.0,1,1,0.945347216186689,0.9453472161866893
2016-08-12,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.4430752136198306,1.3875223552973865,0.0,-0.3512948930990799,1.5937077894013303,1,17.0,1,1,0.6536029718110984,0.6536029718110987
2016-08-13,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.4051214908772356,1.3749615205287942,1.0,-0.7398135469048361,1.414652949235734,1,12.0,1,1,0.7655426089234495,0.7655426089234497
2016-08-14,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.0888404680222776,0.8850889645536764,1.0,-1.4682860227906291,1.2475350984145108,1,17.0,1,1,0.06660854364252802,0.06660854364252841
2016-08-15,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.3292140453920456,1.425204859603165,1.0,-0.42414214068765915,1.3072200451363762,1,24.0,1,1,-0.2879921860019667,-0.28799218600196624
2016-08-17,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.6834487909895985,1.6136173811320562,0.0,1.0570852269467865,1.7488886508781807,1,19.0,1,1,0.13021630164372974,0.13021630164373013
2016-08-18,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.5442851409334168,1.4377656943717578,0.0,-0.42414214068765915,1.653392736123196,1,14.0,1,1,0.3160310907653506,0.31603109076535096
2016-08-19,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.5063314181908223,1.4628873639089428,0.0,-0.011341071019043315,1.5340228426794649,1,13.0,1,1,1.2130507331287546,1.2130507331287548
2016-08-20,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.6834487909895985,1.8145907374295405,0.0,0.6442841572781706,1.4982118746463455,1,18.0,1,1,1.1339166719934013,1.1339166719934015
2016-08-21,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.6454950682470035,1.6136173811320562,0.0,1.0570852269467865,1.4385269279244801,1,20.0,1,1,0.138480301699004,0.13848030169900438
2016-08-22,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.6834487909895985,1.638739050669242,0.0,-1.3954387752020498,1.7250146721894346,1,17.0,1,1,-0.661625158198002,-0.6616251581980016
2016-08-27,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.3292140453920456,1.5005698682147217,0.0,-0.5698366358648179,1.390778970546988,1,15.0,1,1,1.4559622499049973,1.4559622499049976
2016-08-28,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.354516527220442,1.3624006857602011,0.0,-0.5212718041390983,1.3549680025138686,1,16.0,1,1,0.5086073344776503,0.5086073344776506
2016-08-29,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.6707975500754,1.7894690678923546,0.0,0.5228720779638718,1.5698338107125842,1,12.0,1,1,-0.2779752162379979,-0.2779752162379975
2016-08-31,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.2786090817352525,1.3875223552973865,0.0,0.8385434841810485,1.0684802582489146,1,21.0,1,1,0.5434163044074418,0.5434163044074422
2016-09-01,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.392470249963037,1.4000831900659796,0.0,1.0570852269467865,1.3310940238251223,1,10.0,1,1,0.2789683026386661,0.27896830263866645
2016-09-02,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.4177727317914337,1.5005698682147217,0.0,1.299909385575384,1.2355981090701376,1,12.0,1,1,1.0880890353232442,1.0880890353232444
2016-09-03,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.6328438273328054,1.7769082331237618,0.0,0.37717758278671304,1.557896821368211,1,15.0,1,1,1.4792517046062248,1.479251704606225
2016-09-04,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.4430752136198306,1.4377656943717578,0.0,0.08578859243239584,1.2236611197257647,1,22.0,1,1,0.1835566656368635,0.18355666563686387
2016-09-05,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.2406553589926572,1.2367923380742736,0.0,-1.176897032436312,1.2117241303813915,1,12.0,1,1,-0.21687170067778838,-0.21687170067778797
2016-09-07,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.354516527220442,1.3247181814544229,0.0,0.06150617656953616,1.3788419812026147,1,17.0,1,1,0.31953703018273966,0.31953703018274
2016-09-08,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.2533065999068558,1.3121573466858303,0.0,-0.958355289670574,1.390778970546988,1,15.0,1,1,0.41845460660193134,0.4184546066019317
2016-09-09,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.3292140453920456,1.4000831900659796,0.0,1.421321464889683,1.2475350984145108,1,9.0,1,1,1.3009496428075806,1.3009496428075809
2016-09-10,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.2153528771642608,1.2493531728428666,0.0,0.45002483037529234,1.032669290215795,1,22.0,1,1,1.6420274632707175,1.6420274632707177
2016-09-11,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.2280041180784589,1.1865489989999027,0.0,-0.13275315033334215,1.2594720877588836,1,23.0,1,1,0.47805557669754556,0.4780555766975459
2016-09-12,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.2406553589926572,1.0735014860825678,0.0,-1.1040497848477329,1.4027159598913612,1,15.0,1,1,-0.20259751876413287,-0.20259751876413246
2016-09-14,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.2027016362500622,1.1363056599255315,0.0,-1.2497442800248912,1.414652949235734,1,10.0,1,1,0.4091889095702602,0.40918890957026055
2016-09-15,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.1900503953358643,0.9730148079338256,0.0,-1.176897032436312,1.271409077103257,1,24.0,1,1,0.6268075776924819,0.6268075776924822
2016-09-16,air_a678e5b144ca24ce,1,0,0,0,0,0,0,1.1394454316790708,0.9604539731652331,0.0,-0.9097904579448546,1.295283055792003,1,23.0,1,1,1.2553724303815226,1.255372430381523
2016-09-17,air_a678e5b144ca24ce,0,0,1,0,0,0,0,1.2153528771642608,1.0986231556197532,0.0,-0.5698366358648179,1.2833460664476302,1,17.0,1,1,1.5651472203322572,1.5651472203322574
2016-09-18,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.152096672593269,0.6841156082561926,0.0,-1.492568438653489,1.390778970546988,1,26.0,1,1,0.7758100029315175,0.7758100029315178
2016-09-19,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.1647479135074672,1.261914007611459,1.0,-0.44842455655051905,1.2355981090701376,1,22.0,1,1,-0.20460091271692663,-0.2046009127169262
2016-09-21,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.8358156497383112,0.7971631211735272,0.0,-1.1283322007105925,0.9968583221826758,1,12.0,1,1,0.9150458826506834,0.9150458826506838
2016-09-22,air_a678e5b144ca24ce,0,0,0,0,1,0,0,0.8105131679099147,0.6715547734875996,1.0,-1.4197211910649097,0.9610473541495563,1,24.0,1,1,0.46878987966587443,0.46878987966587476
2016-09-23,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.8484668906525092,0.40777724334715154,0.0,-1.492568438653489,1.152039183659526,1,10.0,1,1,0.7913363060656691,0.7913363060656694
2016-09-24,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.7219544815105261,0.39521640857855905,0.0,-1.492568438653489,0.9610473541495563,1,12.0,1,1,1.41339012840813,1.4133901284081303
2016-09-25,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.8864206133951044,0.9478931383966401,0.0,-0.22988281378478106,0.78199251398396,1,17.0,1,1,0.4129452732317485,0.41294527323174884
2016-09-26,air_a678e5b144ca24ce,0,1,0,0,0,0,0,1.1394454316790708,1.2367923380742736,0.0,0.11007100829525551,1.0804172475932874,1,19.0,1,1,-0.0495883056195098,-0.049588305619509394
2016-09-28,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.1647479135074672,1.0358189817767893,0.0,-1.4440036069277693,1.3788419812026147,1,17.0,1,1,0.44550042496464703,0.44550042496464737
2016-09-29,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.2153528771642608,1.2367923380742736,0.0,-0.5941190517276775,1.2594720877588836,1,16.0,1,1,0.5268883042968934,0.5268883042968937
2016-09-30,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.8737693724809062,0.5836289301074504,0.0,-1.3954387752020498,1.0565432689045413,1,9.0,1,1,1.4592177650782874,1.4592177650782876
2016-10-01,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.9117230952235009,0.7469197820991563,0.0,-1.4682860227906291,1.0684802582489146,1,16.0,1,1,1.4820063712913163,1.4820063712913165
2016-10-02,air_a678e5b144ca24ce,0,0,0,1,0,0,0,1.0129330225370876,0.8725281297850839,0.0,-1.37115635933919,1.1997871410370182,1,19.0,1,1,0.3753816366168656,0.37538163661686597
2016-10-03,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.8358156497383112,0.6715547734875996,0.0,-1.492568438653489,0.9849213328383029,1,9.0,1,1,-0.34934612580627544,-0.349346125806275
2016-10-05,air_a678e5b144ca24ce,0,0,0,0,0,0,1,1.038235504365484,0.9981364774710114,0.0,-0.9340728738077143,1.1401021943151528,1,12.0,1,1,0.1011670893282203,0.10116708932822069
2016-10-06,air_a678e5b144ca24ce,0,0,0,0,1,0,0,1.1267941907648726,1.0735014860825678,0.0,0.8142610683181888,1.1759131623482721,1,12.0,1,1,0.416952061137336,0.41695206113733635
2016-10-07,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.8358156497383112,0.8725281297850839,0.0,-0.5941190517276775,0.9849213328383029,1,9.0,1,1,1.2030337633647858,1.203033763364786
2016-10-08,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.9243743361376994,0.709237277793378,0.0,-1.176897032436312,0.9968583221826758,1,18.0,1,1,1.3713188553994613,1.3713188553994615
2016-10-09,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.7725594451673197,0.5082639214958937,0.0,-1.298309111750611,0.7700555246395872,1,19.0,1,1,0.8917564279494561,0.8917564279494563
2016-10-10,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.5195346268833533,0.4580205824215228,1.0,-0.8126607944934156,0.6148746631627369,1,17.0,1,1,0.1489981199511712,0.1489981199511716
2016-10-12,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.5574883496259483,0.8599672950164909,0.0,0.18291825588383498,0.5790636951296175,1,13.0,1,1,0.3613578789473093,0.36135787894730964
2016-10-13,air_a678e5b144ca24ce,0,0,0,0,1,0,0,0.29181229042778345,0.1188780436695185,0.0,-1.2740266958877509,0.4238828336527674,1,12.0,1,1,0.3841464851603383,0.3841464851603386
2016-10-14,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.2665098085993869,0.18168221751248229,0.0,-0.9097904579448546,0.3522608975865289,1,12.0,1,1,1.3077110973982595,1.3077110973982597
2016-10-15,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.31711477225618,0.4957030867273012,0.0,0.984237979358207,0.018025195944082233,1,19.0,1,1,1.617485887348994,1.6174858873489941
2016-10-16,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.5574883496259483,0.6841156082561926,0.0,0.8628259000439081,0.43581982299714045,1,16.0,1,1,0.3538451516243327,0.35384515162433305
2016-10-17,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.5068833859691548,0.2570472261240386,0.0,-1.4197211910649097,0.6506856311958562,1,21.0,1,1,-0.2596942464187549,-0.2596942464187545
2016-10-19,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.8358156497383112,0.7720414516363417,0.0,0.1343534241581154,0.9132993967720642,1,17.0,1,1,0.3653646668528968,0.36536466685289715
2016-10-20,air_a678e5b144ca24ce,0,0,0,0,1,0,0,0.9117230952235009,0.9604539731652331,0.0,0.7656962365924694,0.7700555246395872,1,22.0,1,1,0.5121132738950394,0.5121132738950397
2016-10-21,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.4942321450549567,0.37009473904137363,0.0,-1.0554849531220132,0.6745596098846023,1,14.0,1,1,1.3232374005324112,1.3232374005324115
2016-10-22,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.4562784223123617,0.282168895661224,0.0,-0.958355289670574,0.5313157377521253,1,24.0,1,1,1.6876046756967755,1.6876046756967755
2016-10-23,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.4942321450549567,0.4203380781157445,0.0,-0.9097904579448546,0.5671267057852447,1,9.0,1,1,0.53114551644658,0.5311455164465804
2016-10-24,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.06408995397221363,-0.1323386517023366,0.0,-1.2497442800248912,0.23289100414279798,1,10.0,1,1,-0.14900673052689992,-0.1490067305268995
2016-10-26,air_a678e5b144ca24ce,0,0,0,0,0,0,1,0.6840007587679315,0.8599672950164909,0.0,0.7171314048667496,0.5432527270964982,1,16.0,1,1,0.5594434560297918,0.5594434560297922
2016-10-27,air_a678e5b144ca24ce,0,0,0,0,1,0,0,0.6207445541969399,0.5836289301074504,0.0,0.5471544938267314,0.6029376738183636,1,14.0,1,1,0.5684587288173638,0.5684587288173641
2016-10-28,air_a678e5b144ca24ce,1,0,0,0,0,0,0,0.27916104951358495,-0.11977781693374413,0.0,-1.492568438653489,0.6029376738183636,1,11.0,1,1,1.258127097066614,1.2581270970666143
2016-10-29,air_a678e5b144ca24ce,0,0,1,0,0,0,0,0.4815809041407582,0.5333855910330791,0.0,0.5957193255524508,0.38807186561964807,1,26.0,1,1,1.8083091613525992,1.8083091613525994
2016-10-30,air_a678e5b144ca24ce,0,0,0,1,0,0,0,-0.13832990065495943,-0.1951428255453004,0.0,-1.152614616573452,0.06577315332157464,1,22.0,1,1,0.5864892743925075,0.5864892743925079
2016-10-31,air_a678e5b144ca24ce,0,1,0,0,0,0,0,0.013484990315420541,0.1188780436695185,0.0,0.32861275106099347,-0.08940770815527564,1,17.0,1,1,-0.03606539643815195,-0.03606539643815154
2016-11-02,air_a678e5b144ca24ce,0,0,0,0,0,0,1,-0.21423734614014928,-0.320751173231228,0.0,-1.0312025372591533,-0.029722761433410183,1,14.0,1,1,0.9200543675326679,0.9200543675326681
2016-11-03,air_a678e5b144ca24ce,0,0,0,0,1,0,0,-0.13832990065495943,-0.22026449508248627,1.0,0.984237979358207,-0.07747071881090259,1,24.0,1,1,0.6110308503142311,0.6110308503142314
2016-11-04,air_a678e5b144ca24ce,1,0,0,0,0,0,0,-0.18893486431175274,-0.09465614739655871,0.0,0.9113907317696279,-0.1490926548771411,1,10.0,1,1,0.6966759417961641,0.6966759417961644
2016-11-05,air_a678e5b144ca24ce,0,0,1,0,0,0,0,-0.03711997334137278,0.06863470459514721,0.0,0.9599555634953473,-0.1490926548771411,1,19.0,1,1,1.4945275834962772,1.4945275834962775
2016-11-06,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.16529988128580028,0.30729056519840986,0.0,0.9113907317696279,-0.1252186761883948,1,7.0,1,1,0.31803448471814433,0.3180344847181447
2016-11-07,air_a678e5b144ca24ce,0,1,0,0,0,0,0,-0.27749355071114085,-0.3081903384626355,0.0,0.40145999864957277,-0.256525558976499,1,10.0,1,1,-0.19583606417345395,-0.19583606417345353
2016-11-09,air_a678e5b144ca24ce,0,0,0,0,0,0,1,-0.5937745735660989,-0.6222112076774544,0.0,0.9113907317696279,-0.5430133032414531,1,9.0,1,1,0.12796248344683678,0.12796248344683717
2016-11-10,air_a678e5b144ca24ce,0,0,0,0,1,0,0,-0.6190770553944954,-0.7855020596691601,0.0,-1.492568438653489,-0.5549502925858262,1,15.0,1,1,0.30300903007219115,0.30300903007219154
2016-11-11,air_a678e5b144ca24ce,1,0,0,0,0,0,0,-0.03711997334137278,0.09375637413233263,0.0,0.32861275106099347,0.029962185288455283,1,13.0,1,1,0.9298209130525374,0.9298209130525377
2016-11-12,air_a678e5b144ca24ce,0,0,1,0,0,0,0,-0.07507369608396783,0.05607386982655472,0.0,0.9113907317696279,-0.06553372946652933,1,20.0,1,1,1.8496291616289704,1.8496291616289706
2016-11-13,air_a678e5b144ca24ce,0,0,0,1,0,0,0,0.02613623122961859,0.19424305228107477,0.0,0.42574241451243267,-0.07747071881090259,1,19.0,1,1,0.4079367883497641,0.4079367883497645
