visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,total_area_visitors,total_genre_visitors
2016-05-12,air_04341b588bde96cd,0,0,0,0,1,0,0,0.8419770048180434,1.0131633778335627,0.0,1.9536693214823266,0.7361122012228168,1,23.0,1,1,-0.9933710068961894,-0.9933710068961895
2016-05-13,air_04341b588bde96cd,1,0,0,0,0,0,0,0.7345614872034814,0.9541963460366598,0.0,1.2977903203042538,0.577878694228312,1,37.0,1,1,-0.6306859740889353,-0.6306859740889355
2016-05-14,air_04341b588bde96cd,0,0,1,0,0,0,0,0.6032758545634608,0.6121875616146235,0.0,0.9446247042852914,0.4309475805905574,1,86.0,1,1,-0.46747770932567106,-0.4674777093256712
2016-05-15,air_04341b588bde96cd,0,0,0,1,0,0,0,0.32876953177069124,0.5060469043801982,0.0,1.4239208974538833,0.22750450016905122,1,41.0,1,1,-1.0922154489359128,-1.0922154489359128
2016-05-16,air_04341b588bde96cd,0,1,0,0,0,0,0,0.5316655094870864,0.5060469043801982,0.0,-0.5184899906504096,0.5552739075148112,1,18.0,1,1,-1.411735854599205,-1.411735854599205
2016-05-17,air_04341b588bde96cd,0,0,0,0,0,1,0,0.3645747043088783,0.08148427544249802,0.0,-1.3257256844080378,0.4761571540175588,1,30.0,1,1,-1.2367786380689452,-1.2367786380689452
2016-05-18,air_04341b588bde96cd,0,0,0,0,0,0,1,0.5674706820252737,0.8362622824428542,0.0,2.0041215523421783,0.15969014002854898,1,4.0,1,1,-1.0306611581566536,-1.0306611581566536
2016-05-19,air_04341b588bde96cd,0,0,0,0,1,0,0,0.5077953944616281,0.6121875616146235,0.0,1.5752775900334384,0.40834279387705674,1,38.0,1,1,-1.0219771503288742,-1.0219771503288744
2016-05-20,air_04341b588bde96cd,1,0,0,0,0,0,0,0.2690942442070456,0.18762493267692296,0.0,-0.5941683369401873,0.3405284337365547,1,13.0,1,1,-0.630175150099066,-0.6301751500990661
2016-05-21,air_04341b588bde96cd,0,0,1,0,0,0,0,0.49586033694889886,0.7419150315678095,0.0,1.8023126289027713,0.1709925333852995,1,41.0,1,1,-0.3507544276405196,-0.35075442764051973
2016-05-22,air_04341b588bde96cd,0,0,0,1,0,0,0,0.8777821773562308,1.1310974414273682,0.0,1.903217090622475,0.6456930543688141,1,53.0,1,1,-1.0963020408548678,-1.0963020408548678
2016-05-23,air_04341b588bde96cd,0,1,0,0,0,0,0,1.0806781550726259,1.5084864449275464,0.0,1.8023126289027713,0.4987619407310594,1,50.0,1,1,-1.3013978727874207,-1.3013978727874207
2016-05-24,air_04341b588bde96cd,0,0,0,0,0,1,0,1.1045482700980844,1.2844117240993158,0.0,0.7680418962758104,0.8039265613633187,1,30.0,1,1,-1.1885057710262894,-1.1885057710262894
2016-05-25,air_04341b588bde96cd,0,0,0,0,0,0,1,0.8897172348689601,0.6121875616146235,0.0,-1.3257256844080378,1.0751840019253274,1,33.0,1,1,-0.9806004071494551,-0.9806004071494552
2016-05-26,air_04341b588bde96cd,0,0,0,0,1,0,0,1.0210028675089802,1.0249567841929434,0.0,0.08693677966781138,0.9847648550713245,1,31.0,1,1,-0.944076491873795,-0.944076491873795
2016-05-27,air_04341b588bde96cd,1,0,0,0,0,0,0,0.5555356245125445,0.3409392153488704,0.0,-1.3257256844080378,0.5326691208013106,1,83.0,1,1,-0.6467769297698206,-0.6467769297698207
2016-05-28,air_04341b588bde96cd,0,0,1,0,0,0,0,0.5436005669998152,0.5296337170989597,0.0,-1.2248212226883342,0.4761571540175588,1,58.0,1,1,-0.4490880456903737,-0.4490880456903738
2016-05-29,air_04341b588bde96cd,0,0,0,1,0,0,0,0.8539120623307727,1.0367501905523238,0.0,1.1464336277246987,0.5326691208013106,1,48.0,1,1,-0.9601674475546802,-0.9601674475546803
2016-05-30,air_04341b588bde96cd,0,1,0,0,0,0,0,0.2571591866943163,0.17583152631754265,0.0,-1.3257256844080378,0.4648547606608085,1,18.0,1,1,-1.288116449050817,-1.288116449050817
2016-05-31,air_04341b588bde96cd,0,0,0,0,0,1,0,0.6987563146652939,0.8834359078803766,0.0,0.3139718185371444,0.5665763008715616,1,28.0,1,1,-1.0574794176247955,-1.0574794176247957
2016-06-01,air_04341b588bde96cd,0,0,0,0,0,0,1,0.7823017172543977,0.9424029396772795,0.0,-0.03919379748181801,0.747414594579567,1,2.0,1,1,-1.0789340251993091,-1.0789340251993091
2016-06-02,air_04341b588bde96cd,0,0,0,0,1,0,0,0.6510160846143775,0.7183282188490484,0.0,2.0545737832020303,0.577878694228312,1,26.0,1,1,-1.01737973442005,-1.01737973442005
2016-06-03,air_04341b588bde96cd,1,0,0,0,0,0,0,0.5674706820252737,0.6711545934115264,0.0,2.0041215523421783,0.1709925333852995,1,57.0,1,1,-0.7052662766098636,-0.7052662766098637
2016-06-04,air_04341b588bde96cd,0,0,1,0,0,0,0,0.8658471198435019,0.9541963460366598,0.0,0.6923635499860326,0.5552739075148112,1,61.0,1,1,-0.5290320001049303,-0.5290320001049305
2016-06-05,air_04341b588bde96cd,0,0,0,1,0,0,0,0.6271459695889194,0.5768073425364817,0.0,-0.3419071826409285,0.7135074145093163,1,33.0,1,1,-1.1256744202723568,-1.1256744202723568
2016-06-06,air_04341b588bde96cd,0,1,0,0,0,0,0,0.6271459695889194,0.4824600916614371,0.0,-1.2248212226883342,0.6796002344390651,1,62.0,1,1,-1.3162117684936323,-1.3162117684936325
2016-06-07,air_04341b588bde96cd,0,0,0,0,0,1,0,0.5436005669998152,0.17583152631754265,0.0,-1.3257256844080378,0.770019381293068,1,16.0,1,1,-1.169349871406188,-1.169349871406188
2016-06-08,air_04341b588bde96cd,0,0,0,0,0,0,1,0.8658471198435019,0.8952293142397569,0.0,0.1121628950977374,0.7361122012228168,1,30.0,1,1,-1.002565838713838,-1.002565838713838
2016-06-09,air_04341b588bde96cd,0,0,0,0,1,0,0,0.7584316022289396,0.5060469043801982,0.0,-1.3257256844080378,0.9621600683578239,1,42.0,1,1,-1.0536482377007752,-1.0536482377007754
2016-06-10,air_04341b588bde96cd,1,0,0,0,0,0,0,1.1045482700980844,1.1900644732242711,0.0,1.045529166004995,0.9847648550713245,1,26.0,1,1,-0.6092313665144218,-0.6092313665144219
2016-06-11,air_04341b588bde96cd,0,0,1,0,0,0,0,1.0926132125853552,1.3197919431774574,0.0,1.3734686665940312,0.7926241680065687,1,34.0,1,1,-0.4465339257410268,-0.44653392574102696
2016-06-12,air_04341b588bde96cd,0,0,0,1,0,0,0,1.1284183851235425,1.1075106287086072,0.0,0.2382934722473668,1.097788788638828,1,45.0,1,1,-1.0832760291131989,-1.0832760291131989
2016-06-13,air_04341b588bde96cd,0,1,0,0,0,0,0,0.591340797050732,0.36452602806763146,0.0,-1.3257256844080378,0.8039265613633187,1,53.0,1,1,-1.378276883262761,-1.3782768832627612
2016-06-14,air_04341b588bde96cd,0,0,0,0,0,1,0,0.9613275799453346,0.8952293142397569,0.0,-0.1905504900613732,0.973462461714574,1,5.0,1,1,-1.0940033329004557,-1.0940033329004557
2016-06-15,air_04341b588bde96cd,0,0,0,0,0,0,1,0.7106913721780233,0.30555899627072863,0.0,-1.3257256844080378,0.9395552816443232,1,3.0,1,1,-1.0332152781060004,-1.0332152781060004
2016-06-16,air_04341b588bde96cd,0,0,0,0,1,0,0,0.8539120623307727,0.5532205298177206,0.0,-1.3257256844080378,1.0299744284983257,1,43.0,1,1,-1.1052414606775818,-1.105241460677582
2016-06-17,air_04341b588bde96cd,1,0,0,0,0,0,0,1.2597040177635628,1.3079985368180769,0.0,0.616685203696255,0.9847648550713245,1,46.0,1,1,-0.5369497719479056,-0.5369497719479057
2016-06-18,air_04341b588bde96cd,0,0,1,0,0,0,0,1.4625999954799582,1.720767759396397,0.0,2.0041215523421783,1.2221151155630818,1,53.0,1,1,-0.44397980579167995,-0.44397980579168006
2016-06-19,air_04341b588bde96cd,0,0,0,1,0,0,0,1.1522885001490009,1.142890847786749,0.0,-0.4175855289307061,1.097788788638828,1,33.0,1,1,-1.076635317244897,-1.076635317244897
2016-06-20,air_04341b588bde96cd,0,1,0,0,0,0,0,1.176158615174459,1.3079985368180769,0.0,0.1373890105276632,1.0525792152118267,1,13.0,1,1,-1.3471166198807294,-1.3471166198807294
2016-06-21,air_04341b588bde96cd,0,0,0,0,0,1,0,0.973262637458064,0.8362622824428542,0.0,-0.6193944523701133,1.1882079354928308,1,19.0,1,1,-1.1289947762065076,-1.1289947762065078
2016-06-22,air_04341b588bde96cd,0,0,0,0,0,0,1,0.9374574649198765,0.6239809679740038,0.0,-1.3257256844080378,1.131695968709079,1,25.0,1,1,-1.0656526014627055,-1.0656526014627057
2016-06-23,air_04341b588bde96cd,0,0,0,0,1,0,0,1.0210028675089802,0.8952293142397569,0.0,-0.29145495178107683,1.2108127222063314,1,31.0,1,1,-1.0613105975488157,-1.061310597548816
2016-06-24,air_04341b588bde96cd,1,0,0,0,0,0,0,0.9255224074071475,0.6475677806927653,0.0,-1.3257256844080378,1.1543007554225797,1,38.0,1,1,-0.5591706155072234,-0.5591706155072235
2016-06-25,air_04341b588bde96cd,0,0,1,0,0,0,0,1.1522885001490009,1.16647766050551,0.0,-1.2500473381182602,1.1882079354928308,1,23.0,1,1,-0.39366364278954685,-0.39366364278954696
2016-06-26,air_04341b588bde96cd,0,0,0,1,0,0,0,1.3074442478144794,1.3551721622555992,0.0,0.7175896654159584,1.1543007554225797,1,34.0,1,1,-0.9678298074027208,-0.9678298074027208
2016-06-27,air_04341b588bde96cd,0,1,0,0,0,0,0,1.176158615174459,1.2136512859430322,0.0,0.9446247042852914,1.0412768218550763,1,26.0,1,1,-1.2914368049849678,-1.2914368049849678
2016-06-28,air_04341b588bde96cd,0,0,0,0,0,1,0,0.5436005669998152,0.35273262170825115,0.0,-1.3257256844080378,0.7022050211525658,1,42.0,1,1,-1.1427870239329807,-1.1427870239329807
2016-06-29,air_04341b588bde96cd,0,0,0,0,0,0,1,0.8061718322798563,0.5060469043801982,0.0,-1.275273453548186,0.9847648550713245,1,35.0,1,1,-0.9624661555090924,-0.9624661555090924
2016-06-30,air_04341b588bde96cd,0,0,0,0,1,0,0,1.0329379250217094,0.8952293142397569,0.0,-1.1743689918284825,1.0864863952820774,1,30.0,1,1,-0.9374357800054932,-0.9374357800054932
2016-07-01,air_04341b588bde96cd,1,0,0,0,0,0,0,1.3074442478144794,1.414139194052502,0.0,-0.6193944523701133,1.2447199022765825,1,53.0,1,1,1.6792601081003642,1.679260108100364
2016-07-02,air_04341b588bde96cd,0,0,1,0,0,0,0,1.4387298804544997,1.5438666640056886,0.0,-0.14009825920152139,1.4029534092710874,1,52.0,1,1,1.7860223219830629,1.7860223219830627
2016-07-03,air_04341b588bde96cd,0,0,0,1,0,0,0,1.8325867783745609,2.039189731099672,0.0,0.3139718185371444,1.5159773428385908,1,29.0,1,1,0.453027120418937,0.45302712041893684
2016-07-04,air_04341b588bde96cd,0,1,0,0,0,0,0,1.5938856281199785,1.7797347911933,0.0,0.2382934722473668,1.5272797361953412,1,25.0,1,1,-0.06494840530860603,-0.0649484053086062
2016-07-05,air_04341b588bde96cd,0,0,0,0,0,1,0,0.8061718322798563,0.6829479997709067,0.0,-1.3257256844080378,1.0299744284983257,1,20.0,1,1,0.3827888218118984,0.3827888218118982
2016-07-06,air_04341b588bde96cd,0,0,0,0,0,0,1,1.044872982534439,1.0131633778335627,0.0,-0.871655606669372,1.0751840019253274,1,22.0,1,1,0.691326511692999,0.6913265116929987
2016-07-07,air_04341b588bde96cd,0,0,0,0,1,0,0,1.5342103405563328,2.133536981974717,0.0,1.272564204874328,1.2447199022765825,1,37.0,1,1,0.6463740005844942,0.646374000584494
2016-07-08,air_04341b588bde96cd,1,0,0,0,0,0,0,1.271639075276292,1.3079985368180769,0.0,-0.7959772603795943,1.267324688990083,1,36.0,1,1,1.5408268068457645,1.540826806845764
2016-07-09,air_04341b588bde96cd,0,0,1,0,0,0,0,0.9135873498944183,0.5886007488958624,0.0,-1.3257256844080378,1.097788788638828,1,56.0,1,1,1.7449009907985784,1.7449009907985782
2016-07-10,air_04341b588bde96cd,0,0,0,1,0,0,0,1.3551844778653959,1.5438666640056886,0.0,1.4995992437436605,1.0638816085685767,1,31.0,1,1,0.5608109822813745,0.5608109822813743
2016-07-11,air_04341b588bde96cd,0,1,0,0,0,0,0,1.5819505706072496,1.7915281975526798,0.0,1.2473380894444017,1.3464414424873354,1,56.0,1,1,-0.09891820063491927,-0.09891820063491942
2016-07-12,air_04341b588bde96cd,0,0,0,0,0,1,0,1.522275283043604,1.5674534767244492,0.0,0.5662329728364032,1.5272797361953412,1,1.0,1,1,0.3930053016092858,0.39300530160928565
2016-07-13,air_04341b588bde96cd,0,0,0,0,0,0,1,1.271639075276292,0.9306095333178988,0.0,-1.3257256844080378,1.4820701627683397,1,12.0,1,1,0.4422998166316802,0.44229981663168
2016-07-14,air_04341b588bde96cd,0,0,0,0,1,0,0,1.2955091903017502,1.6971809466776355,0.0,-0.24100272092122502,1.2447199022765825,1,43.0,1,1,0.5894171257140594,0.5894171257140591
2016-07-15,air_04341b588bde96cd,1,0,0,0,0,0,0,0.901652292381689,0.4824600916614371,0.0,-1.3257256844080378,1.233417508919832,1,26.0,1,1,1.396263617712732,1.3962636177127319
2016-07-16,air_04341b588bde96cd,0,0,1,0,0,0,0,1.1284183851235425,0.9424029396772795,0.0,-1.0986906455387049,1.1429983620658293,1,37.0,1,1,1.7048013075938329,1.7048013075938324
2016-07-17,air_04341b588bde96cd,0,0,0,1,0,0,0,1.3909896504035832,1.16647766050551,0.0,-1.1995951072584083,1.459465376054839,1,22.0,1,1,1.0739336801051584,1.0739336801051582
2016-07-18,air_04341b588bde96cd,0,1,0,0,0,0,0,1.653560915683624,1.6618007275994942,1.0,0.2887457031072186,1.5724893096223425,1,57.0,1,1,0.03389603673111742,0.033896036731117254
2016-07-19,air_04341b588bde96cd,0,0,0,0,0,1,0,1.5700155130945201,1.520279851286927,0.0,0.03648454880795981,1.5724893096223425,1,25.0,1,1,0.15342885036055043,0.15342885036055026
2016-07-20,air_04341b588bde96cd,0,0,0,0,0,0,1,1.3909896504035832,1.2372380986617937,0.0,-0.7202989140898167,1.4707677694115895,1,35.0,1,1,0.4813778518566872,0.48137785185668697
2016-07-21,air_04341b588bde96cd,0,0,0,0,1,0,0,0.8300419473053144,0.5296337170989597,0.0,-1.3257256844080378,1.1656031487793301,1,27.0,1,1,0.6318155168732171,0.6318155168732169
2016-07-22,air_04341b588bde96cd,1,0,0,0,0,0,0,0.7703666597416688,0.35273262170825115,0.0,-1.3257256844080378,1.0751840019253274,1,40.0,1,1,1.4396836568516287,1.4396836568516285
2016-07-23,air_04341b588bde96cd,0,0,1,0,0,0,0,0.8897172348689601,0.6357743743333846,0.0,-1.300499568978112,0.9847648550713245,1,74.0,1,1,1.654995968581569,1.6549959685815687
2016-07-24,air_04341b588bde96cd,0,0,0,1,0,0,0,1.068743097559897,1.060337003271085,0.0,0.2635195876772926,0.9169504949308223,1,53.0,1,1,0.43795781271779055,0.43795781271779033
2016-07-25,air_04341b588bde96cd,0,1,0,0,0,0,0,1.2119637877126463,1.0485435969117043,0.0,-1.2248212226883342,1.1656031487793301,1,47.0,1,1,-0.0005845825850651828,-0.0005845825850653447
2016-07-26,air_04341b588bde96cd,0,0,0,0,0,1,0,1.0926132125853552,0.9306095333178988,0.0,-1.300499568978112,1.2108127222063314,1,43.0,1,1,0.49772421953250706,0.49772421953250684
2016-07-27,air_04341b588bde96cd,0,0,0,0,0,0,1,1.1164833276108133,0.8598490951616151,0.0,-1.3257256844080378,1.2221151155630818,1,60.0,1,1,0.6364129327820415,0.6364129327820413
2016-07-28,air_04341b588bde96cd,0,0,0,0,1,0,0,1.450664937967229,1.3433787558962185,0.0,-0.0896460283416696,1.4707677694115895,1,51.0,1,1,0.7899155417377878,0.7899155417377876
2016-07-29,air_04341b588bde96cd,1,0,0,0,0,0,0,1.522275283043604,1.6028336958025913,0.0,1.0707552814349208,1.4142558026278378,1,26.0,1,1,1.607744749518652,1.6077447495186519
2016-07-30,air_04341b588bde96cd,0,0,1,0,0,0,0,1.546145398069062,1.720767759396397,0.0,1.62572982089329,1.3012318690603344,1,38.0,1,1,1.6884549399180129,1.6884549399180127
2016-07-31,air_04341b588bde96cd,0,0,0,1,0,0,0,1.5103402255308747,1.3905523813337406,0.0,0.3139718185371444,1.5611869162655925,1,69.0,1,1,0.46860725210995285,0.4686072521099527
2016-08-01,air_04341b588bde96cd,0,1,0,0,0,0,0,1.4864701105054163,1.272618317739935,0.0,-0.9473339529591496,1.595094096335843,1,25.0,1,1,-0.03787473384552933,-0.03787473384552949
2016-08-02,air_04341b588bde96cd,0,0,0,0,0,1,0,1.4864701105054163,1.5320732576463079,0.0,-0.5437161060803355,1.5046749494818406,1,33.0,1,1,0.2047666613424223,0.20476666134242213
2016-08-03,air_04341b588bde96cd,0,0,0,0,0,0,1,1.4387298804544997,1.4259326004118824,0.0,-0.644620567800039,1.4029534092710874,1,28.0,1,1,0.5125381152387188,0.5125381152387186
2016-08-04,air_04341b588bde96cd,0,0,0,0,1,0,0,1.6177557431454366,1.6500073212401134,0.0,0.591459088266329,1.5498845229088418,1,44.0,1,1,0.5996336055114467,0.5996336055114465
2016-08-05,air_04341b588bde96cd,1,0,0,0,0,0,0,1.6893660882218116,1.8151150102714413,0.0,0.8941724734254398,1.5385821295520914,1,34.0,1,1,1.3221941391816732,1.322194139181673
2016-08-06,air_04341b588bde96cd,0,0,1,0,0,0,0,1.7729114908109154,1.8387018229902026,0.0,0.4401023956867738,1.7081180299033465,1,47.0,1,1,1.155665518484258,1.1556655184842577
2016-08-07,air_04341b588bde96cd,0,0,0,1,0,0,0,1.7013011457345408,1.6500073212401134,0.0,1.3986947820239575,1.6742108498330959,1,25.0,1,1,0.33298348279963463,0.33298348279963447
2016-08-08,air_04341b588bde96cd,0,1,0,0,0,0,0,1.6654959731963532,1.6382139148807326,0.0,-0.013967682051891998,1.6176988830493442,1,40.0,1,1,-0.02510413409879503,-0.02510413409879519
2016-08-09,air_04341b588bde96cd,0,0,0,0,0,1,0,2.0832229861418723,2.0981567628965747,0.0,0.9193985888553656,1.6742108498330959,1,38.0,1,1,0.5470187345549015,0.5470187345549012
2016-08-10,air_04341b588bde96cd,0,0,0,0,0,0,1,1.7371063182727278,1.673594133958874,0.0,0.49055462654662557,1.7646299966870984,1,52.0,1,1,1.2373973568633576,1.2373973568633572
2016-08-11,air_04341b588bde96cd,0,0,0,0,1,0,0,1.5103402255308747,1.4495194131306435,1.0,-0.1905504900613732,1.6629084564763454,1,32.0,1,1,1.02387292909796,1.0238729290979598
2016-08-12,air_04341b588bde96cd,1,0,0,0,0,0,0,1.4267948229417708,1.4613128194900242,0.0,-0.5689422215102614,1.5385821295520914,1,27.0,1,1,0.7263179549990509,0.7263179549990507
2016-08-13,air_04341b588bde96cd,0,0,1,0,0,0,0,1.4387298804544997,1.4613128194900242,1.0,-0.4175855289307061,1.5272797361953412,1,41.0,1,1,0.8404871167348555,0.8404871167348553
2016-08-14,air_04341b588bde96cd,0,0,0,1,0,0,0,1.3551844778653959,1.3079985368180769,1.0,-0.6193944523701133,1.4481629826980889,1,28.0,1,1,0.12763223887214714,0.12763223887214697
2016-08-15,air_04341b588bde96cd,0,1,0,0,0,0,0,1.4148597654290416,1.414139194052502,1.0,-1.0986906455387049,1.5159773428385908,1,22.0,1,1,-0.23403114595536811,-0.23403114595536825
2016-08-16,air_04341b588bde96cd,0,0,0,0,0,1,0,1.4267948229417708,1.5084864449275464,0.0,-0.29145495178107683,1.459465376054839,1,7.0,1,1,-0.1530655435610727,-0.15306554356107283
2016-08-17,air_04341b588bde96cd,0,0,0,0,0,0,1,1.7371063182727278,1.9094622611464853,0.0,1.222111974014476,1.3916510159143372,1,26.0,1,1,0.19250688558555737,0.1925068855855572
2016-08-18,air_04341b588bde96cd,0,0,0,0,1,0,0,1.379054592890854,1.1900644732242711,0.0,-1.2500473381182602,1.6290012764060942,1,33.0,1,1,0.38202258582709436,0.38202258582709414
2016-08-19,air_04341b588bde96cd,1,0,0,0,0,0,0,1.5580804555817909,1.5556600703650685,0.0,0.4401023956867738,1.595094096335843,1,25.0,1,1,1.2969083516831394,1.296908351683139
2016-08-20,air_04341b588bde96cd,0,0,1,0,0,0,0,1.247768960250834,1.119304035067988,0.0,-1.1491428763985565,1.4707677694115895,1,30.0,1,1,1.2161981612837787,1.2161981612837782
2016-08-21,air_04341b588bde96cd,0,0,0,1,0,0,0,1.5938856281199785,1.7561479784745384,0.0,0.616685203696255,1.425558195984588,1,35.0,1,1,0.200935481418402,0.20093548141840184
2016-08-22,air_04341b588bde96cd,0,1,0,0,0,0,0,1.271639075276292,0.9541963460366598,0.0,-1.3257256844080378,1.3916510159143372,1,5.0,1,1,-0.6151058423979195,-0.6151058423979197
2016-08-23,air_04341b588bde96cd,0,0,0,0,0,1,0,1.379054592890854,1.4023457876931213,0.0,-0.03919379748181801,1.3351390491305855,1,14.0,1,1,0.337580898708459,0.3375808987084588
2016-08-24,air_04341b588bde96cd,0,0,0,0,0,0,1,1.379054592890854,1.3905523813337406,0.0,-0.4932638752204838,1.4029534092710874,1,38.0,1,1,0.4680964281200835,0.4680964281200833
2016-08-25,air_04341b588bde96cd,0,0,0,0,1,0,0,1.5938856281199785,1.6500073212401134,0.0,0.6923635499860326,1.459465376054839,1,8.0,1,1,0.5569798023573542,0.556979802357354
2016-08-26,air_04341b588bde96cd,1,0,0,0,0,0,0,1.653560915683624,1.7089743530370163,0.0,1.5500514746035126,1.459465376054839,1,41.0,1,1,1.5014933596258229,1.5014933596258224
2016-08-27,air_04341b588bde96cd,0,0,1,0,0,0,0,1.044872982534439,0.9541963460366598,0.0,-1.3257256844080378,1.097788788638828,1,46.0,1,1,1.5446579867697847,1.5446579867697845
2016-08-28,air_04341b588bde96cd,0,0,0,1,0,0,0,0.8419770048180434,0.54142712345834,0.0,-1.3257256844080378,1.0638816085685767,1,24.0,1,1,0.5784344099318678,0.5784344099318676
2016-08-29,air_04341b588bde96cd,0,1,0,0,0,0,0,1.2358339027381047,1.2608249113805547,0.0,-0.6193944523701133,1.233417508919832,1,30.0,1,1,-0.22381466615798068,-0.22381466615798082
2016-08-30,air_04341b588bde96cd,0,0,0,0,0,1,0,1.1164833276108133,1.0721304096304654,0.0,-1.2500473381182602,1.097788788638828,1,16.0,1,1,0.3194466470680963,0.3194466470680961
2016-08-31,air_04341b588bde96cd,0,0,0,0,0,0,1,1.4029247079163127,1.520279851286927,0.0,1.7014081671830679,1.0186720351415757,1,22.0,1,1,0.6139366772277892,0.613936677227789
2016-09-01,air_04341b588bde96cd,0,0,0,0,1,0,0,1.4267948229417708,1.520279851286927,0.0,1.1212075122947724,1.0751840019253274,1,30.0,1,1,0.3442216105767608,0.34422161057676065
2016-09-02,air_04341b588bde96cd,1,0,0,0,0,0,0,1.4148597654290416,1.3787589749743603,0.0,0.4653285111166996,1.3351390491305855,1,40.0,1,1,1.169457766210731,1.1694577662107308
2016-09-03,air_04341b588bde96cd,0,0,1,0,0,0,0,1.474535052992687,1.473106225849405,0.0,0.5662329728364032,1.5385821295520914,1,34.0,1,1,1.5684113022987105,1.5684113022987103
2016-09-04,air_04341b588bde96cd,0,0,0,1,0,0,0,1.4387298804544997,1.5084864449275464,0.0,-0.013967682051891998,1.4368605893413384,1,51.0,1,1,0.2469096405066455,0.2469096405066453
2016-09-05,air_04341b588bde96cd,0,1,0,0,0,0,0,1.6416258581708951,1.7089743530370163,0.0,1.19688585858455,1.5498845229088418,1,32.0,1,1,-0.16149413939391732,-0.16149413939391746
2016-09-06,air_04341b588bde96cd,0,0,0,0,0,1,0,1.725171260759999,1.6500073212401134,0.0,1.19688585858455,1.6742108498330959,1,21.0,1,1,0.3194466470680963,0.3194466470680961
2016-09-07,air_04341b588bde96cd,0,0,0,0,0,0,1,1.522275283043604,1.4613128194900242,0.0,-0.5689422215102614,1.6176988830493442,1,30.0,1,1,0.38559835375617996,0.38559835375617973
2016-09-08,air_04341b588bde96cd,0,0,0,0,1,0,0,1.343249420352667,1.2136512859430322,0.0,-1.0986906455387049,1.4481629826980889,1,7.0,1,1,0.4864860917553809,0.48648609175538066
2016-09-09,air_04341b588bde96cd,1,0,0,0,0,0,0,1.4864701105054163,1.4613128194900242,0.0,-0.4932638752204838,1.369046229200836,1,56.0,1,1,1.3865579619052142,1.3865579619052137
2016-09-10,air_04341b588bde96cd,0,0,1,0,0,0,0,1.4148597654290416,1.3433787558962185,0.0,0.1626151259575892,1.4707677694115895,1,37.0,1,1,1.7344290990062563,1.734429099006256
2016-09-11,air_04341b588bde96cd,0,0,0,1,0,0,0,1.1164833276108133,0.8598490951616151,0.0,-1.1239167609686307,1.2786270823468338,1,59.0,1,1,0.5472741465498361,0.547274146549836
2016-09-12,air_04341b588bde96cd,0,1,0,0,0,0,0,1.2119637877126463,1.0485435969117043,0.0,-0.871655606669372,1.3464414424873354,1,23.0,1,1,-0.14693565568264022,-0.14693565568264036
2016-09-13,air_04341b588bde96cd,0,0,0,0,0,1,0,0.9374574649198765,0.54142712345834,0.0,-1.3257256844080378,1.1656031487793301,1,40.0,1,1,0.20706536929683447,0.2070653692968343
2016-09-14,air_04341b588bde96cd,0,0,0,0,0,0,1,0.973262637458064,0.8244688760834737,0.0,-1.0986906455387049,1.0864863952820774,1,18.0,1,1,0.4770358479427975,0.4770358479427973
2016-09-15,air_04341b588bde96cd,0,0,0,0,1,0,0,1.068743097559897,0.8126754697240931,0.0,-1.3257256844080378,1.3125342624170844,1,14.0,1,1,0.6989888715410396,0.6989888715410394
2016-09-16,air_04341b588bde96cd,1,0,0,0,0,0,0,0.973262637458064,0.6003941552552428,0.0,-1.3257256844080378,1.2108127222063314,1,48.0,1,1,1.3400729788271013,1.340072978827101
2016-09-17,air_04341b588bde96cd,0,0,1,0,0,0,0,1.2597040177635628,1.225444692302413,0.0,-0.3166810672110026,1.2221151155630818,1,58.0,1,1,1.6560176165613079,1.6560176165613074
2016-09-18,air_04341b588bde96cd,0,0,0,1,0,0,0,1.0568080400471678,0.8598490951616151,0.0,-1.3257256844080378,1.2786270823468338,1,22.0,1,1,0.8509590085271777,0.8509590085271774
2016-09-19,air_04341b588bde96cd,0,1,0,0,0,0,0,0.7464965447162106,0.36452602806763146,1.0,-1.3257256844080378,0.9621600683578239,1,60.0,1,1,-0.14897895164211772,-0.14897895164211786
2016-09-20,air_04341b588bde96cd,0,0,0,0,0,1,0,0.49586033694889886,0.03431065000497551,0.0,-1.3257256844080378,0.770019381293068,1,22.0,1,1,-0.479737485082536,-0.4797374850825361
2016-09-21,air_04341b588bde96cd,0,0,0,0,0,0,1,0.6390810271016483,0.43528646622391504,0.0,-1.300499568978112,0.7813217746498181,1,29.0,1,1,0.992968077710863,0.9929680777108628
2016-09-22,air_04341b588bde96cd,0,0,0,0,1,0,0,0.5436005669998152,0.12865790088002013,1.0,-1.3257256844080378,0.8265313480768197,1,51.0,1,1,0.5378239027372528,0.5378239027372526
2016-09-23,air_04341b588bde96cd,1,0,0,0,0,0,0,0.7226264296907521,0.28197218355196757,0.0,-1.3257256844080378,0.9960672484280749,1,24.0,1,1,0.8667945522131283,0.866794552213128
2016-09-24,air_04341b588bde96cd,0,0,1,0,0,0,0,0.8300419473053144,0.4706666853020568,0.0,-1.3257256844080378,1.097788788638828,1,42.0,1,1,1.5012379476308881,1.5012379476308877
