,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
366,2017-01-01,-4.7,2.5,-12.6,0.0,35.0,0.0,1.9
367,2017-01-02,-3.2,2.4,-10.2,0.0,34.0,0.0,1.7
368,2017-01-03,-4.4,0.2,-10.3,0.0,34.0,0.0,2.1
369,2017-01-04,-5.5,-1.3,-9.3,0.0,36.0,2.0,2.3
370,2017-01-05,-6.7,-3.7,-11.4,0.0,35.0,0.0,5.2
371,2017-01-06,-7.8,-2.0,-14.1,0.0,34.0,0.0,1.3
372,2017-01-07,-5.0,2.8,-15.6,0.0,35.0,1.0,2.3
373,2017-01-08,-4.8,-1.6,-10.8,0.0,35.0,0.0,3.0
374,2017-01-09,-0.9,4.2,-6.7,5.0,35.0,1.0,4.4
375,2017-01-10,-4.6,0.0,-12.8,0.0,31.0,0.0,4.0
376,2017-01-11,-11.6,-7.4,-16.3,0.0,32.0,2.0,1.8
377,2017-01-12,-10.0,-5.4,-17.5,0.0,32.0,0.0,3.5
378,2017-01-13,-12.8,-4.5,-20.0,0.0,32.0,0.0,1.7
379,2017-01-14,-12.1,-5.2,-19.8,0.0,32.0,0.0,2.8
380,2017-01-15,-9.3,-1.7,-16.4,0.0,32.0,0.0,2.9
381,2017-01-16,-2.7,0.5,-7.6,0.0,32.0,0.0,8.6
382,2017-01-17,-4.3,-1.2,-7.1,0.0,30.0,0.0,5.1
383,2017-01-18,-3.5,0.0,-6.4,0.0,30.0,0.0,1.4
384,2017-01-19,-4.9,-1.7,-14.4,1.5,37.0,13.0,5.0
385,2017-01-20,-9.3,-1.0,-18.1,0.0,33.0,1.0,1.8
386,2017-01-21,-9.1,-3.8,-15.7,0.0,32.0,0.0,4.7
387,2017-01-22,-9.9,-4.0,-19.0,5.5,50.0,18.0,3.6
388,2017-01-23,-7.1,-3.8,-12.5,0.0,51.0,0.0,7.7
389,2017-01-24,-11.5,-7.3,-17.7,0.5,49.0,6.0,3.1
390,2017-01-25,-8.9,-3.3,-14.2,0.0,49.0,0.0,1.2
391,2017-01-26,-6.0,-0.4,-14.3,0.0,46.0,0.0,1.4
392,2017-01-27,0.9,5.0,-5.0,3.5,46.0,2.0,8.6
393,2017-01-28,-4.9,-2.5,-7.6,0.0,39.0,3.0,3.2
394,2017-01-29,-6.2,-0.9,-14.8,0.0,38.0,0.0,1.4
395,2017-01-30,-5.6,-3.2,-12.9,0.5,41.0,4.0,5.0
396,2017-01-31,-9.8,-3.7,-19.0,0.5,45.0,4.0,2.0
397,2017-02-01,-7.5,0.8,-16.5,2.5,48.0,7.0,3.6
398,2017-02-02,-8.5,-5.8,-12.2,0.0,46.0,1.0,6.1
399,2017-02-03,-8.7,-3.9,-15.3,0.5,48.0,2.0,2.0
400,2017-02-04,-3.7,0.2,-9.8,0.0,51.0,5.0,1.8
401,2017-02-05,-5.4,1.5,-16.2,0.0,47.0,0.0,1.8
402,2017-02-06,-3.0,-0.2,-6.0,0.0,46.0,0.0,6.5
403,2017-02-07,-5.3,-2.5,-9.1,0.0,46.0,1.0,6.0
404,2017-02-08,-3.5,0.6,-10.3,0.0,47.0,2.0,2.5
405,2017-02-09,-3.3,1.8,-12.6,0.0,45.0,0.0,2.1
406,2017-02-10,-5.0,-2.1,-8.4,0.0,44.0,0.0,4.7
407,2017-02-11,-3.6,-0.1,-8.0,0.0,44.0,0.0,5.0
408,2017-02-12,-0.5,1.7,-2.8,0.0,45.0,1.0,6.7
409,2017-02-13,-0.5,2.1,-3.6,0.0,43.0,0.0,5.5
410,2017-02-14,-1.1,0.7,-3.1,0.0,41.0,1.0,3.5
411,2017-02-15,-2.5,2.5,-8.0,0.0,41.0,0.0,1.6
412,2017-02-16,-0.2,6.1,-11.3,0.0,40.0,0.0,4.2
413,2017-02-17,0.5,7.3,-6.6,0.5,37.0,4.0,5.0
414,2017-02-18,-6.5,-3.5,-12.1,0.0,37.0,0.0,3.2
415,2017-02-19,-8.3,-1.6,-16.3,0.0,36.0,0.0,2.6
416,2017-02-20,-7.0,-0.7,-14.9,0.0,36.0,0.0,4.9
417,2017-02-21,-7.0,-3.8,-10.5,0.0,43.0,8.0,6.4
418,2017-02-22,-5.8,0.3,-17.3,0.0,43.0,1.0,2.5
419,2017-02-23,0.2,2.3,-4.5,3.0,41.0,4.0,4.1
420,2017-02-24,-2.3,1.0,-6.0,0.0,40.0,0.0,4.7
421,2017-02-25,-3.4,2.9,-13.1,0.0,40.0,1.0,3.5
422,2017-02-26,-5.6,-1.5,-12.3,0.0,41.0,3.0,3.6
423,2017-02-27,-8.9,-1.1,-17.1,0.0,41.0,1.0,1.0
424,2017-02-28,-6.0,1.5,-16.0,0.0,40.0,0.0,2.4
425,2017-03-01,0.7,3.9,-6.6,0.0,40.0,0.0,4.8
426,2017-03-02,2.1,5.7,-0.7,0.0,37.0,0.0,3.4
427,2017-03-03,-0.7,2.7,-5.0,0.0,33.0,1.0,7.5
428,2017-03-04,-3.7,0.7,-10.0,0.0,33.0,1.0,2.6
429,2017-03-05,-3.5,1.8,-11.2,0.0,31.0,0.0,3.2
430,2017-03-06,-3.7,0.8,-11.7,0.0,30.0,2.0,2.4
431,2017-03-07,-2.4,1.0,-7.3,1.0,32.0,3.0,2.4
432,2017-03-08,-4.3,2.8,-14.2,2.0,34.0,3.0,2.1
433,2017-03-09,-1.6,2.4,-7.2,0.0,31.0,0.0,1.8
434,2017-03-10,-1.5,2.3,-6.5,0.0,30.0,2.0,2.8
435,2017-03-11,-2.0,3.1,-7.3,0.0,30.0,0.0,2.8
436,2017-03-12,-2.4,3.3,-9.4,0.0,27.0,0.0,1.9
437,2017-03-13,-2.2,2.8,-8.6,0.0,23.0,0.0,2.3
438,2017-03-14,-1.2,3.1,-6.5,0.0,21.0,0.0,2.3
439,2017-03-15,-1.0,3.7,-6.1,0.0,20.0,0.0,6.5
440,2017-03-16,0.6,3.6,-5.2,0.0,17.0,0.0,7.1
441,2017-03-17,1.2,5.1,-2.8,0.0,14.0,2.0,4.9
442,2017-03-18,0.8,4.4,-4.2,0.0,9.0,1.0,4.1
443,2017-03-19,1.5,5.0,-2.8,0.0,4.0,0.0,5.6
444,2017-03-20,2.2,6.5,-2.4,0.0,0.0,0.0,3.6
445,2017-03-21,1.5,5.0,-3.3,0.5,0.0,0.0,4.5
446,2017-03-22,1.2,5.8,-3.5,1.0,0.0,0.0,2.9
447,2017-03-23,-0.8,1.7,-4.3,1.5,4.0,5.0,4.4
448,2017-03-24,-0.4,3.8,-4.3,0.5,2.0,2.0,4.3
449,2017-03-25,1.1,6.1,-3.3,0.5,2.0,2.0,4.0
450,2017-03-26,0.9,7.8,-6.3,0.0,0.0,0.0,2.1
451,2017-03-27,1.1,8.5,-5.3,0.0,0.0,0.0,2.2
452,2017-03-28,0.8,6.7,-3.4,0.5,0.0,0.0,2.4
453,2017-03-29,2.4,8.4,-3.9,0.0,0.0,0.0,2.2
454,2017-03-30,0.4,2.5,-1.8,20.5,11.0,11.0,1.9
455,2017-03-31,0.3,3.7,-4.3,0.0,9.0,0.0,3.5
456,2017-04-01,0.6,5.1,-3.6,0.0,0.0,0.0,2.8
457,2017-04-02,2.0,6.0,-1.8,0.0,0.0,0.0,4.6
458,2017-04-03,4.4,10.2,-2.4,0.0,0.0,0.0,2.7
459,2017-04-04,5.7,13.3,-2.5,0.0,0.0,0.0,1.6
460,2017-04-05,6.6,13.1,-0.8,0.0,0.0,0.0,5.2
461,2017-04-06,9.8,15.8,3.6,2.0,0.0,0.0,5.8
462,2017-04-07,7.8,13.7,0.1,5.5,0.0,0.0,6.8
463,2017-04-08,3.8,6.2,-0.3,0.0,0.0,0.0,6.7
464,2017-04-09,5.6,11.4,0.7,0.0,0.0,0.0,5.4
465,2017-04-10,4.9,11.7,-3.8,0.0,0.0,0.0,5.2
466,2017-04-11,5.5,11.8,-3.3,10.0,0.0,0.0,8.7
467,2017-04-12,2.4,6.6,-2.7,15.0,1.0,1.0,6.4
468,2017-04-13,0.5,4.4,-1.6,0.0,0.0,0.0,5.0
469,2017-04-14,7.7,15.5,-1.9,0.0,0.0,0.0,6.6
470,2017-04-15,10.5,17.1,6.8,0.0,0.0,0.0,6.8
471,2017-04-16,10.0,17.1,4.5,0.0,0.0,0.0,6.9
472,2017-04-17,7.7,14.5,-0.8,0.0,0.0,0.0,3.4
473,2017-04-18,7.9,12.6,4.7,17.0,0.0,0.0,6.4
474,2017-04-19,5.7,8.1,2.2,3.0,0.0,0.0,4.5
475,2017-04-20,4.0,8.0,1.0,0.5,0.0,0.0,8.0
476,2017-04-21,5.3,12.0,0.5,0.0,0.0,0.0,3.5
477,2017-04-22,3.0,5.3,0.9,12.0,0.0,0.0,2.2
478,2017-04-23,5.4,11.7,-1.1,0.5,0.0,0.0,4.1
479,2017-04-24,4.0,11.6,-0.7,0.0,0.0,0.0,4.0
480,2017-04-25,7.3,13.7,-0.3,6.5,0.0,0.0,5.1
481,2017-04-26,8.0,13.7,5.0,0.0,0.0,0.0,4.7
482,2017-04-27,7.5,12.7,3.8,1.0,0.0,0.0,3.9
483,2017-04-28,8.0,13.9,1.0,0.5,0.0,0.0,3.7
484,2017-04-29,9.8,16.3,4.9,0.0,0.0,0.0,4.7
485,2017-04-30,9.5,16.0,4.0,0.0,0.0,0.0,7.5
486,2017-05-01,9.0,14.3,4.0,0.0,0.0,0.0,5.9
487,2017-05-02,10.5,17.2,4.1,0.0,0.0,0.0,6.0
488,2017-05-03,12.7,22.9,0.2,0.0,0.0,0.0,2.4
489,2017-05-04,11.9,19.7,2.8,0.0,0.0,0.0,4.1
490,2017-05-05,13.0,22.1,3.6,0.0,0.0,0.0,3.1
491,2017-05-06,10.3,15.3,3.5,1.5,0.0,0.0,4.1
492,2017-05-07,10.9,17.9,2.1,0.0,0.0,0.0,6.5
493,2017-05-08,8.5,14.5,0.5,2.0,0.0,0.0,5.4
494,2017-05-09,10.7,20.3,-0.7,0.0,0.0,0.0,2.3
495,2017-05-10,11.5,17.3,3.1,2.0,0.0,0.0,5.6
496,2017-05-11,10.3,13.3,9.1,7.0,0.0,0.0,3.0
497,2017-05-12,11.0,16.6,7.0,0.5,0.0,0.0,4.3
498,2017-05-13,7.6,11.3,6.0,0.0,0.0,0.0,7.0
499,2017-05-14,7.9,11.5,5.4,0.0,0.0,0.0,8.0
500,2017-05-15,8.0,10.3,6.0,17.5,0.0,0.0,6.7
501,2017-05-16,8.1,10.2,6.6,13.5,0.0,0.0,3.2
502,2017-05-17,11.0,18.2,5.9,0.0,0.0,0.0,2.8
503,2017-05-18,14.1,22.3,5.3,0.0,0.0,0.0,2.9
504,2017-05-19,13.7,19.9,5.7,0.0,0.0,0.0,4.9
505,2017-05-20,17.3,27.1,10.7,0.0,0.0,0.0,4.4
506,2017-05-21,13.2,18.5,8.6,0.0,0.0,0.0,4.0
507,2017-05-22,14.7,19.1,10.9,0.0,0.0,0.0,4.9
508,2017-05-23,11.5,15.0,8.7,0.0,0.0,0.0,6.2
509,2017-05-24,11.8,16.3,8.8,1.5,0.0,0.0,2.8
510,2017-05-25,14.1,20.7,10.2,0.0,0.0,0.0,2.9
511,2017-05-26,14.5,22.0,9.7,0.0,0.0,0.0,3.5
512,2017-05-27,11.1,14.9,9.8,28.5,0.0,0.0,3.4
513,2017-05-28,10.1,11.7,8.9,2.0,0.0,0.0,4.1
514,2017-05-29,15.9,24.8,8.6,0.0,0.0,0.0,4.9
515,2017-05-30,16.3,22.4,11.2,0.0,0.0,0.0,4.9
516,2017-05-31,16.2,21.4,9.6,0.0,0.0,0.0,4.2
