Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
468,2017-04-13,4.8,8.9,-1.3,0.5,0,0
469,2017-04-14,8.6,17.7,-2.2,0.0,0,0
470,2017-04-15,11.0,13.6,6.5,7.5,0,0
471,2017-04-16,12.6,17.6,7.7,0.0,0,0
472,2017-04-17,12.1,19.2,4.8,3.5,0,0
473,2017-04-18,10.8,16.9,6.8,13.0,0,0
474,2017-04-19,7.9,13.3,4.1,26.0,0,0
475,2017-04-20,6.8,10.9,4.7,0.0,0,0
476,2017-04-21,9.4,17.3,4.0,0.0,0,0
477,2017-04-22,7.6,10.3,3.8,0.0,0,0
478,2017-04-23,6.8,11.5,1.5,5.0,0,0
479,2017-04-24,9.3,20.7,-0.9,0.0,0,0
480,2017-04-25,13.0,21.0,3.4,0.0,0,0
481,2017-04-26,10.6,15.6,9.1,43.0,0,0
482,2017-04-27,9.1,13.5,4.1,0.0,0,0
483,2017-04-28,11.0,15.4,5.7,0.0,0,0
484,2017-04-29,8.5,12.8,4.1,2.5,0,0
485,2017-04-30,13.0,22.8,4.7,0.0,0,0
486,2017-05-01,10.4,16.2,4.7,0.0,0,0
487,2017-05-02,10.3,16.9,4.2,0.0,0,0
488,2017-05-03,11.1,22.2,1.3,0.0,0,0
489,2017-05-04,14.2,26.9,2.1,0.0,0,0
490,2017-05-05,15.6,24.3,6.1,0.0,0,0
491,2017-05-06,12.0,15.6,6.1,10.0,0,0
492,2017-05-07,12.0,17.0,4.7,0.0,0,0
493,2017-05-08,12.6,16.9,5.4,0.0,0,0
494,2017-05-09,11.0,18.7,3.8,0.0,0,0
495,2017-05-10,14.5,21.5,7.9,6.0,0,0
496,2017-05-11,12.5,14.9,9.8,17.0,0,0
497,2017-05-12,14.7,21.1,11.3,0.5,0,0
498,2017-05-13,13.8,17.0,11.8,7.5,0,0
499,2017-05-14,16.4,20.8,12.3,4.0,0,0
500,2017-05-15,14.3,19.2,11.8,11.0,0,0
501,2017-05-16,12.2,14.9,10.4,1.0,0,0
502,2017-05-17,12.8,18.6,8.0,0.0,0,0
503,2017-05-18,12.9,20.4,7.5,0.0,0,0
504,2017-05-19,15.0,23.0,8.4,0.0,0,0
505,2017-05-20,16.3,24.7,7.1,0.0,0,0
506,2017-05-21,17.8,26.4,10.2,0.0,0,0
507,2017-05-22,18.4,27.8,10.2,0.0,0,0
508,2017-05-23,18.2,26.3,11.0,0.0,0,0
509,2017-05-24,17.4,21.3,14.8,7.5,0,0
510,2017-05-25,17.3,21.5,14.1,2.5,0,0
511,2017-05-26,18.0,23.7,12.3,5.5,0,0
512,2017-05-27,15.7,20.6,13.6,12.0,0,0
513,2017-05-28,15.1,18.8,12.7,4.0,0,0
514,2017-05-29,16.8,25.0,9.6,0.0,0,0
515,2017-05-30,17.3,23.5,10.8,0.0,0,0
516,2017-05-31,20.7,27.5,13.5,0.0,0,0
