Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
304,2016-10-31,4.6,7.7,2.6,0.0,4.4,6.0,1014.5,70,1018.9
305,2016-11-01,2.7,3.5,1.9,0.0,4.1,4.1,1017.4,56,1021.8
306,2016-11-02,3.8,6.3,1.9,2.9,2.6,4.3,1019.5,53,1023.9
307,2016-11-03,5.0,7.0,2.7,0.0,3.5,6.0,1008.6,69,1013.0
308,2016-11-04,2.9,5.5,0.6,0.0,4.8,4.3,1008.0,57,1012.4
309,2016-11-05,3.7,7.1,0.6,0.0,4.8,7.1,1001.9,88,1006.3
310,2016-11-06,1.1,4.0,-0.6,0.3,6.7,4.5,1016.8,69,1021.3
311,2016-11-07,2.5,4.2,0.7,4.1,3.3,4.5,1023.1,62,1027.5
312,2016-11-08,6.1,9.3,1.4,0.0,5.5,7.0,1006.6,74,1010.9
313,2016-11-09,-0.5,2.0,-2.2,0.0,6.0,4.0,1008.3,68,1012.7
314,2016-11-10,1.0,2.8,-1.7,0.0,4.1,3.8,1017.9,58,1022.4
315,2016-11-11,2.8,6.5,-2.8,4.1,4.7,5.5,1015.5,73,1019.9
316,2016-11-12,7.0,9.3,4.2,1.3,2.9,7.8,1016.4,78,1020.8
317,2016-11-13,7.2,10.7,3.1,0.0,4.0,7.8,1016.2,76,1020.6
318,2016-11-14,6.8,12.1,0.3,6.9,6.1,7.4,1013.4,73,1017.7
319,2016-11-15,4.9,12.0,1.4,0.4,4.6,6.8,1004.1,75,1008.4
320,2016-11-16,0.4,2.0,-1.2,0.2,6.0,4.2,1011.2,67,1015.7
321,2016-11-17,0.9,2.5,-0.8,1.1,4.5,3.7,1015.6,58,1020.0
322,2016-11-18,7.3,11.2,0.5,0.3,3.0,7.5,1013.6,70,1018.0
323,2016-11-19,10.3,13.2,6.9,2.7,3.0,10.2,1009.1,82,1013.3
324,2016-11-20,5.4,11.9,0.3,0.0,4.6,6.9,1009.5,72,1013.8
325,2016-11-21,1.1,2.7,0.0,1.1,3.5,3.7,1018.2,56,1022.7
326,2016-11-22,0.0,1.5,-3.0,0.0,4.6,4.7,1010.8,76,1015.2
327,2016-11-23,-5.3,-2.9,-7.2,0.1,7.2,3.0,1015.0,73,1019.6
328,2016-11-24,-3.5,-2.1,-5.5,0.1,3.2,3.6,1016.1,77,1020.6
329,2016-11-25,-1.5,-0.2,-3.2,0.9,4.6,3.5,1016.2,65,1020.7
330,2016-11-26,1.0,2.2,-0.4,0.1,3.3,3.9,1020.1,59,1024.6
331,2016-11-27,4.1,6.8,1.0,1.0,4.4,6.6,1009.6,81,1014.0
332,2016-11-28,1.8,4.0,-0.3,0.0,5.6,4.7,1008.3,68,1012.7
333,2016-11-29,-0.8,0.4,-2.2,0.1,5.9,3.8,1018.1,67,1022.5
334,2016-11-30,0.2,1.5,-1.4,1.9,3.2,3.7,1025.9,59,1030.4
335,2016-12-01,4.5,8.1,1.0,1.3,4.4,6.4,1006.7,75,1011.1
336,2016-12-02,2.2,3.6,0.2,0.1,6.8,4.0,1007.7,56,1012.1
337,2016-12-03,4.4,7.1,1.2,7.3,4.2,4.3,1018.3,52,1022.7
338,2016-12-04,8.1,12.3,3.9,2.0,4.3,7.5,1010.5,69,1014.8
339,2016-12-05,6.0,8.3,3.6,2.3,2.4,6.8,1005.0,73,1009.3
340,2016-12-06,-2.1,3.6,-6.0,0.0,7.3,4.3,1004.2,78,1008.7
341,2016-12-07,-3.4,-2.1,-5.8,0.6,4.9,2.6,1012.4,55,1016.9
342,2016-12-08,-1.0,2.4,-2.3,0.0,3.3,3.4,1011.5,58,1016.0
343,2016-12-09,0.9,3.1,-1.2,0.2,3.4,5.3,1005.0,82,1009.4
344,2016-12-10,-2.1,0.8,-3.8,0.3,6.9,3.5,1008.9,66,1013.4
345,2016-12-11,-3.9,-2.7,-5.2,0.0,6.8,2.6,1015.2,58,1019.7
346,2016-12-12,-2.7,-1.1,-5.3,1.4,2.6,3.1,1020.3,62,1024.8
347,2016-12-13,1.5,5.1,-2.3,0.0,5.3,5.0,1009.4,74,1013.8
348,2016-12-14,-0.3,1.8,-2.7,2.8,4.2,3.9,1003.5,65,1007.9
349,2016-12-15,-3.0,-1.3,-4.3,0.0,4.1,3.7,1004.4,76,1008.8
350,2016-12-16,-4.2,-3.3,-5.0,0.0,3.7,3.5,1004.8,77,1009.3
351,2016-12-17,-2.0,1.5,-4.6,0.5,5.4,3.4,1010.1,64,1014.5
352,2016-12-18,4.6,6.3,0.4,1.1,4.5,5.0,1014.3,59,1018.7
353,2016-12-19,2.0,4.2,-2.3,7.4,2.8,4.2,1018.5,60,1022.9
354,2016-12-20,2.3,5.2,-1.3,0.0,3.1,4.9,1019.9,68,1024.4
355,2016-12-21,3.1,4.9,0.8,0.5,3.2,5.1,1023.6,67,1028.0
356,2016-12-22,1.3,2.9,0.1,0.0,2.6,5.6,1011.1,83,1015.5
357,2016-12-23,1.9,5.4,-1.9,0.0,8.1,6.1,992.0,86,996.3
358,2016-12-24,-1.8,-0.5,-3.2,3.4,4.7,3.2,1017.4,59,1021.9
359,2016-12-25,0.1,1.8,-2.2,3.5,3.2,3.1,1022.4,52,1026.9
360,2016-12-26,2.3,6.8,-0.5,0.2,3.5,5.6,1013.8,78,1018.2
361,2016-12-27,-1.3,0.6,-4.2,0.0,5.0,3.7,1005.6,66,1010.1
362,2016-12-28,-3.3,-2.4,-4.3,0.0,4.9,3.1,1014.9,66,1019.4
363,2016-12-29,-3.1,-0.7,-5.0,0.0,5.0,3.6,1008.9,73,1013.4
364,2016-12-30,-1.6,1.1,-4.3,1.1,5.0,3.0,1013.3,55,1017.8
365,2016-12-31,-0.8,0.1,-1.6,0.1,4.3,3.3,1016.2,56,1020.7
366,2017-01-01,0.6,2.3,-1.8,0.0,2.2,3.7,1015.2,58,1019.7
367,2017-01-02,1.4,3.3,-1.1,1.9,2.8,4.1,1010.7,61,1015.1
368,2017-01-03,0.3,1.9,-2.3,0.0,2.3,4.2,1010.3,68,1014.7
369,2017-01-04,-0.3,1.6,-2.7,1.0,4.4,4.4,1009.3,74,1013.8
370,2017-01-05,-1.8,0.3,-4.1,1.8,6.1,3.7,1016.3,69,1020.8
371,2017-01-06,0.0,1.9,-2.6,1.3,3.7,3.3,1018.6,54,1023.0
372,2017-01-07,1.8,3.9,-0.1,3.8,4.5,3.7,1013.5,53,1017.9
373,2017-01-08,-0.5,1.0,-3.3,3.1,3.1,3.5,1013.6,60,1018.0
374,2017-01-09,1.3,3.9,-0.7,1.3,3.0,4.9,1000.2,73,1004.5
375,2017-01-10,-4.5,-0.3,-7.1,0.6,5.3,2.5,1003.9,58,1008.4
376,2017-01-11,-8.4,-6.6,-9.5,0.3,5.7,2.0,1002.8,62,1007.3
377,2017-01-12,-8.1,-6.6,-10.0,0.0,5.3,2.2,995.5,66,1000.0
378,2017-01-13,-6.5,-5.1,-8.2,0.5,3.6,2.4,998.5,62,1003.0
379,2017-01-14,-5.4,-3.0,-8.7,1.4,3.9,2.6,997.6,64,1002.1
380,2017-01-15,-1.8,0.2,-4.2,0.0,4.7,3.9,999.2,72,1003.6
381,2017-01-16,0.9,2.6,-1.9,0.0,5.6,4.4,1007.6,67,1012.0
382,2017-01-17,-0.7,0.7,-2.3,2.1,3.5,3.9,1019.3,67,1023.8
383,2017-01-18,-1.0,1.1,-3.3,1.2,1.7,3.5,1019.5,62,1024.0
384,2017-01-19,-1.1,0.9,-3.0,0.3,3.8,3.9,1013.5,69,1018.0
385,2017-01-20,-2.2,-1.1,-3.7,0.0,2.8,3.6,1010.9,69,1015.4
386,2017-01-21,-2.0,-0.7,-4.8,0.3,3.4,3.4,1014.3,64,1018.8
387,2017-01-22,-2.2,-0.5,-5.1,0.0,4.3,4.1,1003.9,78,1008.4
388,2017-01-23,-2.9,0.0,-6.1,1.8,7.0,3.6,1004.7,73,1009.2
389,2017-01-24,-6.1,-4.6,-10.1,1.3,4.9,2.5,1012.7,65,1017.2
390,2017-01-25,-3.4,-1.1,-5.9,0.1,3.3,3.0,1017.3,63,1021.8
391,2017-01-26,-1.0,0.3,-4.3,1.3,3.7,3.3,1016.9,58,1021.4
392,2017-01-27,-0.3,2.9,-5.7,0.0,6.3,4.9,1002.9,79,1007.3
393,2017-01-28,-2.8,-1.1,-5.4,0.1,6.5,2.4,1014.5,50,1019.0
394,2017-01-29,-1.8,-0.4,-3.3,3.6,2.8,2.7,1016.6,50,1021.1
395,2017-01-30,-2.8,-1.0,-4.6,0.1,4.3,3.3,1005.1,67,1009.6
396,2017-01-31,-3.3,-1.0,-4.7,0.1,4.2,2.8,1012.6,59,1017.1
397,2017-02-01,-3.4,-0.1,-8.2,0.2,4.6,3.0,1005.3,64,1009.8
398,2017-02-02,-7.6,-5.8,-9.7,0.2,7.4,2.1,1003.7,62,1008.2
399,2017-02-03,-3.6,0.0,-6.9,0.0,5.3,2.7,1008.6,57,1013.1
400,2017-02-04,0.6,1.7,-1.3,1.5,4.1,3.4,1010.8,54,1015.2
401,2017-02-05,-0.2,2.6,-5.5,7.3,3.1,3.8,1007.2,63,1011.6
402,2017-02-06,1.0,2.4,-0.9,0.0,4.6,4.6,997.8,70,1002.2
403,2017-02-07,-2.4,-0.6,-4.2,0.9,6.2,3.0,1004.6,59,1009.0
404,2017-02-08,-1.3,-0.1,-3.7,0.0,4.2,3.4,1006.2,62,1010.6
405,2017-02-09,-0.3,2.5,-2.2,3.4,2.9,3.9,1001.2,66,1005.6
406,2017-02-10,0.4,2.3,-2.8,0.0,1.6,3.9,995.0,63,999.3
407,2017-02-11,0.2,1.8,-1.9,0.1,5.1,4.8,999.8,77,1004.2
408,2017-02-12,1.7,2.8,0.4,0.0,6.9,5.5,1008.1,80,1012.5
409,2017-02-13,1.3,2.1,0.1,0.0,6.6,5.0,1015.9,75,1020.3
410,2017-02-14,0.4,1.2,-0.6,0.0,4.6,4.5,1017.4,72,1021.9
411,2017-02-15,0.3,1.7,-3.1,0.0,2.9,3.6,1016.8,57,1021.3
412,2017-02-16,4.6,9.2,-2.6,3.7,3.9,5.3,1009.7,63,1014.0
413,2017-02-17,-0.3,7.5,-5.6,0.0,4.5,4.6,1001.8,75,1006.2
414,2017-02-18,-6.4,-4.9,-8.5,0.5,5.8,2.5,1006.2,65,1010.7
415,2017-02-19,-4.8,-3.2,-7.2,1.7,4.2,2.6,1007.9,61,1012.4
416,2017-02-20,-2.4,-0.4,-5.3,0.0,5.0,3.5,999.9,68,1004.3
417,2017-02-21,-3.9,-2.4,-5.7,0.3,8.3,2.8,1010.9,60,1015.4
418,2017-02-22,-1.1,1.7,-4.6,2.9,2.4,3.6,1015.2,63,1019.6
419,2017-02-23,0.8,3.5,-1.8,0.6,6.0,5.4,996.9,83,1001.3
420,2017-02-24,-2.2,-0.6,-3.4,0.6,5.3,3.4,1003.7,65,1008.2
421,2017-02-25,-1.2,2.1,-4.3,0.7,3.3,3.8,1007.1,68,1011.6
422,2017-02-26,-4.2,-2.4,-5.4,0.1,4.6,2.6,1014.0,57,1018.5
423,2017-02-27,-3.9,-0.7,-7.7,5.2,2.3,2.8,1023.2,62,1027.7
424,2017-02-28,0.2,3.8,-5.2,5.9,3.7,3.9,1021.1,63,1025.6
425,2017-03-01,2.9,5.2,0.9,5.0,5.0,5.8,1014.1,76,1018.5
426,2017-03-02,4.7,7.4,3.1,7.1,4.9,6.3,1005.2,74,1009.5
427,2017-03-03,-0.3,3.6,-2.7,0.2,7.1,4.1,1004.7,67,1009.1
428,2017-03-04,-1.8,-0.4,-3.1,0.9,4.7,2.5,1009.1,47,1013.6
429,2017-03-05,-1.5,0.2,-3.2,2.6,4.1,2.7,1009.5,50,1013.9
430,2017-03-06,-1.8,0.1,-4.3,5.6,2.4,3.2,1001.6,59,1006.0
431,2017-03-07,-2.0,-0.7,-3.9,1.2,3.4,3.3,995.3,64,999.7
432,2017-03-08,-0.9,0.8,-2.9,1.9,3.0,3.7,994.6,66,999.0
433,2017-03-09,0.0,1.6,-1.7,1.8,2.6,4.0,996.3,66,1000.7
434,2017-03-10,-0.1,1.9,-2.3,1.1,3.5,4.3,1003.7,71,1008.1
435,2017-03-11,1.3,4.3,-2.3,7.0,2.9,3.8,1015.6,57,1020.0
436,2017-03-12,0.5,4.0,-3.8,10.2,1.7,3.7,1019.4,59,1023.8
437,2017-03-13,2.0,5.3,-0.3,10.1,4.7,4.6,1015.9,65,1020.4
438,2017-03-14,1.3,3.3,-0.5,1.2,4.7,4.8,1010.7,71,1015.1
439,2017-03-15,1.8,4.6,-2.6,9.8,4.4,4.5,1009.9,65,1014.3
440,2017-03-16,2.3,3.9,1.4,1.6,5.1,4.3,1010.6,61,1015.0
441,2017-03-17,2.7,5.0,0.6,6.2,3.6,4.8,1012.9,65,1017.3
442,2017-03-18,2.8,5.6,-0.4,7.3,3.4,4.7,1013.9,63,1018.3
443,2017-03-19,3.7,6.8,0.7,8.4,3.9,4.9,1014.0,61,1018.4
444,2017-03-20,4.0,7.5,-0.1,10.6,2.8,4.6,1014.8,57,1019.2
445,2017-03-21,3.8,6.9,0.9,0.1,4.9,5.4,1004.3,68,1008.7
446,2017-03-22,2.0,3.0,1.0,0.0,4.5,4.9,1005.2,69,1009.6
447,2017-03-23,1.1,2.6,-0.4,1.5,5.5,4.2,1009.8,63,1014.2
448,2017-03-24,1.5,4.1,-0.2,2.7,5.5,4.5,1010.8,66,1015.2
449,2017-03-25,2.6,5.8,-1.1,7.2,3.9,4.7,1015.5,65,1019.9
450,2017-03-26,2.8,6.7,-0.9,9.9,2.5,4.7,1016.0,64,1020.4
451,2017-03-27,3.3,8.4,-2.0,10.9,2.8,4.7,1011.5,63,1015.9
452,2017-03-28,3.8,7.8,-0.8,9.6,2.7,5.4,1011.0,68,1015.4
453,2017-03-29,4.6,8.6,-0.4,9.2,2.4,6.0,1012.5,70,1016.8
454,2017-03-30,2.7,4.8,0.5,0.0,4.1,6.3,1010.9,85,1015.3
455,2017-03-31,2.5,5.2,-1.5,6.6,3.1,4.7,1015.4,65,1019.8
456,2017-04-01,2.5,7.4,-1.7,10.4,3.7,4.7,1012.0,65,1016.4
457,2017-04-02,3.4,8.8,-0.7,6.5,4.3,5.4,1007.6,69,1012.0
458,2017-04-03,6.1,11.2,1.2,9.0,2.4,5.9,1010.3,64,1014.6
459,2017-04-04,5.5,9.4,2.1,3.9,1.5,7.1,1017.9,78,1022.3
460,2017-04-05,9.4,15.0,2.6,11.3,5.2,6.8,1016.1,59,1020.4
461,2017-04-06,10.4,14.9,6.3,1.6,5.0,8.9,1010.8,71,1015.1
462,2017-04-07,7.1,11.3,1.7,5.0,3.9,8.2,1008.3,81,1012.6
463,2017-04-08,4.8,7.1,3.1,0.0,9.3,5.7,1007.3,67,1011.7
464,2017-04-09,6.0,9.6,3.4,9.4,4.8,5.1,1005.3,55,1009.6
465,2017-04-10,6.9,10.8,3.4,11.8,3.4,3.9,1013.4,41,1017.7
466,2017-04-11,6.9,10.6,4.4,5.9,7.5,6.2,1003.9,63,1008.2
467,2017-04-12,3.5,5.6,1.6,4.5,5.4,4.7,997.0,59,1001.3
468,2017-04-13,3.0,5.7,-1.7,2.6,6.0,3.4,1001.4,45,1005.8
469,2017-04-14,12.4,17.1,3.7,9.8,3.4,6.5,1000.8,46,1005.0
470,2017-04-15,12.9,17.0,10.3,9.5,4.3,8.8,999.4,60,1003.6
471,2017-04-16,10.9,14.5,5.1,7.8,5.1,7.1,1001.3,55,1005.5
472,2017-04-17,8.4,13.7,1.6,10.6,3.5,5.5,1009.5,52,1013.8
473,2017-04-18,6.7,10.1,4.1,1.4,10.9,8.1,986.9,83,991.1
474,2017-04-19,4.6,7.0,2.0,0.0,4.5,7.4,990.3,88,994.6
475,2017-04-20,3.5,6.1,0.9,3.2,5.0,5.5,1007.7,71,1012.1
476,2017-04-21,5.8,12.1,-0.3,9.0,4.4,6.0,1004.7,67,1009.0
477,2017-04-22,4.7,6.1,3.5,0.0,3.2,7.5,1003.7,88,1008.0
478,2017-04-23,5.2,8.2,1.2,8.4,3.3,6.4,1014.7,72,1019.0
479,2017-04-24,8.1,15.3,0.8,12.1,5.4,6.2,1019.9,58,1024.3
480,2017-04-25,8.5,14.7,4.1,4.2,7.0,8.2,1014.5,75,1018.8
481,2017-04-26,8.9,14.6,2.8,7.7,3.4,7.0,1006.7,62,1011.0
482,2017-04-27,7.5,10.9,2.9,6.3,3.2,7.1,997.6,69,1001.8
483,2017-04-28,8.6,13.5,4.0,6.7,3.2,7.5,998.6,69,1002.8
484,2017-04-29,10.4,14.6,6.1,12.5,3.1,7.5,998.9,61,1003.1
485,2017-04-30,10.1,13.7,8.2,1.8,6.2,8.5,997.5,68,1001.7
486,2017-05-01,8.1,10.8,5.6,5.0,4.0,8.0,1007.8,75,1012.1
487,2017-05-02,8.2,13.2,5.1,9.2,2.5,7.7,1018.4,71,1022.7
488,2017-05-03,13.5,20.6,5.4,12.2,2.7,5.5,1018.8,39,1023.0
489,2017-05-04,15.1,22.9,5.0,13.0,2.7,8.4,1015.7,49,1019.9
490,2017-05-05,16.7,22.4,8.9,11.2,3.0,9.9,1008.4,54,1012.5
491,2017-05-06,12.2,15.3,5.2,4.6,5.2,8.2,1001.9,55,1006.1
492,2017-05-07,11.6,14.5,6.8,10.0,3.7,5.7,997.2,44,1001.4
493,2017-05-08,8.8,13.1,4.5,4.4,3.5,7.7,1000.5,68,1004.7
494,2017-05-09,12.7,17.5,7.7,12.3,3.9,6.7,1011.4,47,1015.7
495,2017-05-10,11.5,16.7,7.8,1.7,7.2,9.1,1006.7,68,1010.9
496,2017-05-11,11.7,15.3,9.4,0.0,3.7,12.1,1000.4,88,1004.6
497,2017-05-12,10.8,13.8,9.3,1.9,3.0,11.5,1009.9,89,1014.2
498,2017-05-13,8.4,10.5,6.8,1.2,10.1,8.9,1011.2,81,1015.5
499,2017-05-14,6.6,7.4,5.7,0.0,12.4,8.3,1008.8,85,1013.1
500,2017-05-15,8.0,9.3,6.6,0.0,9.9,9.4,1007.2,88,1011.5
501,2017-05-16,9.9,13.5,7.7,2.8,4.9,10.2,1003.2,84,1007.5
502,2017-05-17,11.4,14.8,8.6,11.5,2.1,10.6,1005.7,79,1010.0
503,2017-05-18,14.2,20.7,7.6,13.6,2.8,9.8,1008.3,63,1012.5
504,2017-05-19,16.3,22.6,7.8,13.6,3.3,9.2,1007.8,52,1011.9
505,2017-05-20,15.6,19.6,12.1,12.8,2.7,12.4,1008.0,71,1012.2
506,2017-05-21,15.3,21.5,11.1,7.5,2.9,14.1,1009.8,82,1014.0
507,2017-05-22,14.0,17.5,11.9,0.0,2.9,12.9,1010.5,81,1014.7
508,2017-05-23,11.8,14.2,10.1,5.0,7.9,10.7,1005.5,78,1009.7
509,2017-05-24,12.2,14.1,10.7,0.0,1.4,12.8,1005.1,90,1009.3
510,2017-05-25,13.7,17.2,9.6,8.7,2.2,13.3,1005.6,85,1009.8
511,2017-05-26,15.5,21.6,11.7,8.1,4.7,13.6,1003.3,78,1007.5
512,2017-05-27,11.8,14.1,10.5,0.2,5.9,12.5,1003.7,90,1007.9
513,2017-05-28,11.4,13.9,9.2,0.7,3.7,11.8,1003.7,88,1007.9
514,2017-05-29,16.2,23.5,9.2,12.4,1.8,13.1,1003.2,72,1007.4
515,2017-05-30,17.3,22.2,13.8,12.3,2.9,13.5,1001.6,69,1005.7
516,2017-05-31,16.0,20.7,14.4,5.9,3.6,15.0,999.9,83,1004.1
