,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
381,2017-01-16,-2.0,-0.5,-3.2,,24.0,1.0,11.9
382,2017-01-17,-3.6,-1.9,-5.7,,19.0,0.0,3.5
383,2017-01-18,-5.1,-2.3,-7.7,,21.0,3.0,2.6
384,2017-01-19,-4.7,-2.3,-9.0,,25.0,4.0,4.5
385,2017-01-20,-7.7,-3.9,-12.0,,25.0,4.0,2.8
386,2017-01-21,-8.8,-4.8,-19.1,,24.0,0.0,4.0
387,2017-01-22,-7.8,-4.7,-18.4,,24.0,5.0,6.6
388,2017-01-23,-9.5,-7.2,-14.7,,25.0,13.0,7.8
389,2017-01-24,-8.3,-6.7,-10.1,,24.0,5.0,8.1
390,2017-01-25,-6.4,-4.2,-10.3,,26.0,6.0,5.2
391,2017-01-26,-5.8,-1.1,-11.2,,23.0,2.0,3.1
392,2017-01-27,-0.3,2.0,-4.7,,25.0,6.0,9.3
393,2017-01-28,-5.6,-4.0,-7.3,,22.0,1.0,13.5
394,2017-01-29,-5.5,-3.3,-10.3,,27.0,8.0,6.0
395,2017-01-30,-10.2,-5.2,-15.0,,25.0,0.0,2.9
396,2017-01-31,-6.5,-3.6,-12.5,,39.0,15.0,5.1
397,2017-02-01,-4.9,-3.1,-7.5,,38.0,11.0,6.6
398,2017-02-02,-8.7,-6.8,-9.8,,27.0,8.0,9.7
399,2017-02-03,-6.1,-3.1,-8.8,,23.0,0.0,7.4
400,2017-02-04,-4.8,-2.3,-15.4,,23.0,0.0,7.1
401,2017-02-05,-6.9,0.9,-16.4,,21.0,0.0,3.6
402,2017-02-06,-3.8,-1.9,-6.5,,21.0,0.0,6.3
403,2017-02-07,-4.7,-2.3,-8.7,,23.0,6.0,6.7
404,2017-02-08,-2.8,-1.6,-7.2,,26.0,6.0,7.1
405,2017-02-09,-6.1,-1.7,-14.3,,25.0,0.0,2.6
406,2017-02-10,-6.1,-1.1,-15.9,,24.0,0.0,3.7
407,2017-02-11,-0.6,0.3,-1.9,,31.0,9.0,7.2
408,2017-02-12,-1.0,-0.3,-1.9,,35.0,8.0,4.8
409,2017-02-13,-2.0,-0.4,-5.9,,35.0,1.0,3.2
410,2017-02-14,-2.8,-1.1,-6.9,,35.0,0.0,2.4
411,2017-02-15,-2.7,0.8,-7.9,,35.0,0.0,4.3
412,2017-02-16,-0.1,4.0,-9.1,,32.0,0.0,6.5
413,2017-02-17,-1.2,3.1,-5.7,,27.0,3.0,9.0
414,2017-02-18,-6.2,-4.2,-8.4,,28.0,3.0,12.0
415,2017-02-19,-5.2,-4.1,-7.2,,27.0,2.0,8.7
416,2017-02-20,-6.4,-4.4,-10.1,,28.0,2.0,6.0
417,2017-02-21,-5.5,-3.4,-7.2,,27.0,2.0,10.3
418,2017-02-22,-2.4,-0.7,-4.2,,27.0,3.0,5.1
419,2017-02-23,-0.5,1.6,-2.8,,33.0,9.0,4.1
420,2017-02-24,-3.4,-0.5,-7.0,,40.0,8.0,7.1
421,2017-02-25,-5.4,-1.8,-11.4,,43.0,10.0,6.3
422,2017-02-26,-6.6,-4.5,-8.5,,42.0,17.0,8.7
423,2017-02-27,-5.6,-2.2,-10.6,,41.0,0.0,5.2
424,2017-02-28,-1.2,2.9,-10.2,,40.0,0.0,6.6
425,2017-03-01,1.5,3.1,0.4,,38.0,2.0,7.5
426,2017-03-02,1.8,4.5,0.5,,36.0,0.0,3.5
427,2017-03-03,-1.8,1.1,-4.2,,34.0,4.0,9.7
428,2017-03-04,-5.8,-3.5,-8.1,,35.0,5.0,11.6
429,2017-03-05,-5.8,-3.8,-7.8,,35.0,6.0,11.3
430,2017-03-06,-3.0,-0.7,-8.4,,34.0,1.0,5.6
431,2017-03-07,-3.3,-1.4,-6.8,,37.0,4.0,2.9
432,2017-03-08,-1.7,0.5,-6.1,,37.0,1.0,6.6
433,2017-03-09,-3.7,1.7,-10.4,,37.0,1.0,3.1
434,2017-03-10,-3.7,0.6,-10.6,,37.0,0.0,3.3
435,2017-03-11,-4.6,0.3,-10.5,,36.0,0.0,2.9
436,2017-03-12,-4.2,0.3,-10.6,,35.0,0.0,2.3
437,2017-03-13,-4.7,1.9,-12.6,,35.0,0.0,2.4
438,2017-03-14,-3.6,0.7,-10.9,,34.0,0.0,3.8
439,2017-03-15,-2.0,0.8,-10.1,,34.0,0.0,5.9
440,2017-03-16,0.4,2.0,-0.6,,35.0,1.0,7.4
441,2017-03-17,0.5,1.5,-0.7,,30.0,0.0,7.6
442,2017-03-18,1.3,3.0,-0.1,,30.0,0.0,8.4
443,2017-03-19,1.9,3.3,0.8,,26.0,0.0,8.7
444,2017-03-20,0.3,2.9,-7.1,,24.0,0.0,4.2
445,2017-03-21,-1.1,3.0,-8.0,,22.0,2.0,5.6
446,2017-03-22,-0.8,0.8,-2.4,,35.0,21.0,6.8
447,2017-03-23,-2.5,0.1,-5.1,,35.0,1.0,3.8
448,2017-03-24,-1.2,0.5,-6.5,,34.0,2.0,3.6
449,2017-03-25,0.6,2.8,-5.2,,32.0,1.0,4.9
450,2017-03-26,-0.3,4.8,-6.6,,28.0,0.0,2.9
451,2017-03-27,1.2,5.6,-3.8,,25.0,0.0,3.2
452,2017-03-28,-0.3,3.5,-4.5,,23.0,0.0,2.4
453,2017-03-29,0.9,4.1,-4.6,,21.0,0.0,4.7
454,2017-03-30,-2.1,2.3,-7.0,,14.0,1.0,3.0
455,2017-03-31,-2.1,3.0,-10.3,,13.0,0.0,2.2
456,2017-04-01,-0.4,4.9,-8.4,,8.0,0.0,3.5
457,2017-04-02,2.7,5.6,-3.2,,2.0,0.0,6.2
458,2017-04-03,4.1,7.8,-0.5,,2.0,0.0,3.4
459,2017-04-04,2.9,6.5,-0.7,,0.0,0.0,4.8
460,2017-04-05,7.0,8.9,3.2,,0.0,0.0,10.2
461,2017-04-06,8.1,10.5,6.2,,0.0,0.0,6.9
462,2017-04-07,3.3,8.5,-4.1,,0.0,0.0,6.2
463,2017-04-08,2.5,6.6,-4.4,,0.0,0.0,4.4
464,2017-04-09,4.8,8.1,1.4,,0.0,0.0,7.7
465,2017-04-10,2.8,6.3,1.1,,0.0,0.0,6.5
466,2017-04-11,8.1,12.6,2.0,,0.0,0.0,7.4
467,2017-04-12,2.2,7.2,0.4,,0.0,0.0,8.3
468,2017-04-13,1.2,2.8,-2.8,,1.0,1.0,10.7
469,2017-04-14,5.4,9.3,-1.4,,0.0,0.0,6.8
470,2017-04-15,9.0,12.2,6.5,,0.0,0.0,8.8
471,2017-04-16,8.0,12.8,3.1,,0.0,0.0,10.0
472,2017-04-17,4.2,8.9,-1.7,,0.0,0.0,4.2
473,2017-04-18,3.2,6.2,0.8,,0.0,0.0,11.5
474,2017-04-19,0.9,1.5,0.4,,0.0,0.0,9.8
475,2017-04-20,2.5,5.3,0.9,,0.0,0.0,7.7
476,2017-04-21,2.6,4.7,-0.8,,0.0,0.0,4.2
477,2017-04-22,2.3,7.4,-2.1,,0.0,0.0,5.1
478,2017-04-23,1.4,6.6,-5.1,,0.0,0.0,3.3
479,2017-04-24,4.5,12.5,-5.3,,0.0,0.0,3.0
480,2017-04-25,10.0,19.3,0.6,,0.0,0.0,4.3
481,2017-04-26,7.2,12.1,1.7,,0.0,0.0,6.8
482,2017-04-27,5.9,12.1,1.7,,0.0,0.0,4.2
483,2017-04-28,5.5,9.4,1.9,,0.0,0.0,4.9
484,2017-04-29,7.3,12.0,4.0,,0.0,0.0,5.4
485,2017-04-30,9.6,15.4,3.6,,0.0,0.0,4.4
486,2017-05-01,4.4,8.1,2.1,,0.0,0.0,3.5
487,2017-05-02,7.2,12.3,2.2,,0.0,0.0,5.9
488,2017-05-03,11.5,15.0,8.2,,0.0,0.0,11.8
489,2017-05-04,13.8,17.5,10.1,,0.0,0.0,10.5
490,2017-05-05,13.4,18.2,9.5,,0.0,0.0,9.0
491,2017-05-06,12.4,22.8,6.8,,0.0,0.0,7.6
492,2017-05-07,8.4,12.7,4.7,,0.0,0.0,8.6
493,2017-05-08,6.1,8.0,3.5,,0.0,0.0,4.4
494,2017-05-09,10.5,16.4,3.6,,0.0,0.0,7.3
495,2017-05-10,13.5,20.6,4.9,,0.0,0.0,6.1
496,2017-05-11,8.0,12.0,2.9,0.0,0.0,0.0,6.4
497,2017-05-12,4.2,8.5,2.0,0.0,0.0,0.0,7.6
498,2017-05-13,4.5,8.5,2.1,0.0,0.0,0.0,8.1
499,2017-05-14,5.2,10.7,2.3,0.0,0.0,0.0,7.6
500,2017-05-15,6.8,10.7,4.5,0.0,0.0,0.0,2.9
501,2017-05-16,8.5,11.3,5.7,0.0,0.0,0.0,2.1
502,2017-05-17,9.7,11.8,7.2,0.0,0.0,0.0,8.2
503,2017-05-18,10.6,13.2,8.4,0.0,0.0,0.0,10.8
504,2017-05-19,15.2,18.7,11.2,0.0,0.0,0.0,13.7
505,2017-05-20,14.1,20.9,6.4,0.0,0.0,0.0,6.3
506,2017-05-21,11.8,17.2,7.6,0.0,0.0,0.0,3.6
507,2017-05-22,9.2,13.2,4.0,0.0,0.0,0.0,2.3
508,2017-05-23,9.4,13.7,3.6,13.5,0.0,0.0,2.8
509,2017-05-24,9.8,14.8,6.7,0.0,0.0,0.0,4.6
510,2017-05-25,9.9,17.3,5.6,0.0,0.0,0.0,4.5
511,2017-05-26,7.9,12.5,5.8,0.0,0.0,0.0,6.5
512,2017-05-27,8.2,13.8,4.7,1.0,0.0,0.0,5.4
513,2017-05-28,10.3,13.3,7.1,5.0,0.0,0.0,3.0
514,2017-05-29,13.2,17.1,10.2,0.0,0.0,0.0,9.0
515,2017-05-30,14.6,19.4,10.3,0.0,0.0,0.0,7.0
516,2017-05-31,12.3,16.7,6.6,0.0,0.0,0.0,3.0
