,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
226,2016-08-14,23.9,29.6,19.1,,11.3,24.19,,,2.2,20.6,998.4,71.0,1006.3,5.3
227,2016-08-15,25.6,29.5,22.1,0.0,1.7,14.54,,,2.6,23.7,995.5,72.0,1003.3,9.8
228,2016-08-16,27.9,34.1,24.5,4.5,7.0,20.79,,,2.6,26.5,996.3,73.0,1004.1,8.5
229,2016-08-17,27.2,33.1,24.2,109.5,3.2,9.6,,,3.3,28.2,990.7,80.0,998.5,9.8
230,2016-08-18,26.1,29.8,23.8,0.0,1.7,10.04,,,1.4,27.6,999.6,82.0,1007.5,10.0
231,2016-08-19,27.6,33.5,24.5,1.0,8.0,22.27,,,2.6,28.2,1001.8,78.0,1009.6,9.5
232,2016-08-20,26.4,31.0,24.3,15.0,1.1,12.03,,,2.6,30.8,999.9,90.0,1007.8,10.0
233,2016-08-21,29.3,36.4,23.9,1.0,10.2,23.84,,,3.2,28.3,996.8,71.0,1004.5,4.3
234,2016-08-22,27.0,30.9,23.7,33.0,2.1,9.04,,,3.1,29.3,994.2,83.0,1002.0,9.3
235,2016-08-23,26.2,31.6,23.1,0.5,2.2,12.78,,,1.8,26.6,997.8,79.0,1005.6,8.5
236,2016-08-24,25.3,29.6,22.7,0.0,2.6,11.09,,,1.8,26.6,1001.3,83.0,1009.2,8.0
237,2016-08-25,27.8,34.1,23.1,0.0,7.1,19.32,,,2.8,27.1,999.8,74.0,1007.6,5.5
238,2016-08-26,27.5,34.1,23.5,34.5,5.7,17.59,,,2.5,27.9,996.7,78.0,1004.5,9.3
239,2016-08-27,21.5,23.7,20.2,10.0,0.0,3.51,,,2.4,23.8,999.7,93.0,1007.6,10.0
240,2016-08-28,20.8,22.6,19.2,0.5,0.0,4.33,,,1.6,22.1,998.1,90.0,1006.1,10.0
241,2016-08-29,23.7,27.2,20.3,7.0,0.5,8.0,,,2.3,28.2,989.2,96.0,997.1,9.8
242,2016-08-30,24.5,26.4,21.6,62.5,1.2,4.3,,,3.4,26.2,979.3,85.0,987.0,10.0
243,2016-08-31,25.5,31.7,20.5,0.0,9.9,22.65,,,1.9,22.5,992.1,71.0,999.9,4.8
244,2016-09-01,26.0,32.8,20.6,,8.1,18.76,,,1.6,23.1,1000.9,71.0,1008.8,5.5
245,2016-09-02,25.4,30.7,22.4,,7.5,19.68,,,1.9,24.2,1006.3,76.0,1014.2,6.8
246,2016-09-03,25.6,30.7,23.0,,5.3,18.38,,,2.5,24.7,1008.6,77.0,1016.5,8.0
247,2016-09-04,25.0,28.9,22.6,2.5,1.9,11.74,,,2.0,28.1,1008.4,89.0,1016.4,8.0
248,2016-09-05,28.2,34.1,23.8,,6.8,19.6,,,2.6,27.3,1004.8,73.0,1012.6,7.3
249,2016-09-06,28.7,35.3,25.1,,7.1,19.88,,,2.8,26.9,1000.1,69.0,1007.9,8.8
250,2016-09-07,25.4,29.8,23.1,3.5,2.6,12.96,,,1.8,26.6,998.7,82.0,1006.5,10.0
251,2016-09-08,23.3,24.2,22.1,20.5,0.1,2.73,,,1.8,26.9,996.3,94.0,1004.2,10.0
252,2016-09-09,25.3,31.4,20.7,0.0,6.8,18.06,,,2.8,21.7,997.0,68.0,1004.8,6.8
253,2016-09-10,24.7,30.6,18.8,,9.1,18.7,,,1.7,19.8,1004.2,66.0,1012.1,5.5
254,2016-09-11,22.2,25.5,20.7,0.0,0.1,8.33,,,2.3,22.2,1009.1,83.0,1017.1,10.0
255,2016-09-12,20.6,21.4,19.3,1.0,0.0,2.54,,,2.1,21.9,1012.1,91.0,1020.3,10.0
256,2016-09-13,19.5,20.3,18.9,47.0,0.0,2.66,,,1.7,21.7,1010.7,96.0,1018.8,10.0
257,2016-09-14,22.7,27.0,19.1,0.0,2.2,11.28,,,0.9,22.9,1008.3,84.0,1016.4,9.8
258,2016-09-15,24.2,29.9,20.8,,7.3,17.37,,,2.1,21.7,1007.6,74.0,1015.6,9.8
259,2016-09-16,23.4,27.3,20.7,0.0,1.2,9.74,,,1.6,22.8,1008.4,80.0,1016.4,10.0
260,2016-09-17,22.8,26.5,18.8,8.0,1.0,7.89,,,1.3,22.0,1006.5,80.0,1014.5,10.0
261,2016-09-18,19.4,20.4,18.8,20.5,0.0,2.3,,,1.3,21.6,1002.4,96.0,1010.5,10.0
262,2016-09-19,20.0,22.3,18.7,11.0,0.0,6.11,,,1.4,21.6,1002.9,93.0,1011.0,10.0
263,2016-09-20,16.9,18.8,15.9,51.0,0.0,2.18,,,1.8,18.5,1005.9,96.0,1014.1,10.0
264,2016-09-21,18.2,21.0,15.4,0.5,1.1,11.77,,,1.6,16.1,1012.6,78.0,1020.8,10.0
265,2016-09-22,17.7,19.3,16.5,39.0,0.0,2.49,,,0.8,19.6,1012.9,97.0,1021.1,10.0
266,2016-09-23,20.4,23.6,17.6,7.0,0.0,5.59,,,1.3,21.3,1007.4,89.0,1015.4,10.0
267,2016-09-24,20.9,24.8,17.4,0.0,4.0,11.13,,,1.2,21.4,1010.5,87.0,1018.6,9.5
268,2016-09-25,23.5,29.5,19.7,0.0,6.6,15.29,,,1.1,22.8,1010.3,80.0,1018.3,10.0
269,2016-09-26,22.5,24.9,20.9,3.5,0.0,5.24,,,1.1,24.8,1012.5,91.0,1020.6,10.0
270,2016-09-27,23.6,29.1,20.3,13.0,4.9,13.73,,,1.5,25.2,1009.7,88.0,1017.7,8.8
271,2016-09-28,23.0,24.4,21.3,2.0,0.1,3.0,,,1.1,26.4,1004.4,94.0,1012.4,10.0
272,2016-09-29,20.4,22.6,17.3,10.5,0.1,4.06,,,2.4,19.7,1004.3,81.0,1012.4,9.8
273,2016-09-30,18.5,24.6,12.5,,8.3,17.96,,,2.2,13.5,1009.1,64.0,1017.2,6.0
274,2016-10-01,19.7,24.8,16.7,1.0,4.7,12.81,,,1.4,16.7,1010.9,74.0,1019.0,9.3
275,2016-10-02,21.8,28.4,17.5,,8.4,16.92,,,1.4,18.8,1010.5,73.0,1018.6,6.5
276,2016-10-03,22.0,25.0,19.5,0.0,0.0,3.27,,,1.6,22.7,1004.4,86.0,1012.4,10.0
277,2016-10-04,22.8,27.4,16.5,,4.4,9.91,,,3.8,18.0,1005.1,66.0,1013.1,8.3
278,2016-10-05,17.3,20.5,13.6,1.0,0.0,3.91,,,2.2,16.7,1007.0,84.0,1015.2,7.8
279,2016-10-06,21.7,24.9,18.0,1.0,7.6,15.8,,,6.0,15.8,1004.5,61.0,1012.5,2.0
280,2016-10-07,17.9,22.6,14.4,,8.3,16.12,,,3.0,10.8,1016.1,54.0,1024.4,6.3
281,2016-10-08,18.7,21.7,14.4,3.5,0.0,2.54,,,2.6,18.8,1004.6,86.0,1012.7,10.0
282,2016-10-09,18.7,21.1,14.6,0.0,0.2,4.72,,,4.1,15.0,1000.0,68.0,1008.1,8.0
283,2016-10-10,15.6,19.5,11.9,,1.4,9.58,,,2.3,10.4,1009.9,59.0,1018.2,8.3
284,2016-10-11,13.0,17.3,8.7,,2.9,9.7,,,0.8,11.1,1010.8,75.0,1019.1,10.0
285,2016-10-12,13.7,19.6,8.9,0.0,3.3,9.58,,,1.8,11.2,1009.5,73.0,1017.8,8.0
286,2016-10-13,13.0,18.2,8.2,,3.7,10.09,,,1.6,9.7,1014.0,67.0,1022.3,7.3
287,2016-10-14,13.5,21.1,7.2,,10.4,16.83,,,1.3,10.4,1016.8,70.0,1025.2,3.3
288,2016-10-15,14.4,22.9,7.7,,10.3,16.3,,,1.3,10.7,1019.8,69.0,1028.2,0.0
289,2016-10-16,16.0,24.0,8.2,,10.2,15.77,,,1.6,12.4,1018.7,70.0,1027.0,2.8
290,2016-10-17,18.9,22.1,15.8,1.0,0.4,6.95,,,2.9,17.5,1010.7,80.0,1018.8,10.0
291,2016-10-18,20.1,25.9,15.1,0.0,4.5,10.44,,,1.7,18.1,1009.1,78.0,1017.2,8.3
292,2016-10-19,17.6,23.7,12.5,,10.0,15.87,,,1.7,14.7,1009.2,75.0,1017.4,3.0
293,2016-10-20,17.9,25.5,13.4,,9.1,13.88,,,3.5,12.7,1005.2,63.0,1013.4,2.3
294,2016-10-21,13.8,18.9,9.0,,9.4,14.72,,,5.6,8.3,1010.8,53.0,1019.1,3.3
295,2016-10-22,12.5,19.4,6.1,,6.2,11.87,,,1.5,11.0,1007.1,76.0,1015.5,6.8
296,2016-10-23,14.1,18.7,10.2,0.0,6.0,11.91,,,3.5,9.9,1003.6,61.0,1011.8,5.0
297,2016-10-24,12.2,17.1,7.1,0.0,8.3,14.21,,,3.4,7.4,1009.0,53.0,1017.3,4.3
298,2016-10-25,12.9,19.1,6.1,0.5,5.8,10.24,,,3.8,10.5,1009.5,71.0,1017.9,6.0
299,2016-10-26,19.7,26.4,13.3,0.0,9.3,14.57,,,2.4,14.4,1004.7,65.0,1012.8,3.8
300,2016-10-27,14.7,18.3,11.0,,9.9,14.59,,,5.3,8.0,1012.1,47.0,1020.4,2.3
301,2016-10-28,10.0,13.3,7.8,14.5,0.0,3.83,,,1.7,9.5,1010.5,78.0,1018.9,8.0
302,2016-10-29,11.3,15.2,8.4,0.0,3.4,7.37,,,3.2,8.8,1008.3,66.0,1016.7,8.3
303,2016-10-30,10.1,16.7,6.1,,6.9,11.82,,,1.9,7.5,1018.7,63.0,1027.2,7.0
304,2016-10-31,9.1,13.8,4.2,,0.2,4.85,,,1.1,9.2,1015.6,80.0,1024.1,10.0
305,2016-11-01,9.9,13.4,7.8,0.0,0.0,2.68,,,1.8,9.4,1011.1,77.0,1019.5,10.0
306,2016-11-02,8.4,13.4,4.1,0.0,7.9,11.47,,,1.5,8.0,1016.4,73.0,1025.0,5.3
307,2016-11-03,9.9,17.5,6.6,0.0,5.8,12.01,,,2.6,8.5,1006.2,71.0,1014.6,5.3
308,2016-11-04,9.2,14.0,6.0,1.5,6.5,11.0,,,3.2,8.0,1007.5,70.0,1015.9,7.8
309,2016-11-05,12.1,20.2,4.8,,9.7,13.09,,,1.6,8.7,1004.3,64.0,1012.7,0.3
310,2016-11-06,11.4,17.3,6.3,0.0,8.6,12.26,,,5.7,7.3,1012.3,53.0,1020.7,3.3
311,2016-11-07,6.1,11.5,1.8,,9.6,12.52,,,1.7,6.3,1019.1,69.0,1027.8,0.0
312,2016-11-08,7.4,12.9,1.4,0.0,2.2,5.48,,,1.7,7.6,1008.6,75.0,1017.1,6.8
313,2016-11-09,6.7,9.6,4.9,0.0,5.5,9.57,,,5.3,5.8,1008.4,58.0,1016.9,4.0
314,2016-11-10,6.3,9.9,3.0,0.0,0.5,6.08,,,3.6,5.9,1016.0,63.0,1024.6,7.5
315,2016-11-11,5.4,7.4,2.9,29.5,0.0,1.86,,,0.9,8.6,1012.5,94.0,1021.1,9.8
316,2016-11-12,10.1,17.2,5.8,0.0,4.4,8.61,,,1.9,9.6,1015.2,80.0,1023.7,4.8
317,2016-11-13,10.1,19.4,3.4,,9.0,11.65,,,1.4,9.4,1015.8,78.0,1024.3,2.3
318,2016-11-14,10.7,15.4,5.3,0.0,1.9,5.93,,,1.2,11.1,1013.0,86.0,1021.4,8.8
319,2016-11-15,13.6,20.6,9.7,0.0,2.7,5.62,,,3.8,11.3,1001.6,72.0,1009.9,7.3
320,2016-11-16,8.7,11.5,3.3,,7.6,11.37,,,5.3,5.7,1010.0,51.0,1018.5,2.3
321,2016-11-17,6.6,10.1,2.4,0.0,0.1,3.3,,,3.0,6.5,1013.5,67.0,1022.1,7.5
322,2016-11-18,7.4,15.6,1.4,,9.3,11.89,,,2.3,6.5,1016.2,65.0,1024.8,1.8
323,2016-11-19,7.2,8.9,5.2,10.5,0.0,1.16,,,0.8,9.4,1008.1,91.0,1016.6,10.0
324,2016-11-20,12.8,19.4,8.1,0.0,1.9,5.22,,,2.8,,1006.9,,1015.2,7.3
325,2016-11-21,10.4,13.9,6.2,,4.6,7.6,,,2.2,8.0,1013.6,64.0,1022.0,7.8
326,2016-11-22,12.4,18.7,8.0,0.0,6.4,9.26,,,2.2,9.7,1002.2,68.0,1010.4,6.3
327,2016-11-23,5.8,11.0,3.8,0.0,0.4,4.37,,,4.9,5.5,1010.8,60.0,1019.4,8.0
328,2016-11-24,2.9,5.2,-0.4,0.0,1.8,4.18,,,2.0,5.1,1012.1,68.0,1020.8,9.3
329,2016-11-25,3.1,8.6,-2.2,0.0,2.7,7.46,,,1.9,5.5,1014.0,74.0,1022.7,5.3
330,2016-11-26,6.7,12.4,1.0,,7.7,10.31,,,1.8,6.3,1017.7,66.0,1026.3,5.0
331,2016-11-27,8.4,10.6,6.8,2.0,0.0,1.96,,,1.0,9.4,1007.7,85.0,1016.2,10.0
332,2016-11-28,7.9,9.5,6.3,2.0,3.7,7.0,,,3.9,7.7,1005.9,72.0,1014.3,8.5
333,2016-11-29,6.4,9.8,4.6,0.0,5.2,9.55,,,4.8,5.6,1015.6,59.0,1024.2,5.0
334,2016-11-30,6.7,9.8,3.5,0.0,6.1,8.85,,,2.2,5.7,1022.8,58.0,1031.4,7.5
335,2016-12-01,9.1,14.1,5.7,9.5,0.7,3.94,,,1.8,9.9,1009.6,85.0,1018.1,9.3
336,2016-12-02,8.2,12.8,5.0,0.5,6.0,8.98,,,4.0,6.7,1011.8,62.0,1020.3,4.0
337,2016-12-03,9.3,14.5,4.6,0.0,7.3,9.49,,,1.6,8.5,1017.0,74.0,1025.5,5.0
338,2016-12-04,8.1,16.1,1.4,,6.2,8.26,,,0.9,9.0,1011.3,84.0,1019.8,5.5
339,2016-12-05,10.5,16.1,6.4,0.0,1.2,4.41,,,1.5,10.2,1002.9,81.0,1011.3,9.3
340,2016-12-06,7.5,14.9,2.9,0.0,2.2,5.11,,,4.7,6.5,1003.3,62.0,1011.7,7.5
341,2016-12-07,4.5,8.2,2.7,0.0,5.1,8.37,,,2.9,5.3,1009.5,64.0,1018.1,8.8
342,2016-12-08,4.2,8.7,1.0,0.0,8.2,10.69,,,2.2,6.2,1009.4,77.0,1018.1,4.5
343,2016-12-09,6.1,12.6,0.8,0.0,4.5,6.1,,,2.1,6.7,1002.4,73.0,1010.9,6.3
344,2016-12-10,3.9,6.7,0.0,0.0,6.8,9.17,,,4.2,5.4,1006.9,67.0,1015.5,5.0
345,2016-12-11,2.2,5.7,-0.5,0.0,5.4,8.45,1.0,1.0,3.9,5.1,1012.0,71.0,1020.7,6.5
346,2016-12-12,4.2,8.7,0.1,,8.0,10.07,,,2.6,4.5,1017.2,55.0,1025.9,6.5
347,2016-12-13,6.1,13.1,-0.2,4.5,4.9,7.24,,,1.2,7.0,1008.5,74.0,1017.0,8.3
348,2016-12-14,3.5,7.1,0.6,28.5,0.1,3.23,1.0,1.0,2.6,6.7,997.6,85.0,1006.2,9.8
349,2016-12-15,2.5,5.6,-0.2,0.0,4.6,7.23,,,2.3,5.1,1003.8,72.0,1012.5,5.8
350,2016-12-16,0.7,5.6,-1.7,1.0,3.9,6.35,3.0,4.0,2.8,5.0,1004.6,78.0,1013.3,3.3
351,2016-12-17,2.7,6.2,-1.5,4.0,0.1,3.14,5.0,3.0,2.6,,1011.5,,1020.2,8.0
352,2016-12-18,6.8,12.6,0.0,0.0,5.7,8.19,,,1.8,,1016.7,,1025.3,6.0
353,2016-12-19,6.3,11.5,3.7,0.0,2.0,3.58,,,1.2,7.7,1016.3,81.0,1024.9,5.0
354,2016-12-20,8.5,15.1,4.0,0.0,5.6,7.85,,,1.2,8.1,1017.0,75.0,1025.6,7.5
355,2016-12-21,7.9,16.0,3.2,,8.4,9.37,,,1.2,8.2,1020.7,79.0,1029.3,3.5
356,2016-12-22,11.2,16.7,3.5,1.5,0.5,2.46,,,3.5,11.1,1005.6,81.0,1013.9,9.5
357,2016-12-23,10.9,16.1,4.6,1.0,1.6,3.02,,,4.7,8.3,992.1,62.0,1000.3,5.8
358,2016-12-24,4.6,7.6,1.3,0.0,7.5,9.57,,,3.7,4.8,1012.0,57.0,1020.6,5.0
359,2016-12-25,2.9,8.5,-1.3,0.0,2.7,6.33,,,1.5,5.3,1021.6,70.0,1030.3,5.3
360,2016-12-26,2.8,8.3,-1.8,,2.1,5.24,,,0.9,5.8,1014.7,78.0,1023.5,6.0
361,2016-12-27,5.4,9.2,2.8,0.0,0.2,2.47,,,2.3,6.4,996.4,72.0,1004.9,9.3
362,2016-12-28,2.2,5.1,-0.9,1.5,1.7,5.51,1.0,1.0,2.5,5.0,1011.2,70.0,1019.9,8.0
363,2016-12-29,2.6,11.1,-2.7,0.0,4.7,8.34,,,2.8,4.6,1009.4,64.0,1018.0,6.0
364,2016-12-30,1.6,4.2,-0.8,0.5,5.4,8.39,2.0,2.0,3.5,4.3,1014.3,63.0,1023.0,4.8
365,2016-12-31,2.5,5.9,-1.7,0.0,0.5,2.79,,,1.6,5.8,1014.5,77.0,1023.2,6.8
366,2017-01-01,4.5,7.9,1.8,0.0,1.4,4.97,,,2.1,6.1,1014.5,73.0,1023.1,7.5
367,2017-01-02,6.0,11.4,1.2,0.0,1.8,6.02,,,1.5,6.6,1008.1,72.0,1016.7,7.8
368,2017-01-03,5.1,7.8,1.2,0.0,3.0,5.19,,,2.7,5.8,1006.7,67.0,1015.3,6.8
369,2017-01-04,2.9,6.1,0.1,1.5,0.9,3.64,,,2.2,5.8,1005.7,77.0,1014.3,9.8
370,2017-01-05,2.6,5.8,-0.1,0.0,6.9,9.54,,,4.4,4.5,1010.8,62.0,1019.4,4.5
371,2017-01-06,2.3,6.8,-1.1,0.0,8.3,10.89,,,2.7,4.1,1016.1,58.0,1024.8,3.3
372,2017-01-07,3.8,9.8,-1.8,0.0,5.7,8.63,,,2.6,4.7,1012.7,60.0,1021.4,6.3
373,2017-01-08,4.4,7.7,0.6,3.0,5.4,6.65,,,2.0,6.0,1007.6,72.0,1016.2,6.8
374,2017-01-09,5.3,8.4,2.3,13.0,1.1,5.06,,,1.9,7.1,996.1,80.0,1004.6,10.0
375,2017-01-10,5.6,10.2,1.4,1.5,7.9,10.41,,,3.7,5.3,1000.4,59.0,1008.9,4.3
376,2017-01-11,0.8,2.9,-0.6,0.5,4.9,8.2,2.0,2.0,3.0,4.9,1002.6,76.0,1011.3,7.5
377,2017-01-12,0.3,1.6,-0.6,4.5,0.2,3.78,5.0,6.0,1.3,5.7,997.1,91.0,1005.8,9.3
378,2017-01-13,0.2,2.2,-1.6,1.0,0.7,5.44,5.0,2.0,1.5,5.3,994.8,86.0,1003.4,10.0
379,2017-01-14,-2.2,-0.2,-4.2,0.5,0.0,4.51,2.0,2.0,1.8,4.0,994.3,78.0,1003.0,10.0
380,2017-01-15,-3.1,-1.1,-5.2,7.0,0.4,3.96,12.0,12.0,2.1,3.9,998.5,80.0,1007.2,9.3
381,2017-01-16,0.9,4.4,-2.5,6.5,3.8,9.74,19.0,9.0,2.2,4.6,1001.2,73.0,1009.9,9.3
382,2017-01-17,2.0,5.3,-1.2,0.0,6.1,9.86,13.0,,2.0,4.8,1014.2,69.0,1023.0,6.5
383,2017-01-18,2.8,7.0,-0.6,0.0,4.6,8.88,7.0,,1.7,4.7,1017.4,65.0,1026.1,6.0
384,2017-01-19,2.8,6.2,-2.1,0.0,6.0,9.74,4.0,,3.2,4.5,1011.1,61.0,1019.8,5.3
385,2017-01-20,-0.6,3.6,-4.6,18.5,3.9,6.6,14.0,12.0,1.0,4.8,1003.7,82.0,1012.4,7.8
386,2017-01-21,2.2,5.9,-0.3,3.0,4.0,9.08,14.0,2.0,1.6,6.2,1007.5,87.0,1016.2,9.0
387,2017-01-22,1.8,7.5,-3.3,0.0,5.2,8.96,8.0,,2.0,4.9,1004.0,73.0,1012.6,6.0
388,2017-01-23,-0.1,1.9,-1.6,2.0,0.3,4.22,12.0,5.0,3.0,4.4,1002.7,72.0,1011.4,7.3
389,2017-01-24,-1.8,0.4,-3.2,5.5,1.2,7.15,19.0,9.0,2.2,4.1,1010.0,76.0,1018.8,9.3
390,2017-01-25,-0.2,3.2,-4.5,0.5,4.5,9.45,19.0,3.0,2.5,4.2,1016.1,70.0,1024.9,7.5
391,2017-01-26,1.3,7.0,-3.0,,5.1,8.89,12.0,,1.9,4.6,1017.6,68.0,1026.4,3.0
392,2017-01-27,2.9,10.5,-2.4,0.0,4.2,9.43,9.0,,3.0,5.1,1010.1,70.0,1018.8,9.5
393,2017-01-28,3.1,6.0,-0.3,0.0,7.1,11.43,6.0,,4.3,4.6,1016.3,60.0,1025.0,4.0
394,2017-01-29,1.8,6.0,-3.0,0.0,4.6,8.23,4.0,,0.9,5.8,1012.9,84.0,1021.6,8.8
395,2017-01-30,4.6,11.8,0.7,1.0,5.5,10.5,3.0,1.0,2.5,7.4,996.7,87.0,1005.2,7.5
396,2017-01-31,1.7,4.9,-1.0,0.0,8.3,13.75,1.0,,4.4,3.8,1011.0,55.0,1019.7,4.0
397,2017-02-01,1.8,9.0,-3.4,0.0,6.7,10.67,1.0,1.0,2.9,4.3,1005.3,64.0,1014.0,5.5
398,2017-02-02,-1.2,1.7,-3.5,6.0,1.2,7.48,14.0,15.0,3.9,4.4,1003.3,79.0,1012.0,10.0
399,2017-02-03,3.0,6.1,0.3,0.5,8.3,13.39,14.0,1.0,5.3,4.4,1006.3,60.0,1015.0,4.8
400,2017-02-04,5.6,9.5,1.0,0.0,7.4,12.38,1.0,,3.8,4.8,1009.6,54.0,1018.2,3.8
401,2017-02-05,2.6,6.2,-1.4,0.5,0.6,5.17,,,1.0,5.7,1003.5,77.0,1012.1,7.5
402,2017-02-06,5.3,10.8,3.0,0.0,7.6,13.15,,,4.6,7.0,990.4,81.0,998.9,7.3
403,2017-02-07,1.1,3.7,-1.2,0.0,4.0,7.95,1.0,1.0,4.8,5.1,1001.9,78.0,1010.6,8.0
404,2017-02-08,1.7,4.6,-0.8,0.0,1.7,7.77,2.0,1.0,2.3,5.9,1004.8,87.0,1013.5,9.3
405,2017-02-09,0.5,2.1,-1.0,7.0,0.0,3.76,3.0,4.0,0.8,6.1,997.2,97.0,1005.9,10.0
406,2017-02-10,2.1,6.2,-0.1,2.5,5.8,11.52,6.0,3.0,2.7,4.4,991.0,64.0,999.5,9.5
407,2017-02-11,1.2,6.4,-2.3,2.0,8.2,13.81,3.0,3.0,3.3,4.4,997.1,67.0,1005.7,4.0
408,2017-02-12,2.9,6.7,0.0,0.0,4.5,11.56,3.0,,3.5,5.9,1005.8,79.0,1014.4,7.5
409,2017-02-13,3.7,7.9,-0.3,0.0,9.3,15.14,,,4.0,4.9,1013.1,63.0,1021.8,1.5
410,2017-02-14,2.3,8.1,-3.0,0.0,8.7,14.71,,,2.8,5.0,1014.5,70.0,1023.2,4.0
411,2017-02-15,3.9,6.7,0.9,0.0,4.2,9.07,,,3.0,5.5,1016.4,68.0,1025.0,5.3
412,2017-02-16,6.4,13.6,-1.5,,9.5,14.55,,,2.0,6.0,1013.7,64.0,1022.3,0.8
413,2017-02-17,7.3,15.0,1.6,0.0,4.7,9.24,,,4.1,8.6,1002.9,84.0,1011.4,6.8
414,2017-02-18,2.3,5.5,0.3,0.0,6.3,11.39,,,5.4,5.5,1005.8,76.0,1014.5,5.0
415,2017-02-19,0.8,4.6,-1.5,0.0,7.2,14.88,2.0,2.0,3.9,5.1,1007.0,80.0,1015.7,7.0
416,2017-02-20,2.0,6.1,-2.1,2.0,0.2,4.71,,,2.0,6.8,995.3,95.0,1003.9,9.3
417,2017-02-21,1.2,3.5,-0.9,0.5,6.9,13.55,1.0,1.0,6.0,4.7,1007.1,70.0,1015.8,5.0
418,2017-02-22,3.9,8.6,-1.2,0.0,3.0,10.1,1.0,,2.5,4.3,1013.9,55.0,1022.6,8.8
419,2017-02-23,5.8,15.1,1.9,3.0,0.2,5.26,,,3.5,7.1,994.5,77.0,1003.0,9.3
420,2017-02-24,2.7,6.3,0.6,0.0,9.9,17.32,,,5.1,3.7,1004.4,50.0,1013.1,5.5
421,2017-02-25,3.1,9.9,-2.7,,7.2,13.44,,,1.6,3.9,1009.0,53.0,1017.7,5.3
422,2017-02-26,4.0,8.7,0.2,0.0,3.8,10.1,,,2.8,5.1,1011.0,63.0,1019.7,6.0
423,2017-02-27,3.4,7.8,0.7,,9.8,16.91,,,3.1,3.8,1017.9,50.0,1026.6,2.3
424,2017-02-28,2.0,8.6,-3.3,,10.5,18.05,,,1.7,4.1,1018.1,59.0,1026.9,0.0
425,2017-03-01,3.2,10.7,-3.2,,8.3,15.58,,,1.7,5.0,1013.3,66.0,1022.0,5.0
426,2017-03-02,5.3,9.7,2.5,1.0,0.0,6.22,,,1.5,7.1,1000.2,80.0,1008.7,10.0
427,2017-03-03,6.1,9.1,3.3,0.0,7.0,16.36,,,4.7,6.2,1001.7,67.0,1010.2,4.3
428,2017-03-04,6.4,12.6,-0.2,0.0,6.8,14.72,,,3.1,5.5,1008.4,60.0,1017.0,3.5
429,2017-03-05,6.8,13.0,1.2,,8.2,14.55,,,1.6,6.0,1007.0,63.0,1015.5,6.5
430,2017-03-06,7.1,13.0,1.0,0.0,1.2,8.64,,,2.8,7.5,996.6,74.0,1005.0,9.5
431,2017-03-07,2.3,5.8,-0.5,0.0,4.2,10.91,,,4.0,5.2,996.0,73.0,1004.6,8.5
432,2017-03-08,1.3,5.4,-2.7,0.0,3.5,10.91,,,2.0,5.6,996.7,83.0,1005.3,3.5
433,2017-03-09,3.9,8.6,-0.5,0.0,3.5,10.41,,,2.3,6.8,997.7,85.0,1006.3,7.5
434,2017-03-10,3.7,8.6,0.5,0.0,5.7,12.84,,,3.1,6.6,1002.5,85.0,1011.1,7.0
435,2017-03-11,4.2,8.9,0.9,0.0,10.2,20.65,,,3.1,5.6,1012.4,70.0,1021.1,4.0
436,2017-03-12,4.3,11.1,-1.2,,8.7,18.19,,,1.7,5.7,1015.1,72.0,1023.8,4.3
437,2017-03-13,4.4,8.9,-0.3,,0.0,7.2,,,1.8,6.7,1011.0,80.0,1019.6,9.8
438,2017-03-14,4.4,6.7,0.8,17.0,0.0,2.56,,,1.5,8.1,1003.3,96.0,1011.8,10.0
439,2017-03-15,2.3,4.7,0.4,10.0,0.0,5.96,2.0,2.0,2.0,6.5,1001.8,90.0,1010.4,10.0
440,2017-03-16,6.0,9.8,2.8,0.0,8.0,18.24,,,3.6,6.3,1007.3,68.0,1015.8,6.5
441,2017-03-17,5.3,9.5,1.1,0.0,8.3,18.63,,,2.7,5.5,1010.4,63.0,1019.0,5.3
442,2017-03-18,8.4,13.2,3.9,0.0,9.5,19.52,,,3.7,4.8,1011.2,45.0,1019.7,5.0
443,2017-03-19,8.5,13.0,5.0,0.0,8.7,17.84,,,3.3,5.2,1011.0,49.0,1019.5,3.3
444,2017-03-20,8.7,13.9,4.4,0.5,10.8,20.33,,,4.4,5.1,1012.5,47.0,1021.0,7.8
445,2017-03-21,5.8,7.8,3.4,8.5,0.0,3.75,,,1.6,7.5,1001.0,81.0,1009.5,10.0
446,2017-03-22,6.9,11.1,3.9,0.0,8.8,19.23,,,4.4,5.8,1003.8,60.0,1012.3,5.8
447,2017-03-23,5.8,10.9,3.0,0.0,8.5,19.89,,,3.7,,1008.1,,1016.7,4.5
448,2017-03-24,3.7,7.8,1.0,0.0,8.1,20.21,,,3.5,,1008.5,,1017.2,3.5
449,2017-03-25,6.0,10.5,2.9,0.0,10.8,22.15,,,3.1,4.2,1012.4,46.0,1021.0,5.0
450,2017-03-26,5.8,11.7,1.5,3.0,4.3,12.97,,,1.9,6.5,1011.0,71.0,1019.5,9.0
451,2017-03-27,2.0,4.5,0.4,30.0,0.0,2.83,4.0,4.0,0.9,6.8,1004.6,96.0,1013.2,10.0
