Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
472,2017-04-17,15.3,18.6,9.3,46.5,0,0
473,2017-04-18,13.6,19.3,9.5,2.5,0,0
474,2017-04-19,11.0,15.4,4.0,0.0,0,0
475,2017-04-20,10.5,21.1,2.1,0.0,0,0
476,2017-04-21,12.2,19.1,7.0,0.0,0,0
477,2017-04-22,9.5,15.9,2.3,0.0,0,0
478,2017-04-23,8.5,17.3,-0.9,0.0,0,0
479,2017-04-24,14.2,24.1,2.1,0.0,0,0
480,2017-04-25,17.6,22.7,11.9,0.5,0,0
481,2017-04-26,12.7,15.8,10.8,31.0,0,0
482,2017-04-27,10.1,15.3,3.2,0.0,0,0
483,2017-04-28,11.5,19.9,0.6,0.0,0,0
484,2017-04-29,13.6,19.0,6.1,0.0,0,0
485,2017-04-30,19.2,26.2,6.3,0.0,0,0
486,2017-05-01,15.6,19.9,9.6,0.0,0,0
487,2017-05-02,12.4,22.0,2.7,0.0,0,0
488,2017-05-03,16.7,24.8,8.2,0.0,0,0
489,2017-05-04,18.2,24.6,10.5,0.0,0,0
490,2017-05-05,19.8,26.5,15.4,0.0,0,0
491,2017-05-06,16.6,20.6,12.0,3.0,0,0
492,2017-05-07,16.2,23.8,6.3,0.0,0,0
493,2017-05-08,17.2,23.6,13.0,0.0,0,0
494,2017-05-09,13.5,18.0,11.3,7.0,0,0
495,2017-05-10,15.3,18.3,13.2,5.5,0,0
496,2017-05-11,18.9,25.6,13.1,0.0,0,0
497,2017-05-12,17.7,23.5,13.3,8.5,0,0
498,2017-05-13,15.7,19.1,13.1,5.0,0,0
499,2017-05-14,17.1,22.8,10.9,0.0,0,0
500,2017-05-15,13.6,18.8,7.4,0.0,0,0
501,2017-05-16,12.4,20.5,5.1,0.0,0,0
502,2017-05-17,12.3,18.3,7.4,1.0,0,0
503,2017-05-18,13.6,23.2,5.0,0.0,0,0
504,2017-05-19,16.1,26.6,5.2,0.0,0,0
505,2017-05-20,18.1,28.3,9.3,0.0,0,0
506,2017-05-21,17.1,26.3,9.4,0.0,0,0
507,2017-05-22,16.9,25.9,8.0,0.0,0,0
508,2017-05-23,17.8,25.3,9.3,0.0,0,0
509,2017-05-24,17.3,20.5,15.3,1.0,0,0
510,2017-05-25,18.2,25.6,13.7,0.0,0,0
511,2017-05-26,12.7,15.8,6.9,0.0,0,0
512,2017-05-27,12.7,21.2,5.2,0.0,0,0
513,2017-05-28,16.2,27.0,5.7,0.0,0,0
514,2017-05-29,21.1,27.7,12.7,0.0,0,0
515,2017-05-30,21.1,30.9,11.2,0.0,0,0
516,2017-05-31,19.0,25.6,14.5,0.0,0,0
