Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,solar_radiation,avg_wind_speed,avg_local_pressure,avg_sea_pressure,cloud_cover
294,2016-10-21,19.7,21.6,17.4,0.0,4.07,1.4,1012.7,1016.9,10.0
295,2016-10-22,19.7,21.3,17.9,0.0,1.81,1.9,1006.8,1011.0,10.0
296,2016-10-23,19.8,22.6,18.2,2.6,6.37,2.2,1005.0,1009.2,9.8
297,2016-10-24,19.4,23.9,16.0,9.8,16.89,1.6,1010.1,1014.4,0.0
298,2016-10-25,22.3,25.4,17.8,0.6,5.56,2.1,1009.9,1014.1,8.3
299,2016-10-26,20.9,23.9,18.1,0.3,5.42,1.6,1012.5,1016.8,8.8
300,2016-10-27,20.9,25.2,17.1,3.7,10.71,1.5,1014.3,1018.5,8.5
301,2016-10-28,21.7,24.4,18.3,0.0,1.61,3.6,1008.6,1012.8,10.0
302,2016-10-29,19.2,22.6,16.0,9.0,15.26,2.9,1015.3,1019.6,3.8
303,2016-10-30,17.5,21.4,14.5,5.6,12.89,2.0,1020.6,1024.9,8.5
304,2016-10-31,15.8,18.1,13.5,0.0,1.98,1.8,1018.5,1022.8,10.0
305,2016-11-01,14.4,17.0,9.7,7.5,14.05,3.3,1019.8,1024.1,4.8
306,2016-11-02,12.6,17.7,8.5,9.3,15.62,1.8,1019.9,1024.3,0.0
307,2016-11-03,13.3,18.4,9.2,8.8,15.03,2.0,1018.2,1022.6,2.5
308,2016-11-04,13.7,19.7,9.2,9.2,15.11,1.3,1014.4,1018.7,0.3
309,2016-11-05,15.9,21.9,11.3,8.8,14.59,1.1,1011.8,1016.1,4.3
310,2016-11-06,17.6,23.0,13.2,6.7,12.14,1.9,1015.9,1020.2,0.8
311,2016-11-07,15.4,20.4,12.8,9.2,15.2,2.2,1017.5,1021.8,1.0
312,2016-11-08,15.5,18.8,12.9,0.0,3.7,2.0,1014.8,1019.1,10.0
313,2016-11-09,14.7,18.3,12.3,6.7,12.7,2.7,1018.1,1022.4,5.3
314,2016-11-10,12.9,14.8,12.2,0.0,1.86,1.7,1014.4,1018.7,10.0
315,2016-11-11,14.8,19.0,11.2,2.7,8.47,1.7,1015.4,1019.7,6.5
316,2016-11-12,13.9,19.7,9.6,6.5,11.98,1.2,1019.2,1023.6,2.5
317,2016-11-13,17.5,22.9,12.4,7.4,12.22,1.4,1017.9,1022.2,9.5
318,2016-11-14,18.3,20.7,16.3,0.0,1.73,1.6,1011.2,1015.4,10.0
319,2016-11-15,18.8,22.1,13.9,5.9,10.17,2.3,1010.9,1015.1,5.0
320,2016-11-16,15.0,19.4,11.7,9.0,14.11,1.6,1015.9,1020.2,2.3
321,2016-11-17,15.4,20.8,11.0,3.1,9.02,1.6,1017.1,1021.4,7.5
322,2016-11-18,16.4,20.9,12.9,0.4,2.7,1.5,1014.3,1018.6,8.8
323,2016-11-19,21.0,22.9,18.5,2.9,6.83,3.0,1010.6,1014.8,8.3
324,2016-11-20,19.0,22.1,17.0,0.9,6.64,1.3,1013.8,1018.1,9.3
325,2016-11-21,17.4,19.5,15.7,0.0,4.47,2.0,1010.7,1014.9,10.0
326,2016-11-22,17.2,21.9,14.5,5.3,10.27,2.2,1012.0,1016.3,5.5
327,2016-11-23,14.1,17.1,12.2,2.2,7.46,2.5,1014.4,1018.7,9.3
328,2016-11-24,9.8,12.6,5.4,8.1,13.28,3.3,1017.4,1021.8,3.5
329,2016-11-25,8.5,12.6,4.9,3.3,8.67,1.8,1020.5,1025.0,4.0
330,2016-11-26,10.8,14.7,5.7,2.9,6.19,1.4,1017.4,1021.8,6.0
331,2016-11-27,13.2,14.9,11.9,0.0,1.94,2.8,1011.8,1016.2,10.0
332,2016-11-28,10.6,13.4,7.5,3.4,7.08,2.2,1019.7,1024.1,4.0
333,2016-11-29,10.2,15.4,5.4,8.0,12.3,1.6,1024.5,1029.0,3.3
334,2016-11-30,13.3,18.1,8.7,0.6,4.8,1.6,1021.7,1026.1,7.3
335,2016-12-01,13.7,17.1,10.6,0.3,4.35,2.0,1020.5,1024.9,8.5
336,2016-12-02,10.3,14.6,7.1,5.2,9.3,1.3,1023.3,1027.7,4.0
337,2016-12-03,10.6,17.4,5.6,8.9,13.1,1.4,1021.2,1025.7,4.8
338,2016-12-04,13.1,15.9,10.8,0.1,1.88,1.3,1014.8,1019.1,8.8
339,2016-12-05,13.1,17.8,9.6,4.5,8.57,1.1,1014.0,1018.3,8.5
340,2016-12-06,11.7,16.2,6.1,8.6,12.49,3.2,1017.9,1022.3,3.0
341,2016-12-07,8.6,13.4,4.1,2.5,7.0,1.5,1017.8,1022.3,6.0
342,2016-12-08,10.7,14.5,6.7,6.9,9.47,1.1,1015.2,1019.6,7.3
343,2016-12-09,14.1,17.6,8.6,5.5,9.02,3.3,1013.0,1017.4,5.5
344,2016-12-10,10.1,14.9,6.5,7.4,11.32,1.6,1017.2,1021.6,1.8
345,2016-12-11,9.3,14.3,4.5,8.3,12.4,1.2,1020.4,1024.8,0.8
346,2016-12-12,11.1,14.7,7.7,0.0,3.81,1.7,1018.3,1022.7,10.0
347,2016-12-13,13.1,14.2,11.3,0.0,2.21,2.3,1009.2,1013.5,10.0
348,2016-12-14,11.4,13.3,9.4,2.0,5.49,3.7,1009.9,1014.3,9.5
349,2016-12-15,8.3,10.8,4.3,0.1,2.78,4.7,1014.9,1019.3,10.0
350,2016-12-16,5.6,8.5,2.9,5.0,9.54,2.9,1020.4,1024.9,5.5
351,2016-12-17,7.9,12.5,3.4,5.2,9.62,1.5,1025.4,1029.9,5.8
352,2016-12-18,8.0,14.1,3.6,5.7,9.36,1.1,1026.1,1030.5,4.8
353,2016-12-19,12.2,18.3,6.3,8.0,11.34,1.6,1021.1,1025.5,5.0
354,2016-12-20,15.2,17.7,13.5,1.8,5.71,2.0,1020.1,1024.4,9.5
355,2016-12-21,16.1,19.1,12.2,0.9,5.43,1.5,1019.3,1023.7,10.0
356,2016-12-22,15.7,19.4,11.9,0.0,1.32,4.7,1009.9,1014.1,10.0
357,2016-12-23,9.7,12.5,7.6,0.0,2.72,5.0,1014.8,1019.2,10.0
358,2016-12-24,8.1,10.6,4.7,5.8,9.49,1.5,1022.0,1026.5,8.0
359,2016-12-25,10.8,15.9,6.6,6.6,10.79,1.3,1023.0,1027.4,8.8
360,2016-12-26,15.0,19.4,11.1,0.0,1.71,2.7,1014.3,1018.6,10.0
361,2016-12-27,10.5,17.3,7.1,0.3,1.89,4.8,1012.7,1017.0,8.0
362,2016-12-28,7.2,10.6,4.9,7.0,11.74,1.8,1020.9,1025.4,4.8
363,2016-12-29,6.6,9.3,4.1,0.6,3.65,2.1,1022.1,1026.6,7.3
364,2016-12-30,5.9,10.9,2.1,8.5,12.56,1.1,1025.3,1029.8,0.0
365,2016-12-31,7.3,13.4,2.9,4.5,9.86,1.4,1024.5,1028.9,3.5
366,2017-01-01,8.4,14.4,3.8,8.3,12.08,1.3,1023.3,1027.8,2.3
367,2017-01-02,10.2,14.5,5.7,1.9,5.57,1.1,1018.5,1022.9,6.5
368,2017-01-03,9.9,15.0,6.7,8.1,11.6,1.3,1018.2,1022.6,2.3
369,2017-01-04,9.8,15.6,5.4,8.1,11.53,1.5,1017.6,1022.0,3.8
370,2017-01-05,10.9,14.3,8.5,0.2,5.09,2.1,1017.8,1022.2,10.0
371,2017-01-06,9.7,14.0,6.7,6.9,11.04,2.0,1018.5,1022.9,6.8
372,2017-01-07,8.8,12.3,5.1,1.0,4.72,2.3,1014.1,1018.6,8.0
373,2017-01-08,12.2,16.2,9.9,3.4,7.75,2.8,1005.0,1009.4,8.5
374,2017-01-09,10.4,13.1,5.6,1.1,4.29,3.1,1010.2,1014.6,6.8
375,2017-01-10,7.8,10.2,5.0,0.3,3.34,2.4,1015.6,1020.1,8.0
376,2017-01-11,6.4,9.0,4.4,2.6,7.03,2.4,1017.9,1022.4,8.3
377,2017-01-12,6.5,9.4,3.0,0.5,4.86,1.6,1014.1,1018.6,10.0
378,2017-01-13,7.7,9.4,6.0,2.9,7.81,3.4,1011.1,1015.5,7.5
379,2017-01-14,5.1,7.5,3.8,4.4,9.97,4.0,1015.1,1019.6,6.8
380,2017-01-15,2.8,5.9,0.2,7.8,13.07,3.1,1019.2,1023.8,2.5
381,2017-01-16,4.5,9.1,0.2,8.8,13.52,1.8,1020.4,1024.9,5.8
382,2017-01-17,6.1,11.6,1.7,7.8,13.11,1.3,1024.8,1029.3,4.8
383,2017-01-18,8.4,12.5,3.6,2.7,7.86,1.3,1022.4,1026.8,8.5
384,2017-01-19,8.7,11.6,6.3,0.1,4.25,1.6,1016.3,1020.7,9.8
385,2017-01-20,6.6,11.0,2.6,0.4,3.15,6.4,1014.8,1019.3,8.5
386,2017-01-21,5.7,9.7,0.3,6.7,13.8,2.3,1021.8,1026.3,5.0
387,2017-01-22,6.0,9.1,3.6,0.6,4.2,4.7,1019.7,1024.2,9.8
388,2017-01-23,2.1,4.4,0.0,2.5,7.43,3.3,1023.0,1027.6,7.5
389,2017-01-24,2.8,5.6,-0.5,1.7,6.13,2.4,1026.5,1031.1,6.3
390,2017-01-25,3.3,10.1,-1.7,7.5,14.01,1.1,1027.1,1031.7,4.5
391,2017-01-26,5.8,11.1,1.5,8.7,14.5,1.4,1024.5,1029.0,2.5
392,2017-01-27,9.5,15.1,4.1,2.6,7.64,2.5,1021.3,1025.7,8.0
393,2017-01-28,7.5,13.9,2.2,8.5,14.3,1.3,1020.9,1025.4,2.5
394,2017-01-29,14.0,20.5,6.9,1.6,6.45,3.0,1013.8,1018.2,8.0
395,2017-01-30,9.5,16.1,2.7,1.7,7.36,4.4,1015.1,1019.5,7.0
396,2017-01-31,6.7,10.3,2.2,3.2,9.01,1.0,1020.4,1024.9,6.0
397,2017-02-01,7.7,10.3,3.9,4.6,9.69,2.5,1019.5,1024.0,5.0
398,2017-02-02,6.1,11.4,1.5,9.0,15.58,1.8,1022.1,1026.6,0.0
399,2017-02-03,7.8,14.1,2.0,8.8,15.44,1.4,1020.5,1024.9,2.0
400,2017-02-04,10.3,14.0,6.6,0.1,6.54,1.1,1016.3,1020.8,10.0
401,2017-02-05,11.7,14.2,9.1,0.2,3.46,3.7,1008.4,1012.7,9.8
402,2017-02-06,7.6,10.7,3.3,8.3,15.42,3.8,1014.0,1018.5,4.5
403,2017-02-07,7.0,12.1,2.6,8.4,14.73,1.6,1017.5,1021.9,7.5
404,2017-02-08,7.4,11.7,2.9,2.1,8.09,1.2,1012.7,1017.2,7.3
405,2017-02-09,4.9,6.2,2.7,0.2,3.24,4.5,1007.8,1012.3,9.8
406,2017-02-10,2.9,4.6,0.1,2.1,7.36,4.5,1011.5,1016.0,9.8
407,2017-02-11,3.3,5.8,0.6,2.7,9.0,3.6,1017.6,1022.1,9.0
408,2017-02-12,4.7,8.3,1.5,3.2,9.54,2.7,1022.5,1027.0,6.5
409,2017-02-13,5.4,11.2,0.8,7.3,14.21,1.5,1025.3,1029.8,2.3
410,2017-02-14,7.8,11.8,3.5,6.9,13.85,2.9,1025.9,1030.4,5.0
411,2017-02-15,6.3,12.2,1.3,9.7,17.47,1.4,1026.2,1030.7,0.0
412,2017-02-16,11.1,16.9,4.2,7.5,14.88,1.3,1020.6,1025.0,5.3
413,2017-02-17,15.3,18.6,10.7,2.0,7.43,4.5,1015.0,1019.3,7.5
414,2017-02-18,8.2,11.0,6.4,7.4,15.61,4.0,1017.7,1022.2,3.8
415,2017-02-19,8.5,14.3,1.7,9.7,18.22,2.2,1016.8,1021.3,2.3
416,2017-02-20,13.2,17.7,7.1,0.5,1.87,5.0,1009.1,1013.4,7.5
417,2017-02-21,8.4,12.5,5.5,8.7,16.35,1.9,1021.7,1026.2,2.5
418,2017-02-22,12.0,17.4,5.5,0.0,1.84,2.6,1012.5,1016.9,9.8
419,2017-02-23,9.3,13.6,7.4,0.1,4.05,4.6,1009.9,1014.3,10.0
420,2017-02-24,6.7,10.5,3.7,8.7,16.37,2.7,1016.9,1021.4,7.3
421,2017-02-25,6.7,11.2,2.4,2.5,10.18,1.7,1018.3,1022.7,8.0
422,2017-02-26,8.2,10.9,5.2,0.1,7.88,1.5,1018.5,1023.0,9.5
423,2017-02-27,7.9,14.0,2.8,5.6,14.29,1.9,1019.8,1024.2,2.3
424,2017-02-28,8.9,14.8,3.9,9.8,19.14,1.6,1019.8,1024.2,2.8
425,2017-03-01,9.4,15.0,4.6,3.4,12.8,1.4,1013.4,1017.8,8.3
426,2017-03-02,9.4,11.7,7.5,2.0,8.21,6.2,1009.4,1013.8,8.5
427,2017-03-03,8.3,13.1,3.4,9.7,18.78,1.7,1014.9,1019.4,3.8
428,2017-03-04,10.0,15.8,5.5,9.8,19.8,1.5,1014.7,1019.1,5.0
429,2017-03-05,9.7,13.5,6.7,0.5,5.67,1.2,1011.6,1015.9,8.8
430,2017-03-06,9.7,13.1,7.2,6.0,14.75,2.9,1007.9,1012.2,6.8
431,2017-03-07,7.6,10.8,5.3,5.7,14.6,4.5,1011.1,1015.5,7.5
432,2017-03-08,6.2,8.6,4.6,2.2,10.23,4.4,1011.6,1016.0,9.5
433,2017-03-09,9.1,11.5,5.1,7.2,17.02,5.0,1011.7,1016.1,6.8
434,2017-03-10,11.1,13.7,6.9,8.4,17.35,4.3,1014.5,1018.9,8.8
435,2017-03-11,10.1,17.3,4.2,10.1,21.08,1.9,1017.6,1022.0,2.5
436,2017-03-12,11.4,17.1,5.5,9.2,20.29,1.5,1016.3,1020.7,9.3
437,2017-03-13,10.0,12.0,8.9,0.0,3.82,1.7,1011.1,1015.5,10.0
438,2017-03-14,11.2,15.2,8.2,9.2,20.43,3.6,1010.0,1014.3,4.3
439,2017-03-15,9.0,12.7,6.4,8.5,19.19,3.5,1016.0,1020.4,4.8
440,2017-03-16,9.8,14.7,5.1,9.7,21.26,2.1,1016.3,1020.7,9.3
441,2017-03-17,10.3,16.0,5.2,9.1,20.2,1.9,1018.0,1022.4,4.8
442,2017-03-18,10.3,14.2,6.2,1.8,7.81,1.6,1019.1,1023.6,8.0
443,2017-03-19,13.0,20.2,6.4,10.2,21.23,2.2,1018.6,1022.9,5.5
444,2017-03-20,12.0,13.4,10.5,0.0,3.06,1.8,1012.0,1016.3,9.8
445,2017-03-21,11.6,14.9,8.0,3.6,12.07,3.4,1008.4,1012.7,6.3
446,2017-03-22,10.5,14.2,6.0,6.1,16.15,1.9,1015.4,1019.8,7.0
447,2017-03-23,8.8,11.3,6.0,0.1,5.44,1.4,1014.6,1019.0,7.5
448,2017-03-24,10.5,14.4,5.5,2.5,10.9,1.4,1015.3,1019.7,7.0
449,2017-03-25,10.7,13.7,8.8,0.3,9.53,1.2,1013.4,1017.8,10.0
450,2017-03-26,10.8,15.4,7.6,5.8,16.72,2.6,1012.5,1016.9,7.5
451,2017-03-27,10.1,12.6,7.5,3.7,12.85,3.8,1015.9,1020.3,6.8
452,2017-03-28,10.8,14.9,6.0,10.6,23.59,2.6,1019.4,1023.8,1.8
453,2017-03-29,11.4,15.9,8.5,0.0,3.16,1.5,1018.0,1022.4,10.0
454,2017-03-30,15.4,18.9,13.6,9.6,21.49,2.7,1015.0,1019.3,9.0
455,2017-03-31,11.4,14.0,9.5,0.0,3.42,2.2,1009.3,1013.7,10.0
456,2017-04-01,11.2,16.0,7.4,7.2,21.47,2.2,1009.5,1013.8,6.8
457,2017-04-02,10.8,15.2,7.2,7.0,17.02,3.1,1013.4,1017.8,3.8
458,2017-04-03,11.6,17.2,6.1,11.0,24.08,2.4,1019.0,1023.4,0.0
459,2017-04-04,14.1,20.0,7.5,10.8,25.28,1.5,1021.2,1025.5,3.5
460,2017-04-05,17.0,19.9,13.4,0.2,7.82,1.6,1018.1,1022.4,10.0
461,2017-04-06,17.5,18.6,16.4,0.0,3.8,2.0,1012.6,1016.8,10.0
462,2017-04-07,18.2,19.7,17.0,0.0,5.8,2.2,1008.8,1013.0,10.0
463,2017-04-08,18.6,20.9,16.4,0.0,6.22,1.9,1006.5,1010.7,10.0
464,2017-04-09,16.5,19.9,13.7,0.7,11.03,2.5,1007.4,1011.7,10.0
465,2017-04-10,15.1,17.9,13.2,0.0,2.62,2.1,1002.9,1007.2,10.0
466,2017-04-11,14.2,16.6,10.9,0.2,5.51,2.5,998.7,1003.0,9.8
467,2017-04-12,14.4,19.9,10.0,9.6,24.22,2.1,1008.2,1012.5,6.3
468,2017-04-13,14.2,19.7,8.7,11.2,25.32,2.2,1015.6,1019.9,0.8
469,2017-04-14,16.9,22.5,10.3,10.8,25.97,1.9,1014.4,1018.7,0.5
470,2017-04-15,20.6,25.1,16.6,7.3,21.61,2.8,1012.5,1016.7,7.8
471,2017-04-16,21.6,25.9,19.4,6.2,18.83,2.0,1011.1,1015.3,7.5
472,2017-04-17,19.5,22.5,17.0,0.0,1.07,4.4,1000.4,1004.5,10.0
473,2017-04-18,17.4,19.9,15.4,4.8,17.93,4.2,999.0,1003.2,9.5
474,2017-04-19,16.1,18.6,12.9,11.2,26.57,4.6,1007.0,1011.3,2.8
475,2017-04-20,14.6,17.6,12.7,0.0,6.68,1.2,1008.2,1012.5,10.0
476,2017-04-21,16.7,20.5,14.1,1.8,13.74,2.2,1004.7,1008.9,9.8
477,2017-04-22,17.1,22.5,13.2,11.5,26.06,3.5,1006.3,1010.5,4.5
478,2017-04-23,16.2,22.2,9.7,11.6,27.72,2.0,1012.8,1017.1,0.0
479,2017-04-24,18.0,24.9,12.1,9.0,25.51,1.7,1016.3,1020.6,4.0
480,2017-04-25,19.8,24.8,15.3,3.4,15.75,1.9,1016.1,1020.3,8.8
481,2017-04-26,16.7,20.0,15.3,0.0,4.37,1.5,1009.8,1014.1,10.0
482,2017-04-27,15.8,19.7,11.4,4.5,19.06,2.9,1006.7,1011.0,9.0
483,2017-04-28,15.7,20.6,9.7,11.5,27.53,2.3,1006.9,1011.1,0.8
484,2017-04-29,18.2,23.2,14.5,11.5,25.32,2.6,1006.6,1010.8,0.5
485,2017-04-30,19.0,23.7,14.4,11.5,25.68,2.5,1010.1,1014.4,1.0
486,2017-05-01,18.5,22.8,14.3,10.5,23.25,2.2,1013.2,1017.5,5.8
487,2017-05-02,19.3,24.4,15.1,6.1,18.42,1.9,1016.0,1020.2,10.0
488,2017-05-03,21.3,26.7,17.7,6.9,21.98,1.5,1016.6,1020.8,7.3
489,2017-05-04,21.4,26.2,17.4,6.3,21.97,1.6,1012.1,1016.2,8.0
490,2017-05-05,21.6,27.3,18.5,4.1,18.29,1.8,1010.8,1014.9,9.8
491,2017-05-06,19.7,23.1,16.5,5.3,15.82,2.8,1010.8,1015.0,7.3
492,2017-05-07,18.6,23.5,15.4,8.2,22.04,1.9,1012.6,1016.8,7.5
493,2017-05-08,18.9,25.3,13.8,7.4,21.41,1.8,1011.6,1015.9,8.5
494,2017-05-09,16.8,19.5,15.2,0.0,2.8,2.3,1007.0,1011.2,10.0
495,2017-05-10,17.6,19.2,16.3,0.7,7.4,4.7,1009.0,1013.2,8.0
496,2017-05-11,20.2,25.8,13.9,9.9,25.67,2.2,1012.5,1016.7,5.5
497,2017-05-12,18.8,20.5,17.5,0.0,1.65,1.4,1006.4,1010.6,10.0
498,2017-05-13,19.4,23.6,16.9,9.6,25.88,2.6,1002.9,1007.1,8.0
499,2017-05-14,19.1,23.1,15.3,10.6,26.83,2.0,1007.6,1011.8,6.3
500,2017-05-15,17.8,22.2,13.6,7.9,21.45,2.1,1009.4,1013.7,6.5
501,2017-05-16,16.9,19.8,13.8,1.9,10.67,1.5,1007.0,1011.3,9.8
502,2017-05-17,18.2,22.6,13.9,11.9,27.51,2.2,1006.8,1011.0,3.5
503,2017-05-18,19.1,24.0,14.2,12.3,28.14,2.1,1011.5,1015.8,0.0
504,2017-05-19,20.1,25.2,14.8,12.3,28.9,1.8,1013.3,1017.6,0.5
505,2017-05-20,20.7,26.1,15.6,10.0,25.0,1.6,1012.7,1016.9,8.0
506,2017-05-21,21.6,26.9,16.4,12.3,29.84,1.6,1011.5,1015.7,8.5
507,2017-05-22,22.6,27.4,17.3,12.4,29.22,1.7,1010.1,1014.3,2.5
508,2017-05-23,22.0,27.0,18.3,4.2,16.98,1.5,1007.5,1011.7,7.3
509,2017-05-24,20.2,22.3,19.1,0.0,4.24,1.4,1004.1,1008.3,10.0
510,2017-05-25,21.4,25.1,18.6,7.7,21.53,2.1,1001.7,1005.9,10.0
511,2017-05-26,18.5,21.3,15.4,12.5,30.43,3.7,1003.3,1007.5,1.0
512,2017-05-27,18.7,23.4,13.7,12.5,29.7,2.0,1008.4,1012.6,0.5
513,2017-05-28,20.0,25.0,14.7,12.1,27.99,1.9,1010.6,1014.8,0.0
514,2017-05-29,21.4,25.6,17.3,12.2,27.42,2.2,1009.9,1014.1,0.0
515,2017-05-30,22.3,27.9,17.6,10.6,25.32,1.9,1007.3,1011.4,7.5
516,2017-05-31,22.2,26.2,20.3,2.6,13.1,1.2,1001.8,1005.9,8.0
