,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
229,2016-08-17,30.1,35.4,25.4,0.0,11.4,24.72,,,1.9,29.1,997.4,69.0,1001.7,4.8
230,2016-08-18,30.7,36.4,26.5,0.0,9.0,21.65,,,1.8,27.9,999.6,64.0,1004.0,3.3
231,2016-08-19,30.2,36.3,26.5,0.0,7.9,21.95,,,1.6,29.8,1001.2,71.0,1005.6,9.5
232,2016-08-20,30.8,37.0,26.2,,10.9,21.98,,,2.2,28.7,999.0,66.0,1003.4,5.5
233,2016-08-21,30.0,36.8,25.1,4.5,9.6,21.94,,,1.8,29.1,998.1,70.0,1002.5,2.0
234,2016-08-22,30.8,36.9,26.1,,10.8,22.07,,,2.1,29.5,998.8,68.0,1003.2,1.0
235,2016-08-23,31.3,38.0,26.3,,10.9,24.2,,,2.5,25.2,999.0,57.0,1003.4,1.5
236,2016-08-24,29.4,37.1,25.2,4.5,7.5,18.57,,,1.6,26.7,999.7,66.0,1004.1,4.0
237,2016-08-25,30.4,36.1,25.3,0.0,6.4,19.54,,,1.5,28.2,1000.2,66.0,1004.6,4.8
238,2016-08-26,29.9,36.5,25.5,,9.0,20.65,,,2.3,27.4,1000.1,66.0,1004.5,6.3
239,2016-08-27,29.6,35.6,25.3,,8.9,22.19,,,2.6,26.5,999.1,65.0,1003.5,4.5
240,2016-08-28,26.7,29.9,23.6,26.5,0.1,6.92,,,2.0,27.6,992.4,79.0,996.8,10.0
241,2016-08-29,22.5,26.0,20.1,2.0,3.7,15.03,,,2.7,20.6,994.0,76.0,998.4,7.5
242,2016-08-30,24.3,29.7,19.2,0.0,8.1,20.31,,,3.6,17.7,992.8,60.0,997.2,5.8
243,2016-08-31,26.0,29.7,22.3,,8.9,22.66,,,5.2,19.4,996.8,58.0,1001.2,2.3
244,2016-09-01,26.5,31.5,23.2,0.0,2.4,14.16,,,2.1,22.6,1002.5,66.0,1006.9,8.3
245,2016-09-02,27.1,31.4,22.2,0.0,1.9,11.51,,,2.5,22.1,1002.4,63.0,1006.8,9.3
246,2016-09-03,27.2,29.1,25.0,0.0,0.0,4.75,,,2.0,24.0,1002.6,67.0,1007.0,10.0
247,2016-09-04,25.2,29.1,23.5,27.0,0.0,3.4,,,2.1,26.8,1003.1,85.0,1007.6,10.0
248,2016-09-05,27.8,32.8,23.7,6.0,8.4,22.23,,,2.2,29.1,1005.0,79.0,1009.4,7.0
249,2016-09-06,28.7,34.2,23.9,,6.9,18.89,,,1.8,29.3,1002.8,76.0,1007.2,4.3
250,2016-09-07,28.8,33.6,25.9,0.0,5.6,17.8,,,2.0,30.2,999.0,78.0,1003.4,8.3
251,2016-09-08,25.9,30.4,22.7,1.0,8.5,19.34,,,2.2,23.2,1001.6,70.0,1006.1,6.5
252,2016-09-09,25.9,31.8,20.2,0.0,11.4,22.97,,,1.6,20.8,1004.6,64.0,1009.1,4.8
253,2016-09-10,26.7,31.8,21.6,,7.6,18.66,,,1.5,22.5,1006.4,66.0,1010.9,7.0
254,2016-09-11,27.9,33.3,22.9,0.0,10.0,21.77,,,1.6,23.8,1007.9,65.0,1012.3,7.3
255,2016-09-12,23.7,28.4,22.0,46.0,0.1,4.63,,,1.6,28.1,1007.6,96.0,1012.1,10.0
256,2016-09-13,25.0,29.7,21.7,9.5,1.7,12.94,,,1.3,26.8,1010.3,86.0,1014.9,10.0
257,2016-09-14,24.9,28.2,22.9,29.0,0.2,8.64,,,1.3,28.9,1011.2,91.0,1015.7,10.0
258,2016-09-15,26.2,30.9,22.2,13.0,4.9,17.37,,,1.4,27.0,1010.2,81.0,1014.7,10.0
259,2016-09-16,27.3,32.6,23.3,,6.0,17.04,,,1.6,27.7,1009.3,78.0,1013.7,9.3
260,2016-09-17,27.3,33.4,22.9,34.0,9.2,20.67,,,2.5,27.8,1006.3,79.0,1010.8,9.0
261,2016-09-18,25.1,26.0,24.1,42.0,0.2,3.91,,,1.5,31.0,1003.7,98.0,1008.2,10.0
262,2016-09-19,24.3,25.8,22.4,29.5,0.0,3.13,,,1.7,29.7,999.4,98.0,1003.9,10.0
263,2016-09-20,21.8,24.6,18.8,27.5,0.5,10.46,,,3.6,21.1,1001.9,81.0,1006.4,8.3
264,2016-09-21,22.9,28.1,18.6,,5.1,16.51,,,2.2,19.5,1010.9,70.0,1015.4,5.5
265,2016-09-22,21.8,23.2,20.0,2.0,0.0,4.06,,,1.1,24.2,1010.3,92.0,1014.9,8.8
266,2016-09-23,24.8,30.8,20.7,0.0,8.6,19.28,,,1.5,23.5,1009.6,77.0,1014.1,5.5
267,2016-09-24,26.0,30.8,21.3,,7.9,17.9,,,1.5,23.6,1009.4,71.0,1013.9,4.8
268,2016-09-25,26.7,31.4,22.5,,3.3,13.85,,,1.5,26.1,1010.1,75.0,1014.6,9.3
269,2016-09-26,28.2,33.4,24.1,,9.1,16.37,,,1.6,26.2,1010.1,70.0,1014.6,3.3
270,2016-09-27,27.6,33.8,24.3,18.0,6.8,14.34,,,1.4,29.3,1009.7,80.0,1014.1,9.8
271,2016-09-28,25.8,28.5,24.6,3.5,0.0,4.7,,,1.1,31.9,1008.8,96.0,1013.3,10.0
272,2016-09-29,24.9,27.9,23.7,38.0,0.3,6.69,,,1.5,30.5,1008.7,97.0,1013.2,10.0
273,2016-09-30,26.0,31.4,22.8,10.5,5.9,17.3,,,2.3,29.2,1009.2,88.0,1013.7,10.0
274,2016-10-01,27.3,32.0,24.0,0.0,8.9,17.21,,,2.0,28.9,1011.4,81.0,1015.9,4.8
275,2016-10-02,27.8,33.3,23.2,0.0,8.8,17.53,,,1.5,29.4,1010.5,80.0,1014.9,7.0
276,2016-10-03,26.6,31.3,23.0,1.0,2.5,10.9,,,1.5,29.4,1006.1,85.0,1010.6,10.0
277,2016-10-04,27.0,31.2,22.7,0.0,1.0,10.58,,,2.5,26.1,1007.1,75.0,1011.5,8.5
278,2016-10-05,26.1,29.2,23.9,11.5,1.9,7.26,,,3.9,28.8,1005.8,85.0,1010.3,8.0
279,2016-10-06,25.8,31.2,22.6,,7.2,17.52,,,1.9,24.6,1012.1,75.0,1016.6,6.3
280,2016-10-07,25.7,31.4,21.9,,8.0,16.39,,,1.9,21.3,1013.6,65.0,1018.2,7.8
281,2016-10-08,24.9,30.9,22.5,72.0,2.9,9.4,,,2.3,26.5,1007.7,85.0,1012.2,9.5
282,2016-10-09,21.4,26.4,17.5,7.0,6.9,15.1,,,3.0,18.6,1007.6,74.0,1012.2,6.8
283,2016-10-10,20.5,26.5,16.2,,11.0,19.53,,,2.5,14.3,1010.3,61.0,1014.9,1.3
284,2016-10-11,20.9,26.7,16.0,0.0,6.0,15.79,,,1.5,16.4,1011.0,67.0,1015.6,6.3
285,2016-10-12,20.4,24.9,16.2,,0.7,9.75,,,2.0,15.0,1013.3,64.0,1017.9,9.5
286,2016-10-13,19.8,24.9,15.8,,1.4,11.14,,,2.6,13.9,1015.1,61.0,1019.7,10.0
287,2016-10-14,19.4,23.1,15.6,0.0,0.7,7.78,,,1.5,12.9,1017.4,58.0,1022.1,9.3
288,2016-10-15,20.3,26.8,14.1,0.5,5.7,12.7,,,2.3,12.4,1018.0,54.0,1022.7,8.0
289,2016-10-16,21.7,26.6,16.8,7.0,1.0,9.66,,,1.6,21.8,1014.3,85.0,1018.9,10.0
290,2016-10-17,24.1,29.8,20.6,2.0,8.1,16.28,,,1.4,24.6,1011.4,83.0,1015.9,5.5
291,2016-10-18,23.7,29.2,21.0,0.0,4.0,12.05,,,1.2,23.4,1012.0,81.0,1016.6,8.0
292,2016-10-19,21.8,24.3,19.8,0.0,0.0,5.11,,,0.9,23.2,1011.4,89.0,1016.0,9.5
293,2016-10-20,21.9,26.3,18.0,,2.5,11.45,,,1.3,20.1,1011.6,78.0,1016.1,10.0
294,2016-10-21,19.4,21.4,17.8,4.0,0.0,3.8,,,1.2,19.6,1012.5,87.0,1017.1,10.0
295,2016-10-22,19.1,21.2,17.3,29.5,0.0,2.04,,,1.2,22.2,1006.8,100.0,1011.4,10.0
296,2016-10-23,19.5,21.6,17.7,4.0,2.1,6.3,,,3.1,18.9,1004.7,84.0,1009.3,9.5
297,2016-10-24,19.6,25.1,15.2,,10.6,16.94,,,2.3,14.4,1009.8,64.0,1014.4,0.8
298,2016-10-25,20.0,24.7,15.5,10.5,0.6,5.52,,,1.1,19.9,1010.1,85.0,1014.7,10.0
299,2016-10-26,21.1,24.8,18.2,3.5,0.2,5.19,,,1.6,23.2,1012.1,93.0,1016.6,9.8
300,2016-10-27,20.8,26.3,16.6,0.0,4.1,11.36,,,3.2,15.9,1014.0,67.0,1018.6,9.3
301,2016-10-28,20.2,24.2,18.0,32.5,0.0,1.2,,,2.3,22.6,1008.4,95.0,1013.0,10.0
302,2016-10-29,19.1,23.7,13.5,,9.3,14.86,,,2.6,14.9,1014.5,68.0,1019.1,2.5
303,2016-10-30,17.0,22.7,12.2,,8.1,14.97,,,1.9,12.9,1020.2,68.0,1024.9,4.8
304,2016-10-31,15.3,18.4,13.3,16.0,0.2,3.21,,,1.7,14.5,1018.1,84.0,1022.9,9.3
305,2016-11-01,13.9,19.2,8.9,0.0,9.5,15.75,,,2.6,11.4,1018.9,72.0,1023.6,3.8
306,2016-11-02,12.0,18.9,5.8,,10.3,15.88,,,1.5,9.5,1019.2,70.0,1024.0,0.0
307,2016-11-03,11.7,18.5,6.4,,9.5,15.3,,,1.7,9.3,1017.9,71.0,1022.7,0.3
308,2016-11-04,12.2,19.7,6.0,,10.3,15.79,,,1.3,10.1,1014.2,73.0,1018.9,0.0
309,2016-11-05,14.8,21.9,8.4,,9.9,14.95,,,1.5,12.0,1011.8,73.0,1016.5,2.5
310,2016-11-06,16.8,23.7,10.7,,8.6,13.94,,,2.9,13.2,1015.6,71.0,1020.3,2.8
311,2016-11-07,14.9,21.1,10.5,,10.0,15.2,,,2.0,10.2,1017.3,62.0,1022.0,0.0
312,2016-11-08,14.3,19.5,10.7,1.5,0.4,6.46,,,1.4,13.7,1014.3,85.0,1019.1,9.3
313,2016-11-09,13.3,18.7,9.5,0.0,8.7,14.14,,,3.0,10.5,1017.6,71.0,1022.4,3.8
314,2016-11-10,12.3,14.1,11.1,25.0,0.0,3.01,,,1.9,11.4,1014.7,80.0,1019.4,10.0
315,2016-11-11,13.9,19.1,10.1,,5.5,12.48,,,1.4,12.4,1015.0,81.0,1019.7,5.3
316,2016-11-12,13.7,20.5,7.8,,7.7,12.84,,,1.3,12.0,1019.1,79.0,1023.8,3.3
317,2016-11-13,16.9,23.8,10.0,1.5,9.1,13.34,,,1.3,14.2,1017.9,76.0,1022.6,9.0
318,2016-11-14,17.3,19.0,15.9,9.0,0.0,2.93,,,1.0,19.1,1011.5,97.0,1016.2,10.0
319,2016-11-15,18.2,22.6,12.9,1.0,4.7,9.85,,,2.0,17.9,1010.2,86.0,1014.8,5.0
320,2016-11-16,14.6,20.3,9.9,,9.9,14.41,,,1.7,11.6,1015.4,72.0,1020.1,0.0
321,2016-11-17,14.2,21.5,7.7,,5.0,10.87,,,1.5,10.4,1016.9,67.0,1021.6,7.5
322,2016-11-18,14.5,17.6,10.7,11.5,0.3,3.77,,,1.3,14.4,1014.6,86.0,1019.3,10.0
323,2016-11-19,18.8,22.7,15.2,29.5,1.9,5.67,,,1.6,20.7,1010.4,95.0,1015.0,6.0
324,2016-11-20,18.7,21.7,16.1,0.0,0.4,6.16,,,1.4,19.1,1013.4,89.0,1018.1,10.0
325,2016-11-21,16.9,19.8,14.2,0.5,0.1,4.38,,,1.1,17.2,1010.3,89.0,1015.0,10.0
326,2016-11-22,17.2,22.5,13.1,,7.3,11.74,,,1.8,15.2,1011.2,79.0,1015.8,4.5
327,2016-11-23,14.4,17.7,12.3,1.0,3.5,8.45,,,1.9,11.9,1013.4,73.0,1018.1,9.8
328,2016-11-24,9.8,12.9,4.6,1.0,6.5,11.77,,,2.8,8.0,1016.3,66.0,1021.1,5.0
329,2016-11-25,7.6,13.7,1.9,,9.7,13.36,,,1.8,7.2,1020.1,71.0,1025.0,0.0
330,2016-11-26,10.3,16.1,3.9,0.5,5.0,9.12,,,1.4,10.0,1017.4,79.0,1022.2,7.0
331,2016-11-27,12.8,13.9,11.5,27.5,0.0,1.22,,,1.8,13.8,1011.1,93.0,1015.8,10.0
332,2016-11-28,9.7,13.7,5.4,,4.4,9.09,,,1.7,8.5,1019.0,73.0,1023.9,5.3
333,2016-11-29,8.8,15.5,2.7,,8.6,12.27,,,1.8,8.1,1024.2,74.0,1029.0,5.0
334,2016-11-30,11.2,16.1,5.1,0.0,1.6,6.23,,,1.3,10.2,1021.8,77.0,1026.6,7.5
335,2016-12-01,13.1,17.6,8.8,1.5,1.3,6.31,,,1.5,11.8,1020.0,79.0,1024.8,9.5
336,2016-12-02,9.5,14.9,5.3,,7.5,10.08,,,1.3,9.1,1022.8,79.0,1027.6,5.3
337,2016-12-03,9.3,17.5,2.7,,9.6,13.21,,,1.2,8.3,1021.1,74.0,1026.0,2.5
338,2016-12-04,9.9,11.9,7.6,12.5,0.0,1.0,,,1.2,11.5,1014.6,93.0,1019.4,9.3
339,2016-12-05,11.6,16.3,7.9,,1.4,6.23,,,1.0,12.3,1013.8,91.0,1018.6,10.0
340,2016-12-06,10.8,14.6,4.4,,8.3,11.73,,,2.2,8.1,1017.1,63.0,1021.9,3.3
341,2016-12-07,7.2,14.0,1.2,,7.2,11.08,,,1.3,7.5,1017.6,76.0,1022.5,3.3
342,2016-12-08,7.9,13.8,3.2,,5.1,8.75,,,1.3,7.6,1015.2,74.0,1020.1,5.0
343,2016-12-09,10.4,17.2,5.8,0.0,3.7,7.05,,,1.6,9.5,1012.5,76.0,1017.3,4.5
344,2016-12-10,8.4,14.7,3.4,,8.9,11.62,,,1.7,7.7,1016.7,72.0,1021.5,1.8
345,2016-12-11,8.0,15.1,1.6,,9.6,12.69,,,1.8,6.7,1020.0,66.0,1024.8,1.8
346,2016-12-12,9.3,15.4,3.1,5.0,0.8,6.03,,,1.3,8.9,1018.5,76.0,1023.4,10.0
347,2016-12-13,12.1,14.5,10.4,12.5,0.0,2.18,,,1.5,13.8,1008.8,97.0,1013.5,10.0
348,2016-12-14,11.0,14.2,7.7,0.5,1.8,5.44,,,2.5,10.4,1008.5,79.0,1013.2,9.0
349,2016-12-15,7.1,8.5,5.4,10.0,0.1,2.71,,,2.2,8.0,1013.7,79.0,1018.6,9.3
350,2016-12-16,4.9,8.7,1.5,,7.1,10.51,,,2.1,5.0,1019.7,59.0,1024.7,3.8
351,2016-12-17,4.7,11.5,-0.4,,5.5,10.1,,,1.2,6.4,1025.3,76.0,1030.3,3.5
352,2016-12-18,6.0,13.0,-0.6,,6.7,10.11,,,1.3,6.9,1026.1,76.0,1031.0,5.8
353,2016-12-19,10.0,19.5,2.3,,9.3,11.8,,,1.3,8.8,1021.3,74.0,1026.1,3.5
354,2016-12-20,13.0,17.2,9.8,0.0,0.6,4.22,,,1.2,12.8,1020.1,85.0,1024.9,10.0
355,2016-12-21,14.9,21.1,9.6,0.0,4.7,8.57,,,1.3,13.8,1019.4,83.0,1024.1,7.3
356,2016-12-22,14.7,19.4,11.9,26.5,0.0,1.75,,,2.7,15.0,1009.1,89.0,1013.8,10.0
357,2016-12-23,9.4,12.0,6.8,0.0,0.9,4.28,,,3.3,7.5,1013.9,63.0,1018.7,8.8
358,2016-12-24,7.6,12.2,3.6,,6.5,10.98,,,1.4,7.1,1021.5,69.0,1026.4,9.8
359,2016-12-25,10.3,16.7,4.4,,8.4,11.42,,,1.3,8.6,1022.9,71.0,1027.7,8.3
360,2016-12-26,12.6,17.3,9.8,6.5,0.0,2.24,,,1.4,12.8,1014.5,87.0,1019.2,10.0
361,2016-12-27,10.8,17.0,5.5,31.0,1.1,4.84,,,3.7,10.2,1011.0,74.0,1015.8,7.5
362,2016-12-28,6.0,11.3,2.0,,9.2,12.5,,,2.5,6.2,1020.4,68.0,1025.3,1.5
363,2016-12-29,4.6,8.3,1.3,0.0,1.1,2.8,,,1.5,6.6,1021.6,78.0,1026.5,7.0
364,2016-12-30,4.3,11.1,-1.4,,9.7,12.88,,,1.5,5.8,1024.8,74.0,1029.8,0.0
365,2016-12-31,6.0,13.2,-0.8,,9.4,12.59,,,1.6,6.8,1024.3,75.0,1029.2,0.0
366,2017-01-01,6.5,13.6,0.6,,9.5,12.46,,,1.4,7.4,1023.1,79.0,1028.0,0.0
367,2017-01-02,8.7,14.7,2.1,,2.5,6.78,,,1.4,8.7,1018.3,78.0,1023.1,4.8
368,2017-01-03,9.0,15.8,4.0,,9.2,12.29,,,1.4,8.4,1017.8,76.0,1022.7,3.0
369,2017-01-04,8.1,15.7,1.7,,8.5,11.87,,,1.3,8.0,1017.3,76.0,1022.1,2.8
370,2017-01-05,9.3,14.9,5.0,0.0,0.8,6.72,,,3.2,7.6,1017.7,67.0,1022.5,10.0
371,2017-01-06,9.2,14.3,6.3,0.0,6.8,11.07,,,2.4,6.1,1018.3,53.0,1023.1,5.8
372,2017-01-07,7.9,12.2,2.1,4.5,2.3,5.31,,,1.3,8.8,1014.1,81.0,1018.9,7.5
373,2017-01-08,12.0,15.2,9.5,29.5,1.6,5.84,,,2.1,12.7,1004.2,90.0,1008.9,8.8
374,2017-01-09,9.8,12.1,4.7,0.0,0.6,4.43,,,2.1,9.0,1009.4,75.0,1014.1,8.3
375,2017-01-10,6.1,11.1,2.3,,1.6,6.24,,,1.7,7.3,1015.0,79.0,1019.9,7.0
376,2017-01-11,4.7,9.1,0.8,0.0,5.7,9.28,,,1.9,5.8,1017.2,69.0,1022.1,4.0
377,2017-01-12,4.3,9.3,-0.5,0.0,2.4,7.49,,,1.3,5.9,1013.9,72.0,1018.8,7.8
378,2017-01-13,6.9,9.8,3.4,0.0,5.6,10.14,,,2.4,5.6,1010.3,57.0,1015.1,5.8
379,2017-01-14,4.6,7.8,2.3,0.0,4.4,10.14,,,2.5,4.2,1013.9,50.0,1018.8,4.3
380,2017-01-15,1.5,5.4,-1.7,0.0,6.0,10.49,,,1.5,3.9,1018.6,58.0,1023.6,4.8
381,2017-01-16,2.4,9.4,-3.6,,9.3,13.19,,,2.0,4.8,1019.9,68.0,1024.9,2.0
382,2017-01-17,4.4,12.3,-2.0,,8.4,13.12,,,1.5,5.5,1024.4,69.0,1029.4,5.8
383,2017-01-18,6.2,12.1,0.5,0.0,0.6,5.44,,,1.3,7.0,1022.3,75.0,1027.2,8.8
384,2017-01-19,7.3,12.5,3.7,,0.1,5.04,,,1.1,7.9,1015.8,78.0,1020.7,9.3
385,2017-01-20,5.4,9.1,1.9,3.0,2.1,5.92,,,3.6,6.8,1013.4,75.0,1018.3,8.5
386,2017-01-21,3.9,8.9,-1.3,,7.5,11.82,,,1.5,5.6,1021.3,71.0,1026.2,4.0
387,2017-01-22,4.4,7.4,2.6,1.5,1.2,5.34,,,2.2,6.4,1019.0,76.0,1023.9,9.5
388,2017-01-23,2.2,5.7,-1.5,0.0,5.6,10.03,,,2.2,4.2,1022.1,59.0,1027.1,5.8
389,2017-01-24,0.8,6.6,-3.9,0.0,4.3,9.14,,,1.8,4.0,1026.0,65.0,1031.0,4.5
390,2017-01-25,1.6,8.8,-4.5,,10.0,14.32,,,1.3,4.2,1027.0,65.0,1032.0,1.8
391,2017-01-26,3.6,10.8,-2.9,,10.0,14.89,,,1.4,5.0,1024.5,66.0,1029.4,0.0
392,2017-01-27,6.6,15.2,-0.6,0.0,4.6,9.27,,,1.9,7.8,1021.2,79.0,1026.1,5.5
393,2017-01-28,7.6,14.7,1.2,,9.1,14.36,,,1.4,7.4,1020.6,74.0,1025.5,3.3
394,2017-01-29,12.0,20.3,4.6,5.5,1.2,6.51,,,2.4,11.6,1013.9,77.0,1018.7,8.0
395,2017-01-30,10.5,15.9,3.2,0.0,4.3,9.92,,,3.6,9.7,1013.7,71.0,1018.5,6.5
396,2017-01-31,5.6,11.7,0.4,,9.9,14.98,,,1.7,6.1,1019.9,69.0,1024.8,0.5
397,2017-02-01,6.3,10.8,2.2,0.0,3.7,6.56,,,1.7,6.3,1018.9,67.0,1023.7,5.8
398,2017-02-02,4.8,11.6,-1.2,,10.1,15.92,,,1.6,5.1,1021.5,63.0,1026.4,1.0
399,2017-02-03,5.9,13.6,-1.5,,10.2,15.76,,,1.3,5.3,1020.3,61.0,1025.2,2.5
400,2017-02-04,9.5,15.1,4.2,0.0,0.9,8.22,,,1.5,6.5,1016.3,57.0,1021.1,9.8
401,2017-02-05,10.7,13.9,7.8,29.5,0.0,2.02,,,2.6,10.9,1007.8,84.0,1012.6,8.0
402,2017-02-06,7.4,11.3,3.4,,7.8,14.99,,,2.5,5.4,1013.1,53.0,1018.0,2.0
403,2017-02-07,6.4,12.4,1.0,,8.6,14.82,,,2.0,5.8,1016.8,63.0,1021.7,7.3
404,2017-02-08,6.3,10.9,0.9,0.0,1.7,6.84,,,1.2,6.7,1012.4,72.0,1017.2,7.5
405,2017-02-09,4.5,6.9,1.2,6.0,0.7,5.21,,,3.1,6.1,1006.7,72.0,1011.5,9.8
406,2017-02-10,1.9,4.6,0.8,0.0,4.4,10.18,,,3.4,4.5,1010.7,64.0,1015.6,8.0
407,2017-02-11,2.6,6.7,0.1,0.0,4.2,9.29,,,2.5,4.6,1016.7,63.0,1021.7,5.8
408,2017-02-12,3.1,9.2,-2.2,,6.9,13.62,,,1.9,4.7,1021.8,64.0,1026.8,2.5
409,2017-02-13,4.0,11.2,-2.4,,9.9,16.88,,,1.6,4.5,1024.9,59.0,1029.9,1.8
410,2017-02-14,5.6,12.3,0.5,0.0,6.1,12.01,,,1.9,6.0,1025.5,67.0,1030.5,3.0
411,2017-02-15,5.5,12.7,-1.1,,10.6,17.6,,,1.5,5.8,1025.8,67.0,1030.8,0.5
412,2017-02-16,8.4,17.5,-0.9,,8.7,15.68,,,1.8,6.7,1020.8,63.0,1025.7,4.3
413,2017-02-17,13.8,19.7,8.9,6.0,2.9,9.4,,,2.6,12.8,1014.4,80.0,1019.2,7.3
414,2017-02-18,8.3,12.5,4.4,,9.4,16.56,,,2.6,6.3,1016.6,58.0,1021.4,3.5
415,2017-02-19,6.3,13.1,-0.9,,10.6,18.82,,,1.9,5.5,1016.6,60.0,1021.5,1.3
416,2017-02-20,11.6,16.3,5.6,10.5,0.0,0.98,,,3.2,11.1,1008.4,77.0,1013.2,8.0
417,2017-02-21,7.6,13.4,3.4,,9.2,17.76,,,1.9,6.0,1021.2,60.0,1026.1,2.0
418,2017-02-22,8.3,15.2,2.0,10.5,0.0,2.77,,,1.3,9.3,1013.1,82.0,1018.0,8.3
419,2017-02-23,9.7,14.0,5.8,7.0,0.3,7.22,,,4.1,9.3,1008.5,75.0,1013.3,10.0
420,2017-02-24,6.2,11.1,2.3,0.0,5.2,13.82,,,1.8,6.2,1016.0,68.0,1020.9,6.8
421,2017-02-25,5.6,11.8,-0.5,,9.1,18.02,,,1.7,5.7,1017.9,65.0,1022.8,2.8
422,2017-02-26,6.7,11.3,2.6,,0.1,8.15,,,1.4,6.6,1018.0,68.0,1022.9,8.3
423,2017-02-27,8.2,14.9,1.6,,10.3,19.15,,,1.9,6.5,1019.0,63.0,1023.9,1.8
424,2017-02-28,8.6,15.2,1.8,,10.9,19.25,,,1.7,5.7,1019.3,54.0,1024.1,2.5
425,2017-03-01,8.1,14.1,2.6,0.0,3.2,11.0,,,1.5,7.4,1013.2,68.0,1018.0,6.8
426,2017-03-02,8.8,12.4,5.0,0.5,4.2,13.76,,,3.6,7.5,1008.3,67.0,1013.0,7.8
427,2017-03-03,8.0,13.8,3.0,,8.1,15.59,,,1.3,6.9,1014.3,67.0,1019.1,6.5
428,2017-03-04,9.8,16.3,3.7,,10.6,20.38,,,1.8,7.2,1014.3,62.0,1019.1,6.8
429,2017-03-05,9.2,13.7,4.4,0.5,2.2,7.27,,,1.4,9.4,1011.6,80.0,1016.4,10.0
430,2017-03-06,9.8,15.0,5.9,,4.5,12.66,,,2.2,7.8,1006.8,66.0,1011.5,5.5
431,2017-03-07,6.7,11.7,1.6,0.0,7.6,16.83,,,2.8,5.5,1010.1,58.0,1015.0,4.5
432,2017-03-08,6.0,9.1,4.1,0.0,3.9,11.57,,,2.8,5.1,1010.8,55.0,1015.7,6.5
433,2017-03-09,7.8,13.0,3.4,0.0,6.9,16.47,,,2.7,6.1,1011.1,61.0,1016.0,5.8
434,2017-03-10,9.3,15.6,1.7,,9.6,18.58,,,2.1,5.6,1013.9,52.0,1018.7,5.8
435,2017-03-11,9.7,18.0,1.3,,11.2,21.62,,,2.0,5.4,1017.1,49.0,1021.9,0.8
436,2017-03-12,10.9,18.6,3.5,,9.9,20.28,,,1.9,7.1,1016.0,56.0,1020.8,5.5
437,2017-03-13,9.8,12.0,8.3,9.5,0.0,4.75,,,1.8,10.2,1010.7,84.0,1015.5,10.0
438,2017-03-14,10.8,15.5,8.1,0.0,8.2,18.99,,,2.5,7.6,1009.0,61.0,1013.8,6.5
439,2017-03-15,8.8,13.4,5.1,0.0,8.2,17.72,,,2.9,6.2,1015.2,56.0,1020.0,5.3
440,2017-03-16,9.1,14.7,2.7,,9.9,20.97,,,2.3,6.2,1015.7,56.0,1020.5,6.8
441,2017-03-17,10.0,16.9,3.0,,9.7,20.19,,,2.0,6.6,1017.4,57.0,1022.2,1.8
442,2017-03-18,9.7,15.3,3.7,1.5,2.2,8.22,,,1.3,8.6,1018.9,72.0,1023.7,7.3
443,2017-03-19,13.2,21.1,5.4,,10.4,20.91,,,2.0,7.7,1018.0,57.0,1022.8,4.3
444,2017-03-20,12.1,15.2,9.7,18.5,0.0,3.87,,,1.3,10.1,1012.1,72.0,1016.8,10.0
445,2017-03-21,11.4,14.9,8.5,6.0,2.4,6.85,,,1.8,11.0,1007.3,82.0,1012.1,7.8
446,2017-03-22,10.1,14.8,4.6,,6.4,17.57,,,1.6,7.6,1014.8,64.0,1019.6,5.5
447,2017-03-23,8.4,10.0,5.5,8.0,0.0,4.85,,,1.5,9.5,1014.3,86.0,1019.1,7.5
448,2017-03-24,9.0,14.0,2.8,,0.6,9.36,,,1.9,8.1,1014.9,73.0,1019.7,7.5
449,2017-03-25,10.0,12.9,7.6,0.0,0.0,6.92,,,1.5,8.7,1013.2,71.0,1018.0,10.0
450,2017-03-26,10.7,16.2,8.1,3.0,4.7,17.33,,,1.8,9.8,1011.7,78.0,1016.5,9.8
451,2017-03-27,9.5,13.0,5.6,1.0,3.7,13.29,,,2.5,8.1,1015.0,69.0,1019.8,9.5
452,2017-03-28,10.0,16.0,3.4,,11.3,22.96,,,2.0,6.9,1018.8,60.0,1023.7,3.5
453,2017-03-29,10.3,12.3,8.3,0.5,0.0,3.08,,,1.1,9.8,1018.2,77.0,1023.0,10.0
454,2017-03-30,15.5,21.2,10.5,0.0,9.0,20.11,,,1.7,12.3,1014.3,72.0,1019.0,7.5
455,2017-03-31,10.9,13.9,7.7,21.0,0.0,2.55,,,2.2,11.6,1008.7,88.0,1013.5,10.0
456,2017-04-01,11.1,16.9,5.9,0.0,6.5,21.08,,,2.1,8.3,1008.5,65.0,1013.2,8.3
457,2017-04-02,10.3,15.3,6.1,0.5,6.7,17.76,,,2.5,7.6,1012.4,62.0,1017.2,4.0
458,2017-04-03,11.1,18.9,2.8,,11.7,24.44,,,2.0,7.9,1018.5,64.0,1023.3,0.0
459,2017-04-04,14.4,23.1,5.3,,11.7,25.35,,,2.0,8.1,1020.6,55.0,1025.4,3.8
460,2017-04-05,16.5,21.2,11.6,0.0,0.0,8.25,,,1.2,11.1,1018.2,60.0,1022.9,10.0
