,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
229,2016-08-17,21.7,22.4,20.1,84.5,0.0,1.33,,,5.0,25.1,995.3,97,1001.0,9.5
230,2016-08-18,23.1,27.4,21.0,0.0,10.1,21.65,,,2.9,25.1,1002.3,89,1008.0,6.8
231,2016-08-19,22.6,24.7,21.4,0.5,0.0,8.41,,,3.1,25.7,1005.0,94,1010.8,10.0
232,2016-08-20,22.7,23.8,22.0,4.5,0.0,5.19,,,4.0,27.4,1004.9,99,1010.6,10.0
233,2016-08-21,22.9,24.2,21.7,5.5,0.2,8.77,,,4.0,27.4,1001.0,98,1006.7,10.0
234,2016-08-22,22.2,23.3,21.4,31.5,0.0,3.41,,,2.0,26.5,999.2,99,1004.9,9.8
235,2016-08-23,22.6,27.5,19.8,36.5,9.4,20.97,,,4.1,23.4,997.7,86,1003.4,4.0
236,2016-08-24,21.6,25.6,18.4,,11.8,24.55,,,2.1,22.5,1004.2,88,1010.0,1.5
237,2016-08-25,21.6,24.2,19.5,0.0,0.2,8.19,,,3.5,24.4,1000.6,94,1006.4,10.0
238,2016-08-26,19.6,22.9,16.4,3.0,0.4,4.46,,,3.2,20.4,998.9,88,1004.7,9.0
239,2016-08-27,19.0,23.3,14.9,,12.8,25.1,,,2.6,16.2,1004.0,74,1009.9,1.5
240,2016-08-28,20.1,23.6,16.2,0.0,9.8,21.59,,,2.5,18.9,1002.3,81,1008.1,6.0
241,2016-08-29,22.9,25.4,21.4,5.5,2.3,15.79,,,5.7,24.4,997.1,87,1002.8,9.5
242,2016-08-30,23.1,24.8,21.4,25.0,0.2,8.9,,,7.9,26.1,990.1,93,995.7,10.0
243,2016-08-31,21.8,23.6,20.8,1.0,1.0,7.99,,,4.4,24.1,995.3,93,1001.0,10.0
244,2016-09-01,22.1,25.0,20.7,0.0,4.6,17.22,,,3.4,25.3,1004.1,95,1009.9,9.5
245,2016-09-02,22.1,25.4,20.0,0.0,7.1,19.46,,,2.4,24.8,1010.0,93,1015.8,7.5
246,2016-09-03,20.5,21.6,20.0,1.0,0.1,4.42,,,4.0,23.2,1012.5,96,1018.4,10.0
247,2016-09-04,20.7,22.7,19.7,1.0,0.1,9.14,,,3.5,22.4,1012.8,92,1018.6,10.0
248,2016-09-05,20.4,21.1,19.6,17.5,0.0,3.99,,,3.6,23.7,1008.6,99,1014.4,10.0
249,2016-09-06,21.3,22.2,20.7,33.0,0.5,2.83,,,4.1,24.6,999.6,97,1005.4,8.0
250,2016-09-07,21.8,26.3,18.8,0.0,11.5,21.25,,,2.7,22.3,1000.5,86,1006.3,4.8
251,2016-09-08,19.3,21.4,16.4,40.0,0.0,3.27,,,4.3,20.6,1002.5,92,1008.3,9.8
252,2016-09-09,17.8,20.0,15.0,14.5,0.0,7.09,,,3.5,19.6,999.0,96,1004.8,10.0
253,2016-09-10,19.9,24.0,16.7,0.0,7.8,18.58,,,4.9,19.3,1004.0,83,1009.8,8.3
254,2016-09-11,18.7,23.0,15.8,,9.8,20.42,,,3.2,16.9,1012.2,79,1018.0,5.3
255,2016-09-12,18.4,21.0,16.6,0.5,5.4,13.49,,,3.9,17.0,1016.2,80,1022.1,10.0
256,2016-09-13,18.6,19.8,16.9,0.0,0.0,6.07,,,5.0,17.0,1015.5,80,1021.4,10.0
257,2016-09-14,17.7,19.0,16.8,7.5,0.0,3.29,,,3.2,18.5,1012.2,91,1018.1,10.0
258,2016-09-15,20.2,25.1,16.8,1.0,10.5,20.08,,,2.7,20.1,1009.7,86,1015.5,6.8
259,2016-09-16,20.2,23.6,17.5,,8.0,17.65,,,2.7,20.8,1009.3,88,1015.1,8.0
260,2016-09-17,19.5,22.4,17.0,7.0,6.3,14.78,,,3.4,18.6,1006.4,83,1012.2,10.0
261,2016-09-18,16.0,19.2,14.2,11.0,3.2,13.13,,,3.7,16.2,1006.5,89,1012.4,10.0
262,2016-09-19,16.2,21.0,13.2,,9.7,19.73,,,3.4,13.2,1006.2,72,1012.1,3.8
263,2016-09-20,15.8,20.2,12.3,,6.7,14.58,,,2.6,13.2,1009.8,74,1015.7,9.8
264,2016-09-21,17.0,21.1,12.4,,11.4,19.69,,,2.8,13.3,1015.9,69,1021.8,2.8
265,2016-09-22,18.4,20.0,16.4,6.0,0.5,8.19,,,5.8,16.4,1016.2,77,1022.1,8.5
266,2016-09-23,16.9,18.5,15.4,28.0,0.0,3.73,,,3.3,18.7,1010.0,97,1015.9,9.8
267,2016-09-24,18.8,21.8,15.8,0.0,9.1,17.68,,,2.5,19.9,1012.1,92,1018.0,7.0
268,2016-09-25,20.2,23.1,18.2,0.0,8.3,15.78,,,3.0,20.4,1011.1,87,1017.0,7.3
269,2016-09-26,20.3,24.7,16.8,,10.7,16.88,,,2.9,18.1,1012.9,77,1018.8,7.5
270,2016-09-27,19.2,22.5,16.2,0.0,5.4,13.54,,,2.6,19.2,1010.7,86,1016.5,8.0
271,2016-09-28,19.6,22.9,15.8,0.0,0.5,8.38,,,3.8,19.3,1003.8,84,1009.6,10.0
272,2016-09-29,16.3,20.8,12.3,0.0,4.8,13.53,,,3.1,13.7,1005.7,74,1011.6,6.8
273,2016-09-30,16.6,20.5,11.7,,10.2,17.03,,,3.3,13.0,1009.2,69,1015.1,6.0
274,2016-10-01,18.0,22.5,14.5,,10.9,18.11,,,3.3,15.2,1011.7,74,1017.5,1.0
275,2016-10-02,18.4,22.7,14.0,,7.7,15.15,,,3.2,16.6,1011.4,79,1017.3,7.3
276,2016-10-03,18.5,21.4,16.9,14.5,0.0,2.73,,,4.4,19.4,1001.8,91,1007.6,10.0
277,2016-10-04,15.3,19.4,11.7,0.0,8.2,15.17,,,8.2,11.1,1004.2,62,1010.1,2.5
278,2016-10-05,13.5,16.9,8.7,15.0,7.1,13.84,,,3.2,11.5,1009.5,74,1015.5,7.8
279,2016-10-06,13.5,16.6,8.3,3.5,6.7,13.46,,,6.4,10.8,1004.4,70,1010.3,8.0
280,2016-10-07,11.8,14.8,8.9,0.0,6.7,13.88,,,6.6,8.1,1015.1,58,1021.2,7.3
281,2016-10-08,13.8,16.2,10.5,17.0,0.0,3.38,,,3.3,13.9,1002.7,88,1008.6,10.0
282,2016-10-09,12.5,16.4,8.8,3.5,3.6,8.49,,,7.3,11.0,998.3,75,1004.3,9.5
283,2016-10-10,10.2,13.0,7.8,0.5,3.8,9.24,,,6.5,7.5,1009.7,61,1015.8,8.8
284,2016-10-11,11.7,15.8,6.6,4.5,5.8,12.14,,,4.6,9.8,1008.8,71,1014.8,6.8
285,2016-10-12,10.1,12.5,8.1,0.0,5.7,11.2,,,4.6,8.0,1009.3,64,1015.4,7.8
286,2016-10-13,10.6,14.4,7.0,0.0,5.7,11.57,,,3.9,8.1,1012.8,64,1018.8,5.5
287,2016-10-14,10.5,14.7,6.9,0.0,7.9,12.4,,,4.1,8.1,1016.3,65,1022.4,4.3
288,2016-10-15,12.1,16.4,5.9,,10.0,15.68,,,3.7,9.2,1019.7,66,1025.7,3.0
289,2016-10-16,16.6,20.4,12.5,,6.8,11.15,,,3.1,15.0,1017.9,79,1023.9,7.5
290,2016-10-17,15.8,17.1,14.3,1.5,0.0,1.96,,,3.8,16.0,1009.5,90,1015.4,9.5
291,2016-10-18,13.8,16.7,9.3,,10.2,14.88,,,4.4,11.6,1010.7,73,1016.6,1.0
292,2016-10-19,12.1,16.9,8.2,,10.1,14.43,,,2.5,11.2,1010.5,80,1016.5,0.0
293,2016-10-20,9.2,14.7,5.1,6.5,2.1,7.56,,,6.9,8.6,1003.7,70,1009.7,10.0
294,2016-10-21,6.6,9.6,4.4,0.0,5.8,10.97,,,6.3,5.6,1011.7,58,1017.8,6.5
295,2016-10-22,7.4,10.1,3.3,2.0,0.3,4.71,,,3.3,8.2,1008.2,79,1014.4,9.0
296,2016-10-23,6.7,9.3,4.1,0.0,6.7,11.85,,,5.4,6.4,1005.2,65,1011.3,5.0
297,2016-10-24,6.8,8.3,4.2,2.5,1.7,6.27,,,7.6,5.8,1005.8,60,1011.9,9.3
298,2016-10-25,10.0,12.9,6.6,0.0,6.1,9.52,,,3.6,7.8,1008.8,63,1014.9,7.8
299,2016-10-26,11.5,17.0,6.4,2.0,7.7,11.95,,,5.8,9.8,1004.1,72,1010.1,7.5
300,2016-10-27,7.3,9.8,5.0,0.0,3.9,7.92,,,7.3,5.6,1011.5,54,1017.7,5.3
301,2016-10-28,8.6,10.9,7.1,0.0,3.9,8.3,,,5.8,6.5,1009.6,58,1015.7,8.8
302,2016-10-29,5.0,8.1,3.4,0.5,5.2,9.86,,,7.4,5.0,1009.9,57,1016.1,7.8
303,2016-10-30,4.4,7.5,2.4,0.5,3.3,7.56,,,6.6,5.0,1018.0,61,1024.3,7.3
304,2016-10-31,5.8,10.2,1.4,7.0,0.0,1.36,,,5.9,7.5,1012.4,79,1018.6,7.5
305,2016-11-01,3.2,6.1,2.0,0.0,0.1,3.17,,,4.2,4.7,1014.9,61,1021.1,10.0
306,2016-11-02,4.8,7.7,3.0,0.0,4.5,8.83,,,3.5,4.9,1017.5,57,1023.8,7.3
307,2016-11-03,4.7,6.8,3.4,6.5,0.2,2.36,,,4.2,7.0,1006.4,82,1012.6,9.3
308,2016-11-04,3.9,5.5,2.4,0.0,1.0,3.86,,,7.1,5.0,1005.2,62,1011.3,9.5
309,2016-11-05,4.8,13.8,1.2,15.5,0.0,2.05,,,5.5,7.9,999.4,91,1005.5,10.0
310,2016-11-06,2.2,4.8,0.8,2.0,1.9,5.95,,,7.5,5.2,1013.4,72,1019.7,8.5
311,2016-11-07,3.2,6.7,-0.6,,6.7,10.04,,,3.4,4.7,1021.4,60,1027.6,7.5
312,2016-11-08,7.9,10.4,3.0,3.0,0.0,1.07,,,7.2,8.3,1005.0,78,1011.1,10.0
313,2016-11-09,0.7,3.8,-1.1,3.0,0.7,3.91,1.0,1.0,10.2,4.8,1005.1,74,1011.3,10.0
314,2016-11-10,1.5,3.3,-1.1,0.0,0.5,3.66,0.0,,6.3,4.3,1015.3,63,1021.6,9.3
315,2016-11-11,3.8,6.9,-0.7,11.5,1.0,4.57,,,5.2,6.3,1014.2,76,1020.5,8.8
316,2016-11-12,8.2,11.2,5.2,15.0,7.8,10.67,,,3.9,8.5,1014.0,79,1020.1,6.5
317,2016-11-13,8.0,12.0,3.9,10.5,4.2,6.21,,,4.6,8.7,1014.1,79,1020.2,6.8
318,2016-11-14,7.7,11.9,1.5,,7.0,8.99,,,3.6,8.4,1012.9,77,1019.1,5.0
319,2016-11-15,7.6,13.1,2.6,3.0,4.5,7.84,,,5.9,8.2,1000.7,75,1006.8,8.0
320,2016-11-16,1.6,3.4,0.2,0.0,2.2,6.17,,,7.9,4.7,1008.2,69,1014.4,9.0
321,2016-11-17,1.9,4.2,-0.1,,3.1,6.63,,,7.9,4.0,1012.8,58,1019.1,7.0
322,2016-11-18,8.0,11.6,2.2,0.5,4.0,7.17,,,6.1,8.0,1012.2,72,1018.3,8.3
323,2016-11-19,10.6,14.4,8.9,1.0,1.8,4.99,,,2.7,11.2,1007.6,88,1013.6,5.8
324,2016-11-20,7.1,11.2,2.2,1.5,1.4,3.02,,,5.9,8.2,1006.4,78,1012.5,8.8
325,2016-11-21,2.4,4.3,0.9,0.0,3.4,6.55,,,6.8,4.3,1015.7,59,1021.9,7.3
326,2016-11-22,1.9,4.6,-1.5,0.0,0.8,3.26,,,4.1,4.7,1007.3,67,1013.6,10.0
327,2016-11-23,-3.9,-1.0,-5.6,2.0,0.2,2.78,1.0,1.0,7.2,3.3,1011.5,71,1017.9,8.8
328,2016-11-24,-2.7,-0.9,-5.1,0.0,0.5,3.71,1.0,,3.5,3.7,1013.8,74,1020.2,9.3
329,2016-11-25,-0.9,0.2,-2.7,5.0,0.9,3.65,3.0,2.0,4.8,4.1,1013.6,72,1019.9,9.5
330,2016-11-26,1.4,3.5,-0.9,0.0,1.8,5.27,2.0,,3.6,4.3,1018.4,64,1024.7,9.0
331,2016-11-27,6.0,9.6,3.0,2.5,4.4,7.28,1.0,,5.6,7.4,1007.9,80,1014.0,8.8
332,2016-11-28,2.4,4.2,1.1,0.0,2.4,4.26,,,5.9,5.3,1005.3,72,1011.5,6.5
333,2016-11-29,-0.1,1.7,-1.4,1.5,4.4,7.57,1.0,1.0,5.7,4.3,1014.9,70,1021.2,8.8
334,2016-11-30,0.4,4.7,-1.4,0.0,2.0,5.46,0.0,,3.4,4.2,1024.0,67,1030.4,8.5
335,2016-12-01,7.3,10.2,3.0,2.0,0.5,1.81,,,6.6,7.7,1005.8,74,1011.9,9.5
336,2016-12-02,2.6,4.2,0.6,5.5,1.1,3.59,,,12.4,5.2,1004.7,71,1010.9,10.0
337,2016-12-03,5.3,7.8,3.0,0.0,8.3,8.71,,,6.9,4.8,1016.0,54,1022.2,1.0
338,2016-12-04,9.4,13.1,4.9,2.0,2.9,5.85,,,3.8,9.2,1009.7,77,1015.8,7.5
339,2016-12-05,7.6,10.7,4.2,0.0,1.7,3.97,,,2.9,8.6,1002.2,81,1008.3,8.0
340,2016-12-06,-0.3,5.6,-5.2,10.0,1.0,3.5,1.0,1.0,6.3,4.9,1000.0,79,1006.2,9.8
341,2016-12-07,-3.0,-1.2,-4.9,0.0,0.1,3.16,0.0,,5.7,3.3,1009.7,66,1016.1,8.3
342,2016-12-08,0.0,2.1,-2.5,0.0,1.9,4.72,0.0,,6.1,3.9,1009.5,63,1015.8,7.5
343,2016-12-09,2.1,3.9,0.7,4.0,0.0,2.04,1.0,1.0,3.9,5.7,1002.0,80,1008.2,8.5
344,2016-12-10,-1.2,2.0,-4.5,1.5,2.8,4.54,0.0,,6.3,3.9,1005.0,69,1011.3,8.0
345,2016-12-11,-4.5,-2.3,-6.0,0.0,4.3,6.1,0.0,,5.2,3.0,1012.1,67,1018.5,5.0
346,2016-12-12,-2.9,0.4,-6.0,,7.1,7.99,,,3.8,3.3,1018.1,66,1024.5,3.0
347,2016-12-13,2.6,6.2,-1.8,3.0,1.6,4.03,2.0,2.0,7.0,5.8,1007.8,78,1014.0,8.3
348,2016-12-14,0.1,1.6,-2.6,0.0,0.1,2.77,,,3.0,4.0,1000.4,66,1006.6,8.3
349,2016-12-15,-2.3,-0.2,-4.3,0.0,1.8,3.5,1.0,1.0,6.0,3.6,1001.9,69,1008.2,8.0
350,2016-12-16,-2.8,-1.0,-3.9,0.5,1.1,3.8,0.0,,6.8,3.4,1002.2,68,1008.5,9.5
351,2016-12-17,-1.1,1.0,-3.2,0.0,1.7,4.71,0.0,,8.8,3.6,1007.3,65,1013.6,9.3
352,2016-12-18,5.0,8.4,0.9,,6.1,6.51,0.0,,9.4,5.6,1011.5,64,1017.7,4.8
353,2016-12-19,3.5,6.0,0.1,,8.2,7.88,,,4.6,4.6,1015.8,59,1022.0,0.8
354,2016-12-20,2.9,6.6,0.5,0.0,1.8,3.61,,,3.1,5.5,1017.5,73,1023.8,5.0
355,2016-12-21,3.7,6.4,0.9,0.0,4.5,5.21,,,3.1,5.6,1021.4,70,1027.7,8.0
356,2016-12-22,2.5,3.7,0.5,40.5,0.0,0.51,3.0,3.0,6.1,6.2,1009.1,85,1015.4,10.0
357,2016-12-23,1.7,4.8,-1.7,50.0,0.0,1.02,8.0,9.0,6.5,6.4,989.1,92,995.2,10.0
358,2016-12-24,-2.4,-0.2,-4.2,0.0,6.2,7.6,8.0,,4.1,3.4,1014.2,67,1020.6,6.8
359,2016-12-25,0.7,2.3,-1.0,0.0,4.2,5.35,6.0,,6.3,3.8,1020.0,59,1026.4,6.5
360,2016-12-26,4.1,6.9,0.8,8.0,0.8,3.36,5.0,,5.5,6.4,1011.7,79,1017.9,9.5
361,2016-12-27,-0.9,0.8,-4.9,1.0,0.0,2.25,2.0,1.0,3.8,4.2,1002.0,72,1008.2,10.0
362,2016-12-28,-2.9,-0.1,-5.6,0.0,4.6,5.81,2.0,1.0,4.5,3.2,1012.3,64,1018.7,5.3
363,2016-12-29,-1.6,1.3,-4.4,2.0,0.0,1.93,2.0,1.0,5.9,4.3,1006.1,78,1012.4,9.5
364,2016-12-30,-1.5,1.2,-4.2,1.0,2.0,4.81,3.0,1.0,8.4,3.9,1010.7,71,1017.1,9.0
365,2016-12-31,-0.6,0.5,-1.6,0.5,2.3,4.44,3.0,,5.5,3.9,1013.6,67,1019.9,9.0
366,2017-01-01,1.7,3.2,0.0,0.0,0.1,2.67,2.0,,5.9,4.3,1013.0,63,1019.3,9.5
367,2017-01-02,1.9,4.0,-1.1,,3.0,5.05,2.0,,5.3,4.4,1008.4,63,1014.6,10.0
368,2017-01-03,1.1,3.3,-0.8,0.0,2.7,4.56,2.0,1.0,3.0,4.3,1007.8,66,1014.0,9.0
369,2017-01-04,0.3,2.0,-1.3,1.0,1.0,3.65,3.0,2.0,3.0,4.8,1006.8,77,1013.1,10.0
370,2017-01-05,-1.9,0.8,-4.2,0.0,5.7,7.63,2.0,,4.0,3.6,1012.9,68,1019.3,2.5
371,2017-01-06,-0.5,2.1,-4.2,0.5,4.6,7.25,2.0,,5.1,3.6,1016.2,62,1022.5,5.3
372,2017-01-07,2.2,5.2,-0.4,,6.4,7.74,2.0,,6.4,4.2,1010.7,59,1016.9,4.0
373,2017-01-08,-0.2,2.4,-3.0,,6.8,8.55,1.0,,2.9,3.9,1011.5,65,1017.8,5.5
374,2017-01-09,4.0,7.2,0.5,1.0,0.7,3.99,1.0,1.0,5.1,6.3,997.7,77,1003.8,8.8
375,2017-01-10,-2.7,0.9,-5.9,0.5,2.4,5.84,0.0,,7.0,3.1,1000.8,61,1007.1,8.8
376,2017-01-11,-6.6,-4.4,-7.7,0.5,1.4,4.6,1.0,1.0,10.0,2.3,999.7,62,1006.1,9.8
377,2017-01-12,-6.5,-3.9,-8.8,1.0,1.1,4.54,1.0,2.0,9.5,2.6,993.0,68,999.3,10.0
378,2017-01-13,-5.6,-3.0,-6.7,0.0,1.3,4.82,1.0,2.0,4.5,2.6,996.0,64,1002.3,8.0
379,2017-01-14,-5.4,-3.3,-6.6,0.0,1.4,2.77,2.0,2.0,3.6,2.6,994.7,64,1001.0,8.8
380,2017-01-15,-2.8,0.7,-5.3,4.5,1.2,4.74,6.0,4.0,4.3,3.7,996.3,73,1002.5,8.5
381,2017-01-16,0.5,3.7,-2.6,,0.0,4.07,5.0,,3.4,3.7,1003.2,59,1009.4,9.8
382,2017-01-17,-1.1,1.9,-3.3,,5.9,8.52,4.0,,3.1,3.1,1016.3,56,1022.7,5.0
383,2017-01-18,-0.1,2.7,-2.1,5.5,3.4,6.64,10.0,6.0,2.8,4.2,1017.4,69,1023.7,10.0
384,2017-01-19,-1.0,1.9,-2.6,20.0,3.4,6.87,29.0,19.0,5.0,4.3,1009.8,76,1016.1,9.8
385,2017-01-20,-2.2,0.5,-4.3,0.0,5.6,7.93,25.0,,3.6,3.3,1008.3,63,1014.7,7.3
386,2017-01-21,-3.1,0.2,-5.9,,5.7,8.04,22.0,,3.0,2.9,1011.3,60,1017.7,6.5
387,2017-01-22,-1.9,2.1,-4.5,15.0,0.1,2.35,34.0,15.0,5.6,4.2,1001.8,79,1008.0,10.0
388,2017-01-23,-2.7,0.1,-6.1,0.5,5.9,8.55,31.0,,5.6,3.3,1000.9,66,1007.2,7.5
389,2017-01-24,-5.8,-3.5,-9.2,0.0,5.8,8.74,29.0,,4.0,2.6,1009.6,64,1016.0,4.8
390,2017-01-25,-3.3,-1.3,-5.6,0.5,2.0,5.7,28.0,1.0,4.6,3.4,1014.8,71,1021.2,9.5
391,2017-01-26,-0.4,1.2,-1.9,0.0,5.1,7.79,26.0,,4.8,3.9,1015.2,66,1021.5,8.3
392,2017-01-27,0.9,4.5,-4.2,12.0,0.5,2.41,25.0,,10.0,5.6,1001.8,83,1008.0,10.0
393,2017-01-28,-2.1,-0.9,-4.5,2.0,1.3,5.2,20.0,,12.3,3.2,1011.3,61,1017.7,8.8
394,2017-01-29,-1.2,0.4,-3.1,0.0,3.3,8.09,19.0,1.0,4.1,3.1,1014.1,57,1020.5,7.8
395,2017-01-30,-2.8,-0.5,-4.7,0.0,0.2,4.23,21.0,2.0,3.6,3.7,1001.9,75,1008.2,9.0
396,2017-01-31,-2.8,-0.7,-4.6,0.0,1.4,5.12,20.0,,6.2,3.5,1009.9,69,1016.3,9.8
397,2017-02-01,-2.3,1.7,-7.3,4.0,1.4,4.67,24.0,5.0,6.5,3.8,1002.3,74,1008.6,8.8
398,2017-02-02,-7.3,-5.6,-8.9,1.5,1.1,4.89,21.0,,7.6,2.4,1000.2,68,1006.6,8.5
399,2017-02-03,-4.1,-0.9,-8.9,0.0,1.4,6.57,21.0,1.0,5.5,3.2,1006.0,70,1012.4,9.8
400,2017-02-04,0.5,3.0,-1.7,0.0,3.0,8.35,20.0,,4.2,3.9,1008.3,61,1014.5,8.0
401,2017-02-05,0.7,3.8,-3.6,0.0,8.4,11.18,19.0,,2.9,4.4,1005.5,69,1011.7,7.0
402,2017-02-06,1.1,2.4,-0.3,3.0,0.0,2.62,22.0,3.0,4.1,4.9,994.2,75,1000.4,10.0
403,2017-02-07,-2.2,0.5,-4.7,,7.9,12.09,21.0,,4.9,3.2,1001.0,61,1007.3,4.8
404,2017-02-08,-1.2,0.5,-4.7,0.0,0.4,5.91,21.0,,5.5,3.8,1003.4,68,1009.7,9.3
405,2017-02-09,0.6,2.9,-1.1,0.0,2.5,7.23,21.0,,2.9,4.3,999.3,68,1005.6,9.5
406,2017-02-10,0.8,2.7,-1.0,0.5,0.0,4.25,21.0,1.0,3.1,3.7,992.6,57,998.8,10.0
407,2017-02-11,0.7,3.5,-1.2,0.0,3.2,9.03,21.0,,3.4,4.2,996.6,66,1002.7,9.8
408,2017-02-12,2.1,3.5,-0.1,0.5,0.1,4.88,21.0,,4.5,5.1,1004.2,72,1010.4,10.0
409,2017-02-13,2.2,5.2,-0.1,0.0,4.9,10.22,19.0,,4.5,5.2,1012.3,73,1018.5,8.8
410,2017-02-14,1.0,3.7,-0.8,0.0,3.6,10.58,18.0,1.0,3.8,4.8,1014.5,73,1020.8,8.3
411,2017-02-15,1.0,3.6,-0.5,0.0,3.2,8.0,17.0,,4.7,4.4,1014.5,67,1020.8,8.0
412,2017-02-16,3.8,8.0,-0.3,0.0,1.6,5.0,16.0,,3.1,6.3,1009.0,78,1015.2,10.0
413,2017-02-17,1.5,7.8,-3.8,9.5,0.0,2.07,13.0,2.0,6.2,5.6,998.5,80,1004.7,9.0
414,2017-02-18,-5.0,-2.7,-7.1,0.5,3.0,8.19,12.0,,9.9,2.8,1003.2,65,1009.6,8.5
415,2017-02-19,-3.7,-1.2,-6.2,0.5,5.5,11.86,12.0,1.0,6.8,3.1,1005.2,66,1011.6,8.0
416,2017-02-20,-2.1,0.0,-4.4,7.0,0.6,4.45,29.0,18.0,3.9,4.3,996.5,81,1002.8,10.0
417,2017-02-21,-4.1,-1.8,-5.4,0.5,5.2,11.36,24.0,,6.4,3.0,1006.9,67,1013.3,9.3
418,2017-02-22,-1.1,1.8,-4.6,0.0,3.0,7.94,16.0,1.0,3.0,4.2,1013.5,74,1019.9,9.3
419,2017-02-23,1.3,3.2,-1.1,10.0,0.0,2.89,16.0,4.0,4.5,6.1,995.0,91,1001.1,10.0
420,2017-02-24,-1.7,0.3,-3.3,2.0,2.7,8.55,16.0,3.0,8.5,4.1,1000.7,77,1007.0,9.8
421,2017-02-25,-0.2,2.8,-4.1,0.5,4.2,9.2,16.0,,5.8,4.5,1005.3,75,1011.6,9.3
422,2017-02-26,-3.0,-0.4,-6.5,0.5,4.1,10.59,15.0,,5.2,3.1,1011.2,63,1017.5,8.0
423,2017-02-27,-3.1,0.3,-7.0,,10.3,16.98,15.0,,3.0,2.8,1021.1,57,1027.5,2.0
424,2017-02-28,0.1,4.0,-4.8,,10.0,16.32,15.0,,2.0,4.3,1019.8,69,1026.1,3.5
425,2017-03-01,3.6,6.7,0.8,0.0,2.6,10.18,14.0,,2.8,5.9,1013.4,75,1019.6,9.3
426,2017-03-02,3.5,5.8,1.6,0.0,0.9,7.93,11.0,,3.8,6.9,1003.6,87,1009.8,9.8
427,2017-03-03,0.7,3.7,-2.4,0.0,4.7,13.35,6.0,,7.4,4.6,1000.5,70,1006.8,8.3
428,2017-03-04,-0.9,1.2,-2.5,0.0,6.7,13.22,6.0,,7.0,3.2,1006.3,55,1012.6,5.5
429,2017-03-05,-0.5,2.2,-2.3,0.0,6.6,13.7,5.0,,8.3,3.7,1006.9,62,1013.1,8.0
430,2017-03-06,-1.1,1.3,-3.6,0.5,3.0,9.53,6.0,2.0,2.8,3.5,999.1,63,1005.3,7.5
431,2017-03-07,-1.1,0.9,-3.0,0.5,6.9,12.29,7.0,2.0,6.9,3.8,992.8,68,999.0,7.3
432,2017-03-08,-0.2,2.4,-2.4,0.5,7.0,15.27,7.0,1.0,5.9,4.4,992.6,73,998.8,8.0
433,2017-03-09,0.6,3.6,-1.0,1.0,5.5,14.26,7.0,2.0,5.0,4.9,994.3,77,1000.5,9.8
434,2017-03-10,0.3,3.0,-1.4,1.0,4.5,12.22,4.0,1.0,3.5,4.7,1001.1,75,1007.3,7.5
435,2017-03-11,1.3,6.0,-1.7,,10.5,19.3,3.0,,2.8,4.6,1013.3,69,1019.6,2.0
436,2017-03-12,1.3,5.4,-2.2,,11.0,19.69,0.0,,2.4,4.7,1017.3,70,1023.6,1.0
437,2017-03-13,1.8,5.3,-0.4,,9.6,18.1,,,3.6,5.4,1014.6,77,1020.8,2.0
438,2017-03-14,1.4,2.3,0.6,5.0,0.0,1.73,3.0,3.0,4.9,5.5,1009.5,82,1015.7,9.8
439,2017-03-15,2.3,7.4,-1.5,,10.3,19.0,2.0,,4.0,4.7,1006.4,66,1012.7,6.8
440,2017-03-16,2.6,5.9,0.1,,10.6,19.0,,,5.2,4.5,1007.2,62,1013.4,3.3
441,2017-03-17,3.4,7.8,0.2,,8.6,18.76,,,4.1,5.1,1009.9,66,1016.1,5.8
442,2017-03-18,2.9,7.6,-0.6,,10.6,20.02,,,3.9,4.5,1011.2,60,1017.4,2.5
443,2017-03-19,4.0,8.6,0.4,,10.9,20.69,,,5.2,4.8,1010.8,60,1017.0,5.3
444,2017-03-20,4.7,9.7,1.3,,11.0,20.6,,,4.4,5.2,1012.3,61,1018.5,0.8
445,2017-03-21,3.1,5.8,0.5,3.0,0.0,8.23,0.0,,4.3,5.9,1003.3,78,1009.5,10.0
446,2017-03-22,2.4,5.6,0.3,1.5,2.8,12.15,2.0,2.0,5.4,5.4,1002.2,74,1008.4,7.0
447,2017-03-23,1.7,5.0,-0.2,0.0,10.3,20.78,,,5.4,4.9,1006.7,71,1012.9,5.8
448,2017-03-24,1.8,6.1,-0.8,0.0,7.9,19.12,,,4.5,4.9,1007.7,71,1014.0,7.3
449,2017-03-25,3.3,7.7,0.1,0.0,8.0,17.13,,,4.0,5.1,1012.8,67,1019.1,2.8
450,2017-03-26,2.6,7.2,-0.7,,11.3,21.34,,,2.3,5.7,1014.2,77,1020.4,3.0
451,2017-03-27,2.4,6.5,0.1,,10.4,19.56,,,2.7,5.6,1009.7,78,1016.0,6.3
452,2017-03-28,2.6,8.2,-0.4,0.0,7.1,15.62,,,2.6,5.9,1009.3,80,1015.6,3.3
453,2017-03-29,4.7,10.2,0.2,0.0,8.2,17.25,,,2.7,6.1,1010.9,72,1017.0,6.0
454,2017-03-30,1.5,3.8,0.3,28.0,0.0,2.76,14.0,15.0,5.0,6.4,1009.5,94,1015.8,10.0
455,2017-03-31,1.9,5.3,0.2,1.0,10.7,21.22,13.0,,2.4,5.8,1012.8,83,1019.1,4.3
