Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,solar_radiation,avg_wind_speed,avg_local_pressure,avg_sea_pressure,cloud_cover
294,2016-10-21,15.5,19.6,12.5,3.6,11.29,3.0,1018.2,1020.3,10.0
295,2016-10-22,15.4,20.1,10.3,2.2,7.84,1.7,1012.4,1014.4,10.0
296,2016-10-23,16.2,21.0,12.9,3.1,9.29,4.0,1010.7,1012.7,7.0
297,2016-10-24,13.7,18.8,8.9,10.4,16.38,3.4,1016.0,1018.1,1.0
298,2016-10-25,15.1,20.9,7.6,1.1,6.23,4.2,1013.6,1015.7,10.0
299,2016-10-26,19.4,25.8,16.9,4.3,11.3,2.4,1014.3,1016.4,7.0
300,2016-10-27,15.4,19.8,9.9,9.9,15.31,3.5,1021.1,1023.2,0.3
301,2016-10-28,12.8,14.8,9.8,0.0,2.99,1.7,1013.4,1015.5,10.0
302,2016-10-29,14.0,16.8,9.2,1.8,6.41,4.3,1017.5,1019.6,8.3
303,2016-10-30,11.0,17.2,6.8,7.4,12.16,2.1,1024.5,1026.7,6.3
304,2016-10-31,11.9,17.7,6.6,1.0,7.43,2.1,1022.3,1024.5,10.0
305,2016-11-01,11.5,15.1,9.6,0.5,4.19,3.4,1019.9,1022.0,10.0
306,2016-11-02,10.3,17.3,4.6,10.2,14.94,2.2,1020.7,1022.8,0.0
307,2016-11-03,10.8,14.2,8.6,1.8,6.51,1.9,1017.2,1019.3,9.0
308,2016-11-04,11.2,17.5,7.3,6.4,12.37,2.0,1015.8,1017.9,3.7
309,2016-11-05,12.4,19.8,6.3,10.0,13.97,2.9,1013.0,1015.1,0.3
310,2016-11-06,12.0,15.9,6.9,7.7,12.6,4.2,1020.6,1022.7,3.0
311,2016-11-07,9.8,15.9,4.5,9.5,13.38,2.1,1022.1,1024.2,0.0
312,2016-11-08,12.0,18.8,8.5,0.1,4.62,3.4,1016.1,1018.2,10.0
313,2016-11-09,7.3,8.9,5.7,0.1,2.75,3.6,1022.1,1024.3,9.3
314,2016-11-10,8.2,11.7,5.4,2.0,7.61,1.6,1021.6,1023.7,9.0
315,2016-11-11,12.1,18.3,7.3,4.0,8.55,2.3,1015.5,1017.6,6.7
316,2016-11-12,12.0,18.3,8.2,6.9,12.02,1.9,1022.3,1024.4,4.3
317,2016-11-13,13.4,22.3,7.7,8.6,12.65,2.4,1022.2,1024.3,5.3
318,2016-11-14,14.4,20.7,9.7,0.7,5.23,2.7,1016.7,1018.8,10.0
319,2016-11-15,14.3,18.6,10.0,0.3,3.66,3.1,1012.5,1014.6,10.0
320,2016-11-16,10.0,13.5,7.2,5.5,10.32,3.2,1019.7,1021.8,7.7
321,2016-11-17,8.1,12.6,5.0,1.9,3.0,2.2,1021.7,1023.8,4.3
322,2016-11-18,11.2,20.7,2.3,9.3,12.59,2.9,1021.0,1023.1,5.7
323,2016-11-19,14.6,16.6,12.0,0.0,1.84,1.7,1011.8,1013.9,10.0
324,2016-11-20,15.9,19.7,13.2,0.9,4.35,2.4,1016.0,1018.1,10.0
325,2016-11-21,13.9,17.3,11.6,2.3,6.52,1.3,1015.9,1018.0,10.0
326,2016-11-22,15.2,19.3,9.9,6.1,9.91,2.6,1011.5,1013.5,5.0
327,2016-11-23,7.7,10.5,5.1,6.7,10.01,5.7,1018.3,1020.4,7.3
328,2016-11-24,7.1,12.6,3.3,4.7,8.52,1.9,1014.8,1017.0,3.3
329,2016-11-25,6.8,10.7,2.9,0.5,3.81,2.0,1020.5,1022.7,9.3
330,2016-11-26,10.9,16.2,6.9,5.8,10.31,2.4,1021.5,1023.6,9.7
331,2016-11-27,10.9,11.7,10.0,0.0,1.38,1.4,1014.1,1016.2,10.0
332,2016-11-28,9.8,13.5,6.8,3.9,7.92,2.6,1018.1,1020.3,8.3
333,2016-11-29,8.0,12.5,5.8,2.9,7.69,2.6,1026.4,1028.6,10.0
334,2016-11-30,7.5,9.9,2.2,4.1,7.0,1.9,1027.2,1029.4,10.0
335,2016-12-01,12.4,17.4,9.0,0.7,4.13,2.9,1018.5,1020.6,10.0
336,2016-12-02,9.1,13.1,5.0,7.0,10.47,2.1,1024.8,1026.9,4.0
337,2016-12-03,8.9,16.8,3.4,9.4,11.33,2.1,1024.1,1026.3,3.3
338,2016-12-04,11.4,18.8,5.1,3.3,7.3,2.7,1016.7,1018.8,9.7
339,2016-12-05,11.8,15.5,9.9,1.2,3.33,1.7,1013.0,1015.1,10.0
340,2016-12-06,8.4,12.1,4.0,1.0,3.72,3.5,1016.5,1018.6,9.7
341,2016-12-07,6.1,10.9,2.1,1.7,5.14,2.8,1017.2,1019.3,8.3
342,2016-12-08,7.0,12.4,3.6,8.3,10.79,1.9,1016.7,1018.9,3.7
343,2016-12-09,8.4,11.3,3.5,0.0,2.13,2.4,1011.7,1013.8,10.0
344,2016-12-10,5.8,7.8,2.9,1.5,4.62,3.2,1019.0,1021.2,9.3
345,2016-12-11,3.7,7.3,1.4,1.0,5.22,2.1,1022.9,1025.1,10.0
346,2016-12-12,4.3,9.8,-0.9,5.8,8.91,2.0,1023.9,1026.1,10.0
347,2016-12-13,8.2,9.7,5.8,0.0,1.48,2.0,1014.3,1016.4,10.0
348,2016-12-14,6.9,10.0,3.1,2.5,5.56,4.7,1009.3,1011.5,8.7
349,2016-12-15,4.2,8.3,1.7,6.4,8.91,2.1,1014.2,1016.4,5.3
350,2016-12-16,1.8,5.3,0.4,2.6,6.24,2.8,1016.5,1018.7,7.3
351,2016-12-17,3.5,5.7,0.6,0.3,2.86,2.8,1023.8,1026.0,10.0
352,2016-12-18,8.0,13.9,3.8,6.5,9.69,2.5,1027.4,1029.6,7.3
353,2016-12-19,9.1,16.2,4.2,6.9,9.49,2.2,1024.5,1026.7,7.3
354,2016-12-20,9.7,14.0,6.6,0.4,3.17,2.1,1024.2,1026.4,9.3
355,2016-12-21,10.3,15.9,4.4,8.3,9.27,2.3,1026.5,1028.6,6.0
356,2016-12-22,16.5,21.2,11.9,0.0,2.3,7.2,1009.8,1011.9,10.0
357,2016-12-23,8.9,13.5,5.5,0.1,2.56,2.3,1007.9,1010.0,10.0
358,2016-12-24,6.2,10.3,3.4,5.3,8.52,2.1,1022.2,1024.3,4.3
359,2016-12-25,5.7,11.7,2.6,6.7,9.79,2.0,1028.8,1031.0,4.0
360,2016-12-26,7.5,12.0,2.1,0.0,3.45,2.9,1019.8,1022.0,10.0
361,2016-12-27,8.1,11.9,3.9,0.0,3.22,4.6,1006.2,1008.4,10.0
362,2016-12-28,3.2,6.0,0.7,2.3,6.36,3.3,1021.9,1024.1,7.0
363,2016-12-29,2.7,7.5,-0.6,1.1,4.38,2.6,1020.0,1022.2,10.0
364,2016-12-30,4.1,7.5,2.2,2.7,5.99,2.5,1025.6,1027.8,9.7
365,2016-12-31,4.9,8.4,2.3,0.6,3.28,2.2,1024.7,1026.9,9.0
366,2017-01-01,6.2,11.8,3.0,3.1,7.02,1.9,1024.2,1026.4,6.0
367,2017-01-02,7.5,13.0,2.4,6.1,8.38,2.8,1017.8,1019.9,5.3
368,2017-01-03,6.9,10.1,3.3,2.1,4.92,2.1,1016.8,1019.0,6.7
369,2017-01-04,6.3,10.3,3.2,0.3,2.21,2.5,1017.8,1020.0,10.0
370,2017-01-05,5.6,8.6,3.8,2.0,5.33,3.4,1022.5,1024.7,8.7
371,2017-01-06,4.5,8.3,0.1,8.0,9.46,3.6,1024.0,1026.2,4.0
372,2017-01-07,3.3,10.0,-1.8,8.0,10.73,1.9,1020.9,1023.1,4.3
373,2017-01-08,3.8,6.9,0.4,0.0,3.29,1.6,1009.9,1012.0,10.0
374,2017-01-09,6.5,10.6,3.9,0.7,4.86,1.8,1005.9,1008.0,10.0
375,2017-01-10,6.7,10.4,3.1,2.4,5.63,3.1,1012.9,1015.1,8.3
376,2017-01-11,3.3,6.3,0.8,0.1,2.6,2.1,1014.5,1016.7,10.0
377,2017-01-12,2.9,5.3,0.9,0.5,2.88,2.8,1009.5,1011.7,10.0
378,2017-01-13,2.4,5.5,0.3,0.4,3.36,2.7,1005.7,1007.8,10.0
379,2017-01-14,0.5,3.0,-2.5,0.2,3.38,4.8,1006.5,1008.7,10.0
380,2017-01-15,1.2,3.3,-2.4,1.2,6.06,4.6,1011.9,1014.1,10.0
381,2017-01-16,2.4,5.7,0.5,2.0,6.76,3.8,1015.7,1017.9,9.0
382,2017-01-17,2.9,7.6,0.9,2.5,7.89,2.1,1025.7,1027.9,10.0
383,2017-01-18,3.2,8.7,-1.7,7.7,11.18,2.2,1025.8,1028.0,9.0
384,2017-01-19,3.5,7.9,-1.1,4.9,9.06,2.3,1020.3,1022.5,5.0
385,2017-01-20,2.7,8.9,-2.5,1.6,5.57,3.5,1007.2,1009.3,10.0
386,2017-01-21,3.6,7.0,1.1,2.4,6.78,4.0,1019.2,1021.4,8.7
387,2017-01-22,2.9,5.6,0.4,0.4,2.17,3.4,1014.5,1016.7,10.0
388,2017-01-23,0.5,2.2,-0.8,0.0,3.54,3.6,1017.0,1019.2,10.0
389,2017-01-24,-0.2,2.4,-2.4,2.8,7.76,2.2,1023.3,1025.5,10.0
390,2017-01-25,0.3,4.5,-1.4,3.1,8.95,1.5,1028.0,1030.2,10.0
391,2017-01-26,1.5,6.6,-1.9,7.1,11.55,2.4,1026.5,1028.7,2.0
392,2017-01-27,4.6,10.2,0.2,0.2,3.17,2.5,1021.0,1023.2,10.0
393,2017-01-28,3.7,10.3,0.1,6.0,11.56,1.8,1024.6,1026.8,7.0
394,2017-01-29,5.6,12.4,-0.3,4.7,7.83,2.7,1017.7,1019.9,8.3
395,2017-01-30,6.8,9.7,3.7,0.0,2.1,3.1,1009.3,1011.5,10.0
396,2017-01-31,2.3,5.4,-0.5,3.0,7.98,3.0,1022.8,1025.0,8.0
397,2017-02-01,2.5,7.1,-1.3,1.4,4.59,3.3,1017.5,1019.7,9.7
398,2017-02-02,1.9,4.5,-0.9,1.3,5.75,2.4,1019.0,1021.2,9.7
399,2017-02-03,4.7,9.9,1.2,7.7,12.51,2.1,1020.0,1022.2,3.7
400,2017-02-04,5.4,12.2,1.1,7.5,12.19,2.0,1019.3,1021.4,1.7
401,2017-02-05,5.6,9.0,2.4,0.0,1.3,3.1,1008.0,1010.2,10.0
402,2017-02-06,5.6,8.2,0.9,0.0,3.17,3.8,1006.9,1009.0,10.0
403,2017-02-07,2.1,3.9,0.9,0.0,3.16,3.4,1017.8,1020.0,10.0
404,2017-02-08,2.5,5.6,0.6,0.8,5.62,1.7,1015.4,1017.6,10.0
405,2017-02-09,2.8,5.3,0.5,0.0,3.55,2.9,1001.7,1003.9,10.0
406,2017-02-10,0.8,3.3,-0.9,0.2,4.18,3.2,1003.6,1005.8,10.0
407,2017-02-11,0.2,2.9,-1.0,0.0,3.93,2.3,1011.3,1013.5,10.0
408,2017-02-12,0.6,2.9,-1.1,1.4,6.83,1.6,1020.0,1022.2,8.3
409,2017-02-13,0.9,4.2,-1.0,2.4,9.23,1.6,1024.6,1026.8,7.3
410,2017-02-14,0.6,3.7,-1.5,0.6,7.15,1.9,1025.2,1027.4,9.0
411,2017-02-15,2.5,7.1,0.1,4.5,11.9,1.7,1027.3,1029.5,5.0
412,2017-02-16,5.6,14.0,-0.4,9.5,15.81,3.1,1022.1,1024.2,3.7
413,2017-02-17,6.3,9.9,3.0,0.0,1.02,2.6,1014.8,1017.0,10.0
414,2017-02-18,4.2,10.4,0.9,2.8,10.43,2.3,1014.1,1016.3,9.7
415,2017-02-19,3.5,7.6,-0.2,5.0,12.14,2.7,1017.2,1019.4,8.3
416,2017-02-20,7.5,13.4,4.0,0.0,0.99,4.1,1006.3,1008.4,10.0
417,2017-02-21,2.5,4.9,-0.1,0.9,6.82,4.2,1023.4,1025.6,10.0
418,2017-02-22,5.2,11.6,-1.6,5.5,12.73,3.6,1019.9,1022.1,10.0
419,2017-02-23,8.8,12.3,4.7,0.0,1.26,4.0,1005.3,1007.4,10.0
420,2017-02-24,4.1,7.6,1.1,4.4,12.2,3.4,1016.7,1018.9,9.0
421,2017-02-25,3.8,8.7,0.3,5.1,13.7,2.2,1018.0,1020.2,9.0
422,2017-02-26,4.4,9.3,2.1,2.5,7.78,2.5,1020.1,1022.3,8.7
423,2017-02-27,3.9,8.7,0.5,9.1,16.85,3.8,1024.0,1026.2,3.0
424,2017-02-28,3.5,9.9,-1.9,9.1,18.15,1.9,1023.5,1025.6,2.3
425,2017-03-01,5.7,13.0,-0.8,5.7,13.41,2.1,1017.5,1019.7,9.3
426,2017-03-02,7.8,14.1,3.7,3.5,11.22,2.6,1005.3,1007.5,9.3
427,2017-03-03,6.5,10.5,1.7,6.8,15.51,3.6,1015.0,1017.1,4.3
428,2017-03-04,6.3,14.9,-0.3,9.0,16.99,2.4,1017.3,1019.4,7.3
429,2017-03-05,8.1,15.6,1.5,6.0,14.32,1.9,1013.9,1016.0,8.3
430,2017-03-06,7.8,13.9,4.7,0.0,6.17,3.2,1006.0,1008.1,10.0
431,2017-03-07,2.6,5.4,0.4,0.6,5.95,2.8,1007.0,1009.2,10.0
432,2017-03-08,1.3,3.1,0.2,1.8,9.16,2.7,1007.9,1010.1,7.3
433,2017-03-09,2.2,4.5,0.4,0.9,4.22,2.2,1008.4,1010.6,10.0
434,2017-03-10,4.4,8.6,0.7,2.9,10.71,2.2,1013.2,1015.4,10.0
435,2017-03-11,4.5,10.6,0.3,6.7,16.28,2.6,1020.7,1022.9,4.3
436,2017-03-12,5.1,13.6,-1.0,10.0,19.97,2.1,1020.6,1022.7,7.3
437,2017-03-13,9.3,16.7,2.7,6.9,15.43,3.1,1014.1,1016.2,10.0
438,2017-03-14,7.1,10.8,4.5,0.8,6.86,2.3,1010.6,1012.7,10.0
439,2017-03-15,5.9,10.1,3.0,2.2,9.25,4.4,1010.9,1013.0,9.0
440,2017-03-16,6.2,10.1,3.6,5.2,14.4,2.4,1018.0,1020.2,8.3
441,2017-03-17,5.7,11.9,1.6,4.2,13.84,2.3,1020.2,1022.4,5.3
442,2017-03-18,6.9,13.7,1.0,5.7,14.57,2.0,1021.7,1023.9,4.3
443,2017-03-19,9.3,16.3,2.4,9.8,18.17,2.3,1021.9,1024.1,3.0
444,2017-03-20,8.8,15.9,2.1,6.4,17.48,2.3,1019.7,1021.8,6.7
445,2017-03-21,8.0,10.3,6.4,0.0,3.49,2.2,1007.9,1010.0,10.0
446,2017-03-22,8.1,12.7,4.0,7.7,18.94,3.2,1015.9,1018.0,10.0
447,2017-03-23,7.6,13.4,3.2,4.3,15.0,2.7,1016.8,1019.0,10.0
448,2017-03-24,6.3,10.5,2.7,6.3,17.45,3.2,1019.1,1021.3,5.7
449,2017-03-25,6.0,12.1,0.7,11.4,22.22,2.5,1018.8,1021.0,3.7
450,2017-03-26,7.1,12.4,2.1,3.0,10.74,1.9,1014.4,1016.5,10.0
451,2017-03-27,7.4,11.9,3.5,2.9,13.5,2.9,1012.9,1015.1,8.7
452,2017-03-28,6.7,12.7,0.9,6.7,15.96,2.0,1019.1,1021.3,5.0
453,2017-03-29,8.5,15.3,1.8,7.9,18.98,2.0,1021.3,1023.5,8.0
454,2017-03-30,11.5,18.3,6.0,5.3,15.53,2.5,1018.3,1020.4,9.0
455,2017-03-31,7.8,9.2,5.4,0.0,3.81,1.9,1016.0,1018.2,10.0
456,2017-04-01,8.6,13.5,4.0,8.5,20.42,3.7,1011.2,1013.4,4.7
457,2017-04-02,6.9,13.9,0.7,12.0,24.1,2.9,1013.2,1015.3,0.0
458,2017-04-03,9.1,15.0,1.7,6.2,13.68,3.2,1017.1,1019.2,5.7
459,2017-04-04,11.1,18.3,5.8,8.9,22.23,2.2,1023.4,1025.5,5.7
460,2017-04-05,15.0,22.4,6.2,7.1,17.67,4.2,1023.0,1025.1,7.3
461,2017-04-06,16.3,21.0,11.3,1.1,9.68,5.9,1017.2,1019.3,10.0
462,2017-04-07,16.4,21.6,14.0,0.8,10.07,2.6,1012.5,1014.6,9.0
463,2017-04-08,17.8,24.1,14.4,2.0,12.26,2.6,1009.0,1011.0,10.0
464,2017-04-09,12.1,15.5,8.4,0.1,5.65,4.1,1010.0,1012.1,7.3
465,2017-04-10,11.4,17.8,4.4,6.3,17.92,3.3,1014.9,1017.0,10.0
466,2017-04-11,11.7,14.5,10.5,0.0,3.27,3.9,1000.9,1003.0,10.0
467,2017-04-12,10.8,15.4,4.5,7.1,18.5,3.8,1007.9,1010.0,6.3
468,2017-04-13,9.6,16.9,2.7,7.5,19.09,2.2,1014.7,1016.9,2.3
469,2017-04-14,15.2,23.0,5.8,11.2,24.03,2.7,1014.8,1016.8,7.0
470,2017-04-15,16.4,20.7,12.8,1.8,6.87,2.8,1013.5,1015.5,7.7
471,2017-04-16,17.9,26.1,10.7,8.9,21.21,2.8,1013.9,1015.9,6.3
472,2017-04-17,17.9,26.4,12.8,3.3,10.27,5.3,1004.5,1006.5,10.0
473,2017-04-18,14.3,18.1,10.9,1.6,5.71,3.2,997.1,999.2,6.7
474,2017-04-19,12.1,16.1,8.0,1.1,9.19,2.8,1004.8,1006.9,8.3
475,2017-04-20,11.9,17.3,6.5,4.2,15.91,1.9,1011.5,1013.6,8.7
476,2017-04-21,14.7,21.0,10.8,4.3,16.88,2.2,1006.9,1008.9,10.0
477,2017-04-22,12.3,15.5,9.4,9.3,23.96,3.4,1009.8,1011.9,5.0
478,2017-04-23,11.1,16.9,5.1,12.7,27.66,3.5,1016.8,1018.9,0.0
479,2017-04-24,16.0,23.4,6.3,12.2,25.69,4.1,1021.3,1023.4,1.3
480,2017-04-25,19.0,23.3,14.6,6.8,21.66,5.3,1020.6,1022.7,9.7
481,2017-04-26,14.6,17.6,12.1,0.0,3.97,2.6,1013.2,1015.3,10.0
482,2017-04-27,13.0,17.1,8.9,10.4,22.63,3.0,1007.5,1009.6,7.7
483,2017-04-28,14.1,20.7,7.7,11.5,26.78,2.5,1006.2,1008.3,1.0
484,2017-04-29,15.8,21.3,11.1,8.4,21.52,3.7,1005.3,1007.4,5.7
485,2017-04-30,19.0,28.0,9.0,12.2,26.27,3.1,1007.9,1010.0,1.0
486,2017-05-01,14.8,17.9,9.4,3.1,7.95,2.5,1014.0,1016.1,6.3
487,2017-05-02,14.1,20.5,7.3,11.2,27.26,2.9,1021.8,1023.9,7.0
488,2017-05-03,18.2,25.8,10.7,8.9,23.14,3.2,1022.9,1025.0,10.0
489,2017-05-04,19.9,26.3,12.5,11.8,27.7,3.3,1018.7,1020.8,4.3
490,2017-05-05,21.0,26.5,15.5,7.5,21.03,2.8,1013.6,1015.6,6.3
491,2017-05-06,16.2,18.6,13.5,0.1,3.32,2.5,1010.8,1012.9,10.0
492,2017-05-07,17.4,23.0,12.7,11.2,27.33,2.7,1010.5,1012.5,4.3
493,2017-05-08,17.8,25.0,11.3,11.8,27.25,2.9,1011.4,1013.4,3.3
494,2017-05-09,17.7,23.2,12.6,0.0,9.51,2.7,1013.6,1015.6,10.0
495,2017-05-10,18.0,21.0,14.7,0.2,7.7,3.5,1008.1,1010.2,10.0
496,2017-05-11,18.9,23.2,16.1,1.9,13.32,3.2,1011.0,1013.1,9.7
497,2017-05-12,20.7,24.9,16.3,1.9,13.43,2.0,1011.4,1013.5,10.0
498,2017-05-13,17.2,19.3,15.2,0.0,6.28,2.4,1004.6,1006.6,10.0
499,2017-05-14,18.4,25.8,13.7,6.5,20.93,2.5,1007.2,1009.2,7.7
500,2017-05-15,18.0,22.6,14.6,7.5,21.84,2.9,1008.6,1010.7,9.3
501,2017-05-16,16.3,21.1,11.9,10.5,24.02,2.7,1009.2,1011.2,10.0
502,2017-05-17,16.1,21.4,10.7,9.9,24.37,2.8,1008.8,1010.9,6.0
503,2017-05-18,16.6,22.6,11.6,13.0,29.73,2.8,1013.7,1015.7,0.0
504,2017-05-19,19.9,28.4,10.6,13.6,30.39,2.7,1014.3,1016.4,0.0
505,2017-05-20,21.9,30.8,13.9,13.1,27.9,2.8,1014.2,1016.2,0.0
506,2017-05-21,22.2,30.5,15.0,11.4,26.01,2.5,1013.9,1015.9,10.0
507,2017-05-22,23.0,28.6,17.6,11.4,26.84,2.7,1012.6,1014.6,5.3
508,2017-05-23,22.6,29.6,17.0,10.6,25.74,2.6,1009.6,1011.6,7.0
509,2017-05-24,20.9,23.6,18.8,0.0,7.78,1.9,1007.0,1009.0,10.0
510,2017-05-25,20.7,26.1,17.7,4.1,15.41,1.9,1003.5,1005.5,9.3
511,2017-05-26,18.9,25.4,15.6,2.3,10.95,2.7,1002.9,1004.9,8.0
512,2017-05-27,17.0,21.1,14.7,1.9,14.19,2.5,1009.6,1011.7,9.7
513,2017-05-28,18.2,22.8,14.0,10.4,27.06,2.4,1012.3,1014.4,3.0
514,2017-05-29,21.2,28.9,12.7,11.5,26.41,3.0,1010.2,1012.2,0.0
515,2017-05-30,24.1,32.4,16.9,8.8,23.66,2.6,1008.4,1010.4,10.0
516,2017-05-31,24.1,30.6,19.2,6.0,19.91,2.9,1003.1,1005.1,10.0
