Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
307,2016-11-03,14.2,16.6,12.1,6.5,3.9,8.3,1019.2,51,1021.7
308,2016-11-04,13.8,18.5,9.5,9.5,2.9,10.6,1015.4,68,1017.9
309,2016-11-05,17.7,21.5,14.5,9.7,5.6,12.1,1012.2,60,1014.7
310,2016-11-06,13.7,18.7,8.3,5.4,4.5,11.8,1020.8,75,1023.3
311,2016-11-07,11.8,18.1,6.9,9.7,3.0,9.5,1020.9,70,1023.5
312,2016-11-08,13.2,17.2,9.7,0.1,2.9,12.9,1016.2,85,1018.7
313,2016-11-09,9.3,11.7,7.2,0.1,3.8,9.6,1022.1,81,1024.7
314,2016-11-10,9.7,13.4,6.9,0.1,2.8,8.1,1018.9,68,1021.4
315,2016-11-11,14.0,17.7,8.6,3.7,4.4,11.8,1015.6,75,1018.1
316,2016-11-12,13.4,18.8,9.3,9.4,2.2,11.1,1021.2,73,1023.7
317,2016-11-13,14.9,20.7,9.1,6.1,2.3,11.8,1020.9,70,1023.4
318,2016-11-14,15.9,18.7,13.9,0.0,1.9,16.1,1014.0,89,1016.5
319,2016-11-15,15.9,18.8,12.2,0.6,3.5,15.0,1013.2,82,1015.7
320,2016-11-16,12.3,17.5,9.0,7.7,2.8,9.4,1018.8,67,1021.3
321,2016-11-17,12.6,17.8,8.8,6.6,3.0,11.3,1020.4,78,1023.0
322,2016-11-18,14.5,19.7,8.3,6.7,2.0,12.6,1017.3,77,1019.8
323,2016-11-19,19.0,20.5,14.8,0.1,5.3,18.7,1010.1,86,1012.5
324,2016-11-20,17.5,19.8,12.9,0.1,3.3,16.6,1016.1,83,1018.6
325,2016-11-21,14.8,19.1,10.9,2.8,2.0,14.7,1014.2,87,1016.7
326,2016-11-22,15.3,19.4,12.2,5.0,2.7,13.6,1013.3,79,1015.8
327,2016-11-23,11.1,15.1,9.0,7.0,5.2,9.5,1015.8,72,1018.3
328,2016-11-24,10.8,12.7,8.4,1.4,4.8,9.1,1016.3,71,1018.8
329,2016-11-25,10.1,12.9,6.5,3.8,3.3,7.1,1021.7,58,1024.2
330,2016-11-26,9.4,14.4,4.7,6.0,2.1,8.8,1020.6,75,1023.1
331,2016-11-27,11.4,14.0,10.2,0.0,2.4,11.9,1014.6,89,1017.1
332,2016-11-28,12.1,13.5,8.7,1.4,3.2,7.3,1020.0,52,1022.6
333,2016-11-29,10.5,14.4,7.1,2.2,2.9,8.2,1026.5,66,1029.1
334,2016-11-30,10.1,15.7,5.5,2.1,2.7,9.1,1024.3,74,1026.8
335,2016-12-01,14.4,16.4,12.4,0.2,7.0,10.3,1019.7,63,1022.2
336,2016-12-02,11.8,15.1,8.1,7.3,3.1,8.6,1024.4,63,1026.9
337,2016-12-03,11.2,17.4,7.2,7.7,2.3,9.8,1022.8,74,1025.3
338,2016-12-04,10.9,14.5,5.9,0.3,3.3,11.4,1015.2,84,1017.7
339,2016-12-05,14.2,16.1,12.8,1.5,5.9,10.9,1013.6,67,1016.1
340,2016-12-06,11.0,16.4,7.6,1.8,4.3,7.9,1018.3,60,1020.8
341,2016-12-07,9.5,12.5,6.2,1.6,4.2,8.1,1017.5,68,1020.1
342,2016-12-08,11.0,14.0,6.5,6.0,4.3,7.4,1016.0,56,1018.5
343,2016-12-09,12.2,15.2,9.6,2.1,5.8,8.3,1013.1,58,1015.6
344,2016-12-10,9.7,12.1,6.9,3.0,2.8,8.4,1018.4,71,1020.9
345,2016-12-11,9.1,12.3,3.7,2.9,3.3,7.3,1022.5,65,1025.1
346,2016-12-12,8.9,13.7,3.5,0.1,2.1,8.1,1021.4,72,1024.0
347,2016-12-13,11.0,12.7,9.6,0.0,2.2,12.5,1012.6,96,1015.1
348,2016-12-14,6.9,11.6,4.2,0.4,4.9,9.0,1010.9,90,1013.5
349,2016-12-15,6.2,9.7,1.8,3.7,4.6,6.7,1013.6,71,1016.2
350,2016-12-16,5.2,7.6,1.6,0.6,5.7,6.6,1018.3,76,1020.9
351,2016-12-17,8.2,10.0,5.1,0.2,5.7,7.1,1025.1,65,1027.7
352,2016-12-18,10.9,14.3,7.4,7.8,4.5,8.6,1027.0,66,1029.6
353,2016-12-19,10.9,16.9,6.5,2.5,2.0,9.6,1023.3,73,1025.9
354,2016-12-20,12.4,16.5,9.3,1.3,2.4,12.9,1022.7,89,1025.2
355,2016-12-21,13.1,19.2,7.5,5.8,2.1,12.4,1022.3,82,1024.8
356,2016-12-22,17.5,22.2,11.1,0.1,10.7,14.2,1006.9,72,1009.3
357,2016-12-23,9.4,11.8,6.7,0.4,8.4,8.1,1011.9,68,1014.4
358,2016-12-24,8.2,12.1,6.2,3.1,3.3,8.3,1022.6,77,1025.2
359,2016-12-25,9.7,14.8,5.8,7.4,2.1,7.8,1026.0,65,1028.6
360,2016-12-26,10.7,12.8,7.4,0.0,2.2,11.6,1016.0,88,1018.6
361,2016-12-27,9.3,14.3,4.7,0.0,5.8,10.1,1010.5,85,1013.0
362,2016-12-28,5.2,7.2,3.3,0.5,4.2,5.3,1023.5,60,1026.1
363,2016-12-29,5.8,8.0,2.9,0.1,4.1,5.9,1021.9,65,1024.5
364,2016-12-30,7.6,11.6,4.5,4.6,2.7,5.9,1026.0,57,1028.6
365,2016-12-31,8.6,11.7,6.6,4.2,5.1,6.8,1025.0,61,1027.6
366,2017-01-01,9.8,12.9,6.1,4.7,4.1,7.6,1024.3,63,1026.9
367,2017-01-02,10.0,13.5,3.6,1.2,4.9,8.2,1018.4,66,1020.9
368,2017-01-03,11.1,13.3,8.7,7.0,4.6,7.6,1018.4,58,1020.9
369,2017-01-04,10.4,14.0,6.9,6.2,3.4,8.0,1018.6,64,1021.1
370,2017-01-05,7.0,8.5,5.9,0.1,4.4,6.6,1022.9,65,1025.5
371,2017-01-06,6.5,10.1,2.4,7.3,4.2,6.0,1023.0,63,1025.6
372,2017-01-07,6.5,11.9,1.6,5.4,2.3,7.0,1018.2,73,1020.8
373,2017-01-08,8.8,11.2,7.6,0.5,2.8,10.4,1007.9,92,1010.4
374,2017-01-09,9.7,11.3,7.8,0.1,3.8,8.6,1009.1,73,1011.6
375,2017-01-10,8.2,11.2,5.9,5.5,4.1,6.3,1015.4,58,1017.9
376,2017-01-11,6.3,7.9,5.0,1.4,5.1,5.1,1017.8,54,1020.4
377,2017-01-12,7.5,9.9,5.3,0.5,7.6,5.8,1012.7,56,1015.3
378,2017-01-13,5.7,9.8,3.4,2.8,7.1,5.1,1009.9,56,1012.5
379,2017-01-14,2.5,5.0,-0.7,0.3,7.3,4.3,1014.0,59,1016.6
380,2017-01-15,3.2,6.4,-0.2,1.4,4.9,5.3,1017.9,71,1020.5
381,2017-01-16,4.5,6.6,2.0,2.0,4.8,5.9,1020.7,71,1023.3
382,2017-01-17,4.9,10.0,1.1,4.2,2.4,6.3,1026.8,74,1029.4
383,2017-01-18,6.0,10.7,1.9,1.0,2.4,7.2,1025.0,76,1027.6
384,2017-01-19,6.5,11.0,3.3,6.1,2.6,6.9,1018.6,72,1021.2
385,2017-01-20,6.1,9.5,2.9,0.3,8.8,6.6,1011.1,70,1013.6
386,2017-01-21,5.6,7.5,3.5,1.8,4.5,6.0,1021.2,66,1023.8
387,2017-01-22,4.5,7.6,2.3,0.3,7.9,5.2,1018.3,60,1020.9
388,2017-01-23,2.4,3.9,0.0,0.5,6.5,4.5,1021.2,62,1023.8
389,2017-01-24,3.3,6.3,1.1,2.8,4.6,5.0,1025.7,66,1028.3
390,2017-01-25,3.2,8.9,0.3,4.2,1.9,6.1,1028.1,81,1030.8
391,2017-01-26,5.4,10.8,0.7,9.6,3.1,5.3,1025.0,61,1027.6
392,2017-01-27,7.5,12.5,0.2,1.4,6.2,7.1,1020.8,68,1023.4
393,2017-01-28,5.9,12.1,1.6,9.7,2.2,6.3,1023.0,70,1025.6
394,2017-01-29,8.1,14.6,2.6,0.0,3.2,9.3,1015.4,82,1017.9
395,2017-01-30,9.0,14.7,5.0,1.1,6.4,8.8,1013.8,74,1016.3
396,2017-01-31,4.6,7.6,1.3,5.1,3.3,5.0,1022.8,60,1025.4
397,2017-02-01,6.7,8.6,1.7,0.3,4.5,5.9,1019.6,60,1022.2
398,2017-02-02,7.9,9.8,5.5,5.3,4.8,5.1,1021.4,48,1024.0
399,2017-02-03,7.5,12.7,1.8,9.7,2.8,6.0,1020.9,60,1023.4
400,2017-02-04,8.8,14.7,3.0,8.2,2.7,7.5,1017.8,67,1020.3
401,2017-02-05,9.4,12.3,7.1,0.0,3.9,10.3,1007.3,88,1009.8
402,2017-02-06,6.9,9.3,3.6,0.4,6.6,6.2,1012.7,63,1015.3
403,2017-02-07,6.2,8.5,3.2,1.3,3.8,5.8,1019.5,61,1022.1
404,2017-02-08,5.6,9.5,2.1,2.1,2.7,6.0,1014.5,66,1017.1
405,2017-02-09,4.7,6.4,2.2,0.4,6.6,6.6,1004.7,78,1007.3
406,2017-02-10,2.2,4.0,0.1,1.6,7.2,4.6,1008.8,65,1011.4
407,2017-02-11,2.8,5.0,0.3,1.2,5.8,4.6,1015.8,62,1018.4
408,2017-02-12,4.2,7.4,0.6,3.0,3.8,5.3,1022.2,66,1024.8
409,2017-02-13,5.9,9.7,1.0,4.0,3.7,5.2,1025.2,57,1027.8
410,2017-02-14,6.0,7.9,3.3,1.3,4.0,5.8,1026.8,62,1029.4
411,2017-02-15,7.2,11.7,2.5,8.5,3.6,6.4,1026.9,64,1029.5
412,2017-02-16,12.2,15.5,7.1,10.1,5.7,7.7,1020.4,56,1022.9
413,2017-02-17,13.1,16.5,9.6,0.0,6.6,12.1,1014.0,80,1016.5
414,2017-02-18,7.7,10.0,3.8,2.9,4.9,7.1,1016.0,67,1018.6
415,2017-02-19,7.1,11.1,3.1,8.3,3.4,6.7,1016.4,68,1019.0
416,2017-02-20,10.8,16.7,3.6,0.7,7.9,9.2,1007.9,69,1010.4
417,2017-02-21,4.3,7.2,0.1,3.3,4.9,4.8,1025.7,58,1028.3
418,2017-02-22,8.2,17.6,-0.2,0.9,3.5,8.3,1014.1,71,1016.6
419,2017-02-23,9.3,14.0,6.0,0.0,5.7,9.8,1008.3,81,1010.8
420,2017-02-24,6.4,9.2,4.1,2.8,3.4,5.4,1017.5,57,1020.1
421,2017-02-25,7.1,9.1,4.1,1.6,5.2,5.6,1018.3,55,1020.9
422,2017-02-26,6.6,10.8,2.3,1.1,2.2,6.6,1020.0,69,1022.5
423,2017-02-27,5.7,10.7,1.3,8.6,3.6,6.3,1023.0,71,1025.6
424,2017-02-28,5.4,11.6,-0.2,10.9,2.9,5.4,1022.6,63,1025.3
425,2017-03-01,6.7,14.4,1.5,5.3,2.1,6.1,1015.2,63,1017.8
426,2017-03-02,8.3,10.1,4.5,0.3,5.5,8.0,1006.9,73,1009.4
427,2017-03-03,7.4,13.2,4.0,7.6,2.5,7.0,1015.9,70,1018.5
428,2017-03-04,8.8,15.4,3.5,10.8,2.6,7.4,1016.2,66,1018.7
429,2017-03-05,9.5,14.3,4.4,3.0,2.7,8.3,1013.0,71,1015.5
430,2017-03-06,9.9,12.4,5.8,2.4,4.8,7.3,1007.7,59,1010.2
431,2017-03-07,5.4,7.0,1.7,3.4,5.3,4.9,1010.2,55,1012.8
432,2017-03-08,4.5,7.0,1.7,2.5,6.1,5.5,1009.8,66,1012.4
433,2017-03-09,7.5,10.0,4.5,3.7,7.2,5.7,1009.5,55,1012.0
434,2017-03-10,8.9,12.0,3.1,9.4,5.1,5.8,1014.8,51,1017.4
435,2017-03-11,6.7,12.1,1.8,11.1,3.1,5.7,1020.6,60,1023.1
436,2017-03-12,8.4,15.2,2.4,10.8,2.3,6.7,1018.6,62,1021.1
437,2017-03-13,9.5,14.5,7.0,1.3,3.4,8.0,1013.8,68,1016.3
438,2017-03-14,7.9,11.5,6.2,2.6,4.0,6.8,1012.8,65,1015.3
439,2017-03-15,7.3,8.6,4.9,0.8,5.8,6.3,1017.6,62,1020.2
440,2017-03-16,7.2,11.6,4.0,7.5,2.3,6.8,1018.9,68,1021.5
441,2017-03-17,7.0,13.8,1.0,10.1,2.3,6.7,1020.3,67,1022.9
442,2017-03-18,7.7,13.7,2.0,4.1,2.2,6.2,1021.5,60,1024.1
443,2017-03-19,9.7,16.9,3.4,10.8,2.6,8.3,1022.2,67,1024.7
444,2017-03-20,10.5,18.4,3.5,5.4,2.9,6.2,1017.1,54,1019.6
445,2017-03-21,9.0,13.5,6.9,1.3,3.3,9.1,1009.7,80,1012.2
446,2017-03-22,8.3,13.3,2.9,9.8,2.4,6.2,1017.5,58,1020.0
447,2017-03-23,10.3,15.8,5.8,7.2,2.6,6.9,1016.4,56,1019.0
448,2017-03-24,8.6,11.4,5.2,6.8,4.1,5.9,1019.1,54,1021.7
449,2017-03-25,8.2,12.9,3.8,7.5,3.3,6.0,1016.8,56,1019.3
450,2017-03-26,9.0,13.3,3.8,6.7,2.9,7.4,1013.2,65,1015.8
451,2017-03-27,6.6,10.8,3.8,1.9,2.8,8.7,1015.1,90,1017.7
452,2017-03-28,8.2,13.5,3.5,7.1,2.7,8.0,1020.1,76,1022.7
453,2017-03-29,10.9,15.4,6.4,3.7,2.7,8.2,1020.1,63,1022.7
454,2017-03-30,12.1,16.7,7.9,6.8,2.6,11.5,1017.5,82,1020.0
455,2017-03-31,7.2,11.0,5.6,0.0,3.7,8.5,1014.5,83,1017.1
456,2017-04-01,8.4,13.7,4.2,9.7,3.3,7.6,1011.4,71,1013.9
457,2017-04-02,7.2,11.9,4.0,2.6,2.5,8.3,1013.2,82,1015.8
458,2017-04-03,11.2,15.7,3.6,11.9,5.6,8.7,1018.7,66,1021.2
459,2017-04-04,12.3,19.3,5.7,10.8,2.8,8.9,1022.3,62,1024.9
460,2017-04-05,15.5,22.5,9.0,0.9,3.6,9.4,1019.7,54,1022.3
461,2017-04-06,18.7,20.0,16.8,0.0,6.5,13.5,1012.1,63,1014.5
462,2017-04-07,16.8,20.8,14.7,0.6,2.2,17.2,1010.8,90,1013.3
463,2017-04-08,16.4,21.3,13.5,1.5,1.5,17.2,1008.4,92,1010.8
464,2017-04-09,13.5,16.0,8.7,0.5,3.8,13.7,1010.4,87,1012.9
465,2017-04-10,12.8,17.2,7.7,1.9,3.8,8.4,1009.7,59,1012.2
466,2017-04-11,12.6,15.2,10.0,0.0,2.8,13.5,999.8,93,1002.3
467,2017-04-12,11.2,15.8,7.1,6.5,2.6,10.2,1009.2,77,1011.7
468,2017-04-13,14.7,17.6,7.2,11.7,5.0,8.2,1014.8,49,1017.3
469,2017-04-14,17.6,21.0,14.2,11.9,5.8,8.0,1014.0,40,1016.5
470,2017-04-15,19.1,21.5,16.0,6.5,7.3,14.2,1012.5,64,1015.0
471,2017-04-16,18.3,22.4,14.8,10.3,2.9,17.2,1013.1,82,1015.6
472,2017-04-17,16.8,20.2,13.6,0.0,3.5,17.7,1000.2,92,1002.7
473,2017-04-18,16.6,19.8,13.4,7.6,4.8,13.6,997.8,73,1000.3
474,2017-04-19,15.2,18.1,11.0,11.9,6.0,9.5,1006.4,55,1008.9
475,2017-04-20,14.1,20.7,9.3,2.3,2.2,9.3,1009.9,58,1012.4
476,2017-04-21,15.6,19.9,11.2,9.3,2.5,12.8,1007.0,73,1009.5
477,2017-04-22,12.7,17.0,7.7,12.2,3.9,10.1,1009.8,70,1012.3
478,2017-04-23,11.8,17.7,4.7,12.9,3.1,8.5,1015.7,62,1018.3
479,2017-04-24,16.2,22.3,8.5,12.9,2.2,9.6,1018.4,54,1020.9
480,2017-04-25,19.3,23.6,13.1,5.0,3.0,13.4,1017.5,60,1020.0
481,2017-04-26,14.5,16.8,12.7,0.0,2.5,15.8,1012.7,95,1015.2
482,2017-04-27,13.6,18.3,9.2,7.6,2.0,11.8,1008.3,77,1010.8
483,2017-04-28,15.9,20.4,8.9,12.4,5.5,9.2,1005.7,51,1008.1
484,2017-04-29,17.8,20.9,13.1,9.7,5.1,10.7,1005.6,52,1008.0
485,2017-04-30,21.7,24.4,18.6,12.2,8.8,9.5,1007.5,36,1009.9
486,2017-05-01,17.5,21.7,11.4,4.9,5.7,13.2,1013.8,68,1016.3
487,2017-05-02,14.7,20.2,8.4,11.6,3.2,10.9,1019.7,66,1022.2
488,2017-05-03,17.7,23.6,11.9,8.7,2.3,12.9,1019.8,65,1022.3
489,2017-05-04,19.4,25.0,13.4,9.1,2.4,14.7,1015.4,67,1017.9
490,2017-05-05,20.9,26.8,17.6,5.6,1.6,18.2,1012.1,74,1014.5
491,2017-05-06,18.7,21.7,16.2,4.4,3.1,15.9,1011.2,73,1013.7
492,2017-05-07,19.9,23.2,13.1,11.4,6.9,10.1,1011.1,44,1013.6
493,2017-05-08,19.5,22.0,17.4,9.0,5.6,13.1,1011.5,58,1013.9
494,2017-05-09,16.3,21.7,14.0,0.0,1.9,13.7,1010.1,75,1012.6
495,2017-05-10,17.1,19.6,15.4,0.6,6.1,16.8,1007.6,87,1010.1
496,2017-05-11,20.4,23.9,16.2,6.0,7.4,15.9,1010.6,67,1013.1
497,2017-05-12,20.3,25.5,15.6,0.1,3.5,18.1,1009.2,77,1011.6
498,2017-05-13,18.0,21.6,15.2,7.4,2.9,17.3,1003.9,85,1006.3
499,2017-05-14,19.5,21.4,16.1,10.0,5.6,14.7,1006.9,65,1009.4
500,2017-05-15,17.6,19.4,13.8,8.3,5.2,11.8,1009.5,59,1011.9
501,2017-05-16,16.5,21.7,11.7,6.1,2.2,12.9,1008.0,68,1010.4
502,2017-05-17,17.0,21.3,13.6,7.6,2.3,14.5,1008.6,76,1011.0
503,2017-05-18,17.3,23.6,12.1,13.5,2.0,14.9,1013.2,76,1015.6
504,2017-05-19,20.0,24.9,12.7,13.1,3.2,13.6,1013.6,58,1016.0
505,2017-05-20,22.2,27.2,15.8,12.2,3.5,12.7,1013.5,48,1015.9
506,2017-05-21,20.6,26.7,16.8,9.7,2.2,14.2,1013.3,58,1015.8
507,2017-05-22,19.9,25.7,14.8,13.1,2.0,15.8,1012.5,68,1014.9
508,2017-05-23,20.5,25.5,15.1,8.9,2.0,17.0,1009.3,71,1011.8
509,2017-05-24,20.2,22.0,18.4,0.2,1.6,19.5,1006.1,83,1008.5
510,2017-05-25,20.4,24.9,17.1,9.7,2.2,19.5,1002.8,81,1005.2
511,2017-05-26,17.4,22.1,12.7,5.9,3.1,13.4,1004.5,68,1007.0
512,2017-05-27,16.6,22.2,11.7,11.9,2.1,13.3,1010.5,71,1012.9
513,2017-05-28,19.4,25.3,12.3,12.9,2.5,12.9,1011.5,59,1013.9
514,2017-05-29,22.7,25.3,17.8,12.9,5.0,14.5,1009.7,53,1012.1
515,2017-05-30,22.1,26.5,16.5,11.4,2.2,17.0,1007.9,64,1010.3
516,2017-05-31,21.5,25.4,18.7,0.9,1.9,18.6,1002.8,73,1005.2
