Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_local_pressure,avg_sea_pressure,cloud_cover
321,2016-11-17,10.4,15.9,6.6,0.7,2.6,1021.9,1023.8,8.0
322,2016-11-18,12.5,20.3,3.7,9.2,3.1,1019.7,1021.7,4.8
323,2016-11-19,17.4,21.5,13.9,0.3,3.0,1010.8,1012.7,10.0
324,2016-11-20,15.8,19.5,13.4,0.0,2.6,1016.6,1018.5,9.0
325,2016-11-21,13.8,18.1,10.1,2.6,1.7,1015.7,1017.6,10.0
326,2016-11-22,14.7,19.3,10.5,6.3,2.4,1012.9,1014.8,5.8
327,2016-11-23,7.9,10.7,5.9,3.3,3.2,1019.3,1021.3,9.8
328,2016-11-24,8.0,12.0,4.8,2.0,2.8,1015.4,1017.3,8.8
329,2016-11-25,8.0,13.1,4.6,3.0,2.5,1021.3,1023.3,9.3
330,2016-11-26,9.8,15.9,3.2,7.1,2.7,1021.5,1023.4,5.3
331,2016-11-27,10.4,11.4,9.6,0.0,1.6,1015.0,1016.9,10.0
332,2016-11-28,10.5,12.4,8.2,0.2,3.6,1019.3,1021.2,10.0
333,2016-11-29,8.9,11.9,7.4,0.8,2.5,1027.1,1029.1,9.8
334,2016-11-30,10.0,13.2,6.9,2.8,2.9,1026.5,1028.5,10.0
335,2016-12-01,14.0,16.2,11.1,0.1,4.1,1019.1,1021.0,10.0
336,2016-12-02,9.5,14.8,5.6,7.0,2.2,1025.1,1027.0,4.8
337,2016-12-03,10.1,18.0,5.1,8.9,2.3,1023.8,1025.8,2.8
338,2016-12-04,12.2,18.4,6.7,3.5,3.4,1016.3,1018.2,7.5
339,2016-12-05,12.0,17.6,8.4,5.4,2.7,1013.5,1015.4,6.8
340,2016-12-06,9.3,13.6,6.0,0.1,4.3,1017.5,1019.5,9.8
341,2016-12-07,8.5,14.3,4.2,7.1,2.9,1017.4,1019.4,5.5
342,2016-12-08,8.4,13.0,4.5,7.3,2.6,1016.8,1018.7,4.5
343,2016-12-09,11.5,15.7,8.7,5.6,4.7,1012.5,1014.4,7.3
344,2016-12-10,6.6,10.4,4.9,0.0,2.7,1019.3,1021.3,9.8
345,2016-12-11,5.6,7.3,4.4,0.4,1.6,1023.3,1025.3,10.0
346,2016-12-12,7.0,12.2,0.9,3.5,2.9,1023.4,1025.4,9.3
347,2016-12-13,9.8,11.3,7.5,0.0,1.9,1013.8,1015.7,10.0
348,2016-12-14,6.6,11.3,4.9,0.0,6.0,1011.8,1013.8,10.0
349,2016-12-15,4.3,7.5,0.6,3.7,2.4,1014.3,1016.3,9.0
350,2016-12-16,3.9,6.6,1.9,0.5,5.1,1018.0,1020.0,9.8
351,2016-12-17,5.3,7.4,2.4,0.7,3.2,1024.8,1026.8,9.5
352,2016-12-18,7.8,14.3,3.1,8.7,3.1,1027.8,1029.8,9.3
353,2016-12-19,9.9,17.4,4.2,6.8,2.7,1024.5,1026.4,6.8
354,2016-12-20,10.7,15.4,6.8,1.2,2.2,1024.1,1026.1,8.5
355,2016-12-21,12.2,18.8,4.2,8.3,3.0,1025.0,1026.9,3.0
356,2016-12-22,17.5,22.0,13.2,0.5,7.5,1007.5,1009.3,10.0
357,2016-12-23,8.9,13.2,4.6,1.8,4.2,1010.0,1011.9,9.5
358,2016-12-24,5.4,9.0,3.2,1.3,2.2,1023.5,1025.5,9.8
359,2016-12-25,6.5,11.9,3.0,7.0,2.3,1029.0,1031.0,5.3
360,2016-12-26,9.5,14.1,3.1,0.0,3.5,1018.3,1020.2,10.0
361,2016-12-27,8.5,14.8,3.6,0.0,5.3,1008.9,1010.8,10.0
362,2016-12-28,4.1,6.3,1.6,0.8,4.8,1023.8,1025.8,9.3
363,2016-12-29,4.0,7.5,1.6,0.2,3.3,1021.2,1023.2,10.0
364,2016-12-30,4.2,6.7,2.5,1.4,2.8,1026.2,1028.2,8.8
365,2016-12-31,6.0,11.9,1.4,4.6,3.2,1025.1,1027.1,7.3
366,2017-01-01,7.0,13.6,3.0,6.5,2.6,1024.6,1026.6,3.8
367,2017-01-02,7.8,14.3,2.0,2.7,2.8,1018.3,1020.3,8.0
368,2017-01-03,8.6,12.5,6.1,1.4,3.1,1017.5,1019.5,9.3
369,2017-01-04,7.9,13.5,4.0,0.8,3.7,1018.6,1020.6,7.3
370,2017-01-05,7.3,9.5,6.3,2.8,5.1,1024.1,1026.1,8.5
371,2017-01-06,6.0,9.9,0.7,1.1,2.4,1024.6,1026.6,7.5
372,2017-01-07,4.6,11.3,-0.8,6.6,2.2,1020.5,1022.5,5.0
373,2017-01-08,5.7,7.8,3.4,0.0,1.4,1009.7,1011.7,10.0
374,2017-01-09,7.4,10.2,5.3,0.0,2.8,1007.7,1009.6,10.0
375,2017-01-10,8.3,13.0,5.5,5.6,4.2,1014.2,1016.1,8.0
376,2017-01-11,3.9,7.9,0.6,0.2,3.2,1016.1,1018.1,10.0
377,2017-01-12,4.7,8.0,1.8,1.2,3.3,1011.1,1013.1,10.0
378,2017-01-13,3.2,7.1,0.3,0.8,4.5,1007.9,1009.9,8.0
379,2017-01-14,0.7,2.7,-0.9,0.1,7.0,1009.7,1011.7,8.5
380,2017-01-15,1.9,4.6,-1.1,1.7,6.5,1015.2,1017.2,9.8
381,2017-01-16,3.7,6.0,1.1,2.0,6.5,1018.9,1020.9,9.3
382,2017-01-17,3.2,5.5,1.0,0.4,2.8,1027.4,1029.4,9.5
383,2017-01-18,3.6,8.8,-1.2,4.5,3.1,1026.0,1028.0,7.5
384,2017-01-19,3.9,8.5,-0.1,0.6,2.1,1020.3,1022.3,9.0
385,2017-01-20,4.8,7.7,-0.2,3.4,6.2,1009.1,1011.1,8.3
386,2017-01-21,4.2,7.5,2.1,1.9,4.4,1020.9,1022.9,10.0
387,2017-01-22,3.0,6.1,-0.2,1.5,3.3,1016.6,1018.6,10.0
388,2017-01-23,0.5,2.4,-0.5,0.0,3.8,1019.0,1021.0,10.0
389,2017-01-24,1.2,3.1,-0.1,0.4,3.8,1024.7,1026.7,10.0
390,2017-01-25,1.1,4.6,-0.8,2.0,2.3,1028.9,1030.9,8.3
391,2017-01-26,2.9,8.8,-1.7,9.8,2.9,1026.1,1028.1,0.5
392,2017-01-27,5.3,8.7,0.8,0.2,4.7,1021.3,1023.3,10.0
393,2017-01-28,3.1,9.6,-1.2,9.6,2.3,1024.6,1026.6,6.8
394,2017-01-29,4.0,8.8,-0.3,1.3,2.5,1017.0,1019.0,9.0
395,2017-01-30,6.5,9.9,3.5,0.1,4.9,1011.7,1013.7,10.0
396,2017-01-31,3.4,6.8,-0.6,1.1,3.6,1023.6,1025.6,7.8
397,2017-02-01,3.6,8.8,-1.3,0.0,4.4,1018.6,1020.6,10.0
398,2017-02-02,5.1,8.4,2.2,1.3,3.9,1020.1,1022.1,9.0
399,2017-02-03,7.0,11.9,2.6,4.2,3.3,1020.4,1022.4,7.0
400,2017-02-04,6.3,13.9,1.2,9.3,2.4,1019.0,1021.0,3.0
401,2017-02-05,7.8,11.4,3.5,0.0,3.3,1007.6,1009.5,10.0
402,2017-02-06,4.2,7.5,1.0,0.0,5.4,1010.4,1012.4,10.0
403,2017-02-07,4.1,5.9,2.1,0.4,5.5,1019.6,1021.6,8.5
404,2017-02-08,4.1,8.0,1.7,2.0,2.3,1015.8,1017.8,10.0
405,2017-02-09,4.9,7.9,1.4,1.5,3.8,1002.5,1004.4,8.3
406,2017-02-10,0.4,2.4,-1.1,0.6,4.1,1006.2,1008.2,10.0
407,2017-02-11,0.0,0.9,-1.0,0.0,2.7,1013.9,1015.9,10.0
408,2017-02-12,1.0,4.6,-0.5,4.0,2.4,1021.7,1023.7,10.0
409,2017-02-13,1.1,2.9,0.3,0.4,1.9,1025.6,1027.6,10.0
410,2017-02-14,1.8,4.6,0.4,1.9,2.3,1026.5,1028.5,9.0
411,2017-02-15,3.3,9.2,0.0,5.1,2.2,1027.6,1029.6,5.8
412,2017-02-16,6.7,14.4,0.3,8.5,3.7,1021.5,1023.4,5.0
413,2017-02-17,8.9,12.4,4.0,0.0,4.2,1014.6,1016.6,10.0
414,2017-02-18,4.6,10.5,1.0,3.2,2.8,1015.1,1017.0,8.0
415,2017-02-19,4.7,10.5,0.8,8.2,2.4,1017.1,1019.0,8.8
416,2017-02-20,8.4,11.7,3.7,1.1,6.9,1007.3,1009.3,10.0
417,2017-02-21,3.5,6.2,0.9,1.8,5.5,1025.6,1027.6,9.3
418,2017-02-22,5.6,11.7,-1.9,3.8,4.8,1017.8,1019.7,7.5
419,2017-02-23,9.0,13.3,4.2,0.1,4.6,1006.5,1008.4,10.0
420,2017-02-24,5.2,8.9,2.6,8.3,3.5,1017.3,1019.3,6.5
421,2017-02-25,4.8,9.4,1.8,3.6,2.9,1018.4,1020.4,6.8
422,2017-02-26,4.8,10.7,-0.2,4.0,2.6,1020.7,1022.7,8.5
423,2017-02-27,4.8,8.1,0.5,1.5,2.1,1025.2,1027.2,9.0
424,2017-02-28,3.8,10.1,-0.3,4.2,2.1,1023.9,1025.9,5.3
425,2017-03-01,5.9,13.2,-1.3,4.6,2.5,1016.6,1018.6,5.0
426,2017-03-02,8.0,13.8,2.0,3.2,4.3,1005.9,1007.8,8.0
427,2017-03-03,7.0,10.2,1.7,3.5,4.1,1016.2,1018.1,6.0
428,2017-03-04,7.0,15.2,0.5,9.7,2.6,1017.1,1019.1,6.8
429,2017-03-05,7.7,14.9,1.7,5.7,2.6,1013.9,1015.8,6.0
430,2017-03-06,6.8,12.8,3.6,0.1,2.7,1007.1,1009.0,10.0
431,2017-03-07,1.9,6.9,0.4,1.7,3.8,1009.0,1011.0,9.8
432,2017-03-08,2.8,7.7,-0.8,4.0,3.4,1008.9,1010.9,8.8
433,2017-03-09,4.8,9.9,0.2,5.6,3.6,1009.2,1011.1,5.5
434,2017-03-10,6.4,10.0,3.9,1.1,3.4,1014.3,1016.3,8.8
435,2017-03-11,5.6,12.4,1.1,7.6,2.7,1021.5,1023.5,5.0
436,2017-03-12,6.8,14.5,0.2,10.4,2.5,1020.1,1022.1,10.0
437,2017-03-13,9.5,16.5,4.3,3.6,3.4,1014.3,1016.2,10.0
438,2017-03-14,7.7,12.0,5.3,1.7,4.4,1012.2,1014.2,9.5
439,2017-03-15,6.5,8.9,3.6,0.3,7.1,1014.9,1016.9,9.8
440,2017-03-16,6.3,12.1,2.8,5.0,2.4,1019.2,1021.2,10.0
441,2017-03-17,6.0,12.7,0.6,11.0,2.6,1021.2,1023.1,0.5
442,2017-03-18,6.6,13.6,0.5,5.4,2.3,1022.3,1024.3,5.3
443,2017-03-19,9.2,16.6,1.8,10.3,3.0,1022.8,1024.8,3.0
444,2017-03-20,10.3,18.2,2.3,7.0,2.9,1019.1,1021.0,5.0
445,2017-03-21,8.2,10.0,7.2,0.0,4.1,1009.1,1011.0,10.0
446,2017-03-22,8.7,13.1,4.1,6.0,4.0,1017.2,1019.2,9.8
447,2017-03-23,8.6,14.9,3.0,6.9,2.8,1017.2,1019.1,10.0
448,2017-03-24,7.4,11.0,2.7,6.7,3.5,1020.2,1022.2,8.5
449,2017-03-25,6.6,12.9,2.6,8.1,2.7,1018.8,1020.7,7.5
450,2017-03-26,7.3,14.4,0.2,7.7,2.7,1014.5,1016.4,9.5
451,2017-03-27,7.9,12.9,4.6,6.6,2.6,1014.4,1016.4,8.3
452,2017-03-28,8.2,13.0,4.3,5.3,3.2,1020.0,1022.0,6.3
453,2017-03-29,9.5,16.0,4.0,7.1,2.5,1021.1,1023.0,7.0
454,2017-03-30,11.8,17.9,6.9,6.1,2.6,1018.6,1020.6,7.5
455,2017-03-31,6.5,8.4,5.3,0.0,1.4,1016.8,1018.8,10.0
456,2017-04-01,7.1,13.4,3.1,6.6,2.8,1013.0,1015.0,8.3
457,2017-04-02,7.1,14.7,0.6,11.8,3.2,1014.0,1016.0,1.5
458,2017-04-03,10.5,18.5,1.2,11.8,3.8,1017.9,1019.9,2.3
459,2017-04-04,12.4,20.4,4.4,11.6,2.5,1023.2,1025.2,4.8
460,2017-04-05,16.1,21.9,8.1,3.2,4.4,1021.8,1023.7,10.0
461,2017-04-06,17.1,19.8,15.3,0.0,6.8,1014.6,1016.5,10.0
462,2017-04-07,17.5,21.4,14.7,0.2,2.9,1011.8,1013.7,10.0
463,2017-04-08,17.2,25.0,14.2,5.9,2.5,1009.1,1011.0,10.0
464,2017-04-09,12.3,15.1,7.1,0.0,2.7,1011.7,1013.6,10.0
465,2017-04-10,11.6,16.9,4.9,4.8,2.7,1013.4,1015.3,10.0
466,2017-04-11,13.2,15.1,11.9,0.1,3.2,999.8,1001.7,10.0
467,2017-04-12,11.0,14.9,5.3,4.2,3.8,1009.3,1011.2,9.5
468,2017-04-13,10.8,17.5,3.9,10.9,3.4,1014.6,1016.5,1.8
469,2017-04-14,15.7,23.7,7.2,11.2,3.0,1014.2,1016.1,3.5
470,2017-04-15,18.3,23.8,13.9,5.9,4.0,1012.9,1014.8,3.8
471,2017-04-16,17.8,26.0,11.0,9.6,3.1,1013.7,1015.6,5.0
472,2017-04-17,18.8,22.5,13.5,0.6,4.7,1001.6,1003.5,10.0
473,2017-04-18,15.6,18.5,12.9,4.1,4.0,997.3,999.2,5.8
474,2017-04-19,14.7,18.3,8.5,10.0,5.6,1005.7,1007.5,6.8
475,2017-04-20,14.0,20.5,6.1,3.6,2.5,1011.0,1012.9,10.0
476,2017-04-21,15.2,20.4,11.6,4.3,2.5,1007.5,1009.4,10.0
477,2017-04-22,12.6,16.8,6.7,11.7,3.3,1011.1,1013.0,5.3
478,2017-04-23,11.4,18.7,4.4,12.5,2.9,1017.1,1019.0,1.3
479,2017-04-24,16.6,25.0,5.5,12.8,4.2,1020.1,1022.0,3.0
480,2017-04-25,18.5,24.4,16.1,7.5,5.3,1019.6,1021.5,8.0
481,2017-04-26,14.7,18.0,12.5,0.0,1.9,1013.3,1015.2,10.0
482,2017-04-27,13.5,17.9,9.0,9.8,2.5,1008.4,1010.3,10.0
483,2017-04-28,14.9,22.3,5.9,12.5,3.0,1005.8,1007.7,0.3
484,2017-04-29,16.7,21.1,10.8,9.7,4.4,1005.4,1007.3,5.5
485,2017-04-30,21.3,30.0,9.8,12.3,3.9,1006.9,1008.7,1.3
486,2017-05-01,15.7,19.7,9.6,3.7,2.5,1014.7,1016.6,5.5
487,2017-05-02,14.1,21.8,6.4,12.0,2.7,1021.8,1023.8,5.3
488,2017-05-03,19.6,24.9,10.6,6.9,4.9,1021.8,1023.7,9.8
489,2017-05-04,21.4,27.3,14.8,12.2,5.0,1017.4,1019.2,3.5
490,2017-05-05,21.5,27.9,18.2,4.5,3.4,1013.0,1014.9,6.0
491,2017-05-06,18.1,22.3,13.9,2.1,3.0,1011.1,1013.0,9.5
492,2017-05-07,19.1,24.9,13.2,11.8,3.2,1010.3,1012.2,4.8
493,2017-05-08,18.5,25.3,12.0,10.8,3.2,1011.4,1013.3,8.0
494,2017-05-09,17.4,22.6,13.7,0.0,3.9,1012.3,1014.2,10.0
495,2017-05-10,18.6,22.9,16.1,2.7,4.0,1007.6,1009.5,9.3
496,2017-05-11,19.3,25.7,14.0,7.1,2.5,1010.7,1012.6,9.5
497,2017-05-12,21.0,27.3,14.8,3.1,2.4,1010.5,1012.3,8.5
498,2017-05-13,16.7,19.0,13.1,0.1,2.5,1003.9,1005.8,7.8
499,2017-05-14,18.9,24.7,12.8,10.5,2.7,1006.8,1008.6,3.8
500,2017-05-15,17.0,22.0,12.7,2.0,3.3,1009.0,1010.9,10.0
501,2017-05-16,16.9,24.1,10.8,8.6,2.3,1009.0,1010.8,10.0
502,2017-05-17,15.7,18.5,11.5,0.9,1.6,1009.4,1011.3,8.5
503,2017-05-18,16.8,25.6,9.0,13.7,2.4,1013.8,1015.7,0.0
504,2017-05-19,19.8,30.1,10.4,13.4,2.8,1014.2,1016.0,0.0
505,2017-05-20,21.9,31.5,14.7,13.1,2.8,1014.1,1015.9,0.0
506,2017-05-21,21.5,30.5,14.9,11.0,2.7,1014.0,1015.9,7.5
507,2017-05-22,21.4,29.4,14.7,12.8,2.7,1013.0,1014.8,1.8
508,2017-05-23,21.4,29.7,14.0,10.9,2.5,1009.9,1011.8,5.5
509,2017-05-24,20.1,24.5,18.5,0.0,1.9,1006.9,1008.7,10.0
510,2017-05-25,21.1,26.8,17.4,6.8,2.6,1003.2,1005.0,10.0
511,2017-05-26,17.5,21.1,12.2,0.0,3.8,1003.9,1005.7,5.8
512,2017-05-27,16.4,21.2,11.8,4.3,3.4,1010.4,1012.3,8.3
513,2017-05-28,18.9,26.4,11.7,12.3,2.2,1012.2,1014.1,1.0
514,2017-05-29,22.3,29.7,15.2,12.8,3.2,1009.9,1011.7,0.0
515,2017-05-30,23.3,31.6,16.6,9.2,2.6,1008.4,1010.3,5.8
516,2017-05-31,22.7,28.5,18.1,3.6,2.8,1003.4,1005.2,10.0
