,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
381,2017-01-16,-1.1,0.2,-6.4,,40.0,1.0,7.2
382,2017-01-17,-3.1,-1.7,-5.0,,41.0,4.0,3.7
383,2017-01-18,-5.2,-3.1,-8.8,,41.0,1.0,1.2
384,2017-01-19,-7.3,-3.8,-10.4,,40.0,0.0,1.6
385,2017-01-20,-7.6,-2.7,-15.7,,40.0,0.0,1.5
386,2017-01-21,-7.7,-3.5,-16.9,,43.0,3.0,2.4
387,2017-01-22,-9.1,-4.3,-17.5,,48.0,8.0,2.3
388,2017-01-23,-6.6,-4.3,-9.7,,45.0,12.0,7.1
389,2017-01-24,-11.2,-9.4,-19.6,,51.0,10.0,2.6
390,2017-01-25,-11.8,-6.1,-20.4,,50.0,0.0,2.2
391,2017-01-26,-10.8,-4.9,-16.6,,46.0,1.0,2.1
392,2017-01-27,-0.1,6.7,-13.2,,44.0,0.0,6.0
393,2017-01-28,-4.5,-2.6,-7.7,,37.0,2.0,3.7
394,2017-01-29,-5.5,-2.5,-9.8,,37.0,2.0,2.1
395,2017-01-30,-6.6,-4.4,-9.3,,39.0,4.0,2.8
396,2017-01-31,-10.0,-5.6,-17.8,,37.0,1.0,2.6
397,2017-02-01,-9.2,-1.5,-18.7,,40.0,3.0,2.6
398,2017-02-02,-9.5,-5.3,-17.7,,55.0,19.0,4.6
399,2017-02-03,-12.9,-6.4,-23.0,,55.0,0.0,2.6
400,2017-02-04,-8.9,-2.6,-17.9,,51.0,1.0,4.2
401,2017-02-05,-10.2,-1.0,-18.9,,49.0,0.0,2.0
402,2017-02-06,-4.2,-0.9,-9.7,,49.0,1.0,3.1
403,2017-02-07,-6.3,-3.9,-7.9,,48.0,1.0,3.8
404,2017-02-08,-3.4,-1.3,-5.5,,51.0,4.0,2.3
405,2017-02-09,-6.4,-0.2,-14.4,,52.0,1.0,1.7
406,2017-02-10,-7.4,-3.9,-16.1,,48.0,0.0,1.8
407,2017-02-11,-3.1,-1.1,-5.5,,48.0,3.0,2.3
408,2017-02-12,-1.8,-0.9,-2.5,,64.0,18.0,5.1
409,2017-02-13,-2.6,-1.1,-4.3,,62.0,2.0,3.8
410,2017-02-14,-4.2,-2.6,-5.6,,60.0,1.0,2.6
411,2017-02-15,-2.7,1.6,-5.3,,59.0,0.0,1.8
412,2017-02-16,-2.7,3.8,-12.2,,57.0,0.0,3.5
413,2017-02-17,-0.1,4.5,-5.0,,56.0,2.0,3.1
414,2017-02-18,-6.4,-3.6,-13.9,,59.0,3.0,3.4
415,2017-02-19,-9.1,-3.1,-16.4,,59.0,3.0,3.6
416,2017-02-20,-8.7,-2.5,-16.8,,56.0,0.0,3.1
417,2017-02-21,-7.1,-5.1,-10.2,,,,6.1
418,2017-02-22,-5.0,-1.4,-11.1,,62.0,0.0,1.9
419,2017-02-23,-1.8,1.9,-8.5,,61.0,3.0,3.0
420,2017-02-24,-2.3,1.4,-8.7,,66.0,7.0,3.3
421,2017-02-25,-4.7,2.1,-14.3,,64.0,0.0,3.2
422,2017-02-26,-6.4,-1.9,-16.7,,69.0,7.0,2.7
423,2017-02-27,-9.8,-1.3,-18.3,,63.0,0.0,2.6
424,2017-02-28,-7.3,0.8,-16.6,,62.0,0.0,2.6
425,2017-03-01,-0.7,6.9,-8.7,,61.0,0.0,3.1
426,2017-03-02,1.0,4.8,-4.7,,58.0,0.0,4.3
427,2017-03-03,-1.7,0.5,-4.2,,55.0,1.0,5.3
428,2017-03-04,-5.1,0.6,-11.2,,54.0,0.0,2.3
429,2017-03-05,-5.1,1.1,-13.1,,54.0,0.0,2.1
430,2017-03-06,-4.8,0.0,-12.0,,56.0,2.0,2.1
431,2017-03-07,-4.5,-2.2,-8.8,,60.0,4.0,1.5
432,2017-03-08,-4.6,2.3,-14.0,,60.0,0.0,2.0
433,2017-03-09,-2.4,2.3,-9.7,,57.0,1.0,1.8
434,2017-03-10,-2.7,0.4,-7.8,,57.0,1.0,2.4
435,2017-03-11,-2.5,-0.8,-4.2,,56.0,0.0,2.9
436,2017-03-12,-4.2,-0.6,-10.3,,56.0,0.0,1.7
437,2017-03-13,-7.1,-0.5,-13.2,,55.0,0.0,1.6
438,2017-03-14,-6.8,-2.4,-13.4,,55.0,0.0,2.1
439,2017-03-15,-4.8,-2.5,-7.7,,55.0,0.0,3.2
440,2017-03-16,-1.1,-0.3,-6.2,,59.0,7.0,4.9
441,2017-03-17,-1.6,1.6,-9.3,,58.0,2.0,4.2
442,2017-03-18,-0.5,2.6,-9.1,,56.0,0.0,5.5
443,2017-03-19,-0.3,2.6,-4.9,,55.0,0.0,5.0
444,2017-03-20,-1.4,3.2,-7.3,,55.0,2.0,3.5
445,2017-03-21,-0.6,6.2,-9.9,,53.0,1.0,4.0
446,2017-03-22,0.3,3.6,-3.3,,54.0,5.0,1.9
447,2017-03-23,-1.7,0.8,-3.1,,49.0,0.0,3.4
448,2017-03-24,-2.1,-0.1,-7.8,,49.0,2.0,3.5
449,2017-03-25,-0.3,2.4,-4.0,,48.0,0.0,3.8
450,2017-03-26,-0.3,4.5,-6.7,,45.0,1.0,2.3
451,2017-03-27,0.4,6.0,-6.0,,41.0,0.0,1.9
452,2017-03-28,0.4,5.2,-4.3,,38.0,2.0,2.1
453,2017-03-29,0.7,7.1,-5.5,,37.0,1.0,3.1
454,2017-03-30,-1.4,1.5,-3.7,,32.0,0.0,2.2
455,2017-03-31,-2.8,-0.6,-8.6,,31.0,0.0,2.6
456,2017-04-01,-1.6,3.8,-9.5,,30.0,1.0,2.2
457,2017-04-02,1.8,7.7,-5.1,,27.0,3.0,3.3
458,2017-04-03,3.4,8.1,-2.1,,21.0,1.0,2.3
459,2017-04-04,4.8,9.1,0.9,,13.0,2.0,2.3
460,2017-04-05,8.6,17.6,-1.7,,3.0,0.0,3.1
461,2017-04-06,10.5,18.2,1.2,,0.0,0.0,2.5
462,2017-04-07,7.1,13.8,-1.6,,0.0,0.0,5.3
463,2017-04-08,2.6,6.9,-4.3,,0.0,0.0,5.7
464,2017-04-09,3.7,8.4,-0.5,,0.0,0.0,3.2
465,2017-04-10,0.7,4.1,-3.8,,4.0,4.0,5.2
466,2017-04-11,6.5,14.9,-4.2,,0.0,0.0,8.5
467,2017-04-12,3.2,7.2,-0.4,,0.0,0.0,5.5
468,2017-04-13,0.4,4.1,-2.5,,2.0,3.0,4.5
469,2017-04-14,9.2,17.4,-2.6,,0.0,0.0,4.9
470,2017-04-15,11.9,21.4,2.6,,0.0,0.0,4.0
471,2017-04-16,13.1,23.8,3.1,,0.0,0.0,5.7
472,2017-04-17,5.1,12.1,-1.4,,0.0,0.0,3.3
473,2017-04-18,4.0,5.8,-1.0,,0.0,0.0,5.8
474,2017-04-19,3.0,7.6,-0.2,,0.0,0.0,4.4
475,2017-04-20,1.4,5.0,-0.3,,1.0,1.0,6.4
476,2017-04-21,2.8,7.1,-0.4,,0.0,0.0,3.1
477,2017-04-22,1.7,8.9,-2.4,,6.0,6.0,1.9
478,2017-04-23,0.1,1.7,-1.0,,8.0,2.0,2.7
479,2017-04-24,3.5,10.5,-3.3,,2.0,1.0,1.9
480,2017-04-25,11.4,22.3,0.6,,0.0,0.0,4.4
481,2017-04-26,11.0,16.8,4.7,0.0,0.0,0.0,3.5
482,2017-04-27,7.8,14.3,4.2,4.0,0.0,0.0,2.1
483,2017-04-28,6.9,12.3,2.5,0.0,0.0,0.0,2.6
484,2017-04-29,8.8,17.9,2.7,0.0,0.0,0.0,3.8
485,2017-04-30,10.3,17.8,1.3,0.0,0.0,0.0,6.0
486,2017-05-01,7.4,14.4,2.5,0.0,0.0,0.0,4.7
487,2017-05-02,5.7,10.7,2.1,0.0,0.0,0.0,3.1
488,2017-05-03,11.5,27.2,1.3,0.0,0.0,0.0,3.1
489,2017-05-04,15.2,30.3,3.6,0.0,0.0,0.0,3.1
490,2017-05-05,15.3,25.1,4.7,0.0,0.0,0.0,2.6
491,2017-05-06,15.0,23.5,6.5,0.0,0.0,0.0,5.7
492,2017-05-07,11.8,18.8,1.8,0.0,0.0,0.0,4.8
493,2017-05-08,7.5,13.6,1.2,3.5,0.0,0.0,3.3
494,2017-05-09,10.4,18.2,1.0,0.0,0.0,0.0,3.1
495,2017-05-10,15.0,25.3,3.1,1.0,0.0,0.0,5.7
496,2017-05-11,10.6,14.3,6.3,7.0,0.0,0.0,2.8
497,2017-05-12,4.5,7.8,2.7,0.0,0.0,0.0,3.3
498,2017-05-13,5.6,10.5,2.5,0.0,0.0,0.0,2.7
499,2017-05-14,7.7,13.6,2.8,0.0,0.0,0.0,8.0
500,2017-05-15,6.9,11.5,4.0,0.0,0.0,0.0,8.4
501,2017-05-16,8.8,14.2,5.7,3.5,0.0,0.0,5.7
502,2017-05-17,12.7,19.0,5.5,0.0,0.0,0.0,2.1
503,2017-05-18,17.8,26.9,6.4,0.0,0.0,0.0,2.4
504,2017-05-19,20.6,30.8,10.9,0.0,0.0,0.0,2.8
505,2017-05-20,15.8,25.5,7.6,0.0,0.0,0.0,3.4
506,2017-05-21,15.7,25.1,7.5,0.0,0.0,0.0,3.2
507,2017-05-22,12.1,16.1,9.1,1.5,0.0,0.0,2.0
508,2017-05-23,12.8,16.6,9.4,0.0,0.0,0.0,6.0
509,2017-05-24,11.8,14.6,8.6,1.0,0.0,0.0,2.2
510,2017-05-25,9.5,13.8,7.2,2.0,0.0,0.0,2.9
511,2017-05-26,7.3,9.7,6.2,0.0,0.0,0.0,2.5
512,2017-05-27,9.6,15.3,5.8,27.5,0.0,0.0,1.7
513,2017-05-28,12.7,18.2,8.9,7.0,0.0,0.0,3.2
514,2017-05-29,17.1,24.8,10.9,1.0,0.0,0.0,2.0
515,2017-05-30,18.1,24.6,12.5,0.0,0.0,0.0,2.5
516,2017-05-31,14.7,21.2,9.8,0.5,0.0,0.0,3.2
