,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall,avg_wind_speed
385,2017-01-20,-5.5,-3.5,-9.5,,47.0,1.0,1.3
386,2017-01-21,-5.7,-3.1,-11.3,,49.0,4.0,3.9
387,2017-01-22,-6.9,-3.7,-14.5,,53.0,9.0,3.3
388,2017-01-23,-6.9,-3.8,-9.6,,53.0,6.0,7.8
389,2017-01-24,-10.5,-7.8,-12.1,,41.0,3.0,4.9
390,2017-01-25,-7.5,-3.3,-12.0,,41.0,0.0,3.7
391,2017-01-26,-6.8,-4.7,-12.0,,44.0,4.0,1.8
392,2017-01-27,0.2,6.2,-10.0,,43.0,2.0,6.2
393,2017-01-28,-4.7,-3.7,-6.2,,36.0,1.0,8.1
394,2017-01-29,-4.6,-2.1,-8.9,,35.0,0.0,4.6
395,2017-01-30,-6.2,-4.4,-9.8,,38.0,3.0,2.5
396,2017-01-31,-8.0,-3.9,-13.6,,37.0,0.0,2.9
397,2017-02-01,-5.1,0.2,-13.6,,39.0,3.0,3.3
398,2017-02-02,-9.4,-6.7,-12.3,,42.0,7.0,6.7
399,2017-02-03,-8.8,-4.9,-13.2,,40.0,1.0,5.2
400,2017-02-04,-5.1,-1.9,-10.6,,37.0,0.0,6.0
401,2017-02-05,-7.0,-1.5,-14.5,,36.0,0.0,1.7
402,2017-02-06,-6.1,-1.8,-14.8,,36.0,0.0,2.8
403,2017-02-07,-5.5,-3.4,-7.8,,38.0,3.0,5.1
404,2017-02-08,-2.5,-0.7,-4.2,,37.0,1.0,5.3
405,2017-02-09,-5.2,-2.1,-10.3,,37.0,0.0,1.6
406,2017-02-10,-5.7,-3.6,-12.4,,37.0,1.0,2.4
407,2017-02-11,-2.3,-0.9,-4.4,,39.0,2.0,5.2
408,2017-02-12,-1.7,-1.1,-2.1,,,,7.2
409,2017-02-13,-2.3,-1.1,-4.4,,49.0,7.0,4.3
410,2017-02-14,-3.7,-2.7,-4.7,,50.0,2.0,1.6
411,2017-02-15,-1.2,3.0,-6.9,,49.0,2.0,2.3
412,2017-02-16,-2.0,8.0,-12.3,,47.0,0.0,2.0
413,2017-02-17,1.5,8.2,-4.8,,46.0,0.0,4.2
414,2017-02-18,-6.2,-3.9,-8.6,,47.0,5.0,7.3
415,2017-02-19,-6.1,-3.5,-11.5,,44.0,2.0,6.3
416,2017-02-20,-6.4,-2.9,-12.7,,45.0,1.0,2.8
417,2017-02-21,-6.7,-4.5,-9.6,,46.0,4.0,8.1
418,2017-02-22,-3.2,0.5,-7.7,,44.0,2.0,3.8
419,2017-02-23,-1.9,1.3,-6.1,,45.0,2.0,1.6
420,2017-02-24,-2.4,1.0,-7.8,,46.0,5.0,7.2
421,2017-02-25,-3.1,1.4,-11.0,,46.0,2.0,3.7
422,2017-02-26,-5.8,-3.5,-8.9,,50.0,4.0,5.2
423,2017-02-27,-5.3,0.0,-10.1,,47.0,0.0,4.5
424,2017-02-28,-2.9,4.3,-12.2,,47.0,0.0,2.3
425,2017-03-01,1.4,5.4,-3.6,,46.0,0.0,1.9
426,2017-03-02,1.4,8.9,-2.5,,44.0,0.0,1.6
427,2017-03-03,-1.4,1.2,-4.9,,42.0,2.0,8.1
428,2017-03-04,-4.4,-1.4,-7.7,,46.0,7.0,5.7
429,2017-03-05,-5.2,-1.4,-11.9,,46.0,2.0,2.9
430,2017-03-06,-2.9,0.9,-6.9,,47.0,1.0,3.1
431,2017-03-07,,,,,,,
432,2017-03-08,-1.6,2.0,-6.0,,51.0,,4.0
433,2017-03-09,-1.5,1.3,-3.9,,47.0,1.0,2.5
434,2017-03-10,-2.2,-0.1,-4.7,,47.0,1.0,2.5
435,2017-03-11,-3.1,-0.8,-5.2,,45.0,0.0,2.6
436,2017-03-12,-3.7,-2.1,-7.9,,45.0,1.0,2.0
437,2017-03-13,-6.2,-2.8,-10.7,,45.0,1.0,1.9
438,2017-03-14,-5.9,-3.2,-11.8,,45.0,1.0,2.3
439,2017-03-15,-3.4,-1.0,-5.2,,45.0,0.0,2.9
440,2017-03-16,-0.7,0.0,-1.4,,,,7.0
441,2017-03-17,-0.8,1.2,-3.7,,48.0,1.0,5.2
442,2017-03-18,0.1,2.4,-2.6,,46.0,0.0,7.2
443,2017-03-19,0.7,2.6,-1.4,,45.0,2.0,6.7
444,2017-03-20,0.3,4.2,-5.4,,44.0,1.0,5.0
445,2017-03-21,-0.6,4.3,-8.3,,43.0,1.0,2.7
446,2017-03-22,1.6,6.5,-1.0,,43.0,1.0,4.6
447,2017-03-23,-2.2,-1.0,-5.6,,41.0,7.0,6.3
448,2017-03-24,-2.0,-0.1,-5.3,,41.0,1.0,4.6
449,2017-03-25,0.1,2.0,-2.2,,41.0,0.0,4.1
450,2017-03-26,0.1,3.4,-6.2,,38.0,1.0,2.6
451,2017-03-27,0.6,4.4,-3.0,,37.0,0.0,2.1
452,2017-03-28,0.5,4.3,-4.0,,34.0,2.0,2.1
453,2017-03-29,1.4,6.9,-4.6,,33.0,5.0,4.2
454,2017-03-30,-1.4,-0.3,-2.1,,30.0,2.0,2.4
455,2017-03-31,-2.9,-1.4,-6.9,,27.0,1.0,1.9
456,2017-04-01,-1.2,1.9,-6.8,,27.0,1.0,2.1
457,2017-04-02,1.4,5.8,-4.8,,21.0,1.0,2.1
458,2017-04-03,2.9,5.8,-3.4,,19.0,1.0,1.3
459,2017-04-04,3.7,6.3,0.5,,16.0,0.0,1.6
460,2017-04-05,9.8,16.2,-1.4,,7.0,0.0,4.4
461,2017-04-06,11.7,18.1,4.4,,0.0,0.0,3.9
462,2017-04-07,5.9,12.2,-1.0,,0.0,0.0,5.7
463,2017-04-08,3.1,8.8,-2.5,,0.0,0.0,1.5
464,2017-04-09,5.1,9.6,1.9,,1.0,1.0,4.9
465,2017-04-10,1.5,4.0,-3.2,,1.0,0.0,6.3
466,2017-04-11,7.0,16.7,-3.8,,0.0,0.0,3.4
467,2017-04-12,4.1,8.8,-0.7,,1.0,2.0,6.9
468,2017-04-13,0.8,2.7,-2.0,,5.0,7.0,7.4
469,2017-04-14,10.0,17.2,1.1,,0.0,0.0,6.2
470,2017-04-15,12.9,20.3,3.2,,0.0,0.0,6.1
471,2017-04-16,13.5,19.3,3.9,,0.0,0.0,8.5
472,2017-04-17,5.1,13.3,-0.9,,0.0,0.0,4.4
473,2017-04-18,4.4,9.0,0.6,,0.0,0.0,6.3
474,2017-04-19,1.7,3.9,0.2,,0.0,0.0,5.9
475,2017-04-20,1.7,4.4,0.4,,0.0,0.0,7.7
476,2017-04-21,2.2,5.7,-2.8,,0.0,0.0,3.2
477,2017-04-22,0.5,4.0,-4.1,,2.0,3.0,2.9
478,2017-04-23,0.3,2.0,-2.1,,3.0,1.0,1.8
479,2017-04-24,2.3,6.2,-3.8,,0.0,0.0,2.7
480,2017-04-25,8.1,17.4,-0.1,,0.0,0.0,2.5
481,2017-04-26,10.5,17.9,5.3,,0.0,0.0,3.3
482,2017-04-27,5.9,10.7,0.8,,0.0,0.0,2.3
483,2017-04-28,6.5,12.6,3.1,,0.0,0.0,3.6
484,2017-04-29,7.1,12.3,2.0,,0.0,0.0,2.4
485,2017-04-30,9.8,18.4,1.0,,0.0,0.0,3.6
486,2017-05-01,7.0,14.2,2.4,,0.0,0.0,5.5
487,2017-05-02,6.5,13.8,2.0,,0.0,0.0,3.2
488,2017-05-03,14.4,24.4,3.3,,0.0,0.0,7.6
489,2017-05-04,12.9,22.0,1.4,,0.0,0.0,2.2
490,2017-05-05,15.5,23.5,5.3,,0.0,0.0,2.2
491,2017-05-06,15.3,25.2,4.4,,0.0,0.0,4.6
492,2017-05-07,11.2,17.0,3.0,,0.0,0.0,5.0
493,2017-05-08,7.2,11.1,3.4,,0.0,0.0,4.4
494,2017-05-09,13.2,20.2,5.9,,0.0,0.0,5.7
495,2017-05-10,13.4,19.5,4.4,,0.0,0.0,1.9
496,2017-05-11,9.2,15.9,4.7,,0.0,0.0,3.6
497,2017-05-12,3.9,4.8,3.1,,0.0,0.0,2.9
498,2017-05-13,3.8,4.9,3.0,,0.0,0.0,3.1
499,2017-05-14,7.3,13.4,3.6,,0.0,0.0,2.7
500,2017-05-15,8.2,14.5,2.8,,0.0,0.0,1.4
501,2017-05-16,8.9,12.9,4.1,,0.0,0.0,1.4
502,2017-05-17,11.3,15.7,6.5,,0.0,0.0,2.3
503,2017-05-18,15.9,24.9,4.9,,0.0,0.0,4.5
504,2017-05-19,22.5,29.2,14.2,,0.0,0.0,6.3
505,2017-05-20,16.3,27.4,6.0,,0.0,0.0,4.7
506,2017-05-21,13.4,21.1,6.5,,0.0,0.0,1.6
507,2017-05-22,10.4,14.8,8.1,,0.0,0.0,1.7
508,2017-05-23,11.3,17.1,7.0,,0.0,0.0,1.5
509,2017-05-24,10.9,14.5,8.6,0.0,0.0,0.0,2.4
510,2017-05-25,8.6,11.2,7.2,0.5,0.0,0.0,2.0
511,2017-05-26,6.9,8.3,6.1,0.5,0.0,0.0,2.3
512,2017-05-27,7.3,8.2,6.1,11.0,0.0,0.0,1.6
513,2017-05-28,11.1,14.1,7.9,8.0,0.0,0.0,1.2
514,2017-05-29,15.6,20.0,10.2,0.0,0.0,0.0,2.6
515,2017-05-30,16.3,22.2,10.6,0.0,0.0,0.0,2.9
516,2017-05-31,13.5,18.4,8.9,0.0,0.0,0.0,1.9
