Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,hours_sunlight,avg_wind_speed,avg_local_pressure,avg_sea_pressure,cloud_cover
321,2016-11-17,11.6,19.1,5.6,5.8,1.9,1022.5,1023.4,4.7
322,2016-11-18,12.1,18.0,6.1,4.9,2.4,1021.7,1022.6,6.7
323,2016-11-19,16.2,19.5,13.5,0.1,2.0,1012.7,1013.5,9.3
324,2016-11-20,16.5,21.7,13.5,0.7,1.8,1017.1,1017.9,10.0
325,2016-11-21,14.4,17.3,11.2,0.0,1.9,1016.6,1017.4,10.0
326,2016-11-22,16.5,21.4,11.3,9.3,3.3,1013.1,1013.9,3.3
327,2016-11-23,11.2,15.4,8.5,0.0,3.8,1018.1,1019.0,10.0
328,2016-11-24,9.8,15.3,5.2,5.5,3.6,1016.5,1017.4,4.0
329,2016-11-25,9.3,15.9,4.2,8.0,2.6,1022.2,1023.1,3.0
330,2016-11-26,9.4,14.5,3.1,6.7,2.2,1022.9,1023.7,6.7
331,2016-11-27,10.8,12.1,9.8,0.0,1.8,1015.4,1016.3,10.0
332,2016-11-28,10.5,13.9,7.4,2.5,3.6,1020.3,1021.2,8.0
333,2016-11-29,10.2,15.4,6.8,5.5,3.1,1027.6,1028.5,2.3
334,2016-11-30,8.5,11.8,4.8,1.6,2.5,1028.2,1029.1,10.0
335,2016-12-01,12.0,17.4,7.6,1.6,2.9,1021.1,1022.0,10.0
336,2016-12-02,10.3,15.4,5.8,9.0,2.2,1025.8,1026.7,7.3
337,2016-12-03,9.0,16.1,3.2,8.9,1.4,1025.7,1026.6,5.3
338,2016-12-04,9.0,12.7,4.5,0.0,1.7,1018.6,1019.5,10.0
339,2016-12-05,12.0,17.0,7.8,5.4,2.4,1015.2,1016.0,10.0
340,2016-12-06,9.9,13.3,4.5,6.3,4.4,1018.4,1019.3,1.3
341,2016-12-07,7.3,13.8,1.3,6.4,2.3,1019.4,1020.3,5.7
342,2016-12-08,8.6,14.0,4.6,8.7,2.3,1018.2,1019.1,4.0
343,2016-12-09,9.4,16.9,4.6,6.1,3.2,1014.4,1015.2,3.7
344,2016-12-10,7.5,12.3,3.2,4.2,2.5,1019.8,1020.7,8.7
345,2016-12-11,6.5,11.5,1.9,7.5,2.4,1023.7,1024.6,1.3
346,2016-12-12,5.8,10.1,0.7,2.3,2.0,1025.2,1026.1,10.0
347,2016-12-13,8.7,10.4,6.7,0.0,1.6,1014.5,1015.4,10.0
348,2016-12-14,7.7,11.6,1.6,2.0,3.7,1011.1,1012.0,6.3
349,2016-12-15,5.2,9.1,1.2,4.9,2.2,1015.5,1016.4,7.0
350,2016-12-16,4.5,8.4,1.6,6.1,3.8,1019.1,1020.0,3.7
351,2016-12-17,6.5,12.5,1.1,8.4,3.8,1026.8,1027.7,2.0
352,2016-12-18,6.2,13.2,0.4,8.7,1.5,1029.9,1030.8,7.7
353,2016-12-19,7.6,14.5,1.6,8.3,1.3,1026.7,1027.6,3.3
354,2016-12-20,9.6,14.2,6.5,1.7,1.4,1025.8,1026.7,6.7
355,2016-12-21,10.8,16.4,6.5,4.7,2.3,1027.2,1028.0,7.0
356,2016-12-22,16.0,19.5,13.8,0.0,4.3,1010.9,1011.7,10.0
357,2016-12-23,9.4,13.9,5.5,2.9,6.2,1011.8,1012.6,9.3
358,2016-12-24,6.9,11.4,3.3,4.3,2.4,1024.0,1024.9,9.7
359,2016-12-25,7.8,13.0,5.1,6.6,1.9,1029.7,1030.6,7.0
360,2016-12-26,7.1,9.0,4.7,0.0,2.0,1021.2,1022.1,10.0
361,2016-12-27,9.9,15.4,5.5,3.1,5.0,1008.6,1009.4,7.0
362,2016-12-28,4.5,7.0,2.0,2.5,3.5,1024.7,1025.6,9.3
363,2016-12-29,3.8,8.5,0.0,1.3,2.8,1023.1,1024.0,7.0
364,2016-12-30,4.5,10.9,-0.7,7.5,2.6,1027.3,1028.2,2.3
365,2016-12-31,4.7,12.0,-1.0,9.0,1.8,1026.9,1027.8,0.7
366,2017-01-01,6.0,13.6,0.0,9.2,1.8,1026.2,1027.1,0.3
367,2017-01-02,6.4,12.6,0.5,3.6,2.6,1020.5,1021.4,6.3
368,2017-01-03,8.1,14.8,3.0,7.1,3.5,1019.0,1019.9,3.0
369,2017-01-04,7.8,15.4,0.7,7.0,2.9,1019.5,1020.4,3.0
370,2017-01-05,7.4,10.4,4.7,4.6,3.7,1024.2,1025.1,10.0
371,2017-01-06,5.9,10.7,2.2,7.5,1.7,1025.0,1025.9,3.7
372,2017-01-07,5.1,10.4,-0.7,6.1,2.0,1021.6,1022.5,7.0
373,2017-01-08,6.5,7.4,5.3,0.0,1.7,1010.2,1011.1,10.0
374,2017-01-09,7.9,12.5,4.5,1.8,3.6,1009.1,1009.9,7.7
375,2017-01-10,7.5,13.6,1.8,7.8,4.2,1015.5,1016.4,2.3
376,2017-01-11,5.8,10.6,2.2,8.7,5.2,1017.6,1018.5,3.3
377,2017-01-12,5.1,9.5,0.9,4.6,4.9,1013.6,1014.5,7.7
378,2017-01-13,4.4,8.0,1.4,6.6,6.4,1009.8,1010.7,3.3
379,2017-01-14,1.9,6.3,-1.6,7.2,8.3,1011.8,1012.7,4.3
380,2017-01-15,0.6,5.1,-3.2,6.9,4.2,1017.7,1018.6,4.0
381,2017-01-16,2.4,6.7,-1.2,7.1,4.3,1020.6,1021.5,2.0
382,2017-01-17,3.5,9.1,-1.5,5.8,2.6,1028.5,1029.4,7.0
383,2017-01-18,4.0,10.1,-1.8,8.9,1.4,1027.7,1028.6,9.3
384,2017-01-19,6.7,10.7,3.8,4.3,2.4,1020.8,1021.7,7.7
385,2017-01-20,3.5,8.6,0.8,2.2,4.6,1011.7,1012.6,10.0
386,2017-01-21,4.0,8.3,0.5,6.8,3.1,1022.5,1023.4,6.0
387,2017-01-22,3.0,9.5,-0.2,4.4,4.7,1018.3,1019.2,2.7
388,2017-01-23,1.5,5.5,-2.1,5.7,4.7,1020.8,1021.7,6.0
389,2017-01-24,2.3,7.4,-2.0,6.4,4.2,1026.0,1026.9,6.0
390,2017-01-25,2.1,8.9,-3.0,6.2,2.0,1029.9,1030.8,2.7
391,2017-01-26,2.7,10.1,-2.9,9.9,1.7,1028.2,1029.1,3.3
392,2017-01-27,5.2,12.7,-1.0,3.7,2.7,1023.5,1024.4,7.3
393,2017-01-28,5.2,11.7,-0.5,9.6,1.5,1025.4,1026.3,7.0
394,2017-01-29,5.2,8.7,0.6,0.4,1.6,1019.4,1020.3,10.0
395,2017-01-30,7.8,13.9,4.2,2.9,4.8,1012.9,1013.8,7.0
396,2017-01-31,3.2,7.0,-0.4,3.4,2.4,1024.6,1025.5,6.7
397,2017-02-01,3.2,10.3,-1.9,1.6,3.2,1020.5,1021.4,8.3
398,2017-02-02,4.8,11.1,-0.4,7.1,4.2,1021.7,1022.6,1.3
399,2017-02-03,7.0,13.6,2.2,8.0,3.3,1021.6,1022.5,2.0
400,2017-02-04,6.0,13.9,-1.0,9.9,1.6,1020.5,1021.4,3.0
401,2017-02-05,6.4,8.1,5.0,0.0,1.7,1010.1,1011.0,10.0
402,2017-02-06,6.6,11.0,2.9,6.7,7.5,1011.5,1012.4,4.0
403,2017-02-07,3.9,7.8,0.2,4.4,3.7,1020.4,1021.3,7.0
404,2017-02-08,5.1,10.2,0.8,5.9,2.1,1017.0,1017.9,9.3
405,2017-02-09,4.5,10.3,1.7,2.6,4.6,1004.8,1005.7,6.3
406,2017-02-10,2.0,6.4,-0.6,6.9,6.7,1007.9,1008.8,6.7
407,2017-02-11,1.3,7.2,-2.6,6.6,4.8,1015.7,1016.6,3.7
408,2017-02-12,2.1,8.8,-2.7,7.5,3.1,1023.0,1023.9,3.0
409,2017-02-13,3.5,10.2,-2.5,8.7,2.5,1026.3,1027.2,3.0
410,2017-02-14,3.5,9.9,-1.3,6.3,3.3,1027.5,1028.4,3.7
411,2017-02-15,4.7,11.8,-1.7,10.4,2.4,1029.0,1029.9,0.0
412,2017-02-16,5.8,13.6,-1.1,8.6,1.7,1024.6,1025.5,5.3
413,2017-02-17,7.3,12.6,3.7,0.0,1.8,1016.6,1017.5,10.0
414,2017-02-18,7.3,13.6,3.6,3.5,3.6,1015.7,1016.6,9.0
415,2017-02-19,6.0,11.7,0.0,9.8,2.9,1018.6,1019.5,2.3
416,2017-02-20,6.2,10.7,3.0,0.0,3.6,1009.4,1010.3,8.3
417,2017-02-21,4.3,8.1,0.4,8.8,4.8,1026.2,1027.1,1.0
418,2017-02-22,4.2,9.0,-1.9,3.9,2.8,1021.1,1022.0,10.0
419,2017-02-23,9.9,14.7,6.0,2.0,4.6,1007.5,1008.3,9.7
420,2017-02-24,5.9,10.2,1.4,8.3,4.0,1018.0,1018.9,6.7
421,2017-02-25,6.2,12.5,-0.4,8.1,3.6,1019.6,1020.5,9.7
422,2017-02-26,6.7,11.7,0.5,4.8,2.2,1021.4,1022.3,10.0
423,2017-02-27,6.4,11.7,1.7,8.7,3.1,1024.8,1025.7,4.7
424,2017-02-28,4.8,11.9,-1.0,10.9,1.8,1024.5,1025.4,0.3
425,2017-03-01,5.6,11.4,0.3,5.5,1.9,1018.5,1019.4,6.7
426,2017-03-02,7.6,13.9,2.8,4.0,4.1,1007.8,1008.7,10.0
427,2017-03-03,7.4,13.0,2.9,6.0,3.0,1016.9,1017.8,6.7
428,2017-03-04,7.8,16.6,1.7,9.6,1.9,1018.2,1019.1,6.3
429,2017-03-05,8.6,14.7,2.3,4.5,1.8,1015.2,1016.1,10.0
430,2017-03-06,8.7,16.4,4.5,3.2,3.8,1008.0,1008.8,7.0
431,2017-03-07,5.7,10.9,0.3,7.1,6.3,1009.9,1010.8,3.3
432,2017-03-08,4.0,10.3,-1.0,8.7,5.2,1010.7,1011.6,2.7
433,2017-03-09,5.1,12.1,-0.9,5.7,4.0,1011.2,1012.1,2.7
434,2017-03-10,8.5,15.3,2.0,9.9,3.7,1015.0,1015.9,1.0
435,2017-03-11,7.0,13.8,0.4,9.0,2.6,1021.9,1022.8,1.3
436,2017-03-12,7.1,14.9,0.1,10.7,1.7,1021.5,1022.4,7.0
437,2017-03-13,9.5,15.2,5.2,2.4,2.4,1015.5,1016.3,10.0
438,2017-03-14,8.7,12.6,4.6,4.0,4.7,1012.4,1013.3,5.0
439,2017-03-15,6.5,11.3,2.0,6.2,5.8,1016.1,1017.0,6.0
440,2017-03-16,7.3,12.5,1.9,6.0,2.8,1019.7,1020.6,7.7
441,2017-03-17,7.8,16.1,0.6,10.8,2.3,1021.4,1022.3,0.3
442,2017-03-18,7.5,14.1,0.7,5.5,1.4,1023.4,1024.3,7.3
443,2017-03-19,10.0,19.0,1.5,10.2,2.1,1023.4,1024.2,8.7
444,2017-03-20,10.3,15.8,4.3,6.9,2.8,1020.7,1021.6,7.0
445,2017-03-21,9.2,13.6,7.0,1.9,4.3,1009.7,1010.6,8.3
446,2017-03-22,8.7,14.7,2.9,6.9,3.3,1017.9,1018.8,6.7
447,2017-03-23,9.1,14.0,4.9,1.8,1.8,1018.0,1018.8,8.7
448,2017-03-24,8.3,13.1,4.1,9.8,3.8,1020.2,1021.0,8.0
449,2017-03-25,7.0,11.5,2.9,3.8,1.9,1019.5,1020.4,10.0
450,2017-03-26,8.9,15.1,1.8,7.6,2.2,1014.8,1015.7,10.0
451,2017-03-27,9.1,14.9,6.2,5.1,3.4,1014.8,1015.7,9.3
452,2017-03-28,8.1,14.2,3.3,5.1,2.7,1021.1,1022.0,4.7
453,2017-03-29,10.5,17.0,3.9,7.3,2.4,1022.5,1023.3,8.7
454,2017-03-30,13.8,21.2,8.8,4.9,2.6,1018.9,1019.8,9.0
455,2017-03-31,7.0,11.8,3.6,0.0,2.3,1017.0,1017.9,10.0
456,2017-04-01,9.1,15.3,4.5,6.3,2.1,1012.8,1013.6,7.3
457,2017-04-02,9.2,16.6,3.2,8.6,2.5,1014.2,1015.0,3.0
458,2017-04-03,11.5,18.6,2.5,12.0,4.0,1019.2,1020.1,0.7
459,2017-04-04,13.5,22.2,5.4,11.4,2.1,1024.3,1025.1,3.7
460,2017-04-05,14.2,21.0,7.9,5.4,2.2,1024.3,1025.1,10.0
461,2017-04-06,14.6,20.5,10.0,0.3,2.4,1018.2,1019.1,10.0
462,2017-04-07,17.2,21.3,14.0,0.1,1.8,1013.4,1014.2,10.0
463,2017-04-08,18.4,20.5,16.8,0.0,1.2,1010.3,1011.1,10.0
464,2017-04-09,16.3,20.5,10.9,2.6,3.8,1010.4,1011.2,9.0
465,2017-04-10,11.7,14.8,7.0,0.5,4.2,1014.7,1015.5,10.0
466,2017-04-11,12.7,14.8,10.9,0.0,4.0,1001.5,1002.3,9.7
467,2017-04-12,12.9,17.7,7.8,4.9,3.9,1009.3,1010.1,8.3
468,2017-04-13,12.9,20.4,4.3,12.0,3.0,1015.6,1016.5,0.3
469,2017-04-14,15.6,24.7,6.9,11.9,2.6,1016.7,1017.5,3.3
470,2017-04-15,14.6,22.4,9.2,2.8,2.0,1015.5,1016.3,9.7
471,2017-04-16,18.2,26.6,11.0,11.2,2.3,1015.4,1016.2,4.3
472,2017-04-17,17.5,19.6,14.9,0.0,2.7,1004.5,1005.3,10.0
473,2017-04-18,17.2,22.0,13.2,6.4,4.6,998.2,999.0,5.0
474,2017-04-19,16.9,23.0,11.0,12.4,6.2,1005.8,1006.6,1.0
475,2017-04-20,13.3,17.7,7.6,3.9,2.1,1012.6,1013.5,10.0
476,2017-04-21,15.5,20.8,10.9,4.2,2.3,1008.1,1008.9,10.0
477,2017-04-22,15.4,21.6,9.5,10.5,3.6,1010.1,1011.0,4.0
478,2017-04-23,13.5,20.9,5.8,12.8,2.3,1017.3,1018.1,0.0
479,2017-04-24,15.9,22.7,7.3,11.0,2.9,1022.4,1023.2,3.3
480,2017-04-25,19.1,24.2,15.7,6.2,3.5,1021.5,1022.3,10.0
481,2017-04-26,15.3,16.9,14.2,0.0,2.2,1014.3,1015.1,10.0
482,2017-04-27,15.3,19.4,11.1,6.1,3.2,1008.5,1009.3,9.7
483,2017-04-28,14.9,22.1,7.5,12.5,3.4,1007.8,1008.6,0.0
484,2017-04-29,16.3,23.8,10.2,9.5,3.7,1006.8,1007.6,4.3
485,2017-04-30,18.4,27.1,8.5,12.2,3.9,1010.2,1011.0,0.0
486,2017-05-01,19.1,27.1,13.1,9.5,3.6,1014.4,1015.2,6.0
487,2017-05-02,15.8,22.8,8.5,12.0,2.5,1022.2,1023.0,8.3
488,2017-05-03,17.9,23.5,11.8,5.9,3.4,1023.7,1024.6,6.7
489,2017-05-04,19.7,25.0,13.6,9.9,4.4,1019.3,1020.1,5.0
490,2017-05-05,21.3,27.2,17.7,9.0,2.8,1015.0,1015.8,6.7
491,2017-05-06,19.3,23.2,16.8,1.3,2.0,1012.2,1013.0,10.0
492,2017-05-07,20.3,26.4,14.7,11.5,4.6,1011.8,1012.6,3.7
493,2017-05-08,21.2,28.1,13.9,10.2,3.5,1012.3,1013.1,9.3
494,2017-05-09,17.2,19.6,14.1,0.0,3.2,1014.6,1015.4,10.0
495,2017-05-10,18.0,22.3,14.7,1.0,3.6,1009.8,1010.6,9.7
496,2017-05-11,20.7,26.6,15.3,10.9,4.0,1012.4,1013.2,8.0
497,2017-05-12,20.7,27.3,14.8,3.5,2.5,1012.1,1012.9,9.7
498,2017-05-13,18.3,23.5,15.6,2.4,3.4,1005.0,1005.8,6.7
499,2017-05-14,20.7,27.6,14.4,11.9,2.8,1007.9,1008.7,4.3
500,2017-05-15,19.2,24.0,14.5,2.8,3.9,1009.8,1010.6,10.0
501,2017-05-16,17.1,22.3,12.3,1.9,2.0,1009.9,1010.7,10.0
502,2017-05-17,17.6,23.9,13.1,4.0,2.1,1009.4,1010.2,9.0
503,2017-05-18,19.8,26.8,12.9,12.9,2.1,1014.0,1014.8,0.7
504,2017-05-19,21.2,30.0,13.0,13.3,2.2,1015.7,1016.5,0.0
505,2017-05-20,22.6,31.1,14.1,13.0,2.1,1015.4,1016.2,4.0
506,2017-05-21,22.5,29.9,16.2,7.8,1.8,1015.1,1015.9,10.0
507,2017-05-22,22.5,29.3,16.5,12.8,2.3,1014.2,1015.0,2.3
508,2017-05-23,22.1,28.8,16.3,10.2,2.4,1011.0,1011.8,8.3
509,2017-05-24,19.3,20.4,18.1,0.0,1.4,1008.3,1009.1,10.0
510,2017-05-25,21.0,25.8,18.0,6.2,2.4,1004.6,1005.4,10.0
511,2017-05-26,20.9,27.8,15.0,8.5,3.7,1003.6,1004.4,5.3
512,2017-05-27,18.1,23.9,12.0,6.7,2.8,1011.0,1011.8,5.7
513,2017-05-28,20.1,27.4,12.7,13.6,2.2,1013.1,1013.9,0.3
514,2017-05-29,22.6,30.4,14.9,12.9,2.4,1011.6,1012.4,0.0
515,2017-05-30,24.3,32.3,17.3,9.8,2.1,1009.9,1010.7,8.7
516,2017-05-31,22.8,27.6,18.7,2.0,3.0,1004.8,1005.6,10.0
