Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,deepest_snowfall,total_snowfall
457,2017-04-02,-0.7,3.9,-5.0,0.0,45,0
458,2017-04-03,1.2,7.6,-5.9,0.0,43,3
459,2017-04-04,4.0,8.7,-2.3,0.0,38,0
460,2017-04-05,7.9,15.2,-2.4,0.0,32,0
461,2017-04-06,10.3,19.2,0.8,0.0,26,0
462,2017-04-07,7.7,14.3,-1.2,3.0,15,3
463,2017-04-08,0.5,2.8,-2.8,0.0,0,0
464,2017-04-09,3.8,9.1,-2.1,0.0,0,0
465,2017-04-10,3.6,8.5,-2.5,0.0,0,0
466,2017-04-11,2.1,9.5,-5.2,5.5,0,0
467,2017-04-12,0.8,4.4,-0.9,13.5,11,11
468,2017-04-13,-0.9,1.7,-3.8,0.0,1,1
469,2017-04-14,8.3,13.4,-3.4,0.0,0,0
470,2017-04-15,12.4,15.4,4.9,0.0,0,0
471,2017-04-16,12.0,17.3,3.4,0.0,0,0
472,2017-04-17,8.1,13.7,2.5,0.0,0,0
473,2017-04-18,0.5,2.5,0.0,45.0,21,23
474,2017-04-19,3.9,8.9,0.3,0.0,18,1
475,2017-04-20,2.3,5.6,-1.7,0.0,11,0
476,2017-04-21,1.4,6.0,-3.8,0.0,3,0
477,2017-04-22,0.3,1.6,-0.5,5.5,5,7
478,2017-04-23,1.7,6.1,-0.5,1.0,3,4
479,2017-04-24,2.8,7.4,0.3,0.0,0,0
480,2017-04-25,7.9,17.0,-0.5,2.5,0,0
481,2017-04-26,8.9,12.4,3.6,0.0,0,0
482,2017-04-27,7.1,12.9,1.0,0.0,0,0
483,2017-04-28,7.9,13.9,0.8,0.0,0,0
484,2017-04-29,8.4,14.4,2.9,2.0,0,0
485,2017-04-30,8.7,16.4,1.8,0.0,0,0
486,2017-05-01,9.8,16.7,2.5,0.0,0,0
487,2017-05-02,8.6,16.0,2.7,0.0,0,0
488,2017-05-03,15.2,25.3,3.7,0.0,0,0
489,2017-05-04,16.5,28.2,6.2,0.0,0,0
490,2017-05-05,16.8,25.2,6.4,0.0,0,0
491,2017-05-06,13.9,20.5,6.2,0.0,0,0
492,2017-05-07,10.0,14.7,1.2,0.0,0,0
493,2017-05-08,9.0,12.8,5.1,5.5,0,0
494,2017-05-09,10.9,18.5,0.3,0.0,0,0
495,2017-05-10,11.8,20.0,6.4,4.5,0,0
496,2017-05-11,9.2,10.8,7.3,6.5,0,0
497,2017-05-12,8.6,13.8,5.0,0.5,0,0
498,2017-05-13,4.3,7.9,2.4,0.0,0,0
499,2017-05-14,3.1,5.8,1.6,0.0,0,0
500,2017-05-15,3.8,5.2,2.5,2.5,0,0
501,2017-05-16,5.9,8.9,3.7,12.5,0,0
502,2017-05-17,11.1,18.0,2.2,0.0,0,0
503,2017-05-18,16.2,24.9,6.0,0.0,0,0
504,2017-05-19,17.7,27.8,6.4,0.0,0,0
505,2017-05-20,18.7,30.5,8.4,0.0,0,0
506,2017-05-21,14.4,20.6,6.8,0.0,0,0
507,2017-05-22,12.3,15.9,9.6,0.0,0,0
508,2017-05-23,11.1,17.1,6.7,0.0,0,0
509,2017-05-24,12.2,17.2,6.7,0.5,0,0
510,2017-05-25,12.6,15.4,10.6,0.5,0,0
511,2017-05-26,12.4,16.0,9.9,0.0,0,0
512,2017-05-27,10.0,12.3,7.6,22.0,0,0
513,2017-05-28,11.1,18.1,6.6,0.0,0,0
514,2017-05-29,16.7,25.7,6.6,0.0,0,0
515,2017-05-30,17.5,26.4,10.2,0.0,0,0
516,2017-05-31,17.2,27.2,7.2,0.0,0,0
